org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
konveyor,tackle2-ui+tackle-ui-tests+analyzer-lsp+tackle2-hub+kantra+move2kube+go-konveyor-tests+operator+tackle-documentation+enhancements+tackle2-addon-analyzer+windup-shim+rulesets+static-report+java-analyzer-bundle+release-tools+tackle2-seed+ci+community+move2kube-ui+website+move2kube-website+move2kube-operator+tackle-test-generator-cli+tackle2-addon+move2kube-api+move2kube-transformers+konveyor.github.io+example-applications+tackle-diva+dgi-code-analyzer+tackle-data-gravity-insights+tackle2-addon-windup+builder+tackle-testapp-public+tackle2-addon-discovery+tackle-api-tests+tackle-test-generator-core+move2kube-tests+tackle-windup-api+move2kube-demos+homebrew-move2kube+analyzer-dotnet-provider+mig-demo-apps+controller+.github+tackle-pathfinder+tackle-container-advisor+create-release-draft+tackle2-addon-test-generator+github-actions+tackle-commons-rest+move2kube-vscode-plugin+cli+move2kube-get-release-info+eng-kbase+get-env-info+tackle-pathfinder-knowledge-base+template-repo+hack_env_helpers+get-release-info+tackle-container-advisor-docs+methodology+tackle-config-discover+tackle+tackle2-addon-jkube+tackle-keycloak-theme+tackle-config-discover-cli+tackle2-addon-tca+security+tackle2-actions+hackfest+travis-multiarch-test+analyzer-dotnet-framework-provider+minikube_dex_oidc_example+addon-move2kube+move2kube-katacoda,14570,5235,4893,2813,1369,102,3073,Konveyor,konveyor.io
rook,rook+kubectl-rook-ceph+rook.github.io+nfs+slack.rook.io,14806,9886,1789,1985,987,101,2144,Rook,rook.io
dragonflyoss,Dragonfly2+client+nydus+console+image-service+api+helm-charts+d7y.io+dragonfly-endpoint+dragonfly-repository-agent+monitoring+perf-tests+community+image-service-website+website,8582,1678,3319,2864,418,100,3167,Dragonfly,d7y.io/en-us
cubefs,cubefs+compass+cubefs_blog+cubefs-dashboard+cubefs-helm+cubefs-csi+inodedb+cubefs-community+cubefs-community-meetings+cubefs-hadoop+community+vearchat+cubeqa+.github,5034,970,2020,1225,686,99,1358,CubeFS,cubefs.io
cloud-custodian,cloud-custodian+tfparse+cel-python+poetry-plugin-freeze+helm-charts+pytest-terraform+www.cloudcustodian.io+community,3758,1718,1004,534,473,96,563,Cloud Custodian,cloudcustodian.io
strimzi,strimzi-kafka-operator+proposals+strimzi.github.io+strimzi-kafka-bridge+strimzi-mqtt-bridge+strimzi-kafka-oauth+metrics-reporter+client-examples+kafka-access-operator+drain-cleaner+test-clients+test-container-images+test-container+kafka-kubernetes-config-provider+strimzi-canary+governance+.github+kafka-env-var-config-provider+topic-encryption,16707,11849,2284,1923,613,92,1961,Strimzi,strimzi.io
carvel-dev,kapp-controller+kapp+carvel+vendir+imgpkg+kbld+ytt+secretgen-controller+setup-action+release-scripts+homebrew+kwt+terraform-provider-carvel+terraform-provider+docker-image+carvel-community+simple-app-on-kubernetes+ytt.vim,5242,1730,1226,1314,370,92,1916,Carvel,carvel.dev
WasmEdge,WasmEdge+docs+wasmedge-rust-sdk+www+wasmedge-db-examples+wasmedge_hyper_demo+mediapipe-rs+llvm-windows+wasmedge_reqwest_demo+wasmedge_rustls_plugin+wasmedge_sdk_async_wasi+.github+llm-agent-sdk,8252,3945,1231,1784,677,90,2399,WasmEdge Runtime,wasmedge.org
confidential-containers,cloud-api-adaptor+guest-components+operator+kbs+trustee+confidential-containers+enclave-cc+td-shim+attestation-service+confidentialcontainers.org+kbs-operator+trustee-operator+infra+documentation+simple-kbs+.github+cloud-providers+peerpod-ctrl+peerpodconfig-ctrl+attestation-agent,13737,8575,2447,1339,1309,90,1406,Confidential Containers,github.com/confidential-containers
linkerd,linkerd2+linkerd2-proxy+website+linkerd2-proxy-init+linkerd-smi+linkerd2-proxy-api+linkerd-failover+linkerd-await+k8s-gateway-api-rs+dev+linkerd-extension-init+drain-rs+linkerd-viz+linkerd-examples+linkerd+rfc,9869,2709,2665,3158,438,88,4057,Linkerd,linkerd.io
k8sgpt-ai,k8sgpt+k8sgpt-operator+docs+community+schemas+homebrew-k8sgpt+charts+website+host-analyzer,7158,1109,939,1108,339,88,4771,K8sGPT,k8sgpt.ai
litmuschaos,litmus+litmusctl+litmus-helm+test-tools+litmus-docs+litmus-go+chaos-charts+chaos-operator+chaos-ci-lib+litmus-website-2+backstage-plugin+chaos-runner+charthub.litmuschaos.io+chaos-exporter+litmus-e2e+litmus-cd+chaos-scheduler+elves+litmus-python+github-chaos-actions,5165,1961,1508,1135,430,85,1266,LitmusChaos,litmuschaos.io
longhorn,longhorn+longhorn-manager+longhorn-tests+longhorn-instance-manager+website+longhorn-engine+longhorn-share-manager+longhorn-ui+backing-image-manager+longhorn-spdk-engine+go-spdk-helper+go-common-libs+backupstore+infra+charts+go-iscsi-helper+release+website-docusaurus+cli+types+sparse-tools+upgrade-responder+bot+kbench+longhorn-preflight+samba+community,29319,15753,4658,4602,2783,83,6125,Longhorn,github.com/longhorn
kubeedge,kubeedge+website+edgemesh+community+ianvs+sedna+mappers-go+mapper-framework+kuberobo+keink+killercoda-scenarios+dashboard+examples+robolink+beehive+community-infra+viaduct,7771,4810,1712,563,680,83,569,KubeEdge,kubeedge.io
keptn,lifecycle-toolkit+lifecycle-toolkit-charts+keptn+community+go-utils+keptn.github.io+helm-charts-dev+enhancement-proposals+helm-charts+get.keptn.sh+.github+tutorials+integrations+spec+examples+killercoda+wg-app-lifecycle,19066,6168,2394,4820,1089,82,9415,Keptn,kepth.sh
sustainable-computing-io,kepler+kepler-operator+kepler-model-server+kepler-doc+susql-operator+local-dev-cluster+kepler-action+kepler-metal-ci+aws_ec2_self_hosted_runner+kepler-helm-chart+peaks+kepler-model-db+Kepler-Demo+ci-playground+scalability-benchmark-suite+kepler-ci-artifacts+kepler-model-training-playbook+clever+carbon-forecaster+go-model-generation+kepler-operator-java+community+kepler-estimator,8936,4339,2017,1670,804,80,1776,Kepler,sustainable-computing.io
spiffe,helm-charts-hardened+helm-charts+spire-controller-manager+tornjak+spiffe-helper+java-spiffe+spiffe-csi+spiffe.io+go-spiffe+helm-charts-flex+spiffe+spire-api-sdk+spire-plugin-sdk+spire-tutorials+spire-examples,7738,2874,1487,1861,359,79,3018,Spiffe,spiffe.io
wasmCloud,wasmCloud+wasmcloud.com+wash+wadm+wasmcloud.com-dev+wasmcloud-operator+capability-providers+nkeys+interfaces+provider-sdk-go+examples+control-interface-client+chocolatey-wash+homebrew-wasmcloud+wasmcloud-component-adapters+wasmcloud-otp+kasmcloud+project-templates+wascap+lattice-observer+weld+wasmcloud-test+.github+messaging+wasmcloud-js+branding+provider-archive+actor-tinygo+common-actions+adr,13979,5188,3897,3257,896,76,3998,wasmCloud,wasmcloud.com
kubearmor,KubeArmor+kubearmor-client+kubearmor.io+otel-adapter+packer-plugin-kubearmor+kubearmor-relay-server+kubearmor-action+k8tls+policy-templates+charts+kubearmor-dashboards+kubetls+OTel-receiver+kastore+tabled+kvm-service+koach+grafana-datasource+artefacts+kubearmor-log-client+runtime-security-best-practices+kubearmor-prometheus-exporter+kubearmor-kafka-client,5124,1843,883,862,319,76,2079,KubeArmor,accuknox.com/kubearmor
kanisterio,kanister+errkit+safecli+website+demo+safecli-kopia,5279,1921,659,1568,108,74,2591,Kanister,kanister.io
cri-o,cri-o+packaging+ocicni+cri-o.io,10873,7292,892,2064,281,72,2408,CRI-O,cri-o.io
metal3-io,cluster-api-provider-metal3+baremetal-operator+project-infra+ip-address-manager+metal3-dev-env+metal3-docs+metal3-io.github.io+ironic-image+ironic-standalone-operator+community+mariadb-image+ironic-ipa-downloader+utility-images+ironic-client+ironic-hardware-inventory-recorder-image+.github+utilty-images,18102,13943,1439,2233,264,72,2456,Metal³,metal3.io
volcano-sh,volcano+website+apis+devices+community+helm-charts+resource-exporter,4510,3371,537,273,328,72,274,Volcano,volcano.sh
kcl-lang+KusionStack,kcl+kcl-lang.io+kpm+kcl-go+kcl-lang.github.io+modules+cli+lib+artifacthub+krm-kcl+flux-kcl-controller+kcl-openapi+vscode-kcl+kcl-py+intellij-kcl+kubectl-kcl+tree-sitter-kcl+homebrew-tap+kcl-operator+scoop-bucket+helm-kcl+kpt-kcl+konfig+crossplane-kcl+kustomize-kcl+kcl-artifact-go+examples+rules_kcl+codeql-kcl+cla.db+kcl.nvim+kcl-playground+vim-kcl+community+flask-demo-kcl-manifests+.github+flask-demo+actions+helmfile-kcl+kcl-plugin+intellij-kcl-lsp+kcl-js+backstage-kcl+kcl-java+kcl-dotnet+KEP+ansible-kcl+kcl-controller+tree-sitter-grammar+kcl+mindwm-gitops-kcl+kclvm-go,9266,2365,2830,2876,1060,72,3011,KCL,kcl-lang.io
antrea-io,antrea+theia+website+antrea-ui+nephe+image-utils+has-changes,20761,15164,2319,2284,502,71,2776,Antrea,antrea.io
coredns,coredns+helm+alternate+coredns.io+corefile-migration+kubernetai+ci+deployment+client+rrl+unbound+example+multicluster+release,2412,1208,500,326,263,71,441,CoreDNS,coredns.io
cloudevents,sdk-go+spec+sdk-java+sdk-csharp+sdk-javascript+sdk-python+sdk-rust+sdk-php+cloudevents-web+sdk-ruby+sdk-powershell+conformance,2974,1895,475,324,185,71,419,CloudEvents,cloudevents.io
opencurve,curve+curveadm+curve-book+community+curve-operator+curve-dashboard+curve-meetup-slides+curve-csi+curve-manager+curve-tgt+pigeon+curve-nbd+docker-opencurve+curve-qemu-block-driver,6943,4933,1317,417,270,68,423,Curve,opencurve.io
radius-project,radius+samples+docs+design-notes+bicep+recipes+dashboard+community+bicep-types-aws+website+roadmap+lab+.github,12175,5815,1755,2040,2059,67,2546,Radius,radapp.io
open-cluster-management-io,ocm+config-policy-controller+governance-policy-propagator+api+sdk-go+addon-framework+clusteradm+enhancements+open-cluster-management-io.github.io+multicloud-operators-subscription+governance-policy-framework-addon+governance-policy-addon-controller+policy-collection+managed-serviceaccount+policy-generator-plugin+cluster-proxy+multicluster-controlplane+multicloud-integrations+governance-policy-nucleus+multicloud-operators-channel+cluster-permission+helm-charts+addon-contrib+community+ocm-vscode-extension+multicluster-mesh+registration-operator+registration+placement+argocd-pull-integration,9225,6048,1518,1422,203,67,1456,Open Cluster Management,open-cluster-management.io
kube-logging,logging-operator+kube-logging.github.io+fluentd-images+telemetry-controller+log-generator+node-exporter-image+custom-runner+helm-charts+fluent-plugin-label-router+.github+syslogng-reload-image+fluentd-drain-watch+fluent-plugin-tag-normaliser,3781,940,778,1415,245,66,1818,Logging Operator,kube-logging.dev
AthenZ,athenz+k8s-athenz-sia+athenz-client-sidecar+k8s-athenz-istio-auth+terraform-provider-athenz+authorization-proxy+garm+csi-driver-athenz+k8s-athenz-syncer+athenz-authorizer+athenz-issuer+website+athenz-metric-prometheus+athenz-authority-auth0+athenz-authz-examples+k8s-athenz-identity,3316,806,1035,1244,138,66,1337,Athenz,athenz.io
armadaproject,armada+armada-operator+ci-alerts+.github,5717,1045,1762,1880,252,64,2658,Armada,armadaproject.io
connectrpc,conformance+connect-es+connect-go+examples-es+connect-query-es+connect-kotlin+connect-swift+connectrpc.com+connect-playwright-es+otelconnect-go+vanguard-go+examples-go+grpcreflect-go+grpchealth-go+envoy-demo+validate-go+.github+authn-go+cors-go+base-workflows,10337,3240,2425,3110,428,64,4244,Connect,connectrpc.com
openkruise,kruise+openkruise.io+rollouts+kruise-game+charts+kruise-tools+community+client-rust,2939,1644,544,435,294,64,457,OpenKruise,openkruise.io
openyurtio,openyurt+openyurt.io+raven+openyurt-helm+community+yurt-dashboard+yurt-app-manager+yurt-edgex-manager+api+yurt-device-controller+raven-controller-manager+yurt-app-manager-api+yurtcluster-operator,3044,1504,651,467,377,62,512,OpenYurt,opeyurt.io
kumahq,kuma+kuma-gui+kuma-website+envoy-builds+ci-tools+.github+kuma-grafana-datasource+kuma-demo,22125,8743,6081,4835,1356,61,5945,Kuma,kuma.io
distribution,distribution+reference+distribution-library-image,3863,2591,596,233,439,61,237,Distribution,github.com/distribution
kairos-io,kairos+packages+kcrypt+kairos-agent+immucore+kairos-docs+kairos-sdk+enki+packages.kairos.io+provider-kairos+osbuilder+kairos-framework+provider-kubeadm+kcrypt-challenger+AuroraBoot+provider-k3s+community-bundles+cluster-api-provider-kairos+go-nodepair+provider-rke2+go-ukify+entangle-proxy+community+oci2sysext+linting-composite-action+tpm-helpers+helm-charts+meta-kairos+simple-mdns-server+entangle+github-runner+ipxe-dhcp+provisioning-examples+openamt+elemental-cli+provider-microk8s,19404,4320,3428,6438,1007,60,10649,Kairos,kairos.io
koordinator-sh,koordinator+website+charts+yarn-copilot+community+apis+client-java+koordetector,3980,2595,604,532,228,60,553,Koordinator,koordinator.sh
cortexproject,cortex+cortex-helm-chart+promqlsmith+auth-gateway,3359,1447,805,805,204,59,903,Cortex,github.com/cortexproject
spiffe,spire,4865,2083,857,665,321,58,1604,Spire,spiffe.io
kubeslice,worker-operator+docs+kubeslice-controller+kubeslice+gateway-certs-generator+gateway-sidecar+kubeslice-cli+apis+router-sidecar+cmd-admission-webhook-k8s+examples+kubeslice-monitoring+e2e-allure-reports+cmd-forwarder-kernel+networkservicemesh+slicegw-edge+.github+netops+cmd-nsmgr+cmd-nsc+openvpn+cmd-nsc-init+dns+cmd-nse-vl3+cmd-registry-k8s+cmd-exclude-prefixes-k8s+wait-for-it+vl3-nse+partner-charts,1962,389,556,826,86,58,931,Kubeslice,kubeslice.io
in-toto,go-witness+attestation+witness+archivista+in-toto+in-toto-golang+scai-demos+community+attestation-verifier+in-toto.io+in-toto-rs+docs+friends+ITE+demo+layout-web-tool+apt-transport-in-toto+in-toto-java+Dockerfiles+in-toto-inspections+github-action+specification,5273,2126,1251,1063,264,57,1632,in-toto,in-toto.io
devfile,api+registry+devworkspace-operator+developer-images+registry-support+alizer+registry-operator+library+devfile-web+devworkspace-generator+integration-tests+vscode-walkthrough-extension+cloud-dev-images+devworkspace-operator-docs+docs,6167,3179,1150,865,789,56,1049,Devfile,github.com/devfile
kube-rs,kube+kopium+website+version-rs+controller-rs+gateway-api-rs+k8s-pb,2899,1128,541,879,175,55,1055,kube-rs,docs.rs/kube
metallb,metallb+metallb-operator+frr-k8s,4413,2400,593,836,344,54,1076,MetalLB,metallb.org
oras-project,oras+oras-go+oras-www+oras-py+oras-dotnet+oras-credentials-go+setup-oras+community+rust-oci-client+artifacts-spec,6146,3692,1044,669,559,54,851,ORAS,oras.land
microcks,microcks+microcks.io+microcks-quarkus+microcks-testcontainers-java+microcks-testcontainers-go+microcks-testcontainers-node+microcks.github.io+microcks-backstage-provider+microcks-quarkus-demo+microcks-docker-desktop-extension+.github+microcks-ansible-operator+microcks-cli+microcks-testcontainers-node-nest-demo+api-lifecycle+microcks-spectral-ruleset+microcks-testcontainers-java-spring-demo+microcks-go-client+hub.microcks.io+microcks-quickstarters+microcks-operator+microcks-postman-runtime+community-mocks+microcks-testcontainers-go-demo+import-github-action+test-github-action+community+api-tooling,3620,1236,328,1083,920,54,1136,Microcks,microcks.io
kube-vip,kube-vip+kube-vip-cloud-provider+website+helm-charts+kube-vip-multi-cluster,1681,734,358,252,258,54,331,kube-vip,kube-vip.io
kubevela,kubevela+kubevela.github.io+catalog+velaux+terraform-controller+community+velad+workflow+pkg+prism+charts+kubevela-core-api+samples+kube-trigger+cloudshell,1891,777,493,236,349,54,272,KubeVela,kubevela.io
pipe-cd,pipecd+examples+terraform-provider-pipecd+tutorial+demo+actions-plan-preview+control-plane-aws-ecs-terraform-demo+homebrew-tap,3367,1434,766,863,214,53,953,PipeCD,pipecd.dev
kubeovn,kube-ovn+docs+sriov-network-operator+kubevirt-dpdk,6309,1947,1642,2150,469,52,2251,Kube-OVN,kube-ovn.io
dexidp,dex+website+helm-charts,1603,598,436,314,121,51,448,Dex,github.com/dexidp
pravega,pravega+pravega-sensor-collector+zookeeper-operator+pravega-client-rust+pravega-client-python+schema-registry+pravega-operator+spark-connectors+flink-connectors+charts+pravega-samples+bookkeeper-operator+openmessaging-benchmark+pravega-keycloak+gstreamer-pravega+pravega-benchmark+www.pravega.io+pravega-client-nodejs,2738,1355,687,301,367,50,329,Pravega,pravega.io
headlamp-k8s,headlamp+plugins+headlamp-website+vscode-extension-headlamp,6070,2374,999,1776,480,49,2217,Headlamp,headlamp.dev
cncf,tag-app-delivery,2099,1371,323,187,196,49,209,GitOps WG,tag-app-delivery.cncf.io
theupdateframework,tuf-on-ci+python-tuf+go-tuf+tuf-js+community+theupdateframework.io+tuf-on-ci-template+taps+specification+rust-tuf+tuf-conformance,3602,1320,890,823,338,48,1054,TUF,github.com/theupdateframework.com
lima-vm,lima+alpine-lima+socket_vmnet+sshocker+go-qcow2reader+sshwebdav+.github+edk2-patched.tmp+u-boot-qemu-mirror,4421,2614,929,468,312,45,566,Lima,github.com/lima-vm/lima
chaos-mesh,chaos-mesh+website+chaos-mesh.github.io+chaosd+datasource+k8s_dns_chaos+toda+byteman-helper+chaos-tproxy+bpfki+charts+memStress+fx-logr+website-archived+rfcs,1402,630,292,287,178,44,302,Chaos Mesh,chaos-mesh.org
kubewarden,helm-charts+kubewarden-controller+docs+kwctl+policy-server+audit-scanner+policy-evaluator+kubewarden.io+cel-policy+policy-fetcher+container-resources-policy+rfc+kubewarden-end-to-end-tests+policy-sdk-rust+pod-privileged-policy+go-wasi-policy-template+policy-sdk-go+github-actions+gostubpkg+verify-image-signatures+user-group-psp-policy+deprecated-api-versions-policy+kubecon-24-eu-kubewarden+fleet-example+persistentvolumeclaim-storageclass-policy+k8s-objects-generator+trusted-repos-policy+go-wasi-context-aware-test-policy+env-variable-secrets-scanner-policy+kyverno-dsl-policy+raw-mutation-wasi-policy+rancher-project-propagate-labels+rancher-project-quotas-namespace-validator+capabilities-psp-policy+safe-labels-policy+automation+environment-variable-policy+psa-label-enforcer-policy+context-aware-demo+namespace-label-propagator-policy+apparmor-psp-policy+safe-annotations-policy+volumeMounts-policy+go-policy-template+seccomp-psp-policy+raw-validation-wasi-policy+ingress-policy+flexvolume-drivers-psp-policy+allowed-fsgroups-psp-policy+pod-runtime-class-policy+community+ui+readonly-root-filesystem-psp-policy+allow-privilege-escalation-psp-policy+volumes-psp-policy+selinux-psp-policy+allowed-proc-mount-types-psp-policy+sleeping-policy+host-namespaces-psp-policy+unique-service-selector-policy+rancher-kubectl-builder+strfmt+sysctl-psp-policy+hostpaths-psp-policy+echo+raw-mutation-policy+share-pid-namespace-policy+rust-policy-template+raw-validation-policy+load-testing+disallow-service-nodeport-policy+k8s-objects+gatekeeper-policy-template+context-aware-test-policy+disallow-service-loadbalancer-policy+unique-ingress-policy+policy-sdk-dotnet+opa-policy-template+raw-validation-opa-policy+swift-policy-template+swift-wasm-runner+.github+policy-sdk-swift+context-aware-test-opa-policy+context-aware-test-gatekeeper-policy+utils+dotnet-policy-template,13774,3252,4177,4689,764,42,5581,kubewarden,kubewarden.io
submariner-io,submariner+submariner-operator+shipyard+subctl+lighthouse+releases+submariner-website+admiral+cloud-prepare+submariner-charts+submariner-io.github.io+enhancements+submariner-bot+coastguard+get.submariner.io+staging.submariner.io,11680,2176,3608,3938,438,41,5458,Submariner,submariner.io
getporter,porter+operator+magefiles+kubecon-2023+kubernetes-mixin+nomad-mixin+az-mixin+examples+skeletor+docker-compose-mixin,2044,813,561,316,257,41,413,Porter,porter.sh
megaease+easegress-io,easegress+easeprobe+easegress+.github+easeagent+easeagent-sdk-net+easegress-helm-charts+easegress-portal+Remembering-Haoel+easegress-portal+easemesh+easegress-helm-charts+easegress-rust-uaparser+easegress-canary-example+easegress-assemblyscript-sdk+easegress-rust-demo+easegress-rust-sdk+easeagent-test-demo+sample-data+coolshell-llm,1822,531,507,491,130,41,654,easegress,megaease.com/easegress/
spidernet-io,spiderpool+egressgateway+spiderdoctor+rocktemplate+e2eframework+cilium-chaining+cni-plugins+community+smartdocter+spiderflat+plugins,10333,3323,2557,2344,1825,40,2628,Spiderpool,spidernet-io.github.io/spiderpool/
tinkerbell,tink+smee+hook+rufio+hegel+charts+ipxedust+cluster-api-provider-tinkerbell+operator+actions+dhcp+pbnj+tinkerbell.org+playground+hub+roadmap+boots+sandbox+tinkerbell-docs+crocodile+org+proposals,2746,796,459,699,132,40,1359,Tinkerbell,tinkerbell.org
inspektor-gadget,inspektor-gadget+ig-benchmarks+ig-test-reports+website+charts+gadget-template,13815,4791,1035,6842,399,39,7590,Inspektor Gadget,inspektor-gadget.io
hwameistor,hwameistor+hwameistor-operator+drbd-adapter+hwameistor-ui+hwameistor.github.io+datastore+ai-diskhealth-predict+hwameistor-diskhealth-predict,2680,637,998,587,455,39,590,Hwameistor,hwameistor.io
notaryproject,notation+notaryproject.dev+notation-go+specifications+notation-action+.github+notation-core-go+tspclient-go+notation-plugin-framework-go+notation-hashicorp-vault+notaryproject+notary+meeting-notes+roadmap+tuf,5340,3844,602,388,419,39,475,Notary,github.com/notaryproject
getsops,sops+sotp+docs+community,2007,1132,339,277,164,38,372,SOPS,github.com/mozilla/sops
cloud-bulldozer+kube-burner,kube-burner+kube-burner+kube-burner-ocp+rosa-burner+kube-burner-demos,2083,954,521,390,193,38,415,kube-burner,cloud-bulldozer.github.io/kube-burner/
projectcontour,contour+contour-authserver+community,4345,1834,1092,784,326,37,1093,Contour,projectcontour.io
cdk8s-team,cdk8s-plus+cdk8s-cli+cdk8s+cdk8s-core+cdk8s-kube-prometheus+cdk8s-projen-common+cdk8s-dependabot-security-alerts+cdk8s-hasura+cdk8s-grafana+cdk8s-postgres+cdk8s-jenkins+cdk8s-operator+cdk8s-redis+cdk8s-cdktf-resolver+cdk8s-ack-image-resizer+cdk8s-examples,16993,530,217,13177,132,37,16114,Cloud Deployment Kit for Kubernetes,cdk8s.io
keylime,keylime+rust-keylime+attestation-operator+enhancements+keylime.github.io+keylime-vagrant-ansible-tpm-emulator+meetings+ansible-keylime+spire-keylime-plugin,2326,1228,486,247,194,37,418,Keylime,keylime.dev
project-zot,zot+project-zot.github.io+zui+helm-charts,4097,2239,895,465,419,36,544,zot,zotregistry.io
kubestellar,kubestellar+kubeflex+ocm-status-addon+ocm-transport-plugin+galaxy+helm+homebrew-kubestellar,15105,9954,1461,2492,1129,35,2561,Kubestellar,kubestellar.io
telepresenceio,telepresence+telepresence.io,2663,691,497,913,314,33,1161,Telepresence,telepresence.io
serverlessworkflow,specification+sdk-java+sdk-go+synapse+sdk-net+vscode-extension+serverlessworkflow.github.io+sdk-typescript+sdk-php+workflow-diagram-service+specification-docs+sdk-python+intellij-plugin,1947,1145,313,239,231,33,258,Serverless Workflow,serverlessworkflow.io
ko-build,ko+terraform-provider-ko+setup-ko,1230,282,348,430,67,33,533,ko,ko.build
kubean-io,kubean+kubean-helm-chart+kubean-manifest+kubean-api+killercoda-scenario+kubean-202306,1972,334,566,906,114,32,958,kubean-io,""
clusterpedia-io,clusterpedia+clusterpedia-helm+website+killercoda+client-go+fake-apiserver+api+sample-storage,700,229,263,163,39,32,169,Clusterpedia,clusterpedia.io
containernetworking,plugins+cni+cni.dev+meeting-notes,962,488,215,128,86,32,173,CNI,github.com/containernetworking
networkservicemesh,deployments-k8s+integration-tests+integration-k8s-kind+cmd-forwarder-vpp+sdk+cmd-nse-vlan-vpp+cmd-forwarder-ovs+cmd-forwarder-sriov+cmd-admission-webhook-k8s+cmd-nse-vl3-vpp+cmd-nsc-init+cmd-nsc-simple-docker+cmd-nsc-vpp+cmd-nse-simple-vl3-docker+cmd-nse-icmp-responder-vpp+cmd-nse-firewall-vpp+sdk-vpp+integration-k8s-packet+cmd-nsc+cmd-nse-l7-proxy+cmd-lb-vl3-vpp+integration-k8s-aks+cmd-registry-k8s+cmd-nse-icmp-responder+sdk-ovs+integration-k8s-gke+cmd-exclude-prefixes-k8s+integration-k8s-aws+cmd-nsmgr+cmd-nse-supplier-k8s+sdk-k8s+sdk-sriov+cmd-registry-memory+site+cmd-csi-driver+sdk-kernel+cmd-map-ip-k8s+cmd-nse-vfio+cmd-cluster-info-k8s+cmd-nse-remote-vlan+cmd-registry-proxy-dns+cmd-ipam-vl3+cmd-nsmgr-proxy+integration-interdomain-k8s+.github+cmd-dashboard-backend+api+cmd-template+cmd-return+gotestmd+cmd-dashboard-ui+cmd-registry-proxy+nsmctl+dashboard+fanout+nsm-operator,28450,1277,1592,18800,400,31,25181,Network Service Mesh,networkservicemesh.io
parallaxsecond,rust-tss-esapi+parsec+rust-cryptoki+rust-psa-crypto+parsec-tool+parsec-book+parsec-interface-rs+parsec-client-rust+community+parsec-se-driver+parsec-openssl-provider,1851,968,542,257,71,30,270,PARSEC,github.com/parallaxsecond/parsec
chaosblade-io,chaosblade+chaosblade-operator+chaosblade-website+chaosblade-exec-jvm+chaosblade-exec-os+chaosblade-box+chaosblade-spec-go+chaosblade-exec-middleware+chaosblade-exec-cloud+chaosblade-exec-cri+community+charts+chaosblade-box-fe+chaosblade-exec-docker+chaosblade-exec-cplus+chaosblade-box-agent+chaosblade-help-doc,603,142,188,125,140,30,133,ChaosBlade,github.com/chaosblade-io
werf,werf+website+kubedog+nelm+trdl+lockgate+actions+logboek+.github+copy-recurse,2852,348,1057,987,184,29,1263,werf,werf.io
project-copacetic,copacetic+copa-action+scanner-plugin-template+copa-extension+scanner-parser-template+killercoda,2244,829,484,387,213,28,718,Copacetic,project-copacetic.github.io/copacetic
k8up-io,k8up+website+antora-ui-default,621,202,92,155,59,28,268,K8up,k8up.io
kcp-dev,kcp+helm-charts+contrib-tmc+kcp.io+infra+apimachinery+controller-runtime-example+enhancements+client-go+code-generator+logicalcluster+generic-controlplane+contrib,1861,1095,257,273,230,27,279,kcp,kcp.io
paralus,paralus+dashboard+relay+website+prompt+helm-charts+cli+eks-blueprints-addon,1004,261,305,323,62,27,376,Paralus,paralus.io
kuberhealthy,kuberhealthy,397,99,104,88,73,26,121,Kuberhealthy,github.com/Comcast/kuberhealthy
krkn-chaos+redhat-chaos,krkn+krkn+krkn-lib+krkn-hub+krkn-hub+krkn-dashboard+krkn-service-hijacking+krkn-telemetry+cerberus+krkn-dashboard+cerberus+arcaflow-plugin-kill-pod+krkn-ai+krkn-lib-docs+scenarios-hub+test-repo,1459,306,545,514,59,26,549,KrknChaos,github.com/redhat-chaos/krknChaos
emissary-ingress,emissary+emissary-ingress.dev+community+emissary-ingress.github.io,1524,473,362,414,130,25,559,Emissary-ingress,getambassador.io
piraeusdatastore,piraeus-operator+linstor-csi+piraeus+helm-charts+piraeus-ha-controller+linstor-affinity-controller+kubectl-linstor+drbd-shutdown-guard+linstor-scheduler-extender+csi-driver-nfs-export,1630,552,379,460,163,25,536,Piraeus-Datastore,piraeus.io
cdfoundation,cdf-landscape+foundation+toc+tekton-helm-chart+best-practices-site+sig-interoperability+sig-events+artwork+community-ambassador-program,663,118,86,438,19,25,440,CDF,cd.foundation
projectcapsule+clastix,capsule+capsule-proxy+capsule+capsule-proxy+capsule-addon-fluxcd+charts+website+flux2-capsule-multi-tenancy,1486,423,429,387,123,23,511,Capsule,capsule.clastix.io
Serverless-Devs,Serverless-Devs+toolkit+registry-website+serverless-docs-website+core+setup-s-aliyun+registry-cli+serverless-devs-website+setup-s+fc-http,1109,142,260,536,144,22,563,Serverless Devs,serverless-devs.com
kptdev+GoogleContainerTools,kpt+kpt,630,299,164,86,46,22,121,kpt,kpt.dev
kubeclipper,kubeclipper+console+kubeclipper.github.io+test-infra+community,459,225,95,86,39,22,100,Kubeclipper,kubeclipper.io
xline-kv,Xline+go-xline+xline-operator+py-xline+curp-proto+java-xline+mock-xline+xline-proto+interval_map,4271,2652,850,448,200,21,569,Xline,xline.cloud
v6d-io,v6d+website,2341,720,551,688,373,21,697,Vineyard,v6d.io
pixie-io,pixie+docs.px.dev+pxapi.go+grafana-plugin+pixie-demos+px.dev,1624,719,464,293,124,21,317,Pixie,px.dev
