org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
strimzi,strimzi-kafka-operator+strimzi.github.io+strimzi-kafka-bridge+proposals+strimzi-kafka-oauth+topic-encryption+strimzi-canary+test-container+client-examples+test-clients+drain-cleaner+kafka-access-operator+governance+kafka-kubernetes-config-provider+test-container-images+kafka-env-var-config-provider+mirror-maker-2-extensions+.github+operators+oauth,13685,8677,2262,1982,760,95,1986,Strimzi,strimzi.io
dragonflyoss,Dragonfly2+image-service+d7y.io+helm-charts+api+console+image-service-website+perf-tests+monitoring+website+Dragonfly+katacoda-scenarios+killercoda-scenarios+community,10837,3113,3397,3466,603,94,3724,Dragonfly,d7y.io/en-us
openebs,mayastor-control-plane+mayastor+mayastor-extensions+mayastor-docs+openebs+website+lvm-localpv+mayastor-api+zfs-localpv+cstor-operators+mayastor-dependencies+dynamic-localpv-provisioner+node-disk-manager+jiva-operator+dynamic-nfs-provisioner+charts+openebsctl+spdk-rs+device-localpv+rawfile-localpv+data-populator+velero-plugin+linux-utils+upgrade+jiva+cstor-csi+libcstor+api+mayastor-charts+openebs-docs+istgt+monitor-pv+helm-operator+e2e-tests+performance-benchmark+monitoring,10131,4610,996,2255,423,92,4102,OpenEBS,openebs.io
openyurtio,openyurt+openyurt.io+yurt-app-manager+raven+yurt-edgex-manager+yurt-device-controller+community+raven-controller-manager+yurt-dashboard+yurtcluster-operator+openyurt-helm+lite-kubelet+node-resource-manager+kole+yurt-app-manager-api+pool-coordinator-controller+api,5432,2987,1098,807,531,89,816,OpenYurt,opeyurt.io
chaos-mesh,chaos-mesh+website+chaosd+chaos-tproxy+rfcs+chaos-mesh.github.io+byteman-helper+charts+toda+datasource+k8s_dns_chaos+tidb-chaos+chaos-driver+nsexec+memStress+chaos-mesh-action+iproute2-rs+bpfki+rs-tproxy+web-show+website-zh+website-archived,8279,5211,1032,1198,766,88,1270,Chaos Mesh,chaos-mesh.org
antrea-io,antrea+theia+nephe+website+has-changes,28437,23561,2346,1876,517,84,2013,Antrea,antrea.io
cloudevents,spec+sdk-python+sdk-go+sdk-javascript+sdk-csharp+sdk-java+sdk-rust+cloudevents-web+conformance+sdk-ruby+sdk-php,3803,2377,628,413,345,83,453,CloudEvents,cloudevents.io
cloud-custodian,cloud-custodian+tfparse+examples+pytest-terraform+helm-charts+cel-python+community,4391,2411,969,524,459,80,552,Cloud Custodian,cloudcustodian.io
vmware-tanzu,carvel-kapp-controller+carvel+carvel-kapp+carvel-ytt+carvel-secretgen-controller+carvel-imgpkg+carvel-vendir+carvel-kbld+carvel-kwt,11919,5434,1916,3299,841,79,3728,Carvel,carvel.dev
pravega,pravega+zookeeper-operator+pravega-client-rust+flink-connectors+charts+pravega-operator+bookkeeper-operator+schema-registry+pravega-samples+spark-connectors+pravega-keycloak+.github+gstreamer-pravega+pravega-sensor-collector+flink-tools+logstash-output-pravega+pravega-benchmark+nifi-pravega+kafka-adapter+presto-connector+logstash-input-pravega+pravega-tools+boomi-connector+pravega-grpc-gateway+video-samples,5108,2674,981,593,848,77,605,Pravega,pravega.io
devstream-io,devstream+dtm-e2e-go+website+dtme2epython+blog+homebrew-devstream+go-webapp-repo1+devstream-io.github.io+www+blog.github.io+dtm-e2e-python+ospp-cr-bot+.github+ospp-go-grpc+dtm-pipeline-templates+dtm-scaffolding-python+cloud-infrastructure+dtm-scaffolding-golang+dtm-repo-scaffolding-golang-gin+SummerSong2022+dtm-repo-scaffolding-python-flask+dtm-repo-scaffolding-golang-cli+dtm-repo-scaffolding-golang+dtm-repo-scaffolding-python+cncf-landscape+dtm-jenkins-share-library+dtm-gitlab-share-library,8551,2083,1494,4166,525,76,4449,DevStream,devstream.io
volcano-sh,volcano+website+apis+devices+community+resource-exporter+dashboard+lava,4538,2988,688,387,475,76,387,Volcano,volcano.sh
open-cluster-management-io,multicloud-operators-subscription+clusteradm+enhancements+registration-operator+open-cluster-management-io.github.io+registration+addon-framework+cluster-proxy+api+OCM+governance-policy-propagator+config-policy-controller+work+placement+community+managed-serviceaccount+multicloud-operators-channel+governance-policy-addon-controller+multicloud-integrations+ocm-vscode-extension+governance-policy-framework-addon+multicluster-controlplane+governance-policy-template-sync+governance-policy-spec-sync+governance-policy-status-sync+helm-charts+governance-policy-nucleus+multicluster-mesh+addon-contrib+ocm-kustomize-generator-plugins+argocd-pull-integration+governance-policy-template-sync-archive,10144,6341,1623,1830,330,76,1850,Open Cluster Management,open-cluster-management.io
cri-o,cri-o+test+ocicni+cri-o.io,7449,4434,693,1642,257,75,2065,CRI-O,cri-o.io
k3s-io,k3s+docs+kine+helm-controller+k3s-ansible+klipper-lb+k3s-upgrade+k3s-selinux+klipper-helm+k3s-charts+k3s-root+vagrant-k3s+k3s-io.github.io+helm-set-status,9385,5330,1567,732,1754,73,734,K3s,k3s.io
pixie-io,pixie+docs.px.dev+blog.px.dev+grafana-plugin+pixie-demos+pixie-plugin+px.dev+pxapi.go,4990,1337,705,2440,371,72,2577,Pixie,px.dev
metal3-io,cluster-api-provider-metal3+metal3-dev-env+project-infra+baremetal-operator+metal3-docs+ironic-image+ip-address-manager+metal3-io.github.io+ironic-ipa-downloader+hardware-classification-controller+mariadb-image+ironic-client+ironic-hardware-inventory-recorder-image+static-ip-manager-image+.github,12709,10299,1055,1180,154,71,1201,Metal³,metal3.io
cortexproject,cortex+cortex-helm-chart,3753,1772,721,850,270,71,990,Cortex,github.com/cortexproject
buildpacks,registry-index+lifecycle+pack+rfcs+spec+docs+libcnb+imgutil+community+github-actions+profile+samples+registry-api+pack-orb+registry-namespaces+scafall+ci+homebrew-tap+tekton-integration+templates,7701,2705,1030,3235,458,69,3508,Buildpacks,buildpacks.io
devfile,devworkspace-operator+api+registry+docs+devfile-web+registry-support+library+integration-tests+developer-images+registry-operator+landing-page+devfile.github.io+registry-viewer+devworkspace-operator-docs,4267,1857,1034,761,605,69,771,Devfile,github.com/devfile
cdfoundation,cdf-landscape+foundation+toc+sig-events+sig-interoperability+best-practices-site+sig-software-supply-chain+tekton-helm-chart+community-ambassador-program+sig-mlops+artwork+sig-best-practices+presentations+glossary+communitygroups+awards+sig-chinese-localization+faq+sig-security+sig-security-sbom+sig-security-supply-chain,2068,878,389,593,202,68,599,CDF,cd.foundation
longhorn,longhorn+longhorn-manager+longhorn-tests+longhorn-engine+website+longhorn-instance-manager+longhorn-ui+backing-image-manager+charts+infra+longhorn-share-manager+backupstore+upgrade-responder+sparse-tools+go-iscsi-helper+bot+longhorn-spdk,18762,11582,3290,1796,2056,64,1834,Longhorn,github.com/longhorn
kubearmor,KubeArmor+policy-templates+kubearmor-client+discovery-engine+kvm-service+kubearmor-relay-server+koach+kubearmor-log-client+kastore+openhorizon-demo,6683,2743,2322,1190,324,64,1294,KubeArmor,accuknox.com/kubearmor
kumahq,kuma+kuma-website+kuma-gui+kuma-net+.github+kuma-demo+kuma-counter-demo+kuma-grafana-datasource+kuma-cni,14692,6895,3275,2762,1426,63,3096,Kuma,kuma.io
submariner-io,submariner-operator+submariner+shipyard+subctl+submariner-website+lighthouse+cloud-prepare+releases+enhancements+admiral+submariner-charts+coastguard+submariner-io.github.io+submariner-bot+get.submariner.io,19031,6186,4289,4972,962,63,7594,Submariner,submariner.io
coredns,coredns+helm+coredns.io+deployment+corefile-migration+multicluster+rrl+kubernetai+unbound+rfc+alternate+policy+kubepods+k8s_event+client+ci+learning-coredns+presentations+metadata_edns0+coredns-utils+kubeapi+coredns-opa+debian+perf-tests+multicluster-dns,3707,2014,812,421,404,62,477,CoreDNS,coredns.io
opencurve,curve+curveadm+curve-meetup-slides+curve-tgt+community+pigeon+curve-qemu-block-driver+obm+curve-csi+CurveCommunity+curve-cinder+opencurve.github.io+curve-nbd+docker-opencurve+YunhuiChen,8653,4818,1873,978,970,57,992,Curve,opencurve.io
kubeovn,kube-ovn+docs+k8s-autoperf+sriov-network-operator+tunning-package+kube-ovn-1,5290,1440,1275,1894,581,56,1994,Kube-OVN,kube-ovn.io
theupdateframework,python-tuf+go-tuf+taps+specification+rust-tuf+theupdateframework.io+artwork,4967,3057,877,505,444,55,589,TUF,github.com/theupdateframework.com
metallb,metallb+metallb-operator,5390,3604,738,372,507,54,541,MetalLB,metallb.org
kube-rs,kube-rs+kube+kopium+website+controller-rs+version-rs+gateway-api-rs+.github,3091,1593,465,719,253,53,780,kube-rs,docs.rs/kube
lima-vm,lima+alpine-lima+sshocker+socket_vmnet+vde_vmnet+.github+u-boot-qemu-mirror,4538,2931,778,392,423,52,406,Lima,github.com/lima-vm/lima
oras-project,oras+oras-go+oras-py+oras-www+artifacts-spec+community,5790,3756,782,528,696,52,556,ORAS,oras.land
chaosblade-io,chaosblade+chaosblade-operator+chaosblade-website+chaosblade-box+chaosblade-exec-jvm+chaosblade-exec-os+chaosblade-exec-cri+community+chaosblade-spec-go+chaosblade-box-fe+chaosblade-exec-cloud+chaosblade-box-agent+chaosblade-exec-middleware+chaosblade-exec-cplus+awesome-chaosblade+chaosblade-exec-docker+chaosblade-exec-golang+chaosblade-box-fe-0.4.x+chaosblade-help-doc,1854,489,532,450,355,52,478,ChaosBlade,github.com/chaosblade-io
emissary-ingress,emissary+community+ratelimit-example+goversion,4662,1823,795,1204,379,51,1665,Emissary-ingress,getambassador.io
notaryproject,notation+notation-go+notaryproject+notation-core-go+roadmap+notaryproject.dev+notary+notation-go-lib+tuf+meeting-notes,7113,5020,1017,496,544,51,532,Notary,github.com/notaryproject
openkruise,kruise+rollouts+openkruise.io+kruise-game+charts+kruise-tools+controllermesh+community,2601,1577,459,330,232,49,333,OpenKruise,openkruise.io
wasmCloud,wasmcloud-otp+wash+capability-providers+weld+examples+interfaces+wasmcloud-dev-site+wasmcloud.com-dev+wadm+control-interface-client+project-templates+wasmCloud+wasmcloud-test+lattice-observer+actor-tinygo+homebrew-wasmcloud+wascap+chocolatey-wash+machine-learning+wasmcloud-js+provider-sdk-go+common-actions+provider-archive+adr+.github+nkeys+tinygo-cbor+awesome-wasm+branding,4727,1702,1159,1532,269,49,1597,wasmCloud,wasmcloud.com
tinkerbell,hegel+tink+boots+cluster-api-provider-tinkerbell+rufio+sandbox+hook+ipxedust+org+pbnj+tinkerbell-docs+charts+hub+dhcp+proposals+lint-install+roadmap+terraform-provider-tinkerbell+tinkerbell.org+boots-ipxe+crocodile+.github+infrastructure+k8s-sandbox+artwork,3657,2005,687,513,373,49,592,Tinkerbell,tinkerbell.org
dexidp,dex+helm-charts+website,1418,646,309,236,131,48,332,Dex,github.com/dexidp
spiffe,tornjak+spiffe-csi+spiffe+spire-tutorials+spire-controller-manager+go-spiffe+spiffe.io+spire-plugin-sdk+spire-api-sdk+java-spiffe+spiffe-helper+spire-examples+kerberos-attestor+awesome-spiffe,1587,721,446,282,105,48,315,Spiffe,spiffe.io
spiffe,spire,5037,2432,1057,701,399,47,1149,Spire,spiffe.io
clusterpedia-io,clusterpedia+website+client-go+clusterpedia-helm+fake-apiserver+sample-storage+sample-storage-layer+api+elasticsearch-storage,2756,1210,861,461,211,45,474,Clusterpedia,clusterpedia.io
OpenFunction,OpenFunction+openfunction.dev+website+samples+functions-framework-go+cli+charts+builder+serverless-devs+functions-framework+dapr-proxy+community+events-handlers+functions-framework-nodejs-deprecated+helm-charts,3224,1305,978,583,342,44,599,OpenFunction,openfunction.dev
openservicemesh,osm+osm-docs+osm-www+osm-health,6874,4465,1196,511,698,42,515,Open Service Mesh,openservicemesh.io
projectcontour,contour+contour-operator+community+contour-authserver,4194,2311,919,479,464,41,500,Contour,projectcontour.io
serverlessworkflow,specification+synapse+sdk-go+sdk-java+serverlessworkflow.github.io+sdk-net+sdk-python+sdk-typescript+specification-docs+vscode-extension,3258,1533,819,514,387,41,519,Serverless Workflow,serverlessworkflow.io
G-Research,armada,7124,2433,1201,1788,563,40,2927,Armada,armadaproject.io
project-zot,zot+zui+docs-zot+project-zot.github.io+site-zot+helm-charts+go-osv+dnscontrol+brand-guidelines+assets,4186,1541,1203,674,696,40,746,zot,zotregistry.io
kubewarden,kubewarden-controller+kubewarden.io+kwctl+policy-server+docs+helm-charts+ui+policy-evaluator+policy-fetcher+rfc+policy-hub+verify-image-signatures+policy-sdk-rust+kubewarden-end-to-end-tests+github-actions+automation+user-group-psp-policy+pod-privileged-policy+allow-privilege-escalation-psp-policy+rust-policy-template+selinux-psp-policy+policy-sdk-go+trusted-repos-policy+deprecated-api-versions-policy+allowed-fsgroups-psp-policy+go-policy-template+seccomp-psp-policy+env-variable-secrets-scanner-policy+capabilities-psp-policy+volumeMounts-policy+readonly-root-filesystem-psp-policy+allowed-proc-mount-types-psp-policy+flexvolume-drivers-psp-policy+load-testing+environment-variable-policy+.github+k8s-objects+apparmor-psp-policy+safe-annotations-policy+audit-scanner+host-namespaces-psp-policy+UI+ingress-policy+echo+setup-kubewarden-cluster-action+volumes-psp-policy+swift-wasm-runner+hostpaths-psp-policy+swift-policy-template+opa-policy-template+sysctl-psp-policy+disallow-service-loadbalancer-policy+utils+safe-labels-policy+pod-runtime-class-policy+rancher-kubectl-builder+disallow-service-nodeport-policy+policy-sdk-dotnet+gatekeeper-policy-template+k8s-objects-generator+policy-sdk-swift+kwctl-gh-action-installer+repo+notify-policy-hub+ks8-objects-generator+sleeping-policy+strfmt,9914,3631,2231,2581,914,40,3138,kubewarden,kubewarden.io
networkservicemesh,deployments-k8s+integration-tests+integration-k8s-kind+cmd-forwarder-vpp+sdk+cmd-nse-vlan-vpp+cmd-nsc-init+cmd-forwarder-sriov+sdk-vpp+integration-k8s-packet+cmd-admission-webhook-k8s+sdk-kernel+cmd-nse-icmp-responder-vpp+cmd-nsc+cmd-nse-firewall-vpp+cmd-nsc-vpp+cmd-forwarder-ovs+cmd-nse-vl3-vpp+cmd-nse-icmp-responder+cmd-nse-remote-vlan+cmd-nsmgr+integration-k8s-aws+cmd-nsmgr-proxy+cmd-nse-vfio+sdk-sriov+cmd-registry-proxy-dns+cmd-registry-memory+sdk-ovs+sdk-k8s+integration-k8s-gke+cmd-exclude-prefixes-k8s+cmd-nse-supplier-k8s+cmd-registry-k8s+integration-k8s-aks+cmd-map-ip-k8s+integration-interdomain-k8s+cmd-ipam-vl3+cmd-nse-simple-vl3-docker+cmd-nse-l7-proxy+site+cmd-nsc-simple-docker+nsm-operator+api+cmd-cluster-info-k8s+cmd-template+.github+cmd-nse-istio-proxy+fanout+nsmctl+cloudtest+gotestmd+rewriteip+cmd-nse-kuma-proxy,35833,1790,2220,22159,433,39,31390,Network Service Mesh,networkservicemesh.io
telepresenceio,telepresence+telepresence.io+docs+watchable,5157,1521,971,1886,367,39,2298,Telepresence,telepresence.io
containernetworking,plugins+cni+cni.dev,882,529,191,52,110,39,52,CNI,github.com/containernetworking
openfga,openfga+openfga.dev+sdk-generator+syntax-transformer+api+rfcs+community+.github+sample-stores+dotnet-sdk+js-sdk+go-sdk+python-sdk+roadmap,6833,2582,1269,2045,374,37,2608,OpenFGA,openfga.dev
tremor-rs,tremor-runtime+tremor-www+tremor-vscode+tremor-language-server+tremor-otelapis+dissect+kv+tremor-k8s-helm+uring+qwal+window+tremor.jepsen+tremor-bot+rt-bench+bob2020+tremor-benchmark+tremor-rfcs,5505,1385,996,2119,167,36,2957,Tremor,tremor.rs
cdk8s-team,cdk8s-plus+cdk8s+cdk8s-core+cdk8s-cli+cdk8s-image,5710,749,492,3956,280,36,4189,Cloud Deployment Kit for Kubernetes,cdk8s.io
nocalhost,nocalhost+nocalhost-vscode-plugin+nocalhost.github.io+nocalhost-intellij-plugin+nocalhost-web+dev-container+homebrew-repo+bookinfo-tracing+toc+bookinfo,1830,253,544,780,143,36,890,Nocalhost,nocalhost.dev
aeraki-mesh,meta-protocol-proxy+aeraki+website+istio-operation-bible+dubbo2istio+polaris2istio+meta-protocol-control-plane-api+lazyxds+consul2istio+.github+meta-protocol-awesomerpc+retio+aerakictl+dubbo-demo+registries2istio+aeraki-mesh.github.io+eureka2istio+envoy,1488,257,303,761,154,36,774,Aeraki Mesh,aeraki.net
keylime,keylime+rust-keylime+enhancements+keylime-vagrant-ansible-tpm-emulator+keylime-cloud-environments+keylime-docs+meetings+keylime.github.io+ansible-keylime+friends,4925,3220,922,419,342,35,441,Keylime,keylime.dev
Serverless-Devs,Serverless-Devs+core+serverless-cd+serverless-website+serverless-devs-vscode-plugin+serverless-docs-website+fc-http+registry+serverless-registry-website+registry-cli+serverless-devs-website+Serverless-Devs-VSCode-Plugin+website+.github+cicd+serverless-website-docs,2278,292,350,1202,354,35,1282,Serverless Devs,serverless-devs.com
getporter,porter+operator+kubernetes-plugins+packages+terraform-mixin+az-mixin+magefiles+azure-plugins+examples+test+vanity+proposals+skeletor+arm-mixin,4431,2016,976,817,516,34,923,Porter,porter.sh
distribution,distribution,1809,1285,275,81,168,34,81,Distribution,github.com/distribution
cubefs+chubaofs,cubefs+chubaofs+cubefs-csi+cubefs-helm+shuttle+cubefs-blobstore+docs-zh+cubefs-hadoop+cubefs-for-android+docs-zh+cubesearch+cubephotos+chubaofs-csi,726,165,245,115,195,34,121,CubeFS,cubefs.io
google+ko-build,ko+ko+testrepo,1628,853,349,244,168,33,258,ko,ko.build
in-toto,in-toto+attestation+in-toto-rs+in-toto-java+ite-4-demo-test-repo+in-toto-golang+demo+docs+ite-4-demo+ITE+in-toto.io+Dockerfiles+github-action+layout-web-tool+friends+demo-opensuse,1351,647,349,264,78,33,277,in-toto,in-toto.io
kube-vip,kube-vip+kube-vip-cloud-provider+website+helm-charts,869,394,166,133,175,31,134,kube-vip,kube-vip.io
AthenZ,athenz+terraform-provider-athenz+authorization-proxy+athenz-client-sidecar+garm+athenz-authorizer+website+athenz-metric-prometheus+k8s-athenz-sia+athenz-provider-examples,1543,374,610,506,42,30,517,Athenz,athenz.io
project-akri,akri+akri-docs+akri-discovery-handler-template+akri-on-krustlet,864,460,180,124,90,30,134,Akri,docs.akri.sh
parallaxsecond,rust-tss-esapi+parsec+rust-cryptoki+community+parsec-tool+parsec-book+hello-parsec+rust-psa-crypto+parsec-interface-rs+parsec-website+parsec-client-go+parsec-client-rust+parsec-client-java+parsec-mock+parsec-se-driver,1676,948,376,184,168,30,184,PARSEC,github.com/parallaxsecond/parsec
werf,werf+website+trdl+kubedog+actions+copy-recurse+hello-world-helm-chart+trdl-vault-actions+.github,5758,410,2015,2608,232,28,3101,werf,werf.io
curiefense,curiefense+curiefense-helm+curiefense.github.io+emissary-images+curiefense-gitbook+native-envoy-sandbox+docs,1926,484,653,509,265,28,524,Curiefense,curiefense.io
+merbridge,merbridge+website+process-watcher+demo+process-monitor+kebe7jun/mebpf+bpftool,1350,468,298,457,65,27,519,Merbridge,merbridge.io
weaveworks+kubereboot,kured+kured+website+charts+.github+.allstar,1174,498,276,246,140,26,260,Kured,github.com/weaveworks/kured
bfenetworks,bfe+ingress-bfe+api-server+conf-agent+dashboard,726,300,235,129,60,26,131,BFE,bfe-networks.net
v6d-io,v6d,1976,510,590,604,267,25,609,Vineyard,v6d.io
brigadecore,brigade+brigade-dashboard+blog+brigade-github-gateway+brigade-cron-event-source+docs-portuguese+brigade-www+brigade-cloudevents-gateway+brigade-acr-gateway+docs-hindi+brigade-bitbucket-gateway+brigade-metrics+brigade-noisy-neighbor+brigade-slack-gateway+brigade-dockerhub-gateway+badgr+brigade-sdk-for-js+go-tools+docker-tools+kashti+helm-tools+int-test-tools+brigade-foundations+kind-node+brigadier+community+brigade-utils+win-go-tools+brigade-vscode+brigade-tutorial-app+charts+hello-git+brigade-tutorial-config+brigtest+kents-test-repo+brigade-github-app+brigade-discord-gateway+brigade-eventgrid-gateway+buck+brigade-vsts-gateway+brigade-k8s-gateway+github-gateway-oauth+brigade-sdk-for-rust,3405,1165,1198,623,411,25,631,Brigade,brigade.sh
virtual-kubelet,azure-aci+virtual-kubelet+tensile-kube+node-cli+community+aws-fargate+alibabacloud-eci,1335,471,412,267,126,24,326,Virtual Kubelet,virtual-kubelet.io
inclavare-containers+alibaba,rats-tls+librats+inclavare-containers+verdictd+inclavare-containers+enclave-network-gateway+deterministic-builds+eventlog-rs+etpm+inclavare-containers.io+attestation-evidence-broker+rbi+inclavared+shelter+enclave-tls,1175,505,294,146,226,24,150,Inclavare Containers,inclavare-containers.io
kuberhealthy,kuberhealthy+ssh-check,344,117,85,75,38,23,104,Kuberhealthy,github.com/Comcast/kuberhealthy
superedge,superedge+edgeadm+website+edge-install,667,185,253,149,79,22,150,SuperEdge,github.com/superedge
service-mesh-performance+layer5io,service-mesh-performance+service-mesh-labs+istio-service-mesh-workshop+advanced-istio-service-mesh-workshop+linkerd-service-mesh-workshop,497,284,105,64,44,22,64,Service Mesh Performance,smp-spec.io
schemahero,schemahero+schemahero-docs+schemahero-helm,396,68,114,133,22,22,192,SchemaHero,schemahero.io
foniod,redbpf+project+foniod,551,307,106,59,72,21,66,Foniod,ingraind.org
paralus,paralus+website+helm-charts+dashboard+cli+relay+prompt+homebrew-paralus,1449,467,372,408,133,21,477,Paralus,paralus.io
hexa-org,policy-orchestrator+policy+landscape+tag-contributor-strategy+artwork,898,125,170,352,239,20,364,Hexa Policy Orchestrator,hexaorchestration.org
vscode-kubernetes-tools+Azure,vscode-kubernetes-tools+vscode-kubernetes-tools+vscode-kubernetes-tools-api,598,375,87,38,98,20,38,VS Code Kubernetes Tools,github.com/vscode-kubernetes-tools/vscode-kubernetes-tools
kubedl-io,kubedl+morphling-website+website+morphling,343,131,58,101,46,20,108,KubeDL,kubedl.io
artifacthub,hub+blog+scoop-cmd+helm-charts+homebrew-cmd,1980,358,640,525,134,19,848,Artifact Hub,artifacthub.io
k8gb-io,k8gb+coredns-crd-plugin+k8gb-manim,1145,306,245,475,99,19,495,K8GB,github.com/AbsaOSS/k8gb
k8up-io,k8up+wrestic,968,234,185,287,60,19,489,K8up,k8up.io
openelb,openelb+website+console+openelb.github.io+porter-website,726,488,93,74,69,19,76,OpenELB,openelb.github.io
piraeusdatastore,piraeus-operator+linstor-csi+piraeus+helm-charts+piraeus-ha-controller+linstor-scheduler-extender+linstor-affinity-controller+piraeusdatastore.github.io+kubectl-linstor+csi-driver-nfs-export,1442,635,302,362,125,17,380,Piraeus-Datastore,piraeus.io
opcr-io,policy+opcr-website+homebrew-tap+policy-login-action+policy-action-sample+policy-build-action,510,80,161,238,8,17,261,OPCR,openpolicyregistry.io
kudobuilder,kuttl+kuttl.dev+kudo+homebrew-tap,598,300,136,81,75,16,87,Kudo,kudo.dev
carina-io,carina+charts+community+carina-io.github.io+carina-api+disko+shares,789,275,149,275,65,15,300,Carina,opencarina.com
skooner-k8s,skooner,291,124,73,35,38,14,56,Skooner,skooner.io
krustlet,oci-distribution+krustlet+krustlet-docs,347,206,66,37,38,14,37,Krustlet,krustlet.dev
alibaba,sealer,1387,535,378,180,291,12,183,sealer,sealer.cool
ContainerSSH,libcontainerssh+containerssh.github.io+ContainerSSH+configurator+github-terraform+community+agent+.github+examples+auditlog+kubernetes+branding+go.containerssh.io+guest-image+auth+geoip+backend+metrics+unixutils+sshproxy+authintegration+service+packages+health+configuration+log+library-template+http+auditlogintegration+structutils+security+sshserver+metricsintegration+images+test+docker,626,157,151,237,36,12,282,ContainerSSH,containerssh.io
FabEdge,fabedge+fab-dns+installer+fabctl+net-tool,479,21,263,148,27,10,168,FabEdge,www.fabedge.io
opentracing,opentracing-javascript+opentracing-php+opentracing.io+opentracing-python+opentracing-go+specification+opentracing-cpp+basictracer-python+opentracing-java+opentracing-objc+opentracing-ruby,130,43,35,19,27,9,25,OpenTracing,opentracing.io
SpectralOps,teller+helm-teller,364,152,79,80,52,7,81,Teller,tlr.dev
servicemeshinterface,smi-spec+smi-spec.io+smi-controller-sdk+smi-adapter-istio,86,40,25,8,13,7,8,SMI,smi-spec.io
OpenObservability,OpenMetrics,137,85,11,20,21,6,20,OpenMetrics,openmetrics.io
trickstercache,trickster+helm-charts+trickstercache.org,86,22,30,13,21,6,13,Trickster,tricksterproxy.io
capsule-rs,capsule+sandbox,69,33,8,20,7,3,21,Capsule,github.com/capsule-rs
krator-rs,krator,24,7,7,10,0,3,10,Krator,docs.rs/krator
gitops-working-group,gitops-working-group,66,40,17,1,8,2,1,GitOps WG,github.com/fluxcd/gitops-working-group
cni-genie,CNI-Genie,10,6,0,1,3,2,1,CNI-Genie,cni-genie.io
devspace-cloud,devspace-cloud-plugin,6,0,2,4,0,2,4,DevSpace,loft.sh
