org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
chaos-mesh,chaos-mesh+website-zh+website+chaosd+rs-tproxy+chaos-mesh.github.io+rfcs+toda+chaos-driver+chaos-mesh-datasource+charts+byteman+datasource+k8s_dns_chaos+chaos-mesh-action+bpfki+nsexec+matrix+jvm-chaos-demo+chaos-mesh-on-skywalking,11620,7696,1629,1553,676,88,1619,Chaos Mesh,chaos-mesh.org
tinkerbell,tink+boots+osie+sandbox+hub+tinkerbell-docs+hook+pbnj+cluster-api-provider-tink+crocodile+lint-install+infrastructure+proposals+tinkerbell.org+cluster-api-provider-tinkerbell+.github+hegel+k8s-sandbox+boots-ipxe+terraform-provider-tinkerbell+workflows+portal+org+artwork+tftp-go+tinkie+infrastructure-saltstack,5042,2420,1238,1363,376,86,1008,Tinkerbell,tinkerbell.org
cert-manager,website+istio-csr+aws-privateca-issuer+policy-approver+release+approver-policy+csi-lib+csi-driver+sample-external-issuer+trust+csi-driver-spiffe+webhook-example+test-infra+crypto+signer-ca+infrastructure+approver-policy-rego,3989,2561,659,2568,193,82,576,cert-manager,cert-manager.io
metal3-io,baremetal-operator+metal3-dev-env+cluster-api-provider-metal3+metal3-docs+project-infra+ironic-image+metal3-io.github.io+ip-address-manager+hardware-classification-controller+ironic-inspector-image+ironic-ipa-downloader+ironic-agent-image+ironic-client+metal3-helm-chart+static-ip-manager-image+ironic-hardware-inventory-recorder-image+base-image+metal3-smart-exporter+ironic-prometheus-exporter,16390,14033,1132,1224,123,76,1102,Metal³,metal3.io
antrea-io+vmware-tanzu,antrea+antrea+resource-auditing+libOpenflow+website+ofnet+benchci+review-manager,18593,15116,2024,871,540,75,913,Antrea,antrea.io
karmada-io,karmada+api+website,5311,4070,562,556,273,75,406,Karmada,Karmada.io
+fluid-cloudnative,fluid+cheyang/fluid+community+fluid-client-java+fluid-client-python,3664,1088,930,1194,442,72,1204,Fluid,github.com/fluid-cloudnative
openservicemesh,osm+osm-docs+osm-health+osm-www,11465,5578,3156,1473,1236,69,1495,Open Service Mesh,openservicemesh.io
cri-o,cri-o+containrs+ocicni+cpuset+cri-o.io+cri-o-ansible,8619,5579,749,1716,248,69,2043,CRI-O,cri-o.io
nocalhost,nocalhost+nocalhost-vscode-plugin+nocalhost-intellij-plugin+nocalhost.github.io+nocalhost-web+bookinfo+syncthing+homebrew-repo+nocalhost-hub+dev-container+bookinfo-productpage+bookinfo-tracing+cli-runtime-kustomize+bookinfo-ratings+bookinfo-authors+bookinfo-details+validator+remotecommand+bookinfo-reviews+tkestack-charts,8802,212,3181,4885,74,69,5335,Nocalhost,nocalhost.dev
cdfoundation,cdf-landscape+sig-events+foundation+toc+sig-interoperability+tekton-helm-chart+artwork+sig-chinese-localization+sig-mlops+soc+glossary+sig-best-practices+best-practices+presentations+charter+standardized-metadata+outreach+end-user-council+best-practices-site+meetups+state-of-cd+community-ambassador-program+ambassadors+newsletter,2095,823,352,717,199,69,721,CDF,cd.foundation
openyurtio+alibaba,openyurt+openyurt+community+yurt-app-manager+yurt-device-controller+openyurtio.github.io+apiserver-network-proxy+openyurt.io+yurt-dashboard+node-resource-manager+yurt-edgex-manager+yurt-app-manager-api+yurtcluster-operator,3570,2373,519,324,350,67,328,OpenYurt,opeyurt.io
k3s-io,k3s+k3s-ansible+kine+helm-controller+k3s-root+k3s-selinux+klipper-lb+klipper-helm+k3s-upgrade+cri+helm-set-status,9698,5784,1480,672,1770,66,664,K3s,k3s.io
cloud-custodian,cloud-custodian+cel-python+pytest-terraform+helm-charts+community+toc,3088,1632,589,307,557,66,310,Cloud Custodian,cloudcustodian.io
kumahq,kuma+kuma-website+kuma-gui+.github+kuma-demo+kuma-grafana-datasource+kuma-counter-demo+protoc-gen-kumadoc,10371,3476,2910,2639,781,64,3204,Kuma,kuma.io
spiffe,spire,4160,2675,783,454,328,60,374,Spire,spiffe.io
volcano-sh,volcano+apis+website+community+devices+resource-exporter+kubesim+kubegene+cpu-topology-exporter+kube-state-metrics+multi-cluster-scheduling,4348,2851,698,409,485,58,314,Volcano,volcano.sh
submariner-io,submariner-operator+submariner+submariner-website+shipyard+lighthouse+releases+cloud-prepare+admiral+enhancements+submariner-charts+submariner-bot+submariner-io.github.io+coastguard+get.submariner.io+ovn-kubernetes,14957,6146,3395,3169,896,56,4520,Submariner,submariner.io
longhorn,longhorn+longhorn-manager+longhorn-tests+website+longhorn-engine+longhorn-ui+backupstore+infra+backing-image-manager+upgrade-responder+sparse-tools+longhorn-share-manager+charts+longhorn-instance-manager+bot+go-iscsi-helper+benchmark+external-attacher+external-provisioner+external-snapshotter+external-resizer+community+dbench,14700,8788,2628,2355,1746,54,1538,Longhorn,github.com/longhorn
wasmCloud,wasmcloud-otp+wasmCloud+wash+capability-providers+examples+actor-interfaces+wasmcloud-dev-site+interfaces+weld+tutorials+wasmcloud.com-dev+wasmcloud-js+homebrew-wasmcloud+control-interface+project-templates+krustlet-wasmcloud-provider+wasmcloud-k8s-operator+lattice-controller+new-actor-template+wascap+wasmcloud-test+lattice-observer+adr+common-actions+nkeys+community-meetings+control-interface-client+frontiers+wadm+provider-archive+wasmfrontiers-site+models+cross-images+wascc-codec+wasmCloud.com+wasm-air+artwork+new-provider-template+branding,7069,2622,1495,2045,817,52,2135,wasmCloud,wasmcloud.com
tremor-rs,tremor-www-docs-edge+tremor-runtime+tremor-www-docs+tremor-vscode+tremor-www+tremor-benchmark+tremor-new-website+tremor-language-server+tremor-www-main+tremor-rfcs+tremor-otelapis+qwal+tremor-bot+tremor-k8s-helm+kv+prism+snmalloc+dissect+tremor.jepsen+mentoring+tremor-redpanda+window+tremor-mkdocs-lexer+tremor-vim+repo-template+highlightjs-tremor+advisory-db,13254,1666,1191,10875,374,49,10023,Tremor,tremor.rs
dragonflyoss,Dragonfly2+image-service+helm-charts+Dragonfly+console+website+helm-chart+dragonfly-scripts,4723,723,1253,2005,577,49,2170,Dragonfly,d7y.io/en-us
metallb,metallb+metallb-operator+contribute,4542,3496,549,453,208,48,289,MetalLB,metallb.org
curiefense,curiefense+curiefense.github.io+curiefense-gitbook+katacoda-scenarios+envoy+go-control-plane+curiefense-helm+istio-proxy+media+curiefense-rancher+Reblazers,3863,1101,768,1643,453,48,1541,Curiefense,curiefense.io
in-toto,in-toto-golang+attestation+in-toto+ITE+apt-transport-in-toto+in-toto-java+in-toto-rs+docs+rebuilderd+totoify-grafeas+layout-web-tool+demo+in-toto.io+Dockerfiles+rebuilderd-website+toc+supply-chain-compromises,1990,1287,326,512,123,47,254,in-toto,in-toto.io
chaosblade-io,chaosblade+chaosblade-operator+chaosblade-exec-jvm+chaosblade-box+chaosblade-exec-os+chaosblade-website+chaos-platform+chaos-platform-fe+chaosblade-spec-go+chaosblade-exec-docker+chaosblade-box-fe-0.4.x+chaosbox+chaosbox-fe+chaosblade-help-doc+chaosblade-exec-cplus+chaosblade-box-fe+awesome-chaosblade+chaosblade-box-agent+chaosblade-exec-cri+chaos-agent,1581,417,408,514,334,47,422,ChaosBlade,github.com/chaosblade-io
service-mesh-performance+layer5io,service-mesh-performance+service-mesh-labs+service-mesh-performance+advanced-istio-service-mesh-workshop+linkerd-service-mesh-workshop+istio-service-mesh-workshop,966,476,176,341,131,47,183,Service Mesh Performance,smp-spec.io
kubearmor+accuknox,KubeArmor+policy-templates+KubeArmor+kubearmor-client+libbpf+KVMService+kvm-service+kubearmor-prometheus-exporter+cilium-proxy+kubearmor-relay-server+cilium+kubearmor-kafka-client+cilium-spire-tutorials+kubearmor-log-client+kubearmor-elk-stack+kubearmor-mysql-client,2752,811,866,5246,338,45,737,KubeArmor,accuknox.com/kubearmor
containernetworking,plugins+cni+cni.dev,1137,699,228,142,112,44,98,CNI,github.com/containernetworking
projectcontour,contour+contour-operator+community+contour-authserver+lint+integration-tester+ir2proxy+.github+gimbal+contour-perf,8580,5783,1364,646,787,43,646,Contour,projectcontour.io
distribution+docker,distribution+distribution,1447,978,201,99,187,42,81,Distribution,github.com/distribution
telepresenceio,telepresence+telepresence.io+docs,6161,1970,1012,3853,714,41,2465,Telepresence,telepresence.io
dexidp,dex+helm-charts+website,1837,926,368,346,211,41,332,Dex,github.com/dexidp
superedge,superedge+website+helm-charts,960,272,423,463,92,41,173,SuperEdge,github.com/superedge
emissary-ingress+datawire,emissary+ambassador+community,4029,872,1060,2716,294,39,1803,Emissary-ingress,getambassador.io
cdk8s-team+awslabs,cdk8s+cdk8s-cli+cdk8s-plus+cdk8s-core+cdk8s+cdk8s-plus-17+cdk8s-grafana,3002,498,781,1337,268,38,1455,Cloud Deployment Kit for Kubernetes,cdk8s.io
theupdateframework,tuf+python-tuf+go-tuf+specification+taps+theupdateframework.io,4750,3499,570,676,398,37,283,TUF,github.com/theupdateframework.com
keylime,keylime+rust-keylime+enhancements+keylime-docs+ansible-keylime-tpm-emulator+keylime-deb+keylime.github.io+keylime-vagrant-ansible-tpm-emulator+keylime-rpm+.github+meetings+ansible-keylime+friends,2643,1549,541,395,290,37,263,Keylime,keylime.dev
pixie-labs+pixie-io,pixie+pixie+pixie-docs+blog.px.dev+pixie-blog+docs.px.dev+pixie-docs+px.dev+pxapi.go+pixie-blog+px.dev+pixie-demos+grafana-plugin+grafana-plugin+pixie-demos+pxapi.go+bpftrace+slackin+px-dev-website+jattach+libpypa+arrow,3601,616,581,3708,191,35,2213,Pixie,px.dev
bfenetworks,bfe+ingress-bfe+dashboard+api-server+conf-agent,819,218,302,189,102,35,197,BFE,bfe-networks.net
networkservicemesh,deployments-k8s+integration-tests+sdk+integration-k8s-kind+cmd-forwarder-vpp+sdk-vpp+cmd-forwarder-sriov+integration-k8s-gke+integration-k8s-packet+cmd-nsc-init+cmd-nse-icmp-responder+sdk-kernel+cmd-nsmgr+sdk-k8s+cmd-nsc-vpp+cmd-nse-icmp-responder-vpp+sdk-sriov+cmd-nse-vfio+cmd-registry-memory+cmd-registry-proxy-dns+cmd-nsmgr-proxy+cmd-nsc+cmd-registry-k8s+integration-k8s-aws+integration-k8s-aks+integration-interdomain-k8s+cmd-nse-firewall-vpp+cmd-nse-supplier-k8s+sdk-ovs+cmd-admission-webhook-k8s+api+cmd-forwarder-ovs+networkservicemesh+site+cmd-exclude-prefixes-k8s+gotestmd+cmd-nse-vlan-vpp+cmd-template+cmd-map-ip-k8s+fanout+sdk-vppagent+cloudtest+cmd-nsc-proxy+cmd-forwarder-vppagent+cmd-nse-vl3-vpp+examples+release+cmd-nse-proxy+.github+test-nsm-bot-permissions+nsm-operator+cmd-nsc-monitor,46064,4139,12820,18487,878,34,28227,Network Service Mesh,networkservicemesh.io
WasmEdge+second-state,WasmEdge+SSVM+www+llvm-windows+wasi-test,3500,1060,576,953,540,34,1324,WasmEdge Runtime,wasmedge.org
openkruise,kruise+kruise-tools+controllermesh+community+client-java,2296,1461,420,306,197,34,218,OpenKruise,openkruise.io
kubeovn+alauda,kube-ovn+kube-ovn+ovn+k8s-autoperf,2128,425,785,1499,115,34,803,Kube-OVN,kube-ovn.io
"",oras-go+artifacts-spec+oras+oras+oras-www+distribution+community+oras-rs+oras-py+containerd+shizhMSFT/oras,1632,892,327,307,161,34,252,ORAS,oras.land
spiffe,spiffe+spire-api-sdk+java-spiffe+spire-plugin-sdk+spiffe.io+tornjak+go-spiffe+spire-tutorials+spiffe-csi+spire-examples+spire-controller-manager+awesome-spiffe+spiffe-helper,1439,776,337,727,87,34,239,Spiffe,spiffe.io
parallaxsecond,parsec+rust-tss-esapi+rust-cryptoki+parsec-book+parsec-tool+parsec-client-go+community+parsec-client-rust+parsec-interface-rs+rust-psa-crypto+parsec-mock+parsec-se-driver+parsec-operations+parsec-website,4505,2605,959,864,432,33,509,PARSEC,github.com/parallaxsecond/parsec
Comcast+kuberhealthy,kuberhealthy+kuberhealthy+test-external-check+minio-test,1090,323,235,295,153,33,379,Kuberhealthy,github.com/Comcast/kuberhealthy
+kube-rs,clux/kube-rs+kube-rs+kopium+version-rs+controller-rs+k8s-pb+.github,3172,1785,419,748,264,31,704,kube-rs,docs.rs/kube
chubaofs,chubaofs+chubaofs-csi+chubaofs-helm+chubaodb+docs-zh,762,145,331,264,150,31,136,ChubaoFS,chubao.io
serverlessworkflow,specification+sdk-typescript+sdk-java+serverlessworkflow.github.io+sdk-net+sdk-go+workflow-diagram-service+vscode-extension+synapse+intellij-plugin,3736,1878,1002,500,349,29,507,Serverless Workflow,serverlessworkflow.io
kube-vip+plunder-app,kube-vip+kube-vip+kube-vip-cloud-provider+helm-charts+kube-vip-dns,789,366,151,117,163,29,109,kube-vip,kube-vip.io
kudobuilder,kuttl+kudo+operators+kuttl.dev+kudo.dev+homebrew-tap+operators-index+test-tools,673,242,160,172,93,29,178,Kudo,kudo.dev
AthenZ+yahoo,athenz+athenz+terraform-provider-athenz+website+athenz-provider-examples+athenz-metric-prometheus+athenz-authz-examples+athenz-authority-auth0+athenz-aws-cf-setup,2029,567,815,560,83,28,564,Athenz,athenz.io
alibaba,inclavare-containers,4321,2222,897,585,761,27,441,Inclavare Containers,github.com/alibaba/inclavare-containers
deislabs,krustlet,1220,803,196,205,128,26,93,Krustlet,krustlet.dev
skooner-k8s+indeedeng,skooner+k8dash+k8dash-website+skooner-website,414,123,76,179,64,25,151,Skooner,skooner.io
getporter,porter+operator+terraform-mixin+docker-compose-mixin+kubernetes-mixin+vscode-extension+docker-mixin+az-mixin+helm2-mixin+helm-mixin+gh-action,2451,1177,574,650,324,24,376,Porter,porter.sh
v6d-io+alibaba,v6d+libvineyard+v6d+kubeflow-manifests,2171,469,609,828,255,24,838,Vineyard,v6d.io
schemahero,schemahero+schemahero-docs+schemahero-helm,968,153,289,302,85,23,441,SchemaHero,schemahero.io
vshn+k8up-io,k8up+k8up+wrestic+antora-ui-default+getting-started+.github+artwork+landscape,2692,791,330,713,165,22,1406,K8up,k8up.io
brigadecore,brigade+brigade-github-gateway+brigade-metrics+brigade-bitbucket-gateway+brigade-sdk-for-js+blog+brigade-cloudevents-gateway+brigade-dockerhub-gateway+brigade-www+brigade-acr-gateway+charts+brigade-noisy-neighbor+brigade-slack-gateway+badgr+kashti+go-tools+community+brigade-foundations+helm-tools+kaniko+brigadier+brigade-github-app+kind-node+brigade-utils+brigade-sdk-for-rust+brigade-vscode+brigade-eventgrid-gateway+brigade-tutorial-config+brigtest+brigade-tutorial-app+empty-testbed+brigade-k8s-gateway+int-test-tools+buck+github-gateway-oauth+brigade-vsts-gateway+docker-tools+test-repo,5365,2245,1602,1001,573,21,945,Brigade,brigade.sh
virtual-kubelet,systemk+virtual-kubelet+azure-aci+tensile-kube+node-cli+aws-fargate+community+cri+alibabacloud-eci+web,1460,787,285,186,196,21,192,Virtual Kubelet,virtual-kubelet.io
AbsaOSS+k8gb-io,k8gb+k8gb,3760,1307,693,1459,164,20,1596,K8GB,github.com/AbsaOSS/k8gb
deislabs+project-akri,akri+akri+akri-docs,2015,1315,323,251,112,20,265,Akri,docs.akri.sh
Azure,vscode-kubernetes-tools,959,633,102,50,174,18,50,VS Code Kubernetes Tools,github.com/Azure/vscode-kubernetes-tools
opentracing,opentracing-javascript+opentracing-go+opentracing.io+opentracing-python+opentracing-cpp+opentracing-java+specification+opentracing-php+basictracer-python+basictracer-go+opentracing-objc+opentracing-rust+opentracing-lua+lua-bridge-tracer+opentracing-ruby,238,83,58,31,45,18,52,OpenTracing,opentracing.io
piraeusdatastore,piraeus-operator+piraeus+linstor-csi+piraeus-ha-controller+helm-charts+piraeusdatastore.github.io+kubectl-linstor,959,465,219,179,123,17,152,Piraeus-Datastore,piraeus.io
foniod+ingraind+redsift,redbpf+redbpf+ingraind+project+ingraind+build-images+build-images+ingraind.org+foniod.org+ingraind-build+foniod+project+ingraind.org,862,412,173,219,71,15,206,Foniod,ingraind.org
artifacthub,hub+blog+helm-charts+scoop-cmd+homebrew-cmd,3124,460,988,1175,350,13,1326,Artifact Hub,artifacthub.io
gitops-working-group+fluxcd,gitops-working-group+gitops-working-group+gitops-working-group-old,730,456,77,64,161,13,36,GitOps WG,github.com/fluxcd/gitops-working-group
OpenObservability,OpenMetrics+OpenObservability,313,177,60,35,41,13,35,OpenMetrics,openmetrics.io
servicemeshinterface,smi-spec+smi-controller-sdk+smi-spec.io+smi-sdk-go+smi-adapter-istio+istio-smi-controller+smi-metrics,301,126,72,138,44,13,59,SMI,smi-spec.io
tricksterproxy+trickstercache,trickster+trickstercache.org+trickster+helm-charts+trickster-docker-images+tricktool+mockster,404,113,109,126,55,12,127,Trickster,tricksterproxy.io
kubesphere,porter+porterlb+openelb,378,198,82,57,41,11,57,OpenELB,openelb.github.io
krator-rs,krator,202,50,45,48,57,7,50,Krator,docs.rs/krator
theupdateframework,notary,186,131,28,25,17,7,10,Notary,github.com/theupdateframework/notary
alibaba,kubedl,236,114,54,104,23,6,45,KubeDL,kubedl.io
cni-genie,CNI-Genie,32,16,3,2,13,1,0,CNI-Genie,cni-genie.io
