org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
keptn,lifecycle-toolkit+keptn+keptn.github.io+helm-charts-dev+community+go-utils+lifecycle-controller+lifecycle-toolkit-charts+enhancement-proposals+tutorials+integrations+get.keptn.sh+spec+helm-charts+examples+.github+wg-app-lifecycle+gh-automation+killercoda+gh-action-send-event+gh-action-extract-branch-name+gh-action-ci-prepare-keptn-cluster,22429,6064,3602,6472,1986,110,10777,Keptn,kepth.sh
pixie-io,pixie+libuuid+docs.px.dev+pixie-plugin+blog.px.dev+grafana-plugin+px.dev+slackin+pxapi.go+pixie-demos,6465,1872,1837,2274,414,107,2342,Pixie,px.dev
cloud-custodian,cloud-custodian+tfparse+pytest-terraform+poetry-plugin-freeze+helm-charts+www.cloudcustodian.io+cel-python+infra+community,5606,2880,1350,794,541,105,835,Cloud Custodian,cloudcustodian.io
vitessio,vitess+website+arewefastyet+vitess-bot+vitess-resources,19608,9168,4163,3447,1575,104,4702,Vitess,vitess.io
strimzi,strimzi-kafka-operator+strimzi.github.io+proposals+strimzi-kafka-bridge+client-examples+strimzi-mqtt-bridge+strimzi-kafka-oauth+drain-cleaner+topic-encryption+strimzi-canary+kafka-access-operator+test-clients+test-container+kafka-kubernetes-config-provider+test-container-images+governance+kafka-env-var-config-provider+.github,13593,8590,2323,1999,677,102,2003,Strimzi,strimzi.io
rook,rook+kubectl-rook-ceph+rook.github.io+nfs,13927,9277,1593,2207,1052,101,2005,Rook,rook.io
k3s-io,k3s+docs+kine+helm-controller+k3s-ansible+k3s-selinux+klipper-lb+klipper-helm+k3s-upgrade+k3s-root+k3s-io.github.io+k3s-charts+vagrant-k3s+helm-set-status+distros-retros+rke2-bg-fork-rke2,10303,5465,1813,1641,2075,97,950,K3s,k3s.io
WasmEdge,WasmEdge+docs+www+wasmedge_hyper_demo+wasmedge-rust-sdk+wasmedge-db-examples+mediapipe-rs+GSoD2023+wasmedge_reqwest_demo+wasmedge-anna-client+wasmedge-db-drivers+llvm-windows+wasmedge_rustls_plugin+wasmedge_tokio_demo+wasmedge_sdk_async_wasi+llm-agent-sdk,8171,3656,1379,1927,741,97,2395,WasmEdge Runtime,wasmedge.org
openebs,mayastor-control-plane+mayastor-extensions+mayastor+mayastor-docs+mayastor-api+openebs+website+mayastor-dependencies+mayastor-charts+lvm-localpv+zfs-localpv+charts+cstor-operators+dynamic-nfs-provisioner+spdk-rs+node-disk-manager+dynamic-localpv-provisioner+jiva-operator+velero-plugin+device-localpv+jiva+rawfile-localpv+upgrade+mayastor-jenkins-cron+lib-csi+linux-utils+openebsctl+api+maya+monitor-pv+cstor-csi+data-populator+libcstor+helm-operator+istgt+openebs-k8s-provisioner+e2e-tests+performance-benchmark,16993,7772,1510,3969,330,91,7381,OpenEBS,openebs.io
dragonflyoss,image-service+Dragonfly2+d7y.io+console+api+helm-charts+client+image-service-website+perf-tests+dfdaemon+monitoring+killercoda-scenarios+Dragonfly+design+website+dragonfly-repository-agent+dragonfly-examples+community,10239,2751,3775,2994,524,90,3189,Dragonfly,d7y.io/en-us
open-cluster-management-io,multicloud-operators-subscription+open-cluster-management-io.github.io+clusteradm+addon-framework+config-policy-controller+registration-operator+enhancements+governance-policy-propagator+api+multicluster-controlplane+multicloud-integrations+governance-policy-framework-addon+OCM+registration+work+governance-policy-addon-controller+ocm+cluster-proxy+ocm-vscode-extension+policy-collection+placement+community+multicloud-operators-channel+managed-serviceaccount+argocd-pull-integration+policy-generator-plugin+governance-policy-template-sync+governance-policy-spec-sync+governance-policy-status-sync+cluster-permission+governance-policy-nucleus+addon-contrib+helm-charts+ocm-kustomize-generator-plugins,9701,6110,1556,1772,245,87,1790,Open Cluster Management,open-cluster-management.io
cloudevents,spec+sdk-go+sdk-java+sdk-python+sdk-javascript+sdk-csharp+sdk-rust+cloudevents-web+sdk-php+conformance+sdk-powershell+sdk-ruby,4142,2454,604,470,387,83,697,CloudEvents,cloudevents.io
kubeedge,kubeedge+edgemesh+ianvs+sedna+community+website+mappers-go+dashboard+examples+keink+community-infra+beehive+viaduct+killercoda-scenarios,6638,4331,1271,798,591,82,445,KubeEdge,kubeedge.io
coredns,coredns+helm+coredns.io+deployment+policy+corefile-migration+records+rrl+multicluster+alternate+release+k8s_event+demo+unbound+perf-tests+fallback+coredns-opa+learning-coredns,3339,1874,665,354,387,78,413,CoreDNS,coredns.io
buildpacks+buildpacks-community,registry-index+pack+lifecycle+rfcs+spec+docs+imgutil+libcnb+github-actions+profile+samples+community+registry-api+scafall+invites+registry-namespaces+templates+scafall+pack-orb+tekton-integration+homebrew-tap+ci+community,9064,2841,1258,4016,452,78,4513,Buildpacks,buildpacks.io
openyurtio,openyurt+openyurt.io+yurt-app-manager+yurt-edgex-manager+raven+openyurt-helm+community+raven-controller-manager+yurt-device-controller+yurt-dashboard+node-resource-manager+yurt-app-manager-api+api+pool-coordinator-controller,6007,3313,1177,5879,545,77,972,OpenYurt,opeyurt.io
cubefs,cubefs+compass+cubefs-csi+cubefs-helm+shuttle+cubevearch+cubekv+docs-zh+cubefs-hadoop+cubefs-for-android+cubefs-blobstore+cubesearch+.github+cubelm+cubevd+cubevs+community+cubephotos,2968,919,931,2074,575,77,543,CubeFS,cubefs.io
cri-o,cri-o+ocicni+test+cri-o.io,8060,5114,648,1635,300,76,1998,CRI-O,cri-o.io
kubearmor,KubeArmor+kubearmor-client+policy-templates+discovery-engine+kubearmor-relay-server+koach+kubetls+OTel-receiver+kvm-service+kubearmor-dashboards+kubearmor-action+charts+runtime-security-best-practices+openhorizon-demo,6128,2792,1406,1007,460,76,1470,KubeArmor,accuknox.com/kubearmor
vmware-tanzu+carvel-dev,carvel-kapp-controller+carvel+carvel-kapp+kapp-controller+kapp+carvel-secretgen-controller+secretgen-controller+carvel-ytt+kbld+ytt+carvel-imgpkg+vendir+imgpkg+carvel-vendir+carvel+carvel-kbld+release-scripts+homebrew+setup-action+carvel-kwt+kwt+terraform-provider+ytt-library-for-kubernetes-demo+docker-image+ytt-starter-for-kubernetes+asdf+simple-app-on-kubernetes+ytt-library-for-kubernetes+guestbook-example-on-kubernetes+vscode-ytt,9152,3528,1906,2513,554,76,3164,Carvel,carvel.dev
antrea-io,antrea+nephe+theia+website+antrea-ui+has-changes,26927,20819,2528,2631,516,75,3064,Antrea,antrea.io
litmuschaos,litmus+litmus-go+litmus-helm+chaos-operator+chaos-charts+litmusctl+test-tools+chaos-runner+litmus-website-2+litmus-docs+charthub.litmuschaos.io+chaos-ci-lib+litmus-cd+chaos-exporter+tutorials+litmus-python+litmus-e2e+litmus-ansible+chaos-scheduler+github-chaos-actions+elves+m-agent+chaos-workflows+litmuschaos.github.io+litmus-ui+v1-litmus-docs,3776,1294,1155,916,357,75,970,LitmusChaos,litmuschaos.io
opencurve,curve+curveadm+curve-meetup-slides+curve-operator+community+curve-tgt+curve-csi+pigeon+curve-qemu-block-driver+obm+curve-nbd+curve-manager+curve-cinder+CurveCommunity+YunhuiChen+docker-opencurve+opencurve.github.io,8757,5417,1683,1066,760,74,897,Curve,opencurve.io
metal3-io,cluster-api-provider-metal3+metal3-dev-env+baremetal-operator+project-infra+ip-address-manager+metal3-docs+metal3-io.github.io+ironic-image+mariadb-image+ironic-ipa-downloader+ironic-hardware-inventory-recorder-image+hardware-classification-controller+ironic-client+.github+static-ip-manager-image,12131,9598,1066,1325,93,74,1374,Metal³,metal3.io
oras-project,oras+oras-go+oras-www+oras-credentials-go+oras-py+oras-dotnet+community+artifacts-spec+setup-oras,8169,5365,1127,659,938,74,739,ORAS,oras.land
chaos-mesh,chaos-mesh+website+chaosd+chaos-mesh.github.io+chaos-tproxy+k8s_dns_chaos+charts+byteman-helper+prow-config+toda+datasource+rfcs+website-archived+.github+chaos-mesh-action+fx-logr+chaos-driver+bpfki+nsexec+memStress,3443,1642,605,737,390,72,806,Chaos Mesh,chaos-mesh.org
longhorn,longhorn+longhorn-manager+longhorn-tests+longhorn-engine+website+longhorn-instance-manager+longhorn-ui+backupstore+longhorn-spdk-engine+backing-image-manager+go-spdk-helper+longhorn-share-manager+charts+infra+sparse-tools+go-iscsi-helper+upgrade-responder+bot+longhorn-spdk,23285,14183,4091,3440,2241,70,2770,Longhorn,github.com/longhorn
cortexproject,cortex+cortex-helm-chart+auth-gateway+promqlsmith,4701,2072,965,1134,339,68,1325,Cortex,github.com/cortexproject
openfga,openfga+openfga.dev+sdk-generator+syntax-transformer+api+rfcs+go-sdk+community+helm-charts+dotnet-sdk+python-sdk+js-sdk+sample-stores+.github+roadmap+cli+homebrew-tap,10846,4122,1955,3090,603,66,4166,OpenFGA,openfga.dev
spiffe,helm-charts+tornjak+spire-controller-manager+spiffe-csi+spiffe-helper+java-spiffe+spire-plugin-sdk+spire-tutorials+go-spiffe+spire-api-sdk+spiffe.io+spiffe+spire-examples,6719,2816,1181,1660,340,66,2382,Spiffe,spiffe.io
openkruise,kruise+rollouts+kruise-game+openkruise.io+charts+kruise-tools+community,2882,1764,495,323,299,66,324,OpenKruise,openkruise.io
notaryproject,notation+notation-go+notaryproject.dev+notation-core-go+notaryproject+roadmap+.github+notary+meeting-notes+notation-hashicorp-vault+tuf,10804,7782,1451,629,903,65,668,Notary,github.com/notaryproject
volcano-sh,volcano+devices+website+apis+community+resource-exporter+helm-charts,3740,2523,566,363,364,65,287,Volcano,volcano.sh
sustainable-computing-io,kepler+kepler-model-server+kepler-operator+kepler-helm-chart+kepler-doc+local-dev-cluster+carbon-aware-scaling-poc+kepler-action+kepler-estimator+energy-measurement-data+KeplerK8SAction+clever+peaks+carbon-forecaster+kepler-ci-artifacts+community+.github+kepler-e2e-test+kepler-dashboard+kepler-model-db+sustainable-computing-io.github.io+kepler-models+go-model-generation+energy-aware-recommender,6606,3460,1255,1341,517,64,1374,Kepler,sustainable-computing.io
cdfoundation,cdf-landscape+foundation+toc+tekton-helm-chart+sig-software-supply-chain+sig-events+sig-mlops+sig-interoperability+best-practices-site+community-ambassador-program+artwork+cdf-workshops+sig-best-practices+charter+wg-lfx-requirements+end-user-council+presentations+faq+sig-security-sbom+sig-security+communitygroups+awards+outreach+sig-security-supply-chain,1675,622,371,519,153,62,529,CDF,cd.foundation
wasmCloud,wash+wasmcloud-otp+wadm+examples+capability-providers+wasmCloud+wasmcloud.com-dev+weld+interfaces+project-templates+control-interface-client+wasmcloud-test+wasmcloud-dev-site+lattice-observer+wascap+homebrew-wasmcloud+chocolatey-wash+provider-sdk-go+.github+nkeys+common-actions+actor-tinygo+wasmcloud-js+wasmcloud-messaging+adr+provider-archive+awesome-wasm,7224,3178,1643,1795,462,60,1941,wasmCloud,wasmcloud.com
kubeovn,kube-ovn+docs+sriov-network-operator+tunning-package+kube-ovn-1,7355,2084,1793,2575,774,57,2704,Kube-OVN,kube-ovn.io
pravega,pravega+zookeeper-operator+pravega-client-rust+pravega-operator+flink-connectors+bookkeeper-operator+schema-registry+charts+spark-connectors+gstreamer-pravega+pravega-keycloak+pravega-samples+flink-tools+kafka-adapter+pravega-sensor-collector+logstash-output-pravega+nifi-pravega+logstash-input-pravega+boomi-connector+pravega-benchmark+snmp-trap-handler,3367,1789,668,349,547,57,363,Pravega,pravega.io
G-Research+armadaproject,armada+armada+armada-operator+armada-jupyter+.github+armada-deployment+armada-move-test,10825,3455,1848,3033,798,56,4724,Armada,armadaproject.io
cdk8s-team,cdk8s-plus+cdk8s+cdk8s-cli+cdk8s-core+cdk8s-projen-common+cdk8s-aws-cdk+cdk8s-jenkins+cdk8s-operator+cdk8s-redis+cdk8s-grafana+cdk8s-examples+cdk8s-validation-plugin-example+cdk8s-postgres+cdk8s-dependabot-security-alerts,9321,856,387,7019,367,55,7711,Cloud Deployment Kit for Kubernetes,cdk8s.io
kumahq,kuma+kuma-gui+kuma-website+kuma-net+envoy-builds+.github+ci-tools+kuma-demo+kuma-grafana-datasource+kuma-counter-demo,18459,8306,4539,3607,1421,54,4193,Kuma,kuma.io
devfile,devworkspace-operator+api+registry+devfile-web+library+developer-images+registry-support+registry-operator+integration-tests+docs+devfile.github.io+alizer+landing-page+devworkspace-operator-docs+registry-viewer,4187,1886,974,791,588,53,739,Devfile,github.com/devfile
theupdateframework,python-tuf+go-tuf+tuf-js+taps+specification+rust-tuf+theupdateframework.io,3437,1725,700,607,205,52,807,TUF,github.com/theupdateframework.com
metallb,metallb+metallb-operator+frr-k8s,4496,2867,559,891,444,51,626,MetalLB,metallb.org
kube-rs,kube+kube-rs+website+kopium+controller-rs+version-rs+gateway-api-rs+.github,2610,1355,383,615,197,50,675,kube-rs,docs.rs/kube
hwameistor,hwameistor+hwameistor-operator+hwameistor-ui+drbd-adapter+hwameistor.github.io+local-storage+local-disk-manager+reliable-helper-system+helm-charts+scheduler+drbd,3937,840,1529,1199,633,49,935,Hwameistor,hwameistor.io
submariner-io,submariner+subctl+submariner-operator+shipyard+lighthouse+cloud-prepare+releases+submariner-website+admiral+enhancements+submariner-charts+coastguard+submariner-bot+submariner-io.github.io+get.submariner.io,18345,4414,4792,5215,751,49,8388,Submariner,submariner.io
chaosblade-io,chaosblade+chaosblade-website+chaosblade-operator+chaosblade-box+chaosblade-exec-jvm+chaosblade-exec-os+community+chaosblade-exec-cri+chaosblade-exec-middleware+chaosblade-exec-cloud+chaosblade-box-fe+chaosblade-box-agent+chaosblade-spec-go+chaosblade-exec-cplus+charts+chaosblade-exec-docker+chaosblade-action+chaosblade-exec-golang+chaosblade-box-fe-0.4.x+awesome-chaosblade,1590,386,472,371,333,49,399,ChaosBlade,github.com/chaosblade-io
kubewarden,kubewarden-controller+ui+helm-charts+kwctl+policy-server+policy-evaluator+kubewarden.io+docs+audit-scanner+verify-image-signatures+rfc+kubewarden-end-to-end-tests+policy-sdk-rust+github-actions+policy-fetcher+policy-sdk-go+automation+deprecated-api-versions-policy+user-group-psp-policy+policy-hub+allow-privilege-escalation-psp-policy+pod-privileged-policy+k8s-objects+env-variable-secrets-scanner-policy+volumeMounts-policy+go-policy-template+k8s-objects-generator+environment-variable-policy+selinux-psp-policy+rancher-project-quotas-namespace-validator+safe-labels-policy+namespace-label-propagator-policy+safe-annotations-policy+allowed-proc-mount-types-psp-policy+trusted-repos-policy+pod-runtime-class-policy+capabilities-psp-policy+sysctl-psp-policy+allowed-fsgroups-psp-policy+load-testing+echo+ingress-policy+host-namespaces-psp-policy+rancher-kubectl-builder+rust-policy-template+volumes-psp-policy+seccomp-psp-policy+flexvolume-drivers-psp-policy+policy-sdk-dotnet+readonly-root-filesystem-psp-policy+apparmor-psp-policy+hostpaths-psp-policy+rancher-project-propagate-labels+sleeping-policy+context-aware-demo+opa-policy-template+psa-label-enforcer-policy+swift-policy-template+go-wasi-policy-template+disallow-service-nodeport-policy+gatekeeper-policy-template+utils+disallow-service-loadbalancer-policy+swift-wasm-runner+.github+fleet-example+setup-kubewarden-cluster-action+policy-sdk-swift+strfmt,9618,3003,2490,2792,834,47,3291,kubewarden,kubewarden.io
projectcontour,contour+contour-operator+community+contour-authserver+gimbal,5034,2835,1036,636,454,46,709,Contour,projectcontour.io
dexidp,dex+helm-charts+website,1581,680,360,283,114,46,427,Dex,github.com/dexidp
spiffe,spire,5220,2292,1055,726,410,45,1463,Spire,spiffe.io
emissary-ingress,emissary+goversion+community+emissary-ingress.github.io+ratelimit-example,3594,1491,583,808,347,45,1173,Emissary-ingress,getambassador.io
clusternet,clusternet+website+charts+apis+kubectl-clusternet+sample-controllers,1893,770,578,326,213,45,332,Clusternet,clusternet.io
in-toto,attestation+in-toto+in-toto-golang+in-toto-rs+in-toto-java+ite-4-demo-test-repo+ITE+docs+demo+community+ite-4-demo+friends+in-toto.io+layout-web-tool+Dockerfiles+github-action+apt-transport-in-toto+image-resources+demo-opensuse,3074,1740,676,509,179,45,479,in-toto,in-toto.io
AthenZ,athenz+authorization-proxy+terraform-provider-athenz+garm+k8s-athenz-sia+athenz-client-sidecar+athenz-authorizer+athenz-metric-prometheus+athenz-authority-auth0+athenz-provider-examples+athenz-aws-cf-setup,1893,532,672,606,71,44,618,Athenz,athenz.io
telepresenceio,telepresence+telepresence.io+watchable+docs,4602,1318,693,1817,443,43,2148,Telepresence,telepresence.io
distribution,distribution,1971,1431,300,171,147,41,93,Distribution,github.com/distribution
tinkerbell,tink+hegel+cluster-api-provider-tinkerbell+rufio+charts+boots+ipxedust+sandbox+roadmap+hook+tinkerbell-docs+proposals+operator+hub+pbnj+dhcp+org+tinkerbell.org+lint-install+terraform-provider-tinkerbell+.github+crocodile+infrastructure+k8s-sandbox,2736,1023,557,698,336,41,820,Tinkerbell,tinkerbell.org
lima-vm,lima+socket_vmnet+alpine-lima+sshocker+go-qcow2reader+.github+vde_vmnet+u-boot-qemu-mirror+sshwebdav,4045,2517,754,414,372,40,402,Lima,github.com/lima-vm/lima
containernetworking,plugins+cni+cni.dev+meeting-notes,1132,682,225,103,119,40,106,CNI,github.com/containernetworking
project-zot,zot+zui+project-zot.github.io+docs-zot+site-zot+helm-charts+dnscontrol+go-osv+assets,5190,1972,1461,820,793,39,964,zot,zotregistry.io
devstream-io,devstream+dtm-e2e-go+dtme2epython+website+blog+dtm-e2e-python+ospp-cr-bot+ospp-go-grpc+dtm-pipeline-templates+dtm-scaffolding-python+dtm-repo-scaffolding-python-flask+SummerSong2022+dtm-repo-scaffolding-golang-gin+dtm-scaffolding-golang+dtm-jenkins-share-library+dtm-repo-scaffolding-python+dtm-repo-scaffolding-golang+dtm-gitlab-share-library+dtm-repo-scaffolding-golang-cli+.github,4937,1108,840,2311,383,39,2606,DevStream,devstream.io
sealerio,sealer+sealer.cool+basefs+community+applications+plugins,3803,2025,887,380,501,37,390,sealer,sealer.cool
keylime,keylime+rust-keylime+enhancements+python3-uefi-eventlog+meetings+keylime-vagrant-ansible-tpm-emulator+keylime-cloud-environments+attestation-operator+keylime.github.io+ansible-keylime,4677,3051,812,732,232,37,582,Keylime,keylime.dev
clusterpedia-io,clusterpedia+clusterpedia-helm+website+client-go+fake-apiserver+sample-storage+sample-storage-layer+api+elasticsearch-storage,1540,637,526,349,98,37,279,Clusterpedia,clusterpedia.io
kube-vip,kube-vip+kube-vip-cloud-provider+website+helm-charts+kube-vip-gateway-api,957,406,221,159,175,37,155,kube-vip,kube-vip.io
clastix,capsule+capsule-proxy+capsule-addon-rancher+flux2-capsule-multi-tenancy+capsule-addon-cloudcasa+capsule-community+capsule-k8s-charm,1431,605,286,295,224,36,316,Capsule,capsule.clastix.io
virtual-kubelet,azure-aci+virtual-kubelet+tensile-kube+node-cli+community+alibabacloud-eci+systemk+nomad,1987,606,644,459,156,35,581,Virtual Kubelet,virtual-kubelet.io
cncf,tag-app-delivery,960,526,203,110,107,34,124,GitOps WG,tag-app-delivery.cncf.io
networkservicemesh,deployments-k8s+integration-tests+integration-k8s-kind+cmd-forwarder-vpp+sdk+cmd-nse-vlan-vpp+cmd-forwarder-sriov+cmd-nsc-init+cmd-admission-webhook-k8s+cmd-forwarder-ovs+integration-k8s-packet+cmd-nse-vl3-vpp+cmd-nse-firewall-vpp+sdk-vpp+cmd-nsc-vpp+cmd-nse-icmp-responder-vpp+cmd-nse-simple-vl3-docker+cmd-nsc-simple-docker+cmd-nsc+cmd-nse-l7-proxy+sdk-kernel+cmd-nse-icmp-responder+sdk-ovs+sdk-sriov+cmd-registry-k8s+cmd-nsmgr+cmd-map-ip-k8s+cmd-nse-remote-vlan+cmd-nsmgr-proxy+cmd-nse-vfio+sdk-k8s+cmd-ipam-vl3+cmd-cluster-info-k8s+cmd-registry-proxy-dns+cmd-registry-memory+cmd-exclude-prefixes-k8s+integration-k8s-aws+cmd-nse-supplier-k8s+integration-k8s-gke+site+integration-interdomain-k8s+integration-k8s-aks+nsm-operator+.github+api+nsmctl+cmd-template+gotestmd+fanout+cmd-csi-driver+networkservicemesh+cmd-nse-kuma-proxy+sdk-vppagent+cmd-forwarder-vppagent,26900,1387,1594,17223,383,33,23536,Network Service Mesh,networkservicemesh.io
getporter,porter+operator+terraform-mixin+azure-plugins+proposals+az-mixin+examples+skeletor+vanity,2793,1140,710,876,412,33,531,Porter,porter.sh
serverlessworkflow,sdk-go+specification+synapse+sdk-java+serverlessworkflow.github.io+sdk-net+sdk-typescript+specification-docs+vscode-extension,2476,1360,514,289,312,33,290,Serverless Workflow,serverlessworkflow.io
GoogleContainerTools,kpt,3513,2107,711,342,341,32,354,kpt,kpt.dev
kinvolk+headlamp-k8s,headlamp+headlamp+plugins+headlamp-website,4307,1676,709,2463,286,32,1636,Headlamp,headlamp.dev
ko-build+google,ko+ko+terraform-provider-ko+setup-ko+testrepo,1621,678,395,390,131,32,417,ko,ko.build
pipe-cd,pipecd+examples+control-plane-aws-ecs-terraform-demo+actions-gh-release+actions-plan-preview+actions-event-register+orb-pipecd+asdf-pipectl,4186,1239,1046,1574,210,31,1691,PipeCD,pipecd.dev
paralus,paralus+website+dashboard+helm-charts+relay+cli+prompt+eks-blueprints-addon+homebrew-paralus,2398,901,580,589,245,31,672,Paralus,paralus.io
project-akri,akri+akri-docs+akri-discovery-handler-template+akri-main,1004,563,208,189,96,31,137,Akri,docs.akri.sh
curiefense,curiefense+emissary-images+curiefense-helm+curiefense.github.io+native-envoy-sandbox+curiefense-gitbook,1576,262,598,804,135,30,581,Curiefense,curiefense.io
OpenFunction,openfunction.dev+OpenFunction+charts+samples+functions-framework-go+serverless-devs+builder+revision-controller+java-samples+dapr-proxy+functions-framework+community+cli+events-handlers+functions-framework-nodejs-deprecated,2068,727,700,409,220,30,421,OpenFunction,openfunction.dev
parallaxsecond,rust-tss-esapi+rust-cryptoki+parsec+community+parsec-tool+parsec-book+parsec-interface-rs+parsec-client-rust+rust-psa-crypto+parsec-client-go+parsec-se-driver+parsec-website+parsec-client-java,1425,810,344,313,107,30,164,PARSEC,github.com/parallaxsecond/parsec
werf,werf+website+trdl+kubedog+actions+sample-app+examples+copy-recurse+.github+logboek+lockgate+hello-world-helm-chart,6296,404,2159,4218,151,29,3582,werf,werf.io
openservicemesh,osm+osm-docs+osm-www,3721,2517,559,247,392,29,253,Open Service Mesh,openservicemesh.io
tremor-rs,tremor-runtime+tremor-vscode+tremor-www+tremor-language-server+tremor-otelapis+tremor-k8s-helm+dissect+kv+window+tremor.jepsen+qwal+bob2020+tremor-bot+tremor-rfcs,3815,852,470,1480,90,28,2403,Tremor,tremor.rs
kubeclipper+kubeclipper-labs,kubeclipper+kubeclipper+console+console+kubeclipper.github.io+kubeclipper-labs.github.io+community+test-infra+sig-testing+community+kubeclipper-labs.github.io+.github+test-infra+kubectl+kubeclipper-1+kubectl+.github,3387,1582,782,767,253,28,770,Kubeclipper,kubeclipper.io
merbridge,merbridge+website+process-watcher+process-monitor,672,333,117,157,29,28,193,Merbridge,merbridge.io
microcks,microcks+microcks-docker-desktop-extension+microcks-ansible-operator+microcks.io+microcks.github.io+.github+microcks-postman-runtime+microcks-operator+microcks-backstage-provider+microcks-cli+api-lifecycle+hub.microcks.io+microcks-keycloak+microcks-jenkins-plugin+api-tooling,1278,422,71,484,362,27,423,Microcks,microcks.io
v6d-io,v6d+website,2861,785,802,950,307,26,967,Vineyard,v6d.io
Serverless-Devs,serverless-cd+Serverless-Devs+core+serverless-docs-website+serverless-devs-vscode-plugin+toolkit+serverless-registry-website+registry-cli+serverless-devs-website+fc-http+registry-website+gh-s,1625,189,480,688,237,26,719,Serverless Devs,serverless-devs.com
aeraki-mesh,meta-protocol-proxy+aeraki+website+retio+dubbo2istio+meta-protocol-control-plane-api+polaris2istio+meta-protocol-awesomerpc+lazyxds+dubbo-demo+istio-operation-bible+registries2istio+aerakictl+consul2istio,1113,266,201,532,99,26,547,Aeraki Mesh,aeraki.net
inclavare-containers,rats-tls+librats+confidential-vtpm+verdictd+cncc-sig-white-paper+inclavare-containers+enclave-network-gateway+eventlog-rs+deterministic-builds+tdx-qgsd-multiplexer+etpm+qgsd-multiplexer+confidential-token-broker,875,315,311,197,100,24,149,Inclavare Containers,inclavare-containers.io
inspektor-gadget+kinvolk,inspektor-gadget+inspektor-gadget+ig-benchmarks+website+learn-ig+.github,9007,4500,958,2957,369,23,3180,Inspektor Gadget,inspektor-gadget.io
schemahero,schemahero+schemahero-docs+schemahero-helm,430,68,120,152,30,23,212,SchemaHero,schemahero.io
piraeusdatastore,piraeus-operator+linstor-csi+piraeus+helm-charts+piraeus-ha-controller+csi-driver-nfs-export+linstor-scheduler-extender+linstor-affinity-controller+kubectl-linstor+piraeusdatastore.github.io+drbd-shutdown-guard,1592,666,302,430,166,22,458,Piraeus-Datastore,piraeus.io
nocalhost,nocalhost+nocalhost-intellij-plugin+nocalhost.github.io+nocalhost-vscode-plugin+homebrew-repo+bookinfo-tracing+bookinfo+dev-container,342,119,80,54,81,21,62,Nocalhost,nocalhost.dev
k8up-io,k8up+antora-ui-default,1078,303,149,347,70,20,556,K8up,k8up.io
k8gb-io,k8gb+coredns-crd-plugin,1593,189,276,606,64,19,1064,K8GB,github.com/AbsaOSS/k8gb
kubereboot+weaveworks,kured+kured+website+charts+.github+.allstar,1060,371,308,250,116,19,265,Kured,github.com/weaveworks/kured
artifacthub,hub+blog+scoop-cmd+homebrew-cmd+helm-charts,2169,442,618,510,239,18,870,Artifact Hub,artifacthub.io
Azure,eraser,2134,810,529,371,223,17,572,Eraser,azure.github.io/eraser
hexa-org,policy-orchestrator+policy-mapper+policy-opa+policy+policy-conditions+landscape+tag-contributor-strategy+artwork,639,130,108,262,133,17,268,Hexa Policy Orchestrator,hexaorchestration.org
service-mesh-performance+layer5io,service-mesh-performance+service-mesh-labs+istio-service-mesh-workshop+advanced-istio-service-mesh-workshop+linkerd-service-mesh-workshop,198,84,60,90,21,16,33,Service Mesh Performance,smp-spec.io
openelb,openelb+console+website,422,299,45,103,36,15,42,OpenELB,openelb.github.io
kuberhealthy,kuberhealthy,163,51,47,40,23,15,42,Kuberhealthy,github.com/Comcast/kuberhealthy
bfenetworks,ingress-bfe+bfe+dashboard+api-server,276,155,55,45,33,15,33,BFE,bfe-networks.net
datenlord+xline-kv,Xline+Xline,2107,1437,298,204,164,14,208,Xline,xline.cloud
carina-io,carina+community+charts+carina-io.github.io+landscape+carina-api,618,290,124,151,55,14,149,Carina,opencarina.com
slimtoolkit,slim+slimtoolkit.github.io+examples+docker-slim.github.io,338,131,65,106,33,14,109,SlimToolkit,slimtoolkit.org
tellerops+SpectralOps,teller+teller+setup-teller-action+helm-teller,284,132,52,42,54,14,46,Teller,tlr.dev
devspace-sh+devspace-cloud,devspace+devspace-cloud-plugin,560,232,147,345,96,13,85,DevSpace,loft.sh
kudobuilder,kuttl+kuttl.dev+kudo+homebrew-tap,482,273,89,47,67,13,53,Kudo,kudo.dev
krustlet,oci-distribution+krustlet+krustlet-docs,201,102,50,29,20,13,29,Krustlet,krustlet.dev
opcr-io,policy+opcr-website+homebrew-tap+artwork+policy-pull-action+policy-login-action+policy-build-action+policy-logout-action+policy-push-action+policy-rm-action+policy-save-action+policy-tag-action,409,31,137,199,14,12,227,OPCR,openpolicyregistry.io
skooner-k8s,skooner,248,128,42,18,49,12,29,Skooner,skooner.io
superedge,superedge+edgeadm+edge-install+orin-device-system+website,468,115,181,133,39,11,133,SuperEdge,github.com/superedge
kubedl-io,kubedl+morphling+website,119,59,30,16,14,10,16,KubeDL,kubedl.io
ContainerSSH,libcontainerssh+ContainerSSH+containerssh.github.io+agent+guest-image+auditlog+kubernetes+.github+community+github-terraform+images+security+go.containerssh.io+metricsintegration+sshserver+auth+test+structutils+unixutils+health+log+docker+authintegration+sshproxy+library-template+packages+service+configuration+configurator+auditlogintegration+http+examples+backend+geoip+metrics,274,65,65,127,25,10,119,ContainerSSH,containerssh.io
