org,repo,activity,comments,prs,commits,issues,authors,project,url
scrapy,scrapy,743,557,62,43,81,21,scrapy,""
department-of-veterans-affairs,vets-website,1100,392,253,320,135,21,Caseflow,va.gov
dealii,dealii,1113,734,165,163,51,21,dealii,""
ga-dc,curriculum,1578,236,151,997,194,21,ga-dc,""
deeplearning4j,deeplearning4j,1061,234,124,571,132,21,deeplearning4j,""
freedombox,Plinth,477,249,59,107,62,21,freedombox,""
arduino,Arduino,3107,2405,76,216,410,21,arduino,""
rsyslog,rsyslog,752,373,119,192,68,21,rsyslog,""
getsentry,sentry,2934,901,184,1581,268,21,getsentry,""
diaspora,diaspora,1320,1001,104,140,75,21,diaspora,""
PolarisSS13,Polaris,1425,672,282,255,216,21,PolarisSS13,""
easydigitaldownloads,Easy-Digital-Downloads,1005,632,97,166,110,21,easydigitaldownloads,""
HerculesWS,Hercules,1745,1095,133,350,167,21,HerculesWS,""
piwik,piwik,2627,1433,175,698,321,20,piwik,""
terasolunaorg,guideline,568,170,105,210,83,20,terasolunaorg,""
modxcms,revolution,805,576,70,64,95,20,modxcms,""
adobe,brackets,1830,1420,53,117,240,20,adobe,""
bitcoin,bitcoin,4833,4288,362,51,132,20,bitcoin,""
FreeRADIUS,freeradius-server,1790,562,131,1024,73,20,FreeRADIUS,""
google,flatbuffers,3450,683,51,66,2650,20,Google FlatBuffers,google.github.io/flatbuffers
cerebris,jsonapi-resources,512,339,54,63,56,20,cerebris,""
openSUSE,open-build-service,1190,638,160,286,106,20,openSUSE,""
cBioPortal,cbioportal,1183,514,227,233,209,20,cBioPortal,""
canjs,canjs,657,383,61,145,68,20,canjs,""
PX4,Firmware,1748,1124,224,273,127,20,PX4,""
dotCMS,core,834,171,173,388,102,20,dotCMS,""
cryptonomex,graphene-ui,1951,919,97,630,305,20,cryptonomex,""
uProxy,uproxy,912,439,91,253,129,20,uProxy,""
pencilblue,pencilblue,573,337,63,95,78,20,pencilblue,""
Microsoft,GSL,624,446,60,49,69,20,Microsoft,""
Theano,Theano,1233,857,137,72,167,20,Theano,""
ajaxorg,ace,609,369,51,80,109,19,ajaxorg,""
rcbops,rpc-openstack,1283,891,168,133,91,19,rcbops,""
twosigma,beaker-notebook,2618,1145,281,799,393,19,twosigma,""
pypa,pip,1484,1253,74,47,110,19,pypa,""
urbit,urbit,1238,831,121,153,133,19,urbit,""
pouchdb,pouchdb,1378,936,100,206,136,19,pouchdb,""
grafana,grafana,2785,1973,193,42,577,19,grafana,""
Comcast,traffic_control,755,188,246,239,82,19,Comcast,""
WebAssembly,design,1410,1027,72,258,53,19,WebAssembly,""
NREL,EnergyPlus,1551,1033,77,362,79,19,NREL,""
prometheus,prometheus,921,626,75,150,70,19,prometheus,""
rabbitmq,rabbitmq-server,659,249,80,261,69,19,rabbitmq,""
ckan,ckan,682,355,71,159,97,19,ckan,""
GoldenCheetah,GoldenCheetah,972,439,120,348,65,18,GoldenCheetah,""
linuxmint,Cinnamon,1566,1138,60,97,271,18,linuxmint,""
meanjs,mean,1822,1542,105,86,89,18,meanjs,""
palantir,tslint,1031,644,86,180,121,18,TSLint,palantir.github.io/tslint
FluidTYPO3,flux,502,304,60,87,51,18,FluidTYPO3,""
cake-build,cake,1103,819,84,95,105,18,cake-build,""
code-cracker,code-cracker,477,281,54,84,58,18,code-cracker,""
square,okhttp,1251,762,102,224,163,18,square,""
opentx,opentx,2330,1584,59,465,222,18,opentx,""
tc39,ecma262,1237,896,98,169,74,18,tc39,""
TIY-Austin-Front-End-Engineering,Iron-Quizzes,1196,509,195,400,92,18,TIY-Austin-Front-End-Engineering,""
rcos,Observatory3,603,321,64,122,96,18,rcos,""
sulu-io,sulu,2082,585,174,1219,104,18,sulu-io,""
zfsonlinux,zfs,2181,1843,84,41,213,18,zfsonlinux,""
pfnet,chainer,1533,611,219,566,137,18,pfnet,""
FriendsOfSymfony,FOSRestBundle,1028,532,88,349,59,18,FriendsOfSymfony,""
hydroshare,hydroshare,1862,985,92,654,131,18,hydroshare,""
Mashape,kong,1673,915,134,498,126,18,Mashape,""
d-ronin,dRonin,1663,1229,161,135,138,17,d-ronin,""
cdnjs,cdnjs,2289,1483,376,40,390,17,cdnjs,""
Carthage,Carthage,1485,1123,74,146,142,17,Carthage,""
reactioncommerce,reaction,753,369,55,214,115,17,reactioncommerce,""
datacleaner,DataCleaner,1396,484,168,595,149,17,datacleaner,""
ARMmbed,yotta,755,422,88,127,118,17,ARMmbed,""
zendframework,zend-expressive,685,425,70,139,51,17,Zend Framework,framework.zend.com
whatwg,html,1158,884,92,78,104,17,whatwg,""
clementine-player,Clementine,534,330,53,74,77,17,clementine-player,""
ElektraInitiative,libelektra,839,492,64,217,66,17,ElektraInitiative,""
shakacode,react_on_rails,1144,647,77,362,58,17,shakacode,""
MN-Script-Team,DHS-MAXIS-Scripts,1511,873,238,229,171,17,MN-Script-Team,""
projecthydra,sufia,1003,614,89,205,95,17,projecthydra,""
citra-emu,citra,848,642,63,52,91,17,citra-emu,""
nilearn,nilearn,1207,943,66,122,76,17,nilearn,""
neovim,neovim,2856,2288,190,73,305,17,neovim,""
learningequality,ka-lite,1119,771,141,106,101,17,learningequality,""
openfl,openfl,506,225,58,144,79,17,openfl,""
Gapminder,vizabi,1963,738,220,547,458,17,Gapminder,""
sandstorm-io,sandstorm,1775,1060,211,324,180,17,sandstorm-io,""
poooi,poi,1677,960,152,417,148,17,poooi,""
octokit,octokit.net,884,632,86,114,52,17,octokit,""
geany,geany,1068,820,53,65,130,17,geany,""
cogneco,ooc-kean,3373,2214,507,458,194,17,cogneco,""
OpenSCAP,scap-security-guide,846,535,121,117,73,17,OpenSCAP,""
projectcalico,calico-docker,831,462,129,173,67,17,projectcalico,""
magit,magit,1530,1057,52,316,105,16,magit,""
RetroShare,RetroShare,484,207,61,159,57,16,RetroShare,""
geoadmin,mf-geoadmin3,2113,1219,153,592,149,16,geoadmin,""
algolia,instantsearch.js,2220,1167,253,634,166,16,algolia,""
OpenELEC,OpenELEC.tv,1370,990,132,167,81,16,OpenELEC,""
broadinstitute,gatk,2336,1239,161,663,273,16,Broad Institute,broadinstitute.org
jquery,jquery,1285,987,64,120,114,16,jquery,""
frappe,erpnext,1597,644,231,479,243,16,frappe,""
Nukkit,Nukkit,1248,601,130,380,137,16,Nukkit,""
Microsoft,visualfsharp,1238,930,71,130,107,16,Microsoft F#,github.com/Microsoft/visualfsharp
spring-cloud,spring-cloud-dataflow,472,229,53,87,103,16,spring-cloud,""
SmingHub,Sming,1642,1345,96,81,120,16,SmingHub,""
pyca,cryptography,1102,710,172,156,64,16,pyca,""
PaycoinFoundation,paycoin,1066,723,144,134,65,16,PaycoinFoundation,""
