org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
cert-manager,cert-manager+website+trust-manager+approver-policy+istio-csr+aws-privateca-issuer+csi-driver+makefile-modules+csi-driver-spiffe+issuer-lib+testing+cmctl+openshift-routes+release+csi-lib+trust+testing-addons+community+infrastructure+cert-manager-olm+print-your-cert+webhook-example+helm-tool+sample-external-issuer+klone+helm-docgen+base-images+example-approver-policy-plugin+boilersuite+signer-ca+org+webhook-lib+cm-test-migration,30485,19396,3603,4973,1831,357,5655,cert-manager,cert-manager.io
tikv,tikv+pd+client-go+migration+raft-engine+client-java+minitrace-rust+client-rust+pprof-rs+titan+grpc-rs+raft-rs+agatedb+client-c+rfcs+community+rust-prometheus+website+yatp+copr-test+fail-rs+minstant+protobuf-build+client-cpp+tikv-dev-guide+client-py+tracing-active-tree+skiplist-rs+crc64fast+importer+async-speed-limit+minitrace-go+sig-transaction+mock-tikv+tikv-operator+match-template,71701,49051,9817,6722,5671,350,7162,TiKV,tikv.org
jaegertracing,jaeger+jaeger-ui+jaeger-operator+helm-charts+documentation+jaeger-client-java+jaeger-clickhouse+spark-dependencies+jaeger-client-cpp+jaeger-client-node+docker-protobuf+jaeger-client-go+jaeger-idl+jaeger-client-python+jaeger-opentelemetry-collector+jaeger-opentelemetry-releases+jaeger-client-csharp+.github+vertx-create-span+jaeger-opentelemetry-poc+jaeger-analytics-java+jaeger-analytics-flink+jaeger-client-javascript+jaeger-kubernetes+jaeger-performance,28455,13439,5266,3218,2286,341,7464,Jaeger,jaeger.readthedocs.io/en/latest
goharbor,harbor+harbor-helm+website+acceleration-service+harbor-operator+terraform-provider-harbor+harbor-cli+community+harbor-arm+pluggable-scanner-spec+jenkins-shared-library+go-client+perf+chartmuseum-migration-tools+xk6-harbor+harbor-scanner-fake+harbor-scanner-clair+.github,28448,14168,5976,2739,5014,316,3290,Harbor,goharbor.io
runatlantis,atlantis-tests+atlantis+helm-charts+atlantis-example+terraform-gce-atlantis+org,47567,22105,18865,2604,1526,314,5071,Atlantis,runatlantis.io
thanos-io,thanos+promql-engine+objstore+kube-thanos+thanos-community-website+tutorials+thanosbench+postings-analyzer,18150,11459,3296,1853,1376,302,2019,Thanos,thanos.io
open-feature+openfeatureflags,flagd+js-sdk-contrib+js-sdk+java-sdk-contrib+open-feature-operator+java-sdk+go-sdk-contrib+playground+openfeature.dev+spec+dotnet-sdk-contrib+python-sdk+dotnet-sdk+community-tooling+community+docs.openfeature.dev+go-sdk+php-sdk-contrib+ofep+node-sdk+php-sdk+python-sdk-contrib+ruby-sdk+rust-sdk+node-sdk-contrib+kotlin-sdk+schemas+protocol+flagd-testbed+flagd-schemas+golang-sdk+.github+swift-sdk+test-harness+sdk-research+ruby-sdk-contrib+research+golang-sdk-contrib+killercoda+open-feature.github.io+rust-sdk-contrib+openfeatureflags.github.io+codegen+governance+react-test-app+cloud-native-demo+watchman+javasdk+feature-operator+governance+.github+five-minutes-to-feature-flags+feature-evaluation-api+contribfest-eu-24+spec+elixir-sdk+kubernetes-operator+angular-test-app+open-feature-playground+docs,82751,18206,9923,18675,3186,296,51436,OpenFeature,openfeature.dev
operator-framework,operator-sdk+operator-controller+rukpak+operator-lifecycle-manager+java-operator-sdk+operator-registry+catalogd+operator-marketplace+api+helm-operator-plugins+deppy+olm-docs+enhancements+operator-lib+java-operator-plugins+oria-operator+kubectl-operator+ansible-operator-plugins+combo+community+josdk-webhooks+josdk-spring-boot-starter+audit+operator-manifest-tools+operator-sdk-ansible-util+tilt-support+operator-framework.io+cool-catalog+operator-courier+kubernetes-webhooks-framework+index-mermaid-graph+kubernetes-webooks-framework+test-infra+operator-framework-spring-boot-starter+support-bot+flake-analyzer+olm-book,42438,25930,7196,4503,3537,273,5775,Operator Framework,operatorhub.io
karmada-io,karmada+website+dashboard+community+karmada-operator+playground+api+multicluster-cloud-provider,39993,31525,3770,2846,1810,269,2888,Karmada,Karmada.io
k3s-io,k3s+docs+kine+k3s-ansible+helm-controller+cluster-api-k3s+k3s-selinux+klipper-helm+klipper-lb+k3s-upgrade+k3s-root+k3s-charts+k3s-io.github.io+vagrant-k3s+helm-set-status+distros-retros+rke2-bg-fork-rke2,28284,14010,5239,2714,6234,269,2801,K3s,k3s.io
kubevela+oam-dev,kubevela+kubevela+kubevela.io+catalog+velaux+kubevela.io+community+workflow+velad+terraform-controller+pkg+kubevela.github.io+kube-trigger+prism+samples+kubevela-core-api+killercoda-scenario+vector-controller+charts+cloudshell+vela-upload-release-asset+kubevela-core-api+upload-release-asset,24976,10615,7342,4240,2621,261,4398,KubeVela,kubevela.io
konveyor,tackle2-ui+tackle-ui-tests+pelorus+tackle2-hub+analyzer-lsp+move2kube+enhancements+tackle-test-generator-cli+tackle-documentation+kantra+tackle2-operator+forklift-documentation+kai+go-konveyor-tests+operator+volume-snapshot-mover+move2kube-website+tackle2-addon-analyzer+forklift-controller+tackle-windup-api+forklift-ui+java-analyzer-bundle+windup-shim+crane-ui-plugin+crane+mig-ui+tackle-container-advisor+tackle2-addon-windup+website+forklift-console-plugin+tackle-test-generator-core+move2kube-demos+rulesets+tackle-api-tests+release-tools+konveyor.github.io+crane-ui-tests+mig-controller+community+tackle-diva+move2kube-api+static-report+ci+tackle-data-gravity-insights+tackle2-addon+move2kube-ui+mig-operator+tackle2-seed+gitops-primer+move2kube-transformers+mtrho-operator+crane-runner+mig-demo-apps+forklift-operator+lib-ui+homebrew-move2kube+builder+move2kube-operator+crane-operator+crane-lib+github-actions+tackle-pathfinder+example-applications+tackle2-addon-test-generator+crane-documentation+move2kube-vscode-plugin+common-ci-config+crane-reverse-proxy+forklift-must-gather+crane-plugin-openshift+rsync-transfer+dgi-code-analyzer+move2kube-tests+mig-legacy-operator+crane-secret-service+crane-plugins+mig-agnosticd+hackfest+hack_env_helpers+mtk-operator+forklift-validation+tackle-container-advisor-docs+tackle-operator+labs+tackle-commons-rest+cli+security+tackle2-addon-jkube+tackle-ui+eng-kbase+mig-log-reader+must-gather+hook-runner+tackle-keycloak-theme+krm-func-examples+tackle+crane-plugin-imagestream+tackle-testapp-public+analyzer-dotnet-provider+forklift-must-gather-api+tackle-controls+tackle-application-inventory+controller+ibm_resource_tracking+addon-move2kube+tackle-pathfinder-knowledge-base+minikube_dex_oidc_example+openvpn+forklift-virt-v2v+tackle2-actions+bz-github-action+tackle2-addon-discovery+krm-lib+.github+travis-multiarch-test+tackle-config-discover+kaffeine+forklift+move2kube-katacoda+tackle-application-importer+tackle2-pathfinder+template-repo+get-env-info+create-release-draft+move2kube-get-release-info+tackle2-addon-tca+methodology+tackle-config-discover-cli+get-release-info+analyzer-dotnet-framework-provider+tackle2-addon-windup_workflow+mtc-breakfix+MLAssist+velero-examples,44472,15564,14562,9947,3644,252,10702,Konveyor,konveyor.io
linkerd,linkerd2+linkerd2-proxy+website+linkerd-failover+linkerd2-proxy-init+linkerd2-proxy-api+linkerd-await+linkerd-smi+k8s-gateway-api-rs+dev+linkerd-extension-init+linkerd+drain-rs+linkerd-examples+rfc+linkerd-viz+linkerd2-conformance+linkerd-tcp+tacho+linkerd-zipkin,34782,9915,9148,11507,1733,233,13986,Linkerd,linkerd.io
kubescape+armosec,kubescape+sanity-checks+regolibrary+helm-charts+node-agent+kubescape+operator+kubevuln+storage+opa-utils+synchronizer+config-service+kubescape.io+k8s-interface+workflows+host-scanner+sniffer+github-action+kapprofiler+cel-admission-library+kubescape-network-scanner+messaging+kollector+backend+regolibrary-dev+gateway+kubescape-config-service+taster+go-logger+sneeffer+go-git-url+vscode-kubescape+prometheus-exporter+packaging+homebrew-tap+http-request+lens-extension+node-kubescape+regolibrary-playground+docker-desktop-extension+vulrel+rbac-utils+ebpf-engine+backstage-plugin+workshops+node-yamlparse+.github+kontroller+kubescape-backstage-templates+kwok-bench+kubeclient+generate-vex-action+YAML-examples+users-notification-service+helm-github-action+pulsar-connector+sarif-demo,27992,7426,7108,11244,1012,225,12446,Kubescape,github.com/kubescape
WasmEdge,WasmEdge+docs+www+wasmedge-rust-sdk+wasmedge-db-examples+wasmedge_hyper_demo+mediapipe-rs+llvm-windows+wasmedge_reqwest_demo+wasmedge-llmc+wasmedge-stable-diffusion+GSoD2023+wasmedge_rustls_plugin+wasmedge-anna-client+wasmedge-db-drivers+.github+wasmedge-async+wasmedge_sdk_async_wasi+wasmedge_tokio_demo+FaaS+SaaS+llm-agent-sdk,22961,10606,3720,5085,1940,221,6695,WasmEdge Runtime,wasmedge.org
openfga,openfga+openfga.dev+sdk-generator+cli+language+api+vscode-ext+syntax-transformer+helm-charts+go-sdk+java-sdk+python-sdk+js-sdk+rfcs+community+frontend-utils+dotnet-sdk+sample-stores+roadmap+intellij-plugin+.github+spring-boot-starter+action-openfga-deploy+homebrew-tap+action-openfga-test+openfga-envoy+actions+openfga-contrib,33905,11521,6819,10541,1782,219,13783,OpenFGA,openfga.dev
rook,rook+kubectl-rook-ceph+rook.github.io+nfs+cassandra+slack.rook.io,38307,25763,4502,5067,2727,217,5315,Rook,rook.io
vitessio,vitess+website+arewefastyet+vitess-releaser+vitess-bot+vitess-tester+vitess-resources+mysql-tester+enhancements+contrib,48923,22742,11310,9642,3579,210,11292,Vitess,vitess.io
dragonflyoss,Dragonfly2+image-service+client+d7y.io+helm-charts+console+api+nydus+dragonfly-endpoint+perf-tests+image-service-website+monitoring+dragonfly-repository-agent+dfdaemon+community+Dragonfly+website+katacoda-scenarios+killercoda-scenarios+design+dragonfly-examples,25537,6122,9237,8236,1295,205,8883,Dragonfly,d7y.io/en-us
strimzi,strimzi-kafka-operator+strimzi.github.io+proposals+strimzi-kafka-bridge+strimzi-kafka-oauth+strimzi-mqtt-bridge+client-examples+metrics-reporter+drain-cleaner+strimzi-canary+test-clients+kafka-access-operator+topic-encryption+test-container+governance+test-container-images+kafka-kubernetes-config-provider+kafka-env-var-config-provider+.github+mirror-maker-2-extensions+operators+oauth,40234,26928,6164,5304,1792,198,5350,Strimzi,strimzi.io
confidential-containers,cloud-api-adaptor+td-shim+operator+guest-components+enclave-cc+kbs+trustee+image-rs+documentation+attestation-agent+attestation-service+confidential-containers+community+simple-kbs+confidentialcontainers.org+ocicrypt-rs+kata-containers-CCv0+trustee-operator+tests-CCv0+infra+kbs-operator+.github+kbs-rs+cloud-providers+peerpod-ctrl+peerpodconfig-ctrl,34157,21001,6139,3219,3638,197,3379,Confidential Containers,github.com/confidential-containers
openebs,mayastor-control-plane+mayastor-extensions+mayastor+website+openebs+mayastor-docs+zfs-localpv+lvm-localpv+mayastor-dependencies+openebs-e2e+mayastor-api+community+dynamic-localpv-provisioner+mayastor-chart-donotuse+.github+spdk-rs+dynamic-nfs-provisioner+charts+cstor-operators+mayastor-charts+node-disk-manager+jiva-operator+openebsctl+monitoring+rawfile-localpv+velero-plugin+linux-utils+device-localpv+google-analytics-4+cstor-csi+jiva+upgrade+data-populator+api+lib-csi+mayastor-jenkins-cron+libcstor+performance-benchmark+maya+helm-operator+openebs-docs+monitor-pv+openebs.github.io+istgt+openebs-k8s-provisioner+openebs-chart-donotuse+e2e-tests,41854,17652,3897,10544,1212,190,19093,OpenEBS,openebs.io
kubeedge,kubeedge+website+edgemesh+community+ianvs+sedna+mappers-go+examples+dashboard+keink+mapper-framework+kuberobo+killercoda-scenarios+robolink+viaduct+beehive+community-infra,19415,12432,3853,1416,1702,186,1428,KubeEdge,kubeedge.io
cloud-custodian,cloud-custodian+tfparse+cel-python+examples+pytest-terraform+poetry-plugin-freeze+helm-charts+www.cloudcustodian.io+infra+community,11030,5391,2756,1516,1292,185,1591,Cloud Custodian,cloudcustodian.io
opencost,opencost+opencost-helm-chart+opencost-website+opencost-plugins+opencost-parquet-exporter+opencost-ui+opencost-grafana-dashboard,10441,5033,2536,1538,877,181,1995,OpenCost,kubecost.com
buildpacks+buildpacks-community,registry-index+pack+lifecycle+docs+rfcs+spec+kpack+imgutil+libcnb+github-actions+samples+community+kpack-cli+profile+registry-api+registry-namespaces+pack-orb+scafall+tekton-integration+invites+homebrew-tap+ci+scafall+homebrew-kpack-cli+templates+lifecycle-private+community,25293,8357,3410,10578,1626,180,11900,Buildpacks,buildpacks.io
keptn,lifecycle-toolkit+keptn+helm-charts-dev+keptn.github.io+lifecycle-toolkit-charts+community+go-utils+enhancement-proposals+lifecycle-controller+tutorials+integrations+get.keptn.sh+helm-charts+spec+kubernetes-utils+examples+gh-automation+.github+wg-app-lifecycle+gh-action-send-event+killercoda+gh-action-extract-branch-name+gh-action-ci-prepare-keptn-cluster,57428,15276,8464,18469,4266,178,29422,Keptn,kepth.sh
litmuschaos,litmus+litmus-helm+litmus-go+litmusctl+test-tools+chaos-charts+litmus-docs+chaos-operator+chaos-ci-lib+litmus-website-2+litmus-e2e+charthub.litmuschaos.io+chaos-runner+chaos-exporter+litmus-cd+m-agent+litmus-python+backstage-plugin+tutorials+chaos-scheduler+litmus-java-sdk+litmus-ansible+admission-controllers+litmus-ui+elves+website-litmuschaos+github-chaos-actions+litmus-cd-new+v1-litmus-docs+chaos-workflows+litmuschaos.github.io,12513,4518,3771,2943,1066,178,3158,LitmusChaos,litmuschaos.io
coredns,coredns+helm+coredns.io+deployment+corefile-migration+alternate+kubernetai+rrl+multicluster+policy+ci+records+client+unbound+rfc+release+kubepods+k8s_event+metadata_edns0+example+presentations+learning-coredns+demo+debian+multicluster-dns+perf-tests+coredns-opa+fallback+coredns-utils+kubeapi,8174,4330,1731,992,882,170,1231,CoreDNS,coredns.io
cloudevents,spec+sdk-go+sdk-java+sdk-javascript+sdk-python+sdk-csharp+sdk-rust+cloudevents-web+sdk-php+sdk-ruby+conformance+sdk-powershell,9393,5818,1450,1012,768,166,1357,CloudEvents,cloudevents.io
volcano-sh,volcano+website+apis+devices+community+resource-exporter+helm-charts+dashboard+lava,12514,8954,1648,855,1054,164,858,Volcano,volcano.sh
longhorn,longhorn+longhorn-manager+longhorn-tests+website+longhorn-instance-manager+longhorn-engine+longhorn-ui+longhorn-spdk-engine+longhorn-share-manager+backing-image-manager+backupstore+go-spdk-helper+charts+infra+go-common-libs+cli+go-iscsi-helper+sparse-tools+release+upgrade-responder+types+website-docusaurus+bot+kbench+longhorn-spdk+longhorn-preflight+gh-configs+samba+community,68599,38786,11338,9490,6501,158,11974,Longhorn,github.com/longhorn
vmware-tanzu+carvel-dev,carvel-kapp-controller+kapp-controller+carvel-kapp+carvel+kapp+carvel-ytt+carvel+vendir+imgpkg+carvel-secretgen-controller+kbld+secretgen-controller+ytt+carvel-imgpkg+carvel-vendir+carvel-kbld+release-scripts+homebrew+setup-action+kwt+terraform-provider+docker-image+terraform-provider-carvel+carvel-kwt+ytt-library-for-kubernetes-demo+simple-app-on-kubernetes+ytt-starter-for-kubernetes+ytt-library-for-kubernetes+asdf+guestbook-example-on-kubernetes+vscode-ytt+ytt.vim+carvel-community,21289,8333,4281,5722,1429,157,7246,Carvel,carvel.dev
megaease+easegress-io,easegress+easeprobe+easeagent+.github+easegress+Remembering-Haoel+easemesh+easeagent-sdk-net+easeagent-test-demo+easegress-helm-charts+easegress-portal+easeagent-spring-petclinic+easegress-portal+easeagent-spring-clinic+easemesh-api+easemesh-demo+actuator-go+easeagent-sdk-go+easegress-helm-charts+tempo-local-easeagent+easeagent-sdk-php+easegress-assemblyscript-sdk+easegress-canary-example+easegress-rust-uaparser+easegress-assemblyscript-sdk+easegress-rust-demo+easegress-rust-sdk+coolshell-llm+community+cloud-easeagent-example+sample-data+easemesh-spring-petclinic,7436,2585,2135,1816,484,157,2232,easegress,megaease.com/easegress/
kubearmor,KubeArmor+kubearmor-client+policy-templates+discovery-engine+kubearmor-relay-server+otel-adapter+kubearmor.io+packer-plugin-kubearmor+kvm-service+kubearmor-action+charts+k8tls+koach+kubetls+kubearmor-log-client+kubearmor-dashboards+OTel-receiver+kastore+runtime-security-best-practices+tabled+grafana-datasource+artefacts+kubearmor-kafka-client+kubearmor-prometheus-exporter+openhorizon-demo,15547,6078,3750,2762,925,155,4794,KubeArmor,accuknox.com/kubearmor
cri-o,cri-o+packaging+ocicni+test+cri-o.io,25337,16499,2098,4975,798,152,5942,CRI-O,cri-o.io
openyurtio,openyurt+openyurt.io+raven+yurt-app-manager+yurt-edgex-manager+community+openyurt-helm+yurt-device-controller+raven-controller-manager+yurt-dashboard+yurtcluster-operator+lite-kubelet+node-resource-manager+kole+yurt-app-manager-api+charts+api+pool-coordinator-controller,11833,6294,2418,1829,1196,149,1925,OpenYurt,opeyurt.io
k8sgpt-ai,k8sgpt+k8sgpt-operator+docs+community+schemas+website+homebrew-k8sgpt+.github+charts+kdev+go-custom-analyzer+host-analyzer,12516,2441,1889,2136,688,147,7498,K8sGPT,k8sgpt.ai
spiffe,helm-charts+helm-charts-hardened+tornjak+spire-controller-manager+spiffe-helper+spiffe-csi+java-spiffe+spiffe+spiffe.io+go-spiffe+spire-api-sdk+spire-tutorials+spire-plugin-sdk+helm-charts-flex+spire-examples+kerberos-attestor+awesome-spiffe+k8s-spiffe-workload-jwt-exec-auth,16074,6347,3104,3837,797,144,5826,Spiffe,spiffe.io
cortexproject,cortex+cortex-helm-chart+auth-gateway+promqlsmith,10430,4678,2243,2423,705,143,2804,Cortex,github.com/cortexproject
cubefs+chubaofs,cubefs+compass+cubefs-csi+cubefs_blog+chubaofs+cubefs-helm+cubefs-dashboard+cubefs-community+inodedb+shuttle+cubefs-community-meetings+cubefs-hadoop+cubevearch+cubekv+docs-zh+cubefs-blobstore+docs-zh+cubefs-for-android+community+.github+cubesearch+cubeqa+chubaofs-csi+vearchat+cubevs+cubelm+cubevd+cubephotos,8453,1968,3145,1817,1327,143,2013,CubeFS,cubefs.io
kcp-dev,kcp+kcp-tests+helm-charts+kcp-glbc+code-generator+apimachinery+infra+logicalcluster+catalog+controller-runtime-example+contrib-tmc+kcp.io+client-go+kcp-dev.github.io+enhancements+client-gen+generic-controlplane+apiextensions-apiserver+contrib+krew-index+awesome-kcp,26364,19416,3170,2202,1550,140,2228,kcp,kcp.io
metal3-io,cluster-api-provider-metal3+baremetal-operator+metal3-dev-env+project-infra+ip-address-manager+metal3-docs+ironic-image+metal3-io.github.io+ironic-standalone-operator+ironic-ipa-downloader+mariadb-image+community+utility-images+ironic-client+ironic-hardware-inventory-recorder-image+hardware-classification-controller+.github+static-ip-manager-image+utilty-images,40763,31823,3340,4703,512,138,5088,Metal³,metal3.io
chaos-mesh,chaos-mesh+website+chaosd+chaos-tproxy+chaos-mesh.github.io+rfcs+datasource+k8s_dns_chaos+byteman-helper+toda+charts+tidb-chaos+chaos-driver+prow-config+memStress+nsexec+website-archived+bpfki+fx-logr+chaos-mesh-action+.github+iproute2-rs+rs-tproxy+web-show+website-zh,10773,6333,1537,1701,1086,136,1817,Chaos Mesh,chaos-mesh.org
pixie-io,pixie+docs.px.dev+blog.px.dev+libuuid+grafana-plugin+pixie-plugin+pixie-demos+px.dev+pxapi.go+slackin,11285,3407,2789,4175,712,135,4377,Pixie,px.dev
openkruise,kruise+rollouts+openkruise.io+kruise-game+charts+kruise-tools+controllermesh+community+kruise-state-metrics+kruise-rollout-api+client-rust,7634,4443,1366,1028,769,135,1056,OpenKruise,openkruise.io
open-cluster-management-io,ocm+clusteradm+config-policy-controller+multicloud-operators-subscription+api+governance-policy-propagator+enhancements+open-cluster-management-io.github.io+addon-framework+registration-operator+registration+cluster-proxy+governance-policy-framework-addon+multicluster-controlplane+governance-policy-addon-controller+sdk-go+policy-collection+multicloud-integrations+OCM+work+managed-serviceaccount+community+policy-generator-plugin+placement+ocm-vscode-extension+multicloud-operators-channel+helm-charts+addon-contrib+governance-policy-nucleus+governance-policy-template-sync+governance-policy-spec-sync+governance-policy-status-sync+cluster-permission+argocd-pull-integration+multicluster-mesh+ocm-kustomize-generator-plugins+governance-policy-template-sync-archive,25478,16289,4170,4277,670,135,4349,Open Cluster Management,open-cluster-management.io
wasmCloud,wasmCloud+wash+wadm+wasmcloud-otp+wasmcloud.com+wasmcloud.com-dev+capability-providers+examples+weld+interfaces+wasmcloud-operator+control-interface-client+project-templates+wasmcloud-dev-site+provider-sdk-go+homebrew-wasmcloud+wasmCloud-contrib+chocolatey-wash+nkeys+wasmcloud-test+lattice-observer+wascap+wasmcloud-component-adapters+actor-tinygo+.github+kasmcloud+wasmcloud-js+provider-archive+common-actions+machine-learning+messaging+branding+component-sdk-go+adr+wasmcloud-messaging+go-vanity-urls+tinygo-cbor+awesome-wasm,27083,10386,7149,6798,1654,128,7894,wasmCloud,wasmcloud.com
sustainable-computing-io,kepler+kepler-operator+kepler-model-server+kepler-metal-ci+kepler-doc+local-dev-cluster+susql-operator+kepler-helm-chart+kepler-action+aws_ec2_self_hosted_runner+carbon-aware-scaling-poc+peaks+kepler-model-db+kepler-estimator+community+energy-measurement-data+clever+KeplerK8SAction+kepler-ci-artifacts+Kepler-Demo+ci-playground+carbon-forecaster+scalability-benchmark-suite+kepler-model-training-playbook+.github+kepler-e2e-test+kepler-dashboard+go-model-generation+kepler-openshift-console-ui+sustainable-computing-io.github.io+kepler-models+kepler-operator-java+energy-aware-recommender,18675,8581,4126,4225,1498,128,4470,Kepler,sustainable-computing.io
opencurve,curve+curveadm+curve-meetup-slides+curve-operator+curve-book+community+curve-tgt+curve-dashboard+curve-csi+pigeon+curve-manager+curve-qemu-block-driver+curve-nbd+obm+docker-opencurve+opencurve.github.io+CurveCommunity+curve-cinder+YunhuiChen,20397,12882,4034,1814,1629,127,1852,Curve,opencurve.io
flatcar+flatcar-linux,scripts+Flatcar+coreos-overlay+scripts+coreos-overlay+Flatcar+mantle+mantle+nebraska+portage-stable+flatcar-docs+flatcar-website+sysext-bakery+portage-stable+ue-rs+flatcar-docs+bootengine+flatcar-linux-update-operator+init+flatcar-build-scripts+flatcar-build-scripts+init+update-ssh-keys+update_engine+flatcar-linux-update-operator+flatcar-mastodon+bootengine+flatcar-terraform+ignition+coreos-cloudinit+baselayout+reports+flatcar-dev-util+container-linux-config-transpiler+jitsi-server+.github+coreos-cloudinit+flatcar-demos+flatcar-dev-util+.github+flatcar-demos+toolbox+ignition+flatcar-terraform+baselayout+mayday+locksmith+flatcar-release-mirror+sysext-bakery+torcx+container-linux-config-transpiler+locksmith+lerobot+torcx+nomad-on-flatcar+flog+fleetlock+nebraska-update-agent+update_engine+flatcar-cloud-image-uploader+sysroot-wrappers+flatcar-ipxe-scripts+updateservicectl+terraform-hetzner+shim+flatcar-packer-qemu+flatcar-packer-qemu+flatcar-automation+azure-marketplace-ingestion-api+seismograph+afterburn+grub+flatcar-cloud-image-uploader+nss-altfiles+mayday+afterburn+efunctions+chromite+ci-test+fleetlock+flatcar-tutorial,30707,10651,6317,10104,1310,126,12429,Flatcar,flatcar.org
oras-project,oras+oras-go+oras-www+oras-py+oras-credentials-go+oras-dotnet+community+artifacts-spec+setup-oras+rust-oci-client,17088,10720,2597,1670,1783,123,1988,ORAS,oras.land
antrea-io,antrea+nephe+theia+website+antrea-ui+has-changes+image-utils,65317,50673,6307,5872,1418,118,6919,Antrea,antrea.io
kube-logging+banzaicloud,logging-operator+logging-operator+kube-logging.github.io+fluentd-images+telemetry-controller+helm-charts+log-generator+node-exporter-image+custom-runner+syslogng-reload-image+.github+fluentd-drain-watch+fluent-plugin-label-router+roadmap+fluent-plugin-tag-normaliser+log-socket,7043,1725,1540,2598,543,118,3235,Logging Operator,kube-logging.dev
kube-rs,kube+kube-rs+kopium+website+controller-rs+version-rs+gateway-api-rs+k8s-pb+.github,7694,3548,1262,2064,532,118,2352,kube-rs,docs.rs/kube
+kairos-io+c3os-io,kairos+packages+kairos-agent+kcrypt+provider-kairos+immucore+kairos-sdk+packages.kairos.io+kairos-docs+c3os+enki+osbuilder+provider-kubeadm+kcrypt-challenger+kairos-framework+community-bundles+AuroraBoot+provider-k3s+elemental-cli+cluster-api-provider-kairos+provider-rke2+helm-charts+mudler/c3os+go-nodepair+packages+provider-k3s+go-ukify+entangle-proxy+provider-c3os+provider-microk8s+linting-composite-action+oci2sysext+community+entangle+osbuilder+packages.c3os.io+tpm-helpers+ipxe-dhcp+provider-rke2+provider-amt+helm-charts+provider-kubeadm+meta-kairos+github-runner+simple-mdns-server+kairos-linter+entangle+openamt+entangle-proxy+provisioning-examples+kcrypt-controller+.github,38427,8158,7429,14159,2239,117,20601,Kairos,kairos.io
koordinator-sh,koordinator+website+charts+koordetector+community+yarn-copilot+apis+goyarn+client-java+koordinator.sh,13778,9223,1925,1732,752,116,1878,Koordinator,koordinator.sh
kumahq,kuma+kuma-gui+kuma-website+envoy-builds+kuma-net+.github+ci-tools+kuma-counter-demo+kuma-grafana-datasource+kuma-demo+kuma-cni,50647,20995,13065,10814,3746,115,12841,Kuma,kuma.io
metallb,metallb+metallb-operator+frr-k8s,12665,7733,1672,1626,1054,115,2206,MetalLB,metallb.org
dexidp,dex+helm-charts+website,4348,1773,1066,813,318,114,1191,Dex,github.com/dexidp
kubeslice,worker-operator+docs+kubeslice-controller+e2e-allure-reports+router-sidecar+examples+gateway-sidecar+kubeslice+kubeslice-monitoring+kubeslice-cli+gateway-certs-generator+netops+apis+cmd-admission-webhook-k8s+.github+cmd-nsc+networkservicemesh+charts+cmd-forwarder-kernel+slicectl+partner-charts+dns+cmd-nsc-init+cmd-nsmgr+cmd-nse-vl3+openvpn+slicegw-edge+dev-charts+cmd-registry-k8s+cmd-exclude-prefixes-k8s+wait-for-it+nsm-sdk+vl3-nse,9157,1834,2121,4673,157,114,5045,Kubeslice,kubeslice.io
distribution,distribution+reference+distribution-library-image,7242,4948,1094,395,798,110,402,Distribution,github.com/distribution
devfile,api+devworkspace-operator+registry+registry-support+developer-images+devfile-web+library+registry-operator+alizer+docs+integration-tests+devworkspace-generator+landing-page+devfile.github.io+devworkspace-operator-docs+registry-viewer+vscode-walkthrough-extension+cloud-dev-images,13478,6426,2828,2124,1858,110,2366,Devfile,github.com/devfile
pravega,pravega+zookeeper-operator+pravega-client-rust+flink-connectors+pravega-sensor-collector+pravega-operator+charts+bookkeeper-operator+schema-registry+spark-connectors+pravega-samples+pravega-client-python+gstreamer-pravega+pravega-keycloak+.github+openmessaging-benchmark+flink-tools+pravega-benchmark+kafka-adapter+logstash-output-pravega+nifi-pravega+logstash-input-pravega+pravega-tools+presto-connector+boomi-connector+www.pravega.io+pravega-client-nodejs+snmp-trap-handler+video-samples+pravega-grpc-gateway,9391,4878,1951,1063,1442,109,1120,Pravega,pravega.io
spiffe,spire,13726,6064,2659,1881,1035,108,3968,Spire,spiffe.io
lima-vm,lima+alpine-lima+socket_vmnet+sshocker+go-qcow2reader+vde_vmnet+.github+u-boot-qemu-mirror+sshwebdav+edk2-patched.tmp,12069,7474,2295,1168,983,107,1317,Lima,github.com/lima-vm/lima
kubeovn,kube-ovn+docs+sriov-network-operator+tunning-package+k8s-autoperf+kubevirt-dpdk+kube-ovn-1,17425,5207,4397,5944,1575,104,6246,Kube-OVN,kube-ovn.io
kanisterio,kanister+errkit+safecli+website+demo+safecli-kopia,14205,5888,1447,4136,308,104,6562,Kanister,kanister.io
theupdateframework,python-tuf+go-tuf+tuf-on-ci+tuf-js+tuf-conformance+taps+specification+rust-tuf+theupdateframework.io+community+tuf-on-ci-template+artwork,11072,5252,2392,1894,1003,100,2425,TUF,github.com/theupdateframework.com
openGemini,openGemini+opengemini-client-go+openGemini.github.io+opengemini-client-java+opengemini-client-python+openGemini-UP+opengemini-client-cpp+openGemini-operator+website+data-migration-tools+community+gemix+openGemini-CM+opengemini-client-rust+grafana-opengemini-datasource+openGemini-client-python+opengemini-docker+opengemini-client-ts+openGemini-dashboard+openGemini-castor+openGemini-forwarder+openGemini-1+Promql2Influxql+tools+openGemini2,5515,1587,2060,1201,637,100,1231,openGemini,opengemini.org
