org,repo,activity,comments,prs,commits,issues,authors,project,url
prometheus,prometheus+alertmanager+docs+node_exporter+mysqld_exporter+promu+statsd_exporter+snmp_exporter+client_java+haproxy_exporter+prometheus.github.io+pushgateway+client_python+common+client_golang+memcached_exporter+blackbox_exporter+golang-builder+collectd_exporter+jmx_exporter+cloudwatch_exporter+promdash+consul_exporter+procfs+graphite_exporter+nagios_plugins+busybox+influxdb_exporter+client_ruby+prometheus_cli+utils,5361,3011,828,899,623,124,Prometheus,prometheus.io
home-assistant,home-assistant,3243,2026,436,589,192,124,Home Assistant,home-assistant.io
fpco,stackage,1372,606,246,425,95,119,Hackage,stackage.org
DefinitelyTyped,DefinitelyTyped,3066,1793,975,131,167,118,DefinitelyTyped,definitelytyped.org
openwrt,packages,1655,1002,284,292,77,116,OpenWrt,openwrt.org
spring-projects,spring-boot+spring-security,4751,3007,259,734,751,115,spring-projects,""
hyperledger,fabric,6606,4896,641,514,555,112,Hyperledger Project,hyperledger.org
electron,electron,5558,3694,395,681,788,112,electron,""
duckduckgo,zeroclickinfo-goodies,4254,3279,376,438,161,111,DuckDuckHack,duckduckhack.com
OfficeDev,office-js-docs+PnP-Sites-Core+Office-UI-Fabric,2577,871,359,1132,215,110,Office Developer,dev.office.com
Microsoft,TypeScript-Handbook+react-native-code-push+RTVS+sarif-sdk+nodejstools+PTVS,6286,3388,767,1191,940,110,Microsoft,""
cocos2d,cocos2d-x,3624,2589,378,418,239,107,Cocos2d-x,cocos2d-x.org
bioconda,bioconda-recipes,2144,777,592,723,52,107,bioconda,bioconda.github.io
meteor,meteor+guide,6909,5416,269,615,609,106,Meteor,meteor.com
ReactiveX,RxSwift+rxjs+RxJava,4294,3110,381,455,348,104,ReactiveX,reactivex.io
symfony,symfony-docs+symfony,5928,4489,660,377,402,104,Symfony,symfony.com
woothemes,woocommerce,3049,1604,214,716,515,102,woothemes,""
sakaiproject,sakai,3155,1348,811,908,88,102,Sakai,sakaiproject.org
ArduPilot,ardupilot+ardupilot_wiki,4355,2969,481,648,257,100,ArduPilot,ardupilot.org
voidlinux,void-packages,3594,1111,313,2005,165,98,The Void distribution,voidlinux.eu
emberjs,ember.js+data,3369,2335,407,388,239,97,Ember.js,emberjs.com
RocketChat,Rocket.Chat,4528,2768,281,780,699,95,RocketChat,rocket.chat
TrinityCore,TrinityCore,5830,4239,175,944,472,95,TrinityCore,trinitycore.org
python,typeshed+mypy,3015,1915,329,429,342,93,python,""
openssl,openssl,3347,2190,266,794,97,91,OpenSSL,openssl.org
fastlane,fastlane,7438,5750,413,553,722,91,fastlane,fastlane.tools
prestodb,presto,3292,2206,505,428,153,91,prestodb,""
chef,chef+inspec+supermarket,3595,1778,346,1228,243,90,Chef,chef.io/chef
devopsdays,devopsdays-web,1876,637,489,641,109,90,devopsdays,devopsdays.org
Particular,docs.particular.net+NServiceBus+EndToEnd+NServiceBus.AzureServiceBus,6252,2971,523,2487,271,90,NServiceBus,particular.net/nservicebus
GoogleCloudPlatform,gcloud-java+app-tools-lib-for-java+gcloud-python+gcloud-eclipse-tools+gcloud-intellij+datalab+gcloud-ruby,8318,4912,754,1951,701,89,GoogleCloudPlatform,""
auth0,docs,1377,230,509,557,81,88,Auth0,auth0.com
ethereum,mist+go-ethereum+solidity,5759,4244,395,429,691,88,Ethereum,ethereum.org
openhab,openhab+openhab2-addons,3531,2560,386,357,228,87,openHAB,openhab.org
broadinstitute,cromwell+gatk+gatk-protected,6667,3014,438,2680,535,86,Broad Institute,broadinstitute.org
EFForg,https-everywhere,3105,1470,1126,386,123,86,HTTPS Everywhere,eff.org/https-everywhere
mantidproject,mantid,5631,2103,508,2516,504,84,Mantid,mantidproject.org
ngageoint,geowave+hootenanny+scale+hootenanny-ui,5324,2200,441,2144,539,84,ngageoint,""
mbedmicro,mbed,2590,1834,345,300,111,84,mbedmicro,""
oppia,oppia,4446,3354,277,528,287,84,oppia,""
CleverRaven,Cataclysm-DDA,7491,5282,957,671,581,84,Cataclysm-DDA,en.cataclysmdda.com
greenplum-db,gpdb,1952,1296,283,322,51,83,greenplum-db,""
cakephp,docs+cakephp,3107,1952,373,489,293,83,CakePHP,cakephp.org
Automattic,jetpack,4436,1823,427,1927,259,82,Automattic Jetpack,jetpack.com
mesosphere,marathon+marathon-lb,2795,1471,275,749,300,80,Mesos,mesos.apache.org
jhipster,generator-jhipster,3657,2750,272,363,272,79,jhipster,""
Baystation12,Baystation12,4726,3031,708,620,367,78,Baystation12,baystation12.net
telerik,kendo-ui-core,1801,369,55,1098,279,78,Telerik,telerik.com
typings,registry,1373,698,295,328,52,77,typings,""
playframework,playframework,1623,1018,222,255,128,77,Play Framework,playframework.com
ParsePlatform,parse-server+parse-dashboard,5834,4339,317,365,813,77,Parse,parseplatform.github.io
coreos,rkt,4101,2862,609,259,371,76,rkt,github.com/rkt/rkt
neo4j,neo4j,2902,1229,551,1000,122,76,neo4j,""
coreos,coreos-kubernetes+etcd+torus,5115,3566,650,493,406,76,CoreOS,coreos.com
Sylius,Sylius,2976,1827,472,429,248,75,Sylius,""
torchbox,wagtail,1907,1185,237,327,158,75,torchbox,""
raspberrypi,linux,2095,1750,87,170,88,75,raspberrypi,""
rapid7,metasploit-framework,2044,1451,216,259,118,75,Rapid7,rapid7.com
callemall,material-ui,4759,3738,329,215,477,74,Material-UI,material-ui.com
codecombat,codecombat,1854,591,191,998,74,74,CodeCombat,codecombat.com
vmware,vic+harbor,5129,3005,569,769,786,74,VMware,vmware.github.io
NativeScript,NativeScript+nativescript-cli+nativescript-angular,5061,2948,455,1112,546,73,NativeScript,nativescript.org
crystal-lang,crystal,4595,3250,205,762,378,73,crystal-lang,""
cockroachdb,cockroach+docs,10711,7367,1061,1336,947,73,Cockroach DB,cockroachlabs.com
CartoDB,cartodb+observatory-extension,8738,3450,740,3706,842,72,CARTO,carto.com
cloudfoundry,bosh,1308,409,57,752,90,71,Cloud Foundry,cloudfoundry.org
numpy,numpy,2158,1719,152,131,156,71,numpy,""
LLNL,spack,2941,2148,325,326,142,70,LLNL,""
DataDog,dd-agent,1673,707,207,704,55,70,DataDog,""
Dolibarr,dolibarr,1857,589,368,745,155,68,Dolibarr,""
scipy,scipy,2010,1540,166,144,160,68,scipy,""
eslint,eslint,5585,4426,320,376,463,68,eslint,eslint.org
github,linguist+git-lfs+VisualStudio,3374,2142,288,687,257,67,GitHub,github.com
google,cadvisor+blockly+openhtf,2545,1685,281,364,215,67,Google,google.com
scikit-learn,scikit-learn,2838,2409,182,97,150,67,scikit-learn,""
librenms,librenms,2288,1590,259,224,215,66,librenms,""
hazelcast,hazelcast,4173,2990,392,533,258,66,hazelcast,""
realm,realm-java+realm-cocoa+realm-dotnet+realm-js,8999,5843,487,1871,798,66,Realm,realm.io
PolarisSS13,Polaris,2681,1470,531,473,207,66,PolarisSS13,""
nim-lang,Nim,1766,1062,187,270,247,65,nim-lang,""
KhronosGroup,Vulkan-LoaderAndValidationLayers,2753,1428,275,831,219,65,Kronos Vulkan,kronos.org
Microsoft,visualfsharpdocs+visualfsharp,2563,1601,274,515,173,64,Microsoft F#,github.com/Microsoft/visualfsharp
NREL,EnergyPlus+OpenStudio,2114,1029,137,803,145,63,NREL,""
google,WebFundamentals,847,288,153,282,124,63,Google WebFundamentals,developers.google.com/web/fundamentals
wordpress-mobile,WordPress-iOS+WordPress-Android,6407,2474,601,2896,436,62,WordPress-mobile,make.wordpress.org/mobile
kaldi-asr,kaldi,1798,1350,170,202,76,61,kaldi-asr,""
palantir,atlasdb,1742,583,246,811,102,60,AtlasDB,palantir.github.io/atlasdb
xitu,gold-miner,2091,1533,90,298,170,60,xitu,""
fluent,fluentd+fluent-bit+fluentd-docs+fluentd-docker-image+serverengine+fluent-plugin-s3+fluent-logger-python+fluent-plugin-sql+fluent-logger-perl+fluent-logger-scala+fluentd-website+fluent-plugin-rewrite-tag-filter+fluent-logger-java+fluent-logger-node+fluent-plugin-mongo+fluent-logger-golang+fluentd-ui+fluent-plugin-flume+fluent-plugin-webhdfs+fluent-logger-php+fluent-plugin-multiprocess+fluent-bit-docs+fluent-logger-ruby+nginx-fluentd-module+fluentbit-website-v2+fluentd-benchmark,2311,1057,431,594,229,60,Fluentd,fluentd.org
ant-design,ant-design,4558,2637,159,954,808,59,Ant Design,ant.design
ParadiseSS13,Paradise,7028,5740,579,469,240,59,ParadiseSS13,nanotrasen.se/forum
opencart,opencart,1547,727,205,401,214,59,opencart,""
contiki-os,contiki,1316,1009,126,112,69,59,contiki-os,""
openai,gym,1273,706,142,322,103,58,openai,""
PX4,Firmware,4270,2746,476,744,304,58,PX4,""
perl6,doc,1305,488,109,574,134,58,perl6,""
OpenRCT2,OpenRCT2,4433,3034,374,615,410,57,OpenRCT2,openrct2.website
atom,atom,5211,3954,154,505,598,57,Atom,atom.io
hechoendrupal,DrupalConsole,1479,843,264,224,148,57,hechoendrupal,""
silverstripe,silverstripe-framework,2087,1412,218,205,252,56,silverstripe,""
rust-lang-nursery,rustup.rs+rustfmt,1870,1265,182,178,245,56,rust-lang-nursery,""
Theano,Theano,1936,1422,175,140,199,56,Theano,""
airbnb,caravel,2046,1103,246,446,251,55,Superset,github.com/airbnb/superset
Fermat-ORG,fermat,1306,340,185,320,461,55,Fermat-ORG,""
zurb,foundation-sites,2530,1818,226,197,289,55,zurb,zurb.com
acemod,ACE3,2529,1471,257,657,144,54,ACE Mod,acemod.com
ProgrammingLife2016,PL4-2016+PL2-2016+PL3-2016,4195,1007,414,2470,304,54,ProgrammingLife2016,""
druid-io,druid,2681,1837,405,291,148,54,druid-io,""
typelevel,cats,1491,1113,158,156,64,54,typelevel,""
mattermost,platform,4620,2708,715,1028,169,54,Mattermost,mattermost.org
idaholab,moose,3150,2223,323,317,287,54,idaholab,""
akka,akka,3502,2589,344,313,256,54,Akka,akka.io
openshift,openshift-ansible,2935,2254,285,265,131,54,OpenShift,openshift.com
Yoast,wordpress-seo+YoastSEO.js,5201,2568,456,1476,701,54,Yoast SEO,yoast.com/wordpress/seo
spring-cloud,spring-cloud-dataflow+spring-cloud-stream-app-starters+spring-cloud-stream,1998,951,239,479,329,54,spring-cloud,""
Codeception,Codeception,1635,1041,161,229,204,54,Codeception,""
elixir-lang,elixir+ecto,2454,1618,375,253,208,54,elixir-lang,""
Microsoft,TypeScript,8862,6107,489,1103,1163,53,TypeScript,typescriptlang.org
concrete5,concrete5,1535,834,205,354,142,53,concrete5,""
kamailio,kamailio,1114,556,76,418,64,53,kamailio,""
dotnet,orleans,1819,1375,149,169,126,53,Microsoft Orleans,dotnet.github.io/orleans
iTXTech,Genisys,4473,3231,198,573,471,53,iTXTech,""
google,protobuf,1692,1163,199,148,182,52,Google Protocol Buffers,developers.google.com/protocol-buffers
openwhisk,openwhisk,3077,2107,336,261,373,52,openwhisk,""
rackerlabs,rackspace-how-to,2266,987,389,767,123,52,rackerlabs,""
mobxjs,mobx,1297,909,68,172,148,52,mobxjs,""
conda,conda+conda-build,5194,3544,387,768,495,51,conda,""
deeplearning4j,deeplearning4j+nd4j+libnd4j,4634,1738,509,1925,462,51,deeplearning4j,""
RIOT-OS,RIOT,3179,2654,264,184,77,51,RIOT-OS,""
SeleniumHQ,selenium,1875,1139,81,220,435,51,SeleniumHQ,""
Microsoft,Virtualization-Documentation,758,401,82,204,71,51,Microsoft Virtualization,github.com/Microsoft/Virtualization-Documentation
chartjs,Chart.js,2539,1752,155,217,415,51,chartjs,""
Comcast,traffic_control,804,267,201,203,133,51,Comcast,""
camptocamp,ngeo+c2cgeoportal,4705,1972,473,2005,255,50,camptocamp,""
flutter,flutter,7145,4499,811,819,1016,50,Flutter,flutter.io
circleci,circleci-docs,607,229,127,185,66,50,circleci,""
keystonejs,keystone,3164,2016,166,766,216,50,keystonejs,""
Leaflet,Leaflet,1740,1112,185,279,164,50,Leaflet,""
pypa,pip+warehouse,2875,1826,409,420,220,50,pypa,""
JabRef,jabref,3004,1824,267,688,225,50,JabRef,""
solettaproject,soletta,1948,1265,357,267,59,49,solettaproject,""
AzureAD,azure-activedirectory-identitymodel-extensions-for-dotnet+azure-activedirectory-library-for-android+azure-activedirectory-library-for-dotnet+azure-activedirectory-library-for-objc,2300,935,281,864,220,49,AzureAD,""
kivy,kivy,1383,902,118,153,210,49,kivy,""
open-mpi,ompi,2683,2030,233,309,111,49,open-mpi,""
pytest-dev,pytest,1301,997,97,100,107,49,pytest-dev,""
composer,composer,2529,1967,90,199,273,49,composer,""
micropython,micropython,2493,1582,113,634,164,49,micropython,""
xcat2,xcat-core,2551,1632,317,333,269,49,xcat2,""
opencontainers,runc+image-spec,2506,1959,258,163,126,49,opencontainers,""
sonata-project,SonataAdminBundle+dev-kit,3750,2792,325,448,185,48,sonata-project,""
curl,curl,1376,946,69,263,98,48,curl,""
certbot,certbot,1846,1272,147,256,171,48,certbot,""
mapsme,omim,4306,2342,940,904,120,48,MAPS.ME,maps.me
grafana,grafana,3464,2207,197,274,786,48,grafana,""
subutai-io,base,2107,269,416,1250,172,48,subutai-io,""
kadirahq,react-storybook,1597,1005,100,295,197,48,kadirahq,""
ReactiveCocoa,ReactiveCocoa,1690,1204,157,219,110,48,ReactiveCocoa,""
firehol,netdata,3865,3045,236,280,304,48,firehol,""
OmniSharp,omnisharp-vscode+omnisharp-roslyn+generator-aspnet,3162,1983,336,454,389,48,OmniSharp,""
aws,aws-cli+aws-sdk-go,1569,1051,156,216,146,48,aws,""
sequelize,sequelize,2671,2017,174,160,320,48,Sequelize,docs-sequelizejs.com
cBioPortal,cbioportal,1599,907,257,229,206,48,cBioPortal,""
brave,browser-laptop,5646,3442,212,1004,988,47,Brave Software,brave.com
leancloud,docs,925,437,171,235,82,47,leancloud,""
open-power-workgroup,Hospital,932,478,109,275,70,47,open-power-workgroup,""
minetest,minetest,3335,2907,126,108,194,47,minetest,""
moment,moment,1172,910,66,66,130,47,moment,""
haskell,cabal+haskell-mode,2668,1973,216,301,178,47,haskell,""
ponylang,ponyc,2277,1103,194,854,126,47,ponylang,""
lxc,lxc+lxd,2222,1501,220,225,276,46,lxc,""
supercollider,supercollider,2072,1645,172,144,111,46,supercollider,""
mlr-org,mlr,1282,840,85,265,92,46,mlr-org,""
pantheon-systems,documentation,994,305,153,464,72,46,pantheon-systems,""
hashicorp,vault,2233,1082,161,715,275,46,Vault,vaultproject.io
coala-analyzer,coala+coala-bears,2841,1830,240,507,264,46,coala-analyzer,""
LSSTScienceCollaborations,ObservingStrategy,956,559,116,197,84,45,LSSTScienceCollaborations,""
yogstation13,yogstation+-tg-station-yog-rebase,4648,3425,410,376,437,45,Yogstation13,yogstation.net
MinecraftForge,MinecraftForge,2641,2059,195,190,197,45,MinecraftForge,""
TEAMMATES,teammates,3237,1606,326,1044,261,45,TEAMMATES,teammatesv4.appspot.com
libretro,RetroArch,3494,841,186,2295,172,45,libretro,libretro.com
solidusio,solidus,1567,1092,209,197,69,45,solidusio,""
DynamoDS,Dynamo,2266,1470,315,293,188,44,DynamoDS,""
stylelint,stylelint,3007,2066,216,522,203,44,stylelint,""
pallets,flask,996,747,100,63,86,44,pallets,""
pfnet,chainer,1372,598,192,514,68,44,pfnet,""
keybase,client,6224,3141,637,2256,190,44,Keybase,keybase.io
galaxyproject,galaxy,2373,1521,316,333,203,44,galaxyproject,""
astropy,astropy,3351,2837,217,145,152,44,astropy,""
capitalone,Hygieia+cloud-custodian,1571,857,225,261,228,44,capitalone,""
AnalyticalGraphicsInc,cesium,2068,1171,168,598,131,44,AnalyticalGraphicsInc,""
watson-developer-cloud,java-sdk+ios-sdk,1353,569,134,495,155,44,watson-developer-cloud,""
ipfs,go-ipfs,2859,1809,238,616,196,44,ipfs,""
sympy,sympy,2120,1700,153,74,193,44,sympy,""
vuejs,vue,2731,1779,130,412,410,44,vuejs,vuejs.org
SpongePowered,SpongeCommon+SpongeAPI,2452,1016,130,1078,228,43,SpongePowered,""
spree,spree,633,287,145,140,61,43,Spree,guides.spreecommerce.org
rustcc,RustPrimer,1112,434,263,252,163,43,rustcc,""
airbnb,enzyme,1297,1008,83,88,118,43,Enzyme,airbnb.io/enzyme
libgdx,libgdx,1178,839,88,132,119,43,libgdx,""
fish-shell,fish-shell,2972,2275,86,359,252,43,fish-shell,""
rangle,ngCourse2+augury,1507,441,458,480,128,43,rangle,""
dealii,dealii,1705,1163,229,229,84,43,dealii,""
getsentry,sentry,3662,1416,449,1561,236,43,getsentry,""
opentoonz,opentoonz,2630,1984,215,184,247,42,opentoonz,""
bolt,bolt,1760,1061,213,292,194,42,bolt,""
HippieStationCode,HippieStation13,4841,4118,302,212,209,42,HippieStationCode,github.com/HippieStationCode/HippieStation13
NodeBB,NodeBB,1510,722,87,442,259,42,NodeBB,""
RobotLocomotion,drake,7595,6429,446,372,348,42,RobotLocomotion,drake.mit.edu
videojs,video.js+videojs-contrib-hls,1573,1062,122,190,199,42,videojs,""
palantir,tslint,1327,777,173,252,125,42,TSLint,palantir.github.io/tslint
department-of-veterans-affairs,vets-website,3371,1226,508,1330,307,42,Caseflow,va.gov
HabitRPG,habitrpg,4989,3335,280,824,550,42,HabitRPG,""
BVLC,caffe,2464,1867,138,100,359,42,BVLC,""
jruby,jruby,2645,1286,79,1127,153,41,jruby,""
algolia,places+algoliasearch-magento+instantsearch.js,2451,1155,311,756,229,41,algolia,""
minio,minio,2417,1118,418,487,394,41,minio,""
hashicorp,nomad,1877,815,206,688,168,41,Nomad,nomadproject.io
dokku,dokku,1430,946,111,253,120,41,dokku,""
commercialhaskell,stack,2100,1461,73,284,282,41,commercialhaskell,""
dotCMS,core,1589,602,187,456,344,41,dotCMS,""
intelsdi-x,snap,1038,699,121,113,105,41,intelsdi-x,""
webdriverio,webdriverio,1124,788,55,116,165,41,webdriverio,""
claroline,Distribution,4095,1726,308,1615,446,41,claroline,""
rails-api,active_model_serializers,1239,948,104,97,90,41,rails-api,""
halide,Halide,2100,613,216,1211,60,40,halide,""
HuaweiBigData,carbondata,1533,903,287,227,116,40,HuaweiBigData,""
zooniverse,Panoptes-Front-End,2244,1364,214,460,206,40,zooniverse,""
codemirror,CodeMirror,637,374,65,104,94,40,codemirror,""
DarkstarProject,darkstar,1388,831,217,255,85,40,DarkstarProject,""
esp8266,Arduino,2393,1854,76,152,311,40,esp8266,""
aframevr,aframe,1319,902,146,129,142,40,aframevr,""
Shopify,mobile-buy-sdk-android+javascript+mobile-buy-sdk-ios,2246,777,222,980,267,40,Shopify,""
weaveworks,scope+weave,4745,2250,344,1767,384,40,weaveworks,""
open-learning-exchange,open-learning-exchange.github.io,473,170,129,111,63,40,open-learning-exchange,""
frappe,erpnext,1639,750,209,369,311,40,frappe,""
matplotlib,matplotlib,2378,1857,217,127,177,40,matplotlib,""
airbnb,airflow,852,543,119,105,85,39,airbnb,""
Jumpscale,jumpscale_core8,1235,167,202,793,73,39,Jumpscale,""
pantsbuild,pants,1624,782,326,331,185,39,pantsbuild,""
openlayers,ol3,2135,1526,158,253,198,39,openlayers,""
urho3d,Urho3D,1512,864,63,495,90,39,urho3d,""
domoticz,domoticz,780,466,65,179,70,39,domoticz,""
Flexget,Flexget,2011,1084,78,627,222,39,Flexget,""
servo,servo,12433,10592,958,173,710,39,The Servo Browser Engine,servo.org
rethinkdb,horizon,1257,870,78,147,162,39,rethinkdb,""
NLeSC,software.esciencecenter.nl,701,158,92,387,64,39,NLeSC,""
ceph,ceph-ansible,1117,676,138,234,69,39,ceph,""
Nukkit,Nukkit,1170,718,149,165,138,39,Nukkit,""
phoenixframework,phoenix,830,545,76,118,91,38,phoenixframework,""
getredash,redash,850,471,118,180,81,38,getredash,""
pouchdb,pouchdb,1757,1189,107,339,122,38,pouchdb,""
JMRI,JMRI,1824,815,462,482,65,38,JMRI,""
godotengine,godot,6162,4591,541,271,759,38,Godot Engine,godotengine.org
mono,MonoGame,2219,1827,132,107,153,38,mono,""
ckan,ckan,1194,753,131,201,109,38,ckan,""
ember-cli,ember-cli,1476,1072,139,162,103,38,ember-cli,""
plone,Products.CMFPlone,944,607,55,175,107,38,plone,""
fossasia,open-event-orga-server+open-event-android+open-event-webapp,4963,2465,788,936,774,38,fossasia,fossasia.org
LMFDB,lmfdb,3592,2268,440,670,214,38,LMFDB,""
plataformatec,devise,739,464,53,105,117,38,plataformatec,""
iovisor,bcc,638,420,73,92,53,37,iovisor,""
mautic,mautic,1855,1199,141,267,248,37,mautic,""
cake-build,cake,1227,868,110,133,116,37,cake-build,""
octobercms,october,1260,794,96,186,184,37,octobercms,""
serverless,serverless,2483,1282,196,644,361,37,Serverless Framework,serverless.com
vanilla,vanilla,1792,493,265,805,229,37,vanilla,""
LigaData,Kamanja,2262,832,101,1160,169,37,LigaData,""
PowerDNS,pdns,1386,633,280,288,185,37,PowerDNS,""
react-toolbox,react-toolbox,939,618,74,128,119,37,react-toolbox,""
yiisoft,yii2,2925,2202,227,88,408,37,yiisoft,""
OpenZWave,open-zwave,690,448,56,132,54,37,OpenZWave,""
salesagility,SuiteCRM,1342,497,283,319,243,37,salesagility,""
VOLTTRON,volttron,1070,236,82,611,141,36,VOLTTRON,""
pingcap,tidb,2189,981,283,855,70,36,PingCAP,github.com/pingcap
top-think,framework,1271,217,96,870,88,36,top-think,""
divio,django-cms,1813,1181,246,253,133,36,divio,""
mitmproxy,mitmproxy,1193,517,150,425,101,36,mitmproxy,""
GoogleChrome,lighthouse,1768,992,244,406,126,36,Google Chrome,google.com/chrome
MovingBlocks,Terasology,1100,896,72,80,52,36,MovingBlocks,""
sphinx-doc,sphinx,1930,1329,132,255,214,36,sphinx-doc,""
uProxy,uproxy,1076,435,100,445,96,36,uProxy,""
numixproject,numix-icon-theme-circle+numix-gtk-theme,1760,958,285,324,193,36,numixproject,""
MN-Script-Team,DHS-MAXIS-Scripts,1349,780,176,238,155,35,MN-Script-Team,""
OrchardCMS,Orchard,1465,973,118,153,221,35,OrchardCMS,""
citra-emu,citra,1878,1431,151,135,161,35,citra-emu,""
zfsonlinux,zfs,2600,2171,124,72,233,35,zfsonlinux,""
berkeley-stat222,mousestyles,925,582,146,143,54,35,berkeley-stat222,""
draft-js-plugins,draft-js-plugins,1029,550,109,293,77,35,draft-js-plugins,""
HTBox,allReady,1226,724,165,161,176,35,HTBox,""
twitter,heron,1238,842,144,147,105,35,twitter,""
citusdata,citus,2017,1010,80,781,146,35,citusdata,""
bitcoin,bitcoin,3657,3137,343,68,109,34,bitcoin,""
unias,docklet,479,212,107,93,67,34,unias,""
webpack,webpack,2357,1785,65,91,416,34,webpack,github.com/webpack
g0v,summit.g0v.tw,656,93,70,437,56,34,g0v,""
uclouvain,osis+osis-portal,2978,1071,398,1097,412,34,uclouvain,""
fxbox,foxbox+app,1595,943,260,261,131,34,fxbox,""
dropwizard,dropwizard,549,343,63,91,52,34,dropwizard,""
zeromq,libzmq,1282,988,125,112,57,34,zeromq,""
