org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
kubescape,node-agent+helm-charts+kubescape+storage+operator+kubevuln+kubescape.io+regolibrary+synchronizer+messaging+k8s-interface+project-governance+headlamp-plugin+prometheus-exporter+cel-admission-library+update-test-repo-1+sizing-checker+backend+vscode-kubescape+gateway+kollector+host-scanner+regolibrary-dev+opa-utils+backstage-plugin+kubescape-network-scanner+github-action+node-kubescape+node-yamlparse+http-request+workflows+YAML-examples+generate-vex-action+go-logger+rbac-utils+lens-extension+packaging+juju-kubescape+workshops+homebrew-tap+helm-release-upgrader+docker-desktop-extension+.github+regolibrary-playground+go-git-url+kapprofiler,6678,1194,1982,2852,274,91,3228,Kubescape,github.com/kubescape
opentofu,registry+opentofu+registry-ui+opentofu.org+tofu-ls+libregistry+opentofu-ls+vscode-opentofu+opentofu-schema+tofu-exec+get.opentofu.org+scripts+manifesto+tofutestutils+setup-opentofu+opentofu-performance-testing+opentofu-mcp-server+terraform-provider-lua+terraform-provider-go+vscode-opentofu-backup+tofudl+brand-artifacts+.github,32483,6040,2206,21846,2161,90,22076,OpenTofu,opentofu.org
thanos-io,thanos+promql-engine+objstore+kube-thanos+tutorials+thanos-community-website,4225,2021,921,753,322,89,961,Thanos,thanos.io
vitessio,vitess+website+arewefastyet+vt+vitess-releaser+vitess-tester+enhancements+vitess-bot+contrib+vtbenchstat,14178,6296,3308,3386,1060,88,3514,Vitess,vitess.io
rook,rook+rook.github.io+kubectl-rook-ceph,11079,7307,1477,1481,727,88,1568,Rook,rook.io
spiffe,helm-charts-hardened+spike+spiffe-helper+tornjak+spire-controller-manager+spiffe+java-spiffe+spire-examples+go-spiffe+spike-sdk-go+spiffe-csi+spiffe.io+spire-api-sdk+spire-ha-agent+aws-spiffe-workload-helper+spire-server-attestor-tpm+spire-tutorials+k8s-spiffe-workload-jwt-exec-auth+spire-plugin-sdk+k8s-spiffe-workload-auth-config+vsecm-sdk-go+spire-credentialcomposer-cel+spiffe-step-ssh+awesome-spiffe+club-zero+vsecm-sdk-rust+go-peertracker+helm-charts-flex,5402,1548,1358,1639,406,88,2090,Spiffe,spiffe.io
ovn-kubernetes+ovn-org,ovn-kubernetes+ovn-kubernetes+ovn+ovn-website+kubernetes-traffic-flow-tests+ovn-fake-multinode+libovsdb+ovn-org.github.io+libovsdb+ovn-heater+ovn-vif+.github,11756,8516,1634,1241,357,85,1249,OVN-Kubernetes,ovn-kubernetes.io
litmuschaos,litmus+test-tools+litmus-docs+litmus-java-sdk+litmus-helm+litmus-go+chaos-ci-lib+litmusctl+chaos-charts+litmus-website-2+chaos-operator+charthub.litmuschaos.io+litmus-go-sdk+litmus-cd+chaos-runner+admission-controllers+litmus-e2e+chaos-exporter+chaos-scheduler+backstage-plugin+litmus-ansible+v1-litmus-docs+github-chaos-actions+website-litmuschaos+elves+gitlab-remote-templates+tutorials,3056,924,1018,798,255,85,859,LitmusChaos,litmuschaos.io
strimzi,strimzi-kafka-operator+proposals+strimzi.github.io+metrics-reporter+strimzi-kafka-bridge+test-container+kafka-access-operator+test-clients+strimzi-kafka-oauth+drain-cleaner+governance+test-container-images+kafka-kubernetes-config-provider+strimzi-mqtt-bridge+client-examples+strimzi-canary+kafka-env-var-config-provider+strimzi-lab,13822,9416,1944,1836,611,83,1851,Strimzi,strimzi.io
kubestellar,kubestellar+ui+kubeflex+galaxy+ocm-status-addon+infra+ocm-transport-plugin+helm,11537,7418,1797,1340,957,83,1365,Kubestellar,kubestellar.io
opencost,opencost+opencost-helm-chart+opencost-infra+opencost-website+opencost-plugins+opencost-ui+opencost-parquet-exporter+opencost-grafana-dashboard+opencost-integration-tests+opencost-version-compare,3375,1356,837,782,241,83,941,OpenCost,kubecost.com
headlamp-k8s+kubernetes-sigs,headlamp+headlamp+plugins+headlamp-website+backstage-plugin,11084,5192,1849,2534,832,79,3211,Headlamp,headlamp.dev
longhorn+rancher,longhorn+longhorn-manager+longhorn-tests+longhorn-instance-manager+website+longhorn-spdk-engine+longhorn-engine+longhorn-ui+longhorn-share-manager+backing-image-manager+cli+go-spdk-helper+go-common-libs+backupstore+types+dep-versions+release+infra+go-iscsi-helper+charts+sparse-tools+external-image-builder+kbench+longhorn+gh-configs+bot+nfs-backupstore,31295,15011,5014,6844,2578,77,8692,Longhorn,github.com/longhorn
kubeedge,kubeedge+website+ianvs+sedna+community+dashboard+mappers-go+mapper-framework+edgemesh+examples+keink+killercoda-scenarios+api+beehive+kuberobo+viaduct,5886,3880,1106,459,439,77,461,KubeEdge,kubeedge.io
oras-project,oras+oras-java+oras-go+oras-www+oras-dotnet+oras-py+rust-oci-client+setup-oras+community,6173,3484,1203,864,469,77,1017,ORAS,oras.land
KusionStack,karpor+kusion+charts+kuperator+kusionstack.io+operating+catalog+rollout+kube-api+kusionstack.github.io+kube-utils+kusion-module-framework+karpor-landing-page+konfig+community+kusion-typescript-sdk+kusion-backstage-plugin+terraform-provider-karpor+.github+controller-mesh+kusion-module-scaffolding+kam+resourceconsist+scoop-bucket+homebrew-tap+devcontainer-features+vscode-kusion+kusion-actions+kusion-landing-page+kusion-templates+kusion-api-go+2024-annual-report+component-base+kusionup,5361,1363,1668,1681,568,75,1762,KusionStack,kusionstack.io
coredns,coredns+helm+coredns.io+corefile-migration+kubernetai+multicluster+deployment+ci+alternate+unbound+rrl+metadata_edns0+policy+perf-tests+coredns-opa,2212,956,558,341,195,74,503,CoreDNS,coredns.io
microcks,microcks+microcks.io+microcks-operator+hub.microcks.io+microcks-testcontainers-dotnet+microcks-cli+community+microcks-testcontainers-java+.github+microcks-testcontainers-go+microcks-testcontainers-node+microcks-quarkus+microcks-java-client+microcks-postman-runtime+community-mocks+microcks-spectral-ruleset+microcks.github.io+microcks-ansible-operator+microcks-jenkins-plugin+microcks-go-client+microcks-docker-desktop-extension+microcks-quarkus-demo+microcks-backstage-provider+import-github-action+microcks-quickstarters+test-github-action+microcks-testcontainers-go-demo+microcks-testcontainers-java-spring-demo+microcks-testcontainers-node-nest-demo+api-lifecycle+api-tooling+homebrew-tap+microcks-images+microcks-keycloak,8085,2341,1774,2432,1464,73,2506,Microcks,microcks.io
open-cluster-management-io,ocm+config-policy-controller+sdk-go+open-cluster-management-io.github.io+clusteradm+enhancements+api+managed-serviceaccount+addon-framework+policy-collection+multicloud-operators-subscription+policy-generator-plugin+governance-policy-addon-controller+cluster-proxy+community+governance-policy-propagator+multicloud-integrations+addon-contrib+helm-charts+argocd-pull-integration+cluster-permission+governance-policy-framework-addon+multicluster-controlplane+multicloud-operators-channel+ocm-vscode-extension+multicluster-mesh+registration+work+placement+registration-operator,6861,4153,1231,1150,245,72,1232,Open Cluster Management,open-cluster-management.io
metal3-io,cluster-api-provider-metal3+baremetal-operator+ip-address-manager+project-infra+metal3-dev-env+ironic-image+ironic-standalone-operator+metal3-docs+metal3-io.github.io+utility-images+community+ironic-ipa-downloader+mariadb-image+ironic-client+.github+ironic-hardware-inventory-recorder-image,17410,12461,1410,2854,276,70,3263,Metal³,metal3.io
buildpacks+buildpacks-community,registry-index+pack+docs+kpack+lifecycle+rfcs+github-actions+libcnb+profile+community+imgutil+spec+registry-api+samples+kpack-cli+tekton-integration+pack-orb+homebrew-kpack-cli+homebrew-tap+registry-namespaces+ci+lifecycle-private+invites,6504,1427,681,3856,317,70,4079,Buildpacks,buildpacks.io
k8sgpt-ai,k8sgpt+k8sgpt-operator+docs+schemas+website+homebrew-k8sgpt+charts+community+kdev+go-custom-analyzer+power_nerd+host-analyzer,5477,512,734,1141,217,68,4014,K8sGPT,k8sgpt.ai
cloud-custodian,cloud-custodian+cel-python+tfparse+poetry-plugin-freeze+pytest-terraform+www.cloudcustodian.io+helm-charts,2225,811,677,319,404,68,333,Cloud Custodian,cloudcustodian.io
openkruise,kruise+kruise-game+rollouts+openkruise.io+charts+kruise-tools+kruise-state-metrics+kruise-rollout-api,2829,1478,627,400,313,68,411,OpenKruise,openkruise.io
in-toto,go-witness+archivista+witness+attestation+in-toto+in-toto.io+in-toto-golang+scai-demos+friends+attestation-verifier+community+helm-charts+in-toto-rs+ITE+demo+in-toto-java+specification+ite-4-demo-test-repo+apt-transport-in-toto+in-toto.github.io,4047,925,1194,1236,182,67,1746,in-toto,in-toto.io
WasmEdge,WasmEdge+docs+wasmedgeup+wasmedge-rust-sdk+cpp-plugins+wasmedge-stable-diffusion+mediapipe-rs+www+wasmedge-llmc+Rust_coder+llvm-windows+wasmedge-db-examples+rust-plugins+YOLO-rs+wasmedge_hyper_demo+wasmedge_reqwest_demo+wasmedge-spectest,6819,3285,1088,1541,475,66,1971,WasmEdge Runtime,wasmedge.org
Kuadrant,kuadrant-operator+dns-operator+testsuite+wasm-shim+kuadrant-console-plugin+docs.kuadrant.io+authorino+authorino-operator+architecture+console-plugin+limitador+policy-machinery+limitador-operator+helm-charts+testsuite-pipelines+kuadrantctl+kuadrant.github.io+deployment+kserve-poc+inferno+governance+authorino-examples+react-policy-topology+gateway-api-state-metrics+multicluster-gateway-controller+gateway-api-metrics-exporter+kuadrant+.github+gateway-api-machinery+kuadra+console-quickstart,14465,5984,2469,4143,1351,66,4661,Kuadrant,kuadrant.io
podman-desktop,podman-desktop+extension-bootc+podman-desktop-catalog+extension-podman-quadlet+extension-minikube+extension-kreate+extension-layers-explorer+e2e+extension-template-minimal+community+extension-template-full+.github+podman-desktop-extension-minikube+extension-template-webview+podman-desktop-extension-bootc+podman-desktop-extension-layers-explorer+testing-prereleases,19389,6387,4630,4380,2142,65,6230,Podman Desktop,podman-desktop.io
dragonflyoss,client+Dragonfly2+dragonfly+d7y.io+nydus+api+helm-charts+console+perf-tests+community+vortex+monitoring+design+helmfile+vortex-protocol+Dragonfly,7642,1229,2956,2813,498,63,2959,Dragonfly,d7y.io/en-us
inspektor-gadget,inspektor-gadget+ig-benchmarks+ig-test-reports+website+ig-desktop+charts+headlamp-plugin+kubecon-na-2024+Contribfest-KubeCon-Europe2025+gadget-template,17057,5290,1571,8891,476,62,9720,Inspektor Gadget,inspektor-gadget.io
kube-rs,kube+gateway-api-rs+controller-rs+kopium+website+k8s-pb+version-rs,2458,959,464,712,172,61,863,kube-rs,docs.rs/kube
sustainable-computing-io,kepler-metal-ci+kepler+kepler-model-server+kepler-operator+susql-operator+kepler-helm-chart+kepler-action+local-dev-cluster+clever+kepler-doc+kepler-model-db+peaks+aws_ec2_self_hosted_runner+kepler-experimental+kepler-model-training-playbook+carbon-forecaster+.github+kepler-operator-java+scalability-benchmark-suite+label-exporter+community+energy-measurement-data+kepler-estimator,7832,2135,1842,3194,447,60,3408,Kepler,sustainable-computing.io
uber+cadence-workflow,cadence+cadence+cadence-web+cadence-java-samples+Cadence-Docs+cadence-go-client+cadence-java-client+cadence-idl+cadence-charts+starlark-worker+cadence-samples+.github,6802,2868,2086,1140,687,60,1161,Cadence,cadenceworkflow.io
kubevela,kubevela+kubevela.github.io+catalog+workflow+pkg+velaux+community+prism+kubevela-core-api+charts+velad+terraform-controller+samples,1108,364,412,156,145,59,187,KubeVela,kubevela.io
kairos-io,kairos+kairos-agent+AuroraBoot+packages+kairos-docs+kairos-sdk+packages.kairos.io+enki+immucore+kairos-init+kcrypt-challenger+provider-kairos+kairos-framework+provider-kubeadm+kcrypt+osbuilder+community-bundles+go-ukify+provider-k3s+cluster-api-provider-kairos+provider-nodeadm+provider-canonical+go-nodepair+provider-rke2+netboot+entangle-proxy+oci2sysext+helm-charts+community+linting-composite-action+kcrypt-discovery-challenger+kairos-operator+actions+entangle,17254,2982,2791,7032,681,58,10800,Kairos,kairos.io
flatcar,scripts+Flatcar+sysext-bakery+mantle+nebraska+flatcar-website+bootengine+init+reports+flatcar-demos+flatcar-app-minecraft+ue-rs+jitsi-server+flatcar-build-scripts+baselayout+coreos-cloudinit+update_engine+cluster-api-bootstrap-provider-kubeadm-ignition+flatcar-linux-update-operator+mayday+container-linux-config-transpiler+lerobot+flatcar-cloud-image-uploader+.github+update-ssh-keys+seismograph+sysroot-wrappers+terraform-gcp-flatcar+torcx+azure-marketplace-ingestion-api+flatcar-dev-util+flatcar-tutorial+flatcar-app-jitsi+flatcar-release-mirror+toolbox+flatcar-terraform+locksmith+flatcar-automation+ignition+flatcar-packer-qemu+nss-altfiles+nebraska-update-agent+flatcar-ipxe-scripts+flatcar-mastodon+updateservicectl+fleetlock+flog+flatcar-template-project,6959,2282,1566,2239,398,57,2713,Flatcar,flatcar.org
lima-vm,lima+socket_vmnet+go-qcow2reader+alpine-lima+sshocker+.github+lima-actions,7298,4329,1456,777,591,55,922,Lima,github.com/lima-vm/lima
k0sproject,k0s+k0smotron+k0sctl+rig+bootloose+k0sproject.github.io+version+homebrew-tap+dig+community+k0smotron.io+iptables+cni-node+get+image-builder+pushgateway-ttl-builder+test,7095,2070,2077,2198,534,55,2414,k0s,k0sproject.io
perses,perses+plugins+perses-operator+helm-charts+community-dashboards+metrics-usage+website+perses-plugins+common+github-actions+cli-actions+mcp-server+examples-plugin+promql-builder+poc-plugin-v2+poc-cue-modules,6760,2175,1862,2086,364,55,2359,Perses,perses.dev
cloudevents,sdk-go+spec+sdk-csharp+sdk-java+sdk-python+sdk-javascript+sdk-rust+cloudevents-web+sdk-php+sdk-powershell,1948,1222,337,239,128,55,261,CloudEvents,cloudevents.io
youki-dev+containers,youki+youki+oci-spec-rs,2188,1292,340,314,89,54,467,Youki,containers.github.io/youki
kube-logging,logging-operator+telemetry-controller+fluentd-images+kube-logging.github.io+custom-runner+log-generator+syslogng-reload-image+fluentd-drain-watch+node-exporter-image+fluent-plugin-label-router+roadmap+.github+log-socket,3526,546,787,1641,208,53,1985,Logging Operator,kube-logging.dev
openGemini,openGemini+opengemini-client-go+opengemini-client-java+openGemini.github.io+website+opengemini-client-cpp+opengemini-client-python+opengemini-client-rust+openGemini-cli+opengemini-client-go-application+community+opengemini-client-ts+data-migration-tools+gemix+pr-title-checker+trino-openGemini-plugin+openGemini-trino-plugin+openGemini-mcp-server,2974,809,1105,696,350,53,710,openGemini,opengemini.org
cri-o,cri-o+packaging+ocicni+cri-o.io,8067,5051,645,1842,254,52,2117,CRI-O,cri-o.io
spiffe,spire,4257,1715,797,619,315,52,1430,Spire,spiffe.io
cortexproject,cortex+cortex-helm-chart+promqlsmith+auth-gateway,4571,2073,1032,1075,233,52,1233,Cortex,github.com/cortexproject
linkerd,linkerd2+linkerd2-proxy+website+linkerd2-proxy-init+linkerd2-proxy-api+linkerd-extension-init+dev+linkerd-failover+k8s-gateway-api-rs+linkerd-await+drain-rs+namerctl+linkerd,8661,2095,2476,3174,249,52,3841,Linkerd,linkerd.io
cubefs,cubefs+cubefs-community+cubefs-csi+compass+cubefs_blog+cubefs-dashboard+cubefs-helm+cubefs-hadoop+docs-zh,1530,441,555,259,263,52,271,CubeFS,cubefs.io
kgateway-dev,kgateway+kgateway.dev+community+pr-kind-labeler+changelog-generator+kgateway.io+k8sgateway.io+.github,6176,3281,1168,953,673,51,1054,kgateway-dev,""
connectrpc,connect-es+examples-es+connect-query-es+connect-go+connectrpc.com+connect-kotlin+conformance+connect-swift+vanguard-go+connect-playwright-es+connect-dart+otelconnect-go+grpcreflect-go+validate-go+authn-go+grpchealth-go+examples-go+awesome-connect+envoy-demo+cors-go+.github,6382,1657,1684,1950,452,51,2589,Connect,connectrpc.com
fermyon+spinframework,spin+spin+spin-js-sdk+spin-docs+runtime-class-manager+containerd-shim-spin+spin-js-sdk+spin-trigger-command+spin-test+spin-rust-sdk+spin-plugins+spin-trigger-sqs+spinkube-docs+governance+spin-plugins+spin-trigger-cron+spin-plugin-kube+spin-operator+spin-rust-sdk+spin-go-sdk+rust-docs+homebrew-tap+spin-python-sdk+spin-trigger-cron+spin-trigger-mqtt+skips+spin-fileserver+spin-trigger-command+community+spin-test+spin-trigger-sqs+spin-dotnet-sdk+spin-dotnet-sdk+platform-plugin+spin-deps-plugin+spin-python-sdk+spin-redirect+spin-nim-sdk+azure+js-wasi-ext+spinkube-governance,6532,3263,1552,994,551,50,1166,Spin,developer.fermyon.com/spin
kubearmor,KubeArmor+kubearmor-client+packer-plugin-kubearmor+otel-adapter+k8tls+kubearmor-relay-server+charts+policy-templates+kubearmor.io+grafana-datasource+rancherui+modelarmor+kubearmor-prometheus-exporter+artefacts,4079,918,478,1085,163,48,2520,KubeArmor,accuknox.com/kubearmor
kubeovn,kube-ovn+docs+.github+kubevirt-dpdk+sriov-network-operator,6063,2026,1527,2001,392,47,2118,Kube-OVN,kube-ovn.io
pipe-cd,pipecd+examples+terraform-provider-pipecd+actions-event-register+tutorial+actions-plan-preview+actions-gh-release+piped-plugin-sdk-go+control-plane-aws-ecs-terraform-demo,5910,1754,1681,2081,251,47,2224,PipeCD,pipecd.dev
cozystack+aenix-io,cozystack+etcd-operator+website+cozyauth+cozystack-website+talm+talm+talos-bootstrap+cozy-proxy+.github+cozycoder+talos-bootstrap+cozy-proxy+community+cozystarter-template-rust+ingress-nginx-with-protobuf-exporter+cozystack-telemetry-server+cozystarter+cozystack-telemetry-server+cozystack-saas-template-phoenix+examples,3469,587,880,1410,330,47,1672,CozyStack,cozystack.io
kumahq,kuma+kuma-gui+kuma-website+kuma-smoke+envoy-builds+kuma-counter-demo+ci-tools+kuma-grafana-datasource+kuma-demo,20259,6641,5287,5525,1685,46,6646,Kuma,kuma.io
kmesh-net,kmesh+website+kmesh-dns-plugin+community+test-infra,6945,5062,757,596,459,46,667,Kmesh,kmesh.net
AthenZ,athenz+k8s-athenz-sia+garm+authorization-proxy+terraform-provider-athenz+athenz-authorizer+k8s-athenz-syncer+k8s-athenz-istio-auth+athenz-issuer+csi-driver-athenz+website,2249,515,797,820,59,46,878,Athenz,athenz.io
devfile,registry+api+devworkspace-operator+devworkspace-generator+devfile-web+alizer+registry-support+developer-images+cloud-dev-images+registry-operator+landing-page+library+registry-viewer+vscode-walkthrough-extension+integration-tests+kubectl-debug-ide+docs+devfile-docker-plugin+kubectl-debug-cde+devworkspace-operator-docs,4722,1598,1319,1091,404,46,1401,Devfile,github.com/devfile
antrea-io,antrea+antrea-ui+website+image-utils+has-changes+theia,10487,7403,1125,1337,323,45,1636,Antrea,antrea.io
dexidp,dex+helm-charts+website,1477,489,437,316,90,45,461,Dex,github.com/dexidp
kcp-dev,kcp+api-syncagent+helm-charts+kcp-operator+infra+code-generator+contrib+multicluster-provider+generic-controlplane+apimachinery+kcp.io+client-go+embeddedetcd+krew-index+multicluster-provider-kubebuilder-example,3483,2159,518,656,128,44,678,kcp,kcp.io
kubewarden,helm-charts+kubewarden-controller+policy-server+kwctl+docs+policy-catalog+kubewarden.io+audit-scanner+policy-evaluator+cel-policy+kubecon-24-eu-kubewarden+rego-policies-library+community+kubewarden-end-to-end-tests+github-actions+pod-privileged-policy+deprecated-api-versions-policy+verify-image-signatures+policy-fetcher+user-group-psp-policy+rfc+policy-sdk-js+env-variable-secrets-scanner-policy+allowed-proc-mount-types-psp-policy+environment-variable-policy+allow-privilege-escalation-psp-policy+fleet-example+capabilities-psp-policy+gostubpkg+container-resources-policy+context-aware-demo+trusted-repos-policy+psa-label-enforcer-policy+host-namespaces-psp-policy+apparmor-psp-policy+selinux-psp-policy+pod-runtime-class-policy+persistentvolumeclaim-storageclass-policy+allowed-fsgroups-psp-policy+kyverno-dsl-policy+unique-service-selector-policy+seccomp-psp-policy+sleeping-policy+automation+share-pid-namespace-policy+readonly-root-filesystem-psp-policy+volumeMounts-policy+flexvolume-drivers-psp-policy+image-cve-policy+echo+ingress-policy+policy-sdk-dotnet+go-wasi-context-aware-test-policy+pod-ndots-policy+raw-validation-policy+namespace-label-propagator-policy+hostpaths-psp-policy+rancher-project-propagate-labels+go-wasi-policy-template+sysctl-psp-policy+rancher-kubectl-builder+raw-mutation-wasi-policy+safe-annotations-policy+raw-mutation-policy+safe-labels-policy+raw-validation-wasi-policy+rancher-project-quotas-namespace-validator+volumes-psp-policy+k8s-objects-generator+context-aware-test-policy+policy-sdk-rust+policy-sdk-go+unique-ingress-policy+disallow-service-loadbalancer-policy+go-policy-template+disallow-service-nodeport-policy+do-not-expose-admission-controller-webhook-services-policy+raw-validation-opa-policy+load-testing+priority-class-policy+strfmt+gatekeeper-policy-template+opa-policy-template+rust-policy-template+.github+swift-policy-template+context-aware-test-gatekeeper-policy+context-aware-test-opa-policy+dotnet-policy-template+policy-sdk-swift+policy-charts+k8s-objects+utils,18844,3169,5679,8044,817,43,9179,kubewarden,kubewarden.io
cartography-cncf+lyft,cartography+cartography+cartography.dev,1969,681,393,666,102,42,793,Cartography,lyft.github.io/cartography
armadaproject,armada+armada-spark+armada-operator+jenkins-plugin+java-client+armada-metaflow+.github,4404,817,1378,1640,155,41,2054,Armada,armadaproject.io
kanisterio,kanister+kanister-charts+errkit+safecli+safecli-kopia+website,2548,832,429,788,64,41,1223,Kanister,kanister.io
koordinator-sh,koordinator+website+yarn-copilot+charts+apis+community,2091,1389,277,263,154,40,271,Koordinator,koordinator.sh
openyurtio,openyurt+openyurt.io+charts+yurt-dashboard+openyurt-helm+raven,1797,792,405,319,263,40,337,OpenYurt,opeyurt.io
kaito-project+Azure,kaito+kaito+kaito.sh,4865,1211,931,1980,191,39,2532,KAITO,github.com/kaito-project/kaito
project-zot,zot+zui+helm-charts+project-zot.github.io,2365,1373,470,256,187,39,335,zot,zotregistry.io
kube-vip,kube-vip+helm-charts+kube-vip-cloud-provider+website+kube-gateway,1578,743,307,244,221,39,307,kube-vip,kube-vip.io
carvel-dev,kapp-controller+kapp+imgpkg+carvel+secretgen-controller+vendir+ytt+kbld+release-scripts+setup-action+homebrew+docker-image+terraform-provider-carvel+ytt.vim,1780,429,546,527,125,39,680,Carvel,carvel.dev
cdfoundation,cdf-landscape+CICD-Cybersecurity+toc+foundation+tekton-helm-chart+artwork+sig-mlops+sig-interoperability+sig-events+dataops-initiative+sig-best-practices,665,123,142,357,43,39,357,CDF,cd.foundation
radius-project,radius+design-notes+samples+docs+bicep-types-aws+community+dashboard+bicep-tools+recipes+roadmap+bicep+website+lab,13767,7344,1666,1914,2285,38,2472,Radius,radapp.io
werf,werf+nelm+trdl+website+trdl-actions+common-go+trdl-vault-actions+kubedog+common-ci+actions+sample-app+lockgate+ci-reusable-workflows+logboek+.github+examples+first-steps-example+ci-cd-with-gitops-demo+common+trdl-test-project+demo-2020-10-16+copy-recurse,5658,716,1756,2449,270,38,2916,werf,werf.io
metallb,metallb+metallb-operator+frr-k8s,3403,1854,408,792,227,38,914,MetalLB,metallb.org
kagent-dev,kagent+website+community+doc2vec+python-sdk+a2a-slack-template,1825,754,380,389,208,38,483,kagent,kagent.dev
oscal-compass,compliance-trestle+community+compliance-to-policy-go+oscal-sdk-go+compliance-to-policy+compliance-trestle-demos+compliance-trestle-fedramp+e2e-demo+e2e-demo-cd+e2e-demo-cac-catalog-cis+e2e-demo-profile+oscal-compass.github.io+.github+e2e-demo-compliance-posture+e2e-demo-cac-profile-cis+e2e-demo-cac-cd-cis-rhel9+e2e-demo-catalog+compliance-trestle-agile-authoring+sdk-conformance+e2e-demo-cac-cd-nist-ubuntu+e2e-demo-cac-ssp-cis+e2e-demo-ssp+compliance-trestle-ssp-demo+infrastructure-workflows+e2e-demo-pac-xccdf-rhel9+content+e2e-demo-pac-xccdf-ubuntu+e2e-demo-cd-ubuntu+e2e-demo-mapping+oscal-content+e2e-demo-ssp2+oscal-insights+e2e-demo-xccdf-ubuntu,3326,931,667,977,497,38,1231,TrestleGRC,oscal-compass.github.io
theupdateframework,tuf-conformance+python-tuf+tuf-on-ci+tuf-js+go-tuf+theupdateframework.io+tuf-on-ci-template+taps+community+specification+rust-tuf,3331,1118,1056,668,385,38,772,TUF,github.com/theupdateframework.com
kube-burner,kube-burner+kube-burner-ocp+kube-burner-demos,1946,878,567,322,145,35,356,kube-burner,cloud-bulldozer.github.io/kube-burner/
score-spec,score-compose+score-k8s+docs+score-go+score.dev+spec+community-provisioners+score-implementation-sample+sample-score-app+setup-score+community-patchers+homebrew-tap+score-aca+.github+schema+score-humanitec+sample-app-gif+score-helm+examples+score-helm-charts,3034,711,992,1075,158,35,1173,Score,score.dev
spinkube,containerd-shim-spin+spin-operator+documentation+runtime-class-manager+azure+skips+spin-trigger-mqtt+spin-plugin-kube+redis-sample+governance+.github+community,2253,994,582,422,173,35,504,SpinKube,spinkube.dev
jozu-ai+kitops-ml+aenix-io,kitops+kitops+pykitops+pykitops+gh-kit-setup+daggerverse+homebrew-kitops+gh-kit-setup+cozystack-gitops-example+.github+daggerverse,2370,841,696,499,263,34,570,KitOps,kitops.ml
distribution,distribution+distribution-library-image+reference,1696,1082,241,97,275,34,98,Distribution,github.com/distribution
Azure+kubefleet-dev,fleet+fleet-networking+kubefleet+website,4162,2557,906,624,33,32,666,KubeFleet,github.com/Azure/fleet
krkn-chaos,krkn+krkn-lib+krknctl+krkn-hub+website+krkn-lib-docs+krkn-dashboard+test-repo+krkn-demos+krkn-syn-flood+konflux-chaos+arcaflow-plugin-kill-pod+krkn-network-chaos+krkn-hog+cerberus,2375,476,689,1055,90,32,1120,KrknChaos,github.com/redhat-chaos/krknChaos
containers+bootc-dev,bootc+bootc+bootc-dev.github.io,4275,2322,875,569,333,31,745,bootc,containers.github.io/bootc
keptn,lifecycle-toolkit+lifecycle-toolkit-charts+community+integrations+wg-app-lifecycle,2980,380,370,1308,69,31,2161,Keptn,kepth.sh
getsops,sops+sotp+docs+community,1693,903,357,219,152,31,281,SOPS,github.com/mozilla/sops
keylime,keylime+rust-keylime+enhancements+meetings+attestation-operator+keylime.github.io+keylime-vagrant-ansible-tpm-emulator+spire-keylime-plugin,1803,737,430,263,172,31,464,Keylime,keylime.dev
shipwright-io,build+website+community+cli+operator+triggers+.github+sample-go+setup+sample-nodejs,1676,735,308,365,170,31,463,Shipwright,shipwright.io
bpfman,bpfman+bpfman-operator+meeting-notes,3095,1188,554,973,171,30,1182,bpfman,bpfman.io
serverlessworkflow,specification+sdk-java+synapse+serverlessworkflow.github.io+sdk-go+sdk-net+catalog+sdk-rust+sdk-typescript+.github+vscode-extension+specification-docs+fosdem-2025+sdk-python,3265,1367,774,651,434,30,690,Serverless Workflow,serverlessworkflow.io
bank-vaults,bank-vaults+vault-operator+vault-secrets-webhook+secrets-webhook+secret-init+secret-sync+vault-secrets-reloader+vault-env+vault-sdk+vault-helm-chart+internal+bank-vaults.dev+.github,5971,340,2525,2620,202,30,2904,Bank-Vaults,bank-vaults.dev
projectcapsule+clastix,capsule+capsule-proxy+cortex-proxy+website+capsule-addon-fluxcd+charts+capsule-addon-cloudcasa+cortex-tenant,2157,400,591,886,113,30,1053,Capsule,capsule.clastix.io
parallaxsecond,rust-cryptoki+rust-tss-esapi+parsec-client-java+parsec+parsec-interface-rs+parsec-client-rust+parsec-openssl-provider+parsec-tool+community+parsec-se-driver,1159,760,202,120,73,30,124,PARSEC,github.com/parallaxsecond/parsec
kubeslice,docs+worker-operator+kubeslice-controller+networkservicemesh+examples+gateway-certs-generator+kubeslice-monitoring+dns+gateway-sidecar+cmd-forwarder-kernel+cmd-nsmgr+apis+kubeslice+netops+router-sidecar+cmd-nse-vl3+cmd-admission-webhook-k8s+openvpn+slicegw-edge+cmd-registry-k8s+cmd-nsc-init+cmd-exclude-prefixes-k8s+cmd-nsc+wait-for-it+nsm-sdk+.github,1116,111,439,508,16,30,550,Kubeslice,kubeslice.io
telepresenceio,telepresence+telepresence.io+homebrew-telepresence+go-fuseftp+docker-volume-telemount,2318,621,335,893,261,29,1101,Telepresence,telepresence.io
