org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
kubescape,kubescape+sanity-checks+regolibrary+helm-charts+operator+kubevuln+opa-utils+node-agent+config-service+sniffer+workflows+host-scanner+k8s-interface+storage+cel-admission-library+github-action+kollector+kubescape-network-scanner+kubescape-config-service+taster+go-logger+sneeffer+backend+gateway+kubescape.io+messaging+regolibrary-dev+go-git-url+homebrew-tap+lens-extension+vscode-kubescape+kapprofiler+regolibrary-playground+vulrel+docker-desktop-extension+ebpf-engine+rbac-utils+node-kubescape+packaging+http-request+kubescape-backstage-templates+.github+node-yamlparse+kwok-bench+YAML-examples+helm-github-action+users-notification-service+sarif-demo+pulsar-connector,16592,4140,3770,7555,467,113,8215,Kubescape,github.com/kubescape
k3s-io,k3s+docs+kine+helm-controller+k3s-selinux+k3s-ansible+k3s-upgrade+klipper-helm+klipper-lb+k3s-charts+k3s-io.github.io+vagrant-k3s+k3s-root+helm-set-status+rke2-bg-fork-rke2+distros-retros,10511,5121,2008,1469,2320,110,1062,K3s,k3s.io
confidential-containers,cloud-api-adaptor+operator+enclave-cc+guest-components+kbs+attestation-agent+td-shim+attestation-service+documentation+image-rs+confidential-containers+community+ocicrypt-rs+simple-kbs+infra+kata-containers-CCv0+tests-CCv0+.github+kbs-operator,15007,9092,2652,2252,1912,106,1351,Confidential Containers,github.com/confidential-containers
dragonflyoss,Dragonfly2+image-service+console+d7y.io+api+helm-charts+client+dragonfly-endpoint+image-service-website+dfdaemon+monitoring+perf-tests+design+dragonfly-repository-agent+Dragonfly+dragonfly-examples+community,9238,2212,3700,2741,481,106,2845,Dragonfly,d7y.io/en-us
vitessio,vitess+website+arewefastyet+vitess-bot+vitess-resources,19784,9208,4220,3741,1524,105,4832,Vitess,vitess.io
kcp-dev,kcp+edge-mc+kcp-glbc+helm-charts+infra+kcp-tests+logicalcluster+catalog+apimachinery+code-generator+kcp.io+client-go+controller-runtime-example+enhancements+contrib-tmc+kcp-dev.github.io+apiextensions-apiserver+awesome-kcp,15322,9176,1432,3829,852,104,3862,kcp,kcp.io
cubefs,cubefs+compass+cubefs-helm+cubefs-csi+cubefs-dashboard+inodedb+cubevearch+cubefs-hadoop+cubekv+cubefs-community-meetings+shuttle+cubefs-for-android+community+docs-zh+cubesearch+cubefs-blobstore+cubevd+cubelm+cubephotos+.github+cubevs,4479,1205,1591,3008,777,100,906,CubeFS,cubefs.io
rook,rook+kubectl-rook-ceph+rook.github.io+nfs+slack.rook.io,13816,9182,1620,2101,1038,99,1976,Rook,rook.io
keptn,lifecycle-toolkit+keptn+keptn.github.io+community+helm-charts-dev+go-utils+lifecycle-toolkit-charts+lifecycle-controller+enhancement-proposals+tutorials+get.keptn.sh+integrations+helm-charts+spec+examples+.github+killercoda+gh-action-send-event+gh-action-extract-branch-name+wg-app-lifecycle+gh-automation+gh-action-ci-prepare-keptn-cluster,21365,6987,3288,4869,1915,95,9175,Keptn,kepth.sh
kubeedge,kubeedge+edgemesh+website+community+ianvs+sedna+mappers-go+dashboard+examples+keink+killercoda-scenarios+beehive+viaduct+community-infra,6463,4122,1283,697,607,95,451,KubeEdge,kubeedge.io
strimzi,strimzi-kafka-operator+strimzi.github.io+proposals+strimzi-kafka-bridge+strimzi-mqtt-bridge+client-examples+strimzi-kafka-oauth+drain-cleaner+kafka-access-operator+test-clients+strimzi-canary+test-container+test-container-images+kafka-kubernetes-config-provider+kafka-env-var-config-provider+.github+topic-encryption+governance,15447,10215,2453,2113,657,94,2122,Strimzi,strimzi.io
WasmEdge,WasmEdge+docs+wasmedge-rust-sdk+www+wasmedge_hyper_demo+wasmedge-db-examples+mediapipe-rs+GSoD2023+wasmedge_rustls_plugin+wasmedge_reqwest_demo+llvm-windows+wasmedge-anna-client+wasmedge_sdk_async_wasi+llm-agent-sdk+.github,8797,4403,1418,1821,728,94,2248,WasmEdge Runtime,wasmedge.org
openebs,mayastor-control-plane+mayastor-extensions+mayastor+mayastor-docs+mayastor-api+openebs+website+mayastor-dependencies+lvm-localpv+zfs-localpv+mayastor-charts+dynamic-nfs-provisioner+spdk-rs+charts+dynamic-localpv-provisioner+node-disk-manager+cstor-operators+velero-plugin+jiva-operator+rawfile-localpv+jiva+monitoring+lib-csi+device-localpv+mayastor-jenkins-cron+mayastor-chart-donotuse+upgrade+maya+helm-operator+libcstor+api+openebs-k8s-provisioner+openebsctl+monitor-pv+cstor-csi+performance-benchmark,17687,7956,1565,4151,340,90,7826,OpenEBS,openebs.io
opencurve,curve+curveadm+curve-operator+curve-meetup-slides+curve-book+community+curve-tgt+curve-dashboard+curve-csi+curve-manager+curve-nbd+pigeon+curve-qemu-block-driver,10403,7019,1801,1819,715,89,868,Curve,opencurve.io
pixie-io,pixie+libuuid+docs.px.dev+pixie-plugin+blog.px.dev+px.dev+slackin+pxapi.go+grafana-plugin+pixie-demos,5847,1763,1888,1817,327,89,1869,Pixie,px.dev
buildpacks+buildpacks-community,pack+registry-index+lifecycle+rfcs+spec+docs+kpack+samples+imgutil+github-actions+libcnb+kpack-cli+community+registry-api+profile+scafall+invites+registry-namespaces+pack-orb+templates+scafall+homebrew-kpack-cli+homebrew-tap+tekton-integration+community+ci,10310,3414,1548,4178,565,89,4783,Buildpacks,buildpacks.io
coredns,coredns+helm+coredns.io+corefile-migration+deployment+records+policy+client+rrl+alternate+ci+multicluster+release+demo+fallback+coredns-opa+perf-tests+unbound,3240,1828,627,367,347,86,438,CoreDNS,coredns.io
open-cluster-management-io,api+ocm+clusteradm+config-policy-controller+governance-policy-propagator+enhancements+open-cluster-management-io.github.io+multicluster-controlplane+multicloud-operators-subscription+addon-framework+governance-policy-framework-addon+registration-operator+multicloud-integrations+governance-policy-addon-controller+OCM+registration+work+policy-collection+ocm-vscode-extension+cluster-proxy+managed-serviceaccount+placement+policy-generator-plugin+multicloud-operators-channel+argocd-pull-integration+community+cluster-permission+governance-policy-nucleus+addon-contrib+helm-charts+ocm-kustomize-generator-plugins+governance-policy-template-sync+governance-policy-spec-sync+governance-policy-status-sync,9817,6294,1618,1632,258,85,1647,Open Cluster Management,open-cluster-management.io
cri-o,cri-o+packaging+ocicni+cri-o.io,8042,5340,654,1477,317,81,1731,CRI-O,cri-o.io
openfga,openfga+openfga.dev+sdk-generator+cli+syntax-transformer+language+helm-charts+vscode-ext+api+go-sdk+community+python-sdk+java-sdk+js-sdk+dotnet-sdk+rfcs+roadmap+sample-stores+.github+homebrew-tap+frontend-utils,12072,4310,2290,3546,758,80,4714,OpenFGA,openfga.dev
kubearmor,KubeArmor+kubearmor-client+discovery-engine+policy-templates+kubearmor-relay-server+kubearmor-action+kubetls+kubearmor.io+otel-adapter+k8tls+OTel-receiver+packer-plugin-kubearmor+charts+kubearmor-dashboards+runtime-security-best-practices+kastore+tabled+kvm-service,5546,2440,1013,965,434,79,1659,KubeArmor,accuknox.com/kubearmor
openyurtio,openyurt+openyurt.io+raven+yurt-edgex-manager+community+openyurt-helm+yurt-app-manager+raven-controller-manager+yurt-dashboard+yurt-device-controller+api+node-resource-manager+yurt-app-manager-api,4787,2741,864,3955,428,77,754,OpenYurt,opeyurt.io
sustainable-computing-io,kepler+kepler-operator+kepler-model-server+kepler-doc+kepler-helm-chart+local-dev-cluster+kepler-action+kepler-model-db+KeplerK8SAction+kepler-estimator+carbon-aware-scaling-poc+energy-measurement-data+carbon-forecaster+kepler-ci-artifacts+.github+community+kepler-e2e-test+kepler-dashboard+scalability-benchmark-suite+go-model-generation+clever+kepler-models+peaks,8426,4525,1544,1561,773,75,1584,Kepler,sustainable-computing.io
carvel-dev+vmware-tanzu,kapp-controller+carvel-kapp-controller+kapp+secretgen-controller+imgpkg+vendir+kbld+ytt+carvel+carvel-kapp+carvel+carvel-secretgen-controller+carvel-ytt+carvel-imgpkg+release-scripts+carvel-vendir+carvel-kbld+homebrew+setup-action+kwt+terraform-provider+terraform-provider-carvel+docker-image+ytt-library-for-kubernetes-demo+simple-app-on-kubernetes+ytt-library-for-kubernetes+asdf+carvel-kwt+ytt-starter-for-kubernetes+guestbook-example-on-kubernetes+vscode-ytt+ytt.vim,6779,2139,1655,1848,417,75,2568,Carvel,carvel.dev
spiffe,helm-charts+tornjak+spire-controller-manager+spiffe-csi+spiffe-helper+helm-charts-hardened+java-spiffe+spiffe+go-spiffe+spire-tutorials+spiffe.io+spire-plugin-sdk+helm-charts-flex+spire-api-sdk+spire-examples,8373,3594,1456,2011,414,74,2909,Spiffe,spiffe.io
cloudevents,spec+sdk-go+sdk-java+sdk-javascript+sdk-python+sdk-csharp+sdk-rust+sdk-php+cloudevents-web+sdk-powershell+sdk-ruby+conformance,3631,2090,539,442,338,73,664,CloudEvents,cloudevents.io
openkruise,kruise+rollouts+kruise-game+openkruise.io+charts+kruise-tools,3133,1919,532,362,318,71,364,OpenKruise,openkruise.io
oras-project,oras+oras-go+oras-www+oras-credentials-go+oras-py+oras-dotnet+community+setup-oras+artifacts-spec,7444,4681,1148,707,797,70,818,ORAS,oras.land
antrea-io,antrea+nephe+theia+website+antrea-ui+image-utils+has-changes,26681,20134,2700,2704,561,68,3286,Antrea,antrea.io
armadaproject+G-Research,armada+armada+armada-operator+armada-jupyter+.github+armada-deployment+armada-move-test,9833,2653,2018,2916,656,66,4506,Armada,armadaproject.io
kube-logging+banzaicloud,logging-operator+kube-logging.github.io+logging-operator+fluentd-images+helm-charts+log-generator+node-exporter-image+custom-runner+syslogng-reload-image+.github+fluentd-drain-watch+roadmap+log-socket+fluent-plugin-tag-normaliser,3440,887,728,1244,256,65,1569,Logging Operator,kube-logging.dev
litmuschaos,litmus+litmus-helm+litmus-go+test-tools+chaos-charts+litmusctl+chaos-operator+litmus-docs+charthub.litmuschaos.io+chaos-runner+chaos-ci-lib+litmus-website-2+chaos-exporter+backstage-plugin+litmus-cd+litmus-python+chaos-scheduler+elves+litmus-ansible+chaos-workflows+litmus-e2e+litmus-ui+v1-litmus-docs+tutorials+m-agent,3829,1307,1180,953,323,65,1019,LitmusChaos,litmuschaos.io
kanisterio,kanister+demo+website,6460,2682,553,1999,90,64,3135,Kanister,kanister.io
wasmCloud,wash+wasmCloud+wadm+wasmcloud-otp+wasmcloud.com-dev+capability-providers+examples+weld+interfaces+project-templates+control-interface-client+wascap+wasmcloud-test+homebrew-wasmcloud+chocolatey-wash+provider-sdk-go+wasmcloud-component-adapters+lattice-observer+nkeys+kasmcloud+.github+wasmcloud-dev-site+common-actions+provider-archive+wasmcloud-js+actor-tinygo+wasmcloud-messaging+adr,9666,4229,2301,2197,668,63,2468,wasmCloud,wasmcloud.com
longhorn,longhorn+longhorn-manager+longhorn-tests+longhorn-engine+website+longhorn-instance-manager+backupstore+longhorn-ui+longhorn-spdk-engine+go-spdk-helper+backing-image-manager+charts+longhorn-share-manager+infra+sparse-tools+go-iscsi-helper+upgrade-responder+go-common-libs+bot+longhorn-preflight+samba+community,23949,15070,3848,3429,2242,62,2789,Longhorn,github.com/longhorn
cortexproject,cortex+cortex-helm-chart+auth-gateway+promqlsmith,4409,1949,946,1012,323,62,1191,Cortex,github.com/cortexproject
metal3-io,cluster-api-provider-metal3+metal3-dev-env+baremetal-operator+project-infra+ip-address-manager+metal3-io.github.io+metal3-docs+ironic-image+mariadb-image+ironic-ipa-downloader+ironic-hardware-inventory-recorder-image+utility-images+hardware-classification-controller+ironic-client+.github+static-ip-manager-image+utilty-images,13077,10176,1137,1546,135,61,1629,Metal³,metal3.io
distribution,distribution+reference,2999,2026,488,345,309,60,176,Distribution,github.com/distribution
notaryproject,notation+notaryproject.dev+notation-go+notaryproject+notation-core-go+.github+notation-action+roadmap+notary+notation-hashicorp-vault+meeting-notes+specifications+notation-plugin-framework-go+tuf,10051,7445,1176,517,879,58,551,Notary,github.com/notaryproject
cdk8s-team,cdk8s-plus+cdk8s+cdk8s-cli+cdk8s-core+cdk8s-projen-common+cdk8s-operator+cdk8s-aws-cdk+cdk8s-examples+cdk8s-jenkins+cdk8s-grafana+cdk8s-redis+cdk8s-dependabot-security-alerts+cdk8s-kube-prometheus+cdk8s-validation-plugin-example+cdk8s-postgres+cdk8s-hasura+cdk8s-ack-image-resizer,14927,896,435,11103,385,58,13211,Cloud Deployment Kit for Kubernetes,cdk8s.io
volcano-sh,volcano+devices+website+apis+community+helm-charts+resource-exporter,3731,2602,538,358,342,55,249,Volcano,volcano.sh
devfile,api+devworkspace-operator+registry+developer-images+devfile-web+library+registry-operator+alizer+registry-support+integration-tests+devfile.github.io+devworkspace-operator-docs+docs+landing-page,4696,2303,1004,737,629,54,760,Devfile,github.com/devfile
spiffe,spire,5153,2279,995,697,406,53,1473,Spire,spiffe.io
kubewarden,helm-charts+kubewarden-controller+kwctl+ui+docs+policy-server+audit-scanner+policy-evaluator+kubewarden.io+kubewarden-end-to-end-tests+verify-image-signatures+policy-sdk-rust+github-actions+deprecated-api-versions-policy+policy-sdk-go+policy-fetcher+safe-labels-policy+rfc+env-variable-secrets-scanner-policy+k8s-objects-generator+rancher-project-quotas-namespace-validator+automation+namespace-label-propagator-policy+environment-variable-policy+user-group-psp-policy+allow-privilege-escalation-psp-policy+go-policy-template+pod-privileged-policy+safe-annotations-policy+volumeMounts-policy+k8s-objects+trusted-repos-policy+selinux-psp-policy+sysctl-psp-policy+ingress-policy+capabilities-psp-policy+allowed-fsgroups-psp-policy+allowed-proc-mount-types-psp-policy+pod-runtime-class-policy+volumes-psp-policy+host-namespaces-psp-policy+echo+hostpaths-psp-policy+apparmor-psp-policy+rancher-kubectl-builder+flexvolume-drivers-psp-policy+seccomp-psp-policy+rancher-project-propagate-labels+readonly-root-filesystem-psp-policy+go-wasi-policy-template+psa-label-enforcer-policy+policy-sdk-dotnet+context-aware-demo+sleeping-policy+kyverno-dsl-policy+rust-policy-template+disallow-service-nodeport-policy+swift-policy-template+disallow-service-loadbalancer-policy+gatekeeper-policy-template+opa-policy-template+load-testing+swift-wasm-runner+policy-hub+strfmt+utils+policy-sdk-swift+.github+fleet-example+gostubpkg,10943,3181,3052,3268,872,53,3838,kubewarden,kubewarden.io
pravega,pravega+zookeeper-operator+pravega-client-rust+pravega-operator+flink-connectors+schema-registry+bookkeeper-operator+spark-connectors+charts+gstreamer-pravega+pravega-sensor-collector+pravega-keycloak+openmessaging-benchmark+pravega-samples+flink-tools+kafka-adapter+boomi-connector+pravega-benchmark+snmp-trap-handler,3530,1896,718,375,512,52,404,Pravega,pravega.io
kumahq,kuma+kuma-gui+kuma-website+envoy-builds+ci-tools+.github+kuma-net+kuma-demo+kuma-grafana-datasource+kuma-counter-demo,19542,8330,5114,4132,1236,51,4862,Kuma,kuma.io
metallb,metallb+metallb-operator+frr-k8s,4213,2581,522,801,373,50,737,MetalLB,metallb.org
kubeovn,kube-ovn+docs+sriov-network-operator+tunning-package+kube-ovn-1,6985,2063,1771,2327,723,49,2428,Kube-OVN,kube-ovn.io
kube-rs,kube+website+kopium+controller-rs+version-rs+gateway-api-rs+.github,2758,1267,444,761,178,49,869,kube-rs,docs.rs/kube
AthenZ,athenz+authorization-proxy+k8s-athenz-sia+terraform-provider-athenz+garm+athenz-client-sidecar+athenz-authorizer+athenz-metric-prometheus+athenz-authority-auth0+athenz-provider-examples+athenz-aws-cf-setup,2378,679,813,793,80,49,806,Athenz,athenz.io
chaos-mesh,chaos-mesh+website+chaosd+chaos-mesh.github.io+chaos-tproxy+k8s_dns_chaos+prow-config+charts+.github+fx-logr+website-archived+rfcs+datasource+bpfki+nsexec+chaos-driver+memStress+byteman-helper+toda,2199,1001,420,484,249,48,529,Chaos Mesh,chaos-mesh.org
cdfoundation,cdf-landscape+foundation+toc+tekton-helm-chart+best-practices-site+sig-software-supply-chain+artwork+sig-interoperability+sig-events+sig-mlops+cdf-workshops+sig-best-practices+charter+wg-lfx-requirements+end-user-council+community-ambassador-program+outreach+communitygroups+awards,1106,394,261,342,103,48,348,CDF,cd.foundation
projectcontour,contour+contour-operator+contour-authserver+community+gimbal,5438,2894,1128,755,435,47,981,Contour,projectcontour.io
hwameistor,hwameistor+hwameistor-operator+hwameistor-ui+hwameistor.github.io+drbd-adapter+reliable-helper-system,3592,763,1403,1032,598,47,828,Hwameistor,hwameistor.io
in-toto,attestation+in-toto+in-toto-golang+ITE+in-toto-rs+ite-4-demo-test-repo+docs+in-toto-java+demo+community+friends+layout-web-tool+ite-4-demo+in-toto.io+Dockerfiles+scai-demos+github-action+apt-transport-in-toto+image-resources+demo-opensuse,3445,2005,732,565,200,46,508,in-toto,in-toto.io
theupdateframework,python-tuf+go-tuf+tuf-js+tuf-on-ci+taps+specification+tuf-on-ci-template+community+theupdateframework.io+rust-tuf,3070,1180,710,720,219,46,961,TUF,github.com/theupdateframework.com
submariner-io,submariner+subctl+submariner-operator+shipyard+lighthouse+cloud-prepare+releases+submariner-website+admiral+enhancements+submariner-charts+coastguard+submariner-io.github.io+submariner-bot+get.submariner.io,17632,3912,4750,5230,684,45,8286,Submariner,submariner.io
lima-vm,lima+socket_vmnet+alpine-lima+sshocker+go-qcow2reader+u-boot-qemu-mirror+.github+sshwebdav,4704,2883,924,508,401,43,496,Lima,github.com/lima-vm/lima
telepresenceio,telepresence+telepresence.io,4362,1187,704,1717,447,42,2024,Telepresence,telepresence.io
keylime,keylime+rust-keylime+attestation-operator+enhancements+python3-uefi-eventlog+meetings+keylime-vagrant-ansible-tpm-emulator+keylime.github.io+ansible-keylime,4559,2913,798,642,232,42,616,Keylime,keylime.dev
clusternet,clusternet+website+charts+kubectl-clusternet+apis,1327,511,419,246,145,40,252,Clusternet,clusternet.io
containernetworking,plugins+cni+cni.dev+meeting-notes,1227,741,251,113,113,40,122,CNI,github.com/containernetworking
kube-vip,kube-vip+kube-vip-cloud-provider+website+helm-charts+kube-vip-gateway-api,869,365,221,163,151,40,132,kube-vip,kube-vip.io
cncf,tag-app-delivery,1246,720,243,127,143,38,140,GitOps WG,tag-app-delivery.cncf.io
chaosblade-io,chaosblade+chaosblade-website+chaosblade-operator+chaosblade-exec-jvm+chaosblade-box+chaosblade-exec-os+community+chaosblade-exec-middleware+chaosblade-exec-cloud+chaosblade-exec-cri+chaosblade-spec-go+chaosblade-box-agent+chaosblade-box-fe+charts+chaosblade-action+chaosblade-exec-golang,1164,266,347,278,252,38,299,ChaosBlade,github.com/chaosblade-io
pipe-cd,pipecd+examples+terraform-provider-pipecd+control-plane-aws-ecs-terraform-demo+actions-gh-release+actions-plan-preview+actions-event-register+orb-pipecd+asdf-pipectl,4093,1359,966,1396,256,37,1512,PipeCD,pipecd.dev
headlamp-k8s+kinvolk,headlamp+headlamp+plugins+headlamp-website,4567,1816,749,1386,347,37,1655,Headlamp,headlamp.dev
clusterpedia-io,clusterpedia+clusterpedia-helm+website+killercoda+client-go+fake-apiserver+sample-storage+sample-storage-layer+api+elasticsearch-storage,894,276,345,241,53,37,220,Clusterpedia,clusterpedia.io
project-zot,zot+zui+project-zot.github.io+helm-charts+docs-zot+go-osv,5321,2374,1386,720,726,36,835,zot,zotregistry.io
dexidp,dex+helm-charts+website,1434,651,306,252,87,36,390,Dex,github.com/dexidp
getporter,porter+operator+kubernetes-plugins+azure-plugins+proposals+terraform-mixin+magefiles+nomad-mixin+kubernetes-mixin+az-mixin+skeletor+examples,2837,1159,740,750,349,35,589,Porter,porter.sh
serverlessworkflow,sdk-go+specification+synapse+sdk-java+serverlessworkflow.github.io+sdk-typescript+sdk-net+vscode-extension+workflow-diagram-service+intellij-plugin+specification-docs+sdk-python,1667,955,321,187,203,35,188,Serverless Workflow,serverlessworkflow.io
emissary-ingress,emissary+goversion+emissary-ingress.github.io+ratelimit-example,2658,1064,468,639,262,33,864,Emissary-ingress,getambassador.io
clastix,capsule+capsule-proxy+capsule-addon-rancher+capsule-addon-cloudcasa+flux2-capsule-multi-tenancy,1270,605,243,263,212,32,210,Capsule,capsule.clastix.io
parallaxsecond,rust-tss-esapi+rust-cryptoki+parsec+parsec-book+community+rust-psa-crypto+parsec-tool+parsec-interface-rs+parsec-client-rust+parsec-client-go+parsec-se-driver+parsec-website+parsec-client-java,1542,799,457,350,75,32,211,PARSEC,github.com/parallaxsecond/parsec
networkservicemesh,deployments-k8s+integration-tests+integration-k8s-kind+cmd-forwarder-vpp+sdk+cmd-nse-vlan-vpp+cmd-forwarder-sriov+cmd-admission-webhook-k8s+cmd-forwarder-ovs+cmd-nsc-init+cmd-nse-vl3-vpp+cmd-nse-simple-vl3-docker+cmd-nsc-vpp+cmd-nse-firewall-vpp+cmd-nsc-simple-docker+cmd-nse-icmp-responder-vpp+sdk-vpp+integration-k8s-packet+cmd-nse-icmp-responder+cmd-nsc+cmd-nse-l7-proxy+integration-k8s-gke+sdk-kernel+cmd-registry-k8s+sdk-ovs+sdk-sriov+integration-k8s-aws+cmd-nsmgr+sdk-k8s+cmd-exclude-prefixes-k8s+cmd-map-ip-k8s+cmd-nse-remote-vlan+integration-k8s-aks+cmd-nse-vfio+cmd-nsmgr-proxy+cmd-cluster-info-k8s+cmd-nse-supplier-k8s+cmd-ipam-vl3+integration-interdomain-k8s+cmd-registry-proxy-dns+cmd-registry-memory+site+.github+nsm-operator+cmd-csi-driver+api+nsmctl+cmd-lb-vl3-vpp+cmd-template+gotestmd+fanout+cmd-registry-proxy+networkservicemesh+sdk-vppagent+cmd-forwarder-vppagent,26714,1150,1641,17494,392,31,23531,Network Service Mesh,networkservicemesh.io
KusionStack+kcl-lang,KCLVM+kcl+kcl-lang.github.io+kcl-lang.io+kpm+kcl-go+homebrew-tap+kcl+kcl-openapi+krm-kcl+scoop-bucket+vscode-kcl+kcl-operator+intellij-kcl+kcl-py+kcl-playground+kubectl-kcl+vim-kcl+kcl-artifact-go+tree-sitter-kcl+kustomize-kcl+kpt-kcl+flask-demo-kcl-manifests+.github+konfig+examples+flask-demo+helm-kcl+community+helmfile-kcl+kclvm-go+actions+kcl-java+backstage-kcl+kcl.nvim+artifacthub+tree-sitter-grammar+kcl-plugin+kcl-js,3645,764,978,2134,445,31,1458,KCL,kcl-lang.io
virtual-kubelet,azure-aci+virtual-kubelet+tensile-kube+node-cli+community+alibabacloud-eci+systemk+nomad+cri,1394,479,412,302,124,31,379,Virtual Kubelet,virtual-kubelet.io
tinkerbell,tink+hegel+rufio+charts+ipxedust+operator+boots+cluster-api-provider-tinkerbell+hook+roadmap+sandbox+dhcp+tinkerbell-docs+pbnj+smee+hub+org+proposals+tinkerbell.org+crocodile+.github+lint-install+infrastructure,2830,1047,513,694,282,31,988,Tinkerbell,tinkerbell.org
inspektor-gadget+kinvolk,inspektor-gadget+ig-benchmarks+inspektor-gadget+website+charts+learn-ig+.github,9711,4413,929,3630,344,30,4025,Inspektor Gadget,inspektor-gadget.io
ko-build,ko+terraform-provider-ko+setup-ko,1401,462,376,428,99,30,464,ko,ko.build
paralus,paralus+dashboard+website+relay+helm-charts+cli+prompt+eks-blueprints-addon+homebrew-paralus,1925,739,458,478,201,30,527,Paralus,paralus.io
kubeclipper,kubeclipper+console+kubeclipper.github.io+community+test-infra+sig-testing+kubectl,2199,990,584,528,85,29,540,Kubeclipper,kubeclipper.io
werf,werf+website+actions+kubedog+trdl+sample-app+examples+copy-recurse+.github+lockgate+logboek,4580,264,1618,3345,74,28,2624,werf,werf.io
curiefense,curiefense+emissary-images+curiefense-helm+native-envoy-sandbox+curiefense-gitbook+curiefense.github.io,1349,180,504,507,117,28,548,Curiefense,curiefense.io
sealerio,sealer+sealer.cool+basefs+applications+plugins+community,2439,1139,654,272,370,27,276,sealer,sealer.cool
piraeusdatastore,piraeus-operator+linstor-csi+helm-charts+piraeus+csi-driver-nfs-export+piraeus-ha-controller+linstor-scheduler-extender+kubectl-linstor+linstor-affinity-controller+drbd-shutdown-guard,1720,759,330,421,183,27,448,Piraeus-Datastore,piraeus.io
project-akri,akri+akri-docs+akri-main,1253,746,235,176,101,27,171,Akri,docs.akri.sh
microcks,microcks+microcks-ansible-operator+microcks-testcontainers-java+microcks-docker-desktop-extension+microcks.io+.github+microcks-backstage-provider+microcks.github.io+microcks-postman-runtime+microcks-testcontainers-node+microcks-quarkus+microcks-operator+api-lifecycle+microcks-cli+hub.microcks.io+microcks-keycloak+microcks-jenkins-plugin+api-tooling+test-github-action+import-github-action+microcks-testcontainers-go+microcks-go-client,1531,501,85,604,433,27,512,Microcks,microcks.io
v6d-io,v6d+website,2763,793,751,929,273,24,946,Vineyard,v6d.io
k8up-io,k8up+antora-ui-default,1006,310,122,299,82,24,492,K8up,k8up.io
openservicemesh,osm+osm-docs+osm-www,1139,728,176,81,149,24,86,Open Service Mesh,openservicemesh.io
merbridge,merbridge+website+process-watcher+process-monitor,514,244,87,128,24,24,159,Merbridge,merbridge.io
GoogleContainerTools,kpt,2269,1294,492,248,222,23,261,kpt,kpt.dev
kubereboot,kured+website+charts+.github+.allstar,951,277,309,260,94,23,271,Kured,github.com/weaveworks/kured
OpenFunction,OpenFunction+openfunction.dev+samples+charts+builder+revision-controller+java-samples+functions-framework-go+dapr-proxy+serverless-devs+functions-framework+functions-framework-nodejs-deprecated+community+cli+events-handlers,1432,543,460,262,160,23,269,OpenFunction,openfunction.dev
project-copacetic,copacetic+copa-action+scanner-plugin-template+contrib+scanner-parser-template,1330,391,363,272,105,22,471,Copacetic,project-copacetic.github.io/copacetic
k8gb-io,k8gb+coredns-crd-plugin,1989,156,328,682,37,21,1468,K8GB,github.com/AbsaOSS/k8gb
tremor-rs,tremor-runtime+tremor-vscode+tremor-www+tremor-language-server+tremor-k8s-helm+dissect+tremor-otelapis+window+kv+qwal+tremor-bot+tremor.jepsen,2563,483,300,1028,53,21,1727,Tremor,tremor.rs
inclavare-containers,rats-tls+librats+confidential-vtpm+verdictd+cncc-sig-white-paper+confidential-token-broker+inclavare-containers+eventlog-rs+tdx-qgsd-multiplexer+tee-refvalue+etpm+qgsd-multiplexer,665,290,222,105,49,21,104,Inclavare Containers,inclavare-containers.io
Azure+eraser-dev,eraser+eraser+eraser-scanner-template,2024,736,517,382,192,19,579,Eraser,azure.github.io/eraser
Serverless-Devs,serverless-cd+Serverless-Devs+toolkit+core+serverless-docs-website+serverless-devs-vscode-plugin+registry-cli+fc-http+serverless-devs-website+registry-website+gh-s,1269,146,431,492,190,19,502,Serverless Devs,serverless-devs.com
slimtoolkit,slim+slimtoolkit.github.io+examples+docker-slim.github.io,590,268,113,153,53,19,156,SlimToolkit,slimtoolkit.org
service-mesh-performance+layer5io,service-mesh-performance+istio-service-mesh-workshop+linkerd-service-mesh-workshop+service-mesh-labs+advanced-istio-service-mesh-workshop,286,149,66,87,40,19,31,Service Mesh Performance,smp-spec.io
devstream-io,devstream+dtme2epython+dtm-e2e-go+website+blog+dtm-e2e-python+dtm-pipeline-templates+ospp-go-grpc+dtm-repo-scaffolding-golang-gin+dtm-repo-scaffolding-python-flask+dtm-scaffolding-golang+dtm-scaffolding-python+dtm-repo-scaffolding-golang-cli+ospp-cr-bot+dtm-repo-scaffolding-golang+.github+dtm-jenkins-share-library+dtm-repo-scaffolding-python+dtm-gitlab-share-library,1712,242,325,749,180,18,965,DevStream,devstream.io
getsops+mozilla,sops+sops+community+sotp+sotp,1250,689,195,191,124,18,242,SOPS,github.com/mozilla/sops
aeraki-mesh,aeraki+meta-protocol-proxy+website+retio+meta-protocol-control-plane-api+consul2istio+dubbo-demo+meta-protocol-awesomerpc+lazyxds+dubbo2istio+client-go+api,848,238,181,328,90,18,339,Aeraki Mesh,aeraki.net
schemahero,schemahero+schemahero-helm+schemahero-docs,427,75,109,147,37,18,206,SchemaHero,schemahero.io
krustlet,oci-distribution+krustlet+krustlet-docs,217,102,58,40,21,17,36,Krustlet,krustlet.dev
