org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
cloud-custodian,cloud-custodian+tfparse+poetry-plugin-freeze+cel-python+www.cloudcustodian.io+pytest-terraform+infra+helm-charts+community,4722,2185,1262,712,535,109,740,Cloud Custodian,cloudcustodian.io
vitessio,vitess+website+arewefastyet+vitess-releaser+vitess-bot+vitess-resources,19233,8496,4358,4006,1444,107,4935,Vitess,vitess.io
linkerd,linkerd2+linkerd2-proxy+website+linkerd2-proxy-init+linkerd-failover+linkerd2-proxy-api+linkerd-smi+linkerd-await+k8s-gateway-api-rs+linkerd-extension-init+dev+linkerd-viz+rfc+linkerd+linkerd-examples+linkerd2-conformance,12059,4057,2968,3679,615,107,4419,Linkerd,linkerd.io
cubefs,cubefs+compass+cubefs-dashboard+cubefs-helm+cubefs-csi+inodedb+cubefs-community-meetings+cubevearch+cubekv+community+cubefs-hadoop+docs-zh+shuttle+.github+cubelm+cubefs-for-android+cubevs+cubevd,5330,1314,1996,3697,840,106,1180,CubeFS,cubefs.io
rook,rook+kubectl-rook-ceph+rook.github.io+nfs+slack.rook.io,14705,9768,1753,2253,1059,105,2125,Rook,rook.io
confidential-containers,cloud-api-adaptor+operator+kbs+guest-components+enclave-cc+td-shim+attestation-agent+attestation-service+confidential-containers+documentation+image-rs+community+ocicrypt-rs+infra+simple-kbs+confidentialcontainers.org+kata-containers-CCv0+tests-CCv0+kbs-operator+.github,15145,9095,2740,2505,1864,101,1446,Confidential Containers,github.com/confidential-containers
WasmEdge,WasmEdge+docs+wasmedge-rust-sdk+www+wasmedge-db-examples+wasmedge_hyper_demo+mediapipe-rs+GSoD2023+wasmedge_reqwest_demo+wasmedge_rustls_plugin+llvm-windows+wasmedge_sdk_async_wasi+.github+llm-agent-sdk,9122,4624,1356,1950,734,98,2408,WasmEdge Runtime,wasmedge.org
k8sgpt-ai,k8sgpt+k8sgpt-operator+docs+community+website+homebrew-k8sgpt+schemas+.github+charts,7094,1554,1222,1391,457,98,3861,K8sGPT,k8sgpt.ai
megaease,easegress+easeprobe+Remembering-Haoel+.github+easeagent+easeagent-sdk-net+easegress-helm-charts+easegress-portal+easeagent-test-demo+easemesh+easeagent-sdk-go+easeagent-sdk-php+easegress-assemblyscript-sdk+community+cloud-easeagent-example+easeagent-spring-petclinic,2462,683,704,681,160,97,915,easegress,megaease.com/easegress/
openfga,openfga+openfga.dev+sdk-generator+cli+language+vscode-ext+helm-charts+go-sdk+api+java-sdk+syntax-transformer+python-sdk+js-sdk+dotnet-sdk+community+frontend-utils+roadmap+sample-stores+rfcs+homebrew-tap+.github,13057,4373,2678,3992,774,95,5232,OpenFGA,openfga.dev
opencurve,curve+curveadm+curve-operator+curve-book+curve-meetup-slides+community+curve-dashboard+curve-csi+curve-tgt+curve-manager+curve-nbd+pigeon+curve-qemu-block-driver+docker-opencurve,11633,8010,2130,4266,645,94,848,Curve,opencurve.io
openebs,mayastor-extensions+mayastor-control-plane+mayastor+mayastor-docs+mayastor-dependencies+mayastor-api+lvm-localpv+zfs-localpv+website+openebs+dynamic-nfs-provisioner+mayastor-charts+spdk-rs+charts+dynamic-localpv-provisioner+mayastor-chart-donotuse+cstor-operators+jiva-operator+node-disk-manager+cstor-csi+monitoring+api+jiva+lib-csi+google-analytics-4+velero-plugin+device-localpv+rawfile-localpv+upgrade+mayastor-jenkins-cron+libcstor+maya+linux-utils+helm-operator+openebs-k8s-provisioner+openebsctl+monitor-pv,17533,7477,1656,4323,353,94,8047,OpenEBS,openebs.io
buildpacks+buildpacks-community,pack+registry-index+lifecycle+kpack+rfcs+docs+spec+samples+kpack-cli+imgutil+libcnb+github-actions+community+registry-api+profile+invites+pack-orb+registry-namespaces+scafall+scafall+homebrew-kpack-cli+homebrew-tap+tekton-integration+community+templates,10561,3469,1580,4255,589,94,4923,Buildpacks,buildpacks.io
coredns,coredns+helm+coredns.io+corefile-migration+deployment+alternate+policy+records+client+ci+rrl+release+unbound+multicluster+demo+fallback,3050,1701,593,362,321,89,435,CoreDNS,coredns.io
keptn,lifecycle-toolkit+keptn+keptn.github.io+community+lifecycle-toolkit-charts+go-utils+helm-charts-dev+enhancement-proposals+integrations+helm-charts+spec+get.keptn.sh+tutorials+.github+examples+killercoda+gh-action-send-event+gh-action-ci-prepare-keptn-cluster+gh-automation,21065,7351,3078,4511,1806,86,8830,Keptn,kepth.sh
kubeedge,kubeedge+website+edgemesh+community+ianvs+sedna+mappers-go+dashboard+examples+keink+kuberobo+killercoda-scenarios+mapper-framework+robolink+beehive+community-infra+viaduct,6908,4376,1395,843,607,86,530,KubeEdge,kubeedge.io
strimzi,strimzi-kafka-operator+strimzi.github.io+proposals+strimzi-mqtt-bridge+strimzi-kafka-bridge+client-examples+strimzi-kafka-oauth+drain-cleaner+kafka-access-operator+test-clients+test-container+strimzi-canary+test-container-images+kafka-kubernetes-config-provider+.github+topic-encryption+kafka-env-var-config-provider+governance,15075,10208,2306,1956,595,82,1966,Strimzi,strimzi.io
cri-o,cri-o+packaging+ocicni+cri-o.io,8946,5891,764,1707,332,81,1959,CRI-O,cri-o.io
kubearmor,KubeArmor+kubearmor-client+kubearmor.io+kubearmor-relay-server+policy-templates+otel-adapter+kubearmor-action+kubetls+discovery-engine+k8tls+charts+packer-plugin-kubearmor+OTel-receiver+kubearmor-dashboards+kastore+runtime-security-best-practices+kvm-service+tabled+koach+kubearmor-log-client+kubearmor-prometheus-exporter+kubearmor-kafka-client,5419,2262,926,984,431,81,1800,KubeArmor,accuknox.com/kubearmor
open-cluster-management-io,ocm+api+config-policy-controller+governance-policy-propagator+open-cluster-management-io.github.io+clusteradm+addon-framework+enhancements+multicluster-controlplane+governance-policy-framework-addon+multicloud-operators-subscription+multicloud-integrations+governance-policy-addon-controller+registration-operator+policy-collection+work+registration+managed-serviceaccount+ocm-vscode-extension+policy-generator-plugin+cluster-proxy+OCM+placement+argocd-pull-integration+governance-policy-nucleus+multicloud-operators-channel+cluster-permission+community+helm-charts+addon-contrib+ocm-kustomize-generator-plugins,8871,5718,1472,1438,229,80,1452,Open Cluster Management,open-cluster-management.io
openyurtio,openyurt+openyurt.io+raven+openyurt-helm+yurt-edgex-manager+community+yurt-app-manager+raven-controller-manager+yurt-dashboard+yurt-device-controller+api+yurt-app-manager-api+node-resource-manager+yurtcluster-operator,4745,2563,924,741,458,79,800,OpenYurt,opeyurt.io
pixie-io,pixie+libuuid+docs.px.dev+px.dev+blog.px.dev+slackin+pixie-plugin+pxapi.go+grafana-plugin+pixie-demos,5518,1736,1858,1608,270,78,1654,Pixie,px.dev
sustainable-computing-io,kepler+kepler-operator+kepler-model-server+kepler-doc+local-dev-cluster+kepler-helm-chart+kepler-action+susql-operator+aws_ec2_self_hosted_runner+peaks+kepler-model-db+KeplerK8SAction+kepler-ci-artifacts+.github+scalability-benchmark-suite+kepler-dashboard+kepler-estimator+go-model-generation+community+kepler-models,8498,4546,1574,1554,783,77,1595,Kepler,sustainable-computing.io
carvel-dev+vmware-tanzu,kapp-controller+kapp+vendir+imgpkg+secretgen-controller+kbld+carvel+ytt+carvel-kapp+release-scripts+homebrew+setup-action+carvel-kapp-controller+carvel-secretgen-controller+kwt+carvel+carvel-imgpkg+terraform-provider+terraform-provider-carvel+carvel-ytt+carvel-vendir+docker-image+ytt-library-for-kubernetes-demo+carvel-kbld+simple-app-on-kubernetes+ytt-library-for-kubernetes+ytt-starter-for-kubernetes+asdf+guestbook-example-on-kubernetes+vscode-ytt+ytt.vim,6219,1860,1601,1677,354,77,2404,Carvel,carvel.dev
spiffe,helm-charts+helm-charts-hardened+tornjak+spire-controller-manager+spiffe-helper+spiffe-csi+java-spiffe+spiffe+go-spiffe+helm-charts-flex+spire-api-sdk+spire-plugin-sdk+spiffe.io+spire-tutorials+spire-examples,9901,4173,1663,2421,441,74,3624,Spiffe,spiffe.io
longhorn,longhorn+longhorn-manager+longhorn-tests+website+longhorn-instance-manager+longhorn-engine+longhorn-spdk-engine+backupstore+go-spdk-helper+longhorn-ui+backing-image-manager+longhorn-share-manager+charts+infra+go-common-libs+go-iscsi-helper+upgrade-responder+sparse-tools+bot+release+longhorn-preflight+samba+community,24911,15523,3970,3638,2414,71,3004,Longhorn,github.com/longhorn
cloudevents,spec+sdk-go+sdk-java+sdk-javascript+sdk-python+sdk-csharp+sdk-php+sdk-rust+cloudevents-web+sdk-ruby+sdk-powershell+conformance,3626,2159,516,385,307,71,644,CloudEvents,cloudevents.io
antrea-io,antrea+nephe+theia+website+antrea-ui+image-utils+has-changes,25342,18808,2692,2650,573,69,3269,Antrea,antrea.io
armadaproject+G-Research,armada+armada-operator+armada+.github+ci-alerts+armada-move-test,8135,2149,1841,2502,492,69,3653,Armada,armadaproject.io
oras-project,oras+oras-go+oras-www+oras-credentials-go+oras-dotnet+oras-py+community+setup-oras+artifacts-spec,7763,5008,1166,677,798,68,791,ORAS,oras.land
wasmCloud,wasmCloud+wash+wadm+wasmcloud.com-dev+wasmcloud-otp+capability-providers+examples+interfaces+weld+wasmcloud.com+control-interface-client+homebrew-wasmcloud+project-templates+wascap+chocolatey-wash+nkeys+wasmcloud-test+wasmcloud-component-adapters+lattice-observer+kasmcloud+.github+provider-sdk-go+actor-tinygo+provider-archive+wasmcloud-js+wasmcloud-dev-site+wasmcloud-messaging+common-actions+messaging+adr,11603,4896,2949,2601,807,66,2951,wasmCloud,wasmcloud.com
metal3-io,cluster-api-provider-metal3+baremetal-operator+metal3-dev-env+ip-address-manager+project-infra+metal3-io.github.io+metal3-docs+ironic-image+mariadb-image+community+ironic-ipa-downloader+ironic-hardware-inventory-recorder-image+utility-images+.github+ironic-client+hardware-classification-controller+utilty-images,13907,10805,1155,1677,157,65,1790,Metal³,metal3.io
distribution,distribution+reference+distribution-library-image,3744,2553,582,355,384,64,225,Distribution,github.com/distribution
openkruise,kruise+rollouts+openkruise.io+kruise-game+charts+kruise-tools+client-rust,2991,1752,540,384,313,64,386,OpenKruise,openkruise.io
kanisterio,kanister+demo+errkit+website,6352,2620,556,1962,96,63,3080,Kanister,kanister.io
litmuschaos,litmus+litmus-helm+test-tools+litmusctl+litmus-go+chaos-charts+litmus-docs+chaos-operator+charthub.litmuschaos.io+chaos-ci-lib+backstage-plugin+chaos-runner+chaos-exporter+litmus-website-2+litmus-cd+litmus-python+chaos-scheduler+elves+litmus-e2e+chaos-workflows+litmus-ansible+v1-litmus-docs+github-chaos-actions+tutorials+m-agent,3679,1295,1175,889,255,62,954,LitmusChaos,litmuschaos.io
kube-logging+banzaicloud,logging-operator+kube-logging.github.io+fluentd-images+helm-charts+log-generator+logging-operator+node-exporter-image+custom-runner+syslogng-reload-image+.github+fluentd-drain-watch+roadmap+log-socket+fluent-plugin-tag-normaliser,3912,976,849,1428,284,61,1803,Logging Operator,kube-logging.dev
volcano-sh,volcano+devices+website+apis+community+helm-charts+resource-exporter,4140,2970,550,357,366,60,254,Volcano,volcano.sh
cdk8s-team,cdk8s-plus+cdk8s-cli+cdk8s+cdk8s-core+cdk8s-projen-common+cdk8s-dependabot-security-alerts+cdk8s-validation-plugin-example+cdk8s-aws-cdk+cdk8s-examples+cdk8s-operator+cdk8s-grafana+cdk8s-jenkins+cdk8s-kube-prometheus+cdk8s-hasura+cdk8s-redis+cdk8s-postgres+cdk8s-ack-image-resizer,16662,827,378,12385,368,58,15089,Cloud Deployment Kit for Kubernetes,cdk8s.io
spiffe,spire,4924,2047,937,677,380,57,1560,Spire,spiffe.io
cortexproject,cortex+cortex-helm-chart+auth-gateway+promqlsmith,3883,1678,890,873,285,56,1030,Cortex,github.com/cortexproject
kcp-dev,kcp+helm-charts+infra+contrib-tmc+kcp-tests+apimachinery+kcp.io+client-go+enhancements+code-generator+kcp-glbc+logicalcluster+apiextensions-apiserver+controller-runtime-example+awesome-kcp,5675,4112,576,1102,401,55,586,kcp,kcp.io
pravega,pravega+zookeeper-operator+pravega-client-rust+pravega-sensor-collector+pravega-operator+schema-registry+flink-connectors+spark-connectors+bookkeeper-operator+charts+gstreamer-pravega+pravega-client-python+pravega-samples+openmessaging-benchmark+pravega-keycloak+pravega-benchmark+kafka-adapter+pravega-client-nodejs+snmp-trap-handler,3504,1907,715,375,470,55,412,Pravega,pravega.io
in-toto,attestation+in-toto+in-toto-golang+ITE+witness+go-witness+in-toto-rs+archivista+docs+scai-demos+community+friends+demo+attestation-verifier+in-toto-java+layout-web-tool+in-toto.io+Dockerfiles+apt-transport-in-toto+ite-4-demo-test-repo+image-resources+demo-opensuse+github-action,4139,2253,898,732,242,55,746,in-toto,in-toto.io
kumahq,kuma+kuma-gui+kuma-website+envoy-builds+ci-tools+.github+kuma-grafana-datasource+kuma-demo+kuma-counter-demo,20357,8480,5449,4449,1189,54,5239,Kuma,kuma.io
kubewarden,helm-charts+kubewarden-controller+docs+kwctl+audit-scanner+policy-server+ui+policy-evaluator+kubewarden.io+github-actions+kubewarden-end-to-end-tests+policy-sdk-go+policy-sdk-rust+policy-fetcher+k8s-objects-generator+rancher-project-quotas-namespace-validator+safe-labels-policy+deprecated-api-versions-policy+verify-image-signatures+namespace-label-propagator-policy+rfc+pod-privileged-policy+go-policy-template+k8s-objects+safe-annotations-policy+user-group-psp-policy+allow-privilege-escalation-psp-policy+ingress-policy+sysctl-psp-policy+trusted-repos-policy+go-wasi-policy-template+capabilities-psp-policy+pod-runtime-class-policy+selinux-psp-policy+volumes-psp-policy+automation+rust-policy-template+allowed-proc-mount-types-psp-policy+allowed-fsgroups-psp-policy+kyverno-dsl-policy+rancher-project-propagate-labels+psa-label-enforcer-policy+env-variable-secrets-scanner-policy+apparmor-psp-policy+rancher-kubectl-builder+environment-variable-policy+host-namespaces-psp-policy+hostpaths-psp-policy+volumeMounts-policy+echo+seccomp-psp-policy+context-aware-demo+readonly-root-filesystem-psp-policy+flexvolume-drivers-psp-policy+policy-sdk-dotnet+sleeping-policy+disallow-service-nodeport-policy+disallow-service-loadbalancer-policy+swift-policy-template+gatekeeper-policy-template+swift-wasm-runner+gostubpkg+opa-policy-template+fleet-example+load-testing+raw-mutation-policy+strfmt+raw-mutation-wasi-policy+raw-validation-policy+raw-validation-wasi-policy+.github+unique-ingress-policy+raw-validation-opa-policy+utils+policy-sdk-swift+context-aware-test-opa-policy+context-aware-test-gatekeeper-policy+policy-hub+context-aware-test-policy,11128,3100,3154,3565,742,52,4132,kubewarden,kubewarden.io
kubeovn,kube-ovn+docs+sriov-network-operator+kube-ovn-1+tunning-package,7288,2118,1907,2486,677,51,2586,Kube-OVN,kube-ovn.io
notaryproject,notation+notaryproject.dev+notation-go+notation-core-go+.github+notaryproject+notation-action+specifications+roadmap+notary+notation-hashicorp-vault+meeting-notes+notation-plugin-framework-go+tuf,8371,6228,956,425,722,51,465,Notary,github.com/notaryproject
metallb,metallb+metallb-operator+frr-k8s,4305,2533,561,835,325,51,886,MetalLB,metallb.org
AthenZ,athenz+k8s-athenz-sia+authorization-proxy+garm+terraform-provider-athenz+athenz-client-sidecar+athenz-authorizer+athenz-authority-auth0+athenz-metric-prometheus+athenz-authz-examples+website+athenz-aws-cf-setup,2926,844,964,985,112,51,1006,Athenz,athenz.io
spidernet-io,spiderpool+egressgateway+spiderdoctor+rocktemplate+cni-plugins+e2eframework+cilium-chaining+plugins+community+test+smartdocter,11965,3350,3573,3178,1622,50,3420,Spiderpool,spidernet-io.github.io/spiderpool/
hwameistor,hwameistor+hwameistor-operator+hwameistor-ui+hwameistor.github.io+ai-diskhealth-predict+drbd-adapter+hwameistor-diskhealth-predict,3533,904,1301,889,573,49,755,Hwameistor,hwameistor.io
chaos-mesh,chaos-mesh+website+chaosd+chaos-mesh.github.io+datasource+prow-config+chaos-tproxy+fx-logr+k8s_dns_chaos+.github+website-archived+byteman-helper+rfcs+charts+memStress+chaos-driver+toda+bpfki,1771,800,345,383,208,49,418,Chaos Mesh,chaos-mesh.org
devfile,api+devworkspace-operator+registry+developer-images+devfile-web+registry-operator+alizer+library+registry-support+integration-tests+devworkspace-operator-docs+landing-page+docs,4896,2440,967,734,711,47,778,Devfile,github.com/devfile
kubestellar+kcp-dev+KubeStellar,kubestellar+edge-mc+kubeflex+helm+homebrew-kubestellar+kubeflex+KubeFlex,13481,6490,1243,4834,857,46,4891,Kubestellar,kubestellar.io
lima-vm,lima+socket_vmnet+alpine-lima+sshocker+go-qcow2reader+u-boot-qemu-mirror+sshwebdav+edk2-patched.tmp+.github,4647,2817,947,503,376,46,507,Lima,github.com/lima-vm/lima
pipe-cd,pipecd+examples+terraform-provider-pipecd+control-plane-aws-ecs-terraform-demo+actions-plan-preview+actions-gh-release+actions-event-register+asdf-pipectl+orb-pipecd,3954,1441,906,1244,263,46,1344,PipeCD,pipecd.dev
kube-rs,kube+website+kopium+version-rs+controller-rs+gateway-api-rs+k8s-pb+.github,2747,1154,446,846,165,45,982,kube-rs,docs.rs/kube
kube-vip,kube-vip+kube-vip-cloud-provider+website+helm-charts+kube-vip-gateway-api,956,399,246,177,145,43,166,kube-vip,kube-vip.io
projectcontour,contour+contour-authserver+contour-operator+community+gimbal,5395,2827,1150,759,431,41,987,Contour,projectcontour.io
submariner-io,submariner+subctl+submariner-operator+lighthouse+shipyard+cloud-prepare+submariner-website+releases+admiral+enhancements+submariner-charts+coastguard+submariner-io.github.io+submariner-bot+get.submariner.io,15791,3495,4304,4832,605,40,7387,Submariner,submariner.io
getporter,porter+operator+kubernetes-plugins+azure-plugins+kubecon-2023+proposals+kubernetes-mixin+magefiles+nomad-mixin+skeletor+terraform-mixin+examples,2536,1057,642,573,330,40,507,Porter,porter.sh
kcl-lang+KusionStack,kcl+KCLVM+kcl-lang.io+kcl-lang.github.io+kpm+kcl-go+artifacthub+homebrew-tap+cli+modules+kcl-openapi+krm-kcl+kcl+scoop-bucket+intellij-kcl+vscode-kcl+kcl-py+kcl-artifact-go+kubectl-kcl+kcl-operator+rules_kcl+kcl-playground+vim-kcl+examples+tree-sitter-kcl+crossplane-kcl+konfig+kpt-kcl+kustomize-kcl+.github+flask-demo-kcl-manifests+flask-demo+helm-kcl+community+helmfile-kcl+kclvm-go+kcl-java+lib+actions+kcl.nvim+backstage-kcl+kcl-plugin+cla.db+tree-sitter-grammar+kcl-js,5477,991,1625,2632,638,40,2223,KCL,kcl-lang.io
dexidp,dex+helm-charts+website,1577,690,353,281,94,40,440,Dex,github.com/dexidp
containernetworking,plugins+cni+cni.dev+meeting-notes,1314,755,278,135,118,40,163,CNI,github.com/containernetworking
headlamp-k8s+kinvolk,headlamp+plugins+headlamp+headlamp-website,4834,1852,823,1408,369,39,1790,Headlamp,headlamp.dev
microcks,microcks+microcks-testcontainers-java+microcks-quarkus+microcks-ansible-operator+microcks-docker-desktop-extension+microcks.io+.github+microcks-testcontainers-node+microcks.github.io+microcks-cli+microcks-backstage-provider+microcks-postman-runtime+api-lifecycle+microcks-go-client+microcks-operator+microcks-testcontainers-go+hub.microcks.io+import-github-action+test-github-action+microcks-keycloak+api-tooling,2012,697,156,1631,534,39,625,Microcks,microcks.io
cncf,tag-app-delivery,1773,1122,298,163,175,38,178,GitOps WG,tag-app-delivery.cncf.io
keylime,keylime+rust-keylime+attestation-operator+enhancements+python3-uefi-eventlog+meetings+keylime-vagrant-ansible-tpm-emulator+keylime.github.io+ansible-keylime,3489,2085,647,498,210,37,547,Keylime,keylime.dev
theupdateframework,python-tuf+tuf-js+go-tuf+tuf-on-ci+taps+specification+tuf-on-ci-template+community+rust-tuf+theupdateframework.io,2820,926,658,785,190,37,1046,TUF,github.com/theupdateframework.com
cdfoundation,cdf-landscape+foundation+toc+tekton-helm-chart+best-practices-site+sig-interoperability+sig-software-supply-chain+sig-events+cdf-workshops+artwork+charter+wg-lfx-requirements+end-user-council+community-ambassador-program+sig-best-practices+sig-mlops+communitygroups+awards+outreach,833,276,194,281,75,37,288,CDF,cd.foundation
telepresenceio,telepresence+telepresence.io,3809,965,629,1491,418,35,1797,Telepresence,telepresence.io
clusterpedia-io,clusterpedia+clusterpedia-helm+website+killercoda+client-go+fake-apiserver+api,735,225,282,184,46,35,182,Clusterpedia,clusterpedia.io
project-zot,zot+project-zot.github.io+zui+helm-charts,5014,2582,1205,567,544,34,683,zot,zotregistry.io
clastix+projectcapsule,capsule+capsule-proxy+capsule+capsule-proxy+capsule-addon-rancher+charts+capsule-addon-cloudcasa+flux2-capsule-multi-tenancy,1490,642,355,309,215,34,278,Capsule,capsule.clastix.io
parallaxsecond,rust-tss-esapi+rust-cryptoki+parsec+parsec-tool+rust-psa-crypto+community+parsec-book+parsec-interface-rs+parsec-client-rust+parsec-se-driver,1836,963,542,413,81,34,250,PARSEC,github.com/parallaxsecond/parsec
cloud-bulldozer+kube-burner,kube-burner+rosa-burner+kube-burner,1712,864,440,255,152,32,256,kube-burner,cloud-bulldozer.github.io/kube-burner/
serverlessworkflow,sdk-go+specification+sdk-java+synapse+serverlessworkflow.github.io+sdk-typescript+sdk-net+sdk-php+workflow-diagram-service+vscode-extension+intellij-plugin+sdk-python+specification-docs,1198,658,254,141,143,31,143,Serverless Workflow,serverlessworkflow.io
networkservicemesh,deployments-k8s+integration-tests+integration-k8s-kind+cmd-forwarder-vpp+sdk+cmd-nse-vlan-vpp+cmd-forwarder-sriov+cmd-admission-webhook-k8s+cmd-forwarder-ovs+cmd-nsc-init+cmd-nse-simple-vl3-docker+cmd-nsc-simple-docker+cmd-nse-vl3-vpp+cmd-nsc-vpp+cmd-nse-firewall-vpp+cmd-nse-icmp-responder-vpp+integration-k8s-packet+sdk-vpp+cmd-nse-icmp-responder+cmd-nsc+cmd-registry-k8s+sdk-ovs+cmd-nse-l7-proxy+sdk-kernel+integration-k8s-gke+integration-k8s-aws+sdk-sriov+cmd-exclude-prefixes-k8s+integration-k8s-aks+sdk-k8s+cmd-nse-supplier-k8s+cmd-nsmgr+cmd-map-ip-k8s+site+integration-interdomain-k8s+cmd-nse-vfio+cmd-nse-remote-vlan+cmd-ipam-vl3+cmd-cluster-info-k8s+cmd-nsmgr-proxy+cmd-registry-memory+cmd-registry-proxy-dns+cmd-lb-vl3-vpp+cmd-csi-driver+.github+nsm-operator+cmd-template+api+gotestmd+cmd-dashboard-backend+nsmctl+fanout+cmd-registry-proxy+cmd-dashboard-ui+dashboard+networkservicemesh+cmd-forwarder-vppagent+sdk-vppagent,27544,1379,1617,18133,419,30,24129,Network Service Mesh,networkservicemesh.io
paralus,paralus+website+relay+dashboard+cli+prompt+helm-charts+eks-blueprints-addon,1616,605,408,414,156,30,447,Paralus,paralus.io
inspektor-gadget,inspektor-gadget+ig-benchmarks+website+charts+learn-ig,9569,4093,828,4015,321,29,4327,Inspektor Gadget,inspektor-gadget.io
chaosblade-io,chaosblade+chaosblade-website+chaosblade-exec-jvm+chaosblade-operator+chaosblade-exec-os+chaosblade-box+chaosblade-exec-middleware+community+chaosblade-exec-cri+chaosblade-exec-cloud+chaosblade-box-agent+chaosblade-spec-go+charts+chaosblade-box-fe+chaosblade-action,873,225,236,187,218,29,194,ChaosBlade,github.com/chaosblade-io
piraeusdatastore,piraeus-operator+linstor-csi+helm-charts+piraeus+piraeus-ha-controller+csi-driver-nfs-export+linstor-scheduler-extender+kubectl-linstor+linstor-affinity-controller+drbd-shutdown-guard,1678,688,350,410,194,28,446,Piraeus-Datastore,piraeus.io
clusternet,clusternet+website+charts+kubectl-clusternet+apis,1115,432,354,218,105,28,224,Clusternet,clusternet.io
kubeclipper,kubeclipper+console+kubeclipper.github.io+community+test-infra+kubectl,903,433,232,195,33,28,205,Kubeclipper,kubeclipper.io
werf,werf+website+kubedog+actions+trdl+nelm+sample-app+examples+logboek+copy-recurse+.github+lockgate,3951,254,1447,3136,52,27,2198,werf,werf.io
ko-build,ko+terraform-provider-ko+setup-ko,1240,358,354,421,73,27,455,ko,ko.build
sealerio,sealer+sealer.cool+basefs+applications+plugins+community,1750,843,463,179,265,26,179,sealer,sealer.cool
getsops+mozilla,sops+sops+sotp+community+sotp,1641,926,271,239,144,26,300,SOPS,github.com/mozilla/sops
k8up-io,k8up+antora-ui-default,835,265,94,254,76,26,400,K8up,k8up.io
virtual-kubelet,azure-aci+virtual-kubelet+tensile-kube+node-cli+alibabacloud-eci+cri+systemk+nomad,1053,348,312,215,97,26,296,Virtual Kubelet,virtual-kubelet.io
curiefense,curiefense+emissary-images+curiefense-helm+curiefense-gitbook,639,100,193,285,27,26,319,Curiefense,curiefense.io
emissary-ingress,emissary+goversion+emissary-ingress.github.io,2230,841,449,570,215,25,725,Emissary-ingress,getambassador.io
tinkerbell,tink+rufio+charts+hegel+ipxedust+operator+boots+hook+cluster-api-provider-tinkerbell+dhcp+roadmap+smee+pbnj+sandbox+tinkerbell-docs+hub+tinkerbell.org+proposals+org+playground+lint-install+crocodile,2521,916,419,580,140,25,1046,Tinkerbell,tinkerbell.org
project-copacetic,copacetic+copa-action+scanner-plugin-template+contrib+scanner-parser-template+killercoda,1666,533,421,325,137,24,575,Copacetic,project-copacetic.github.io/copacetic
project-akri,akri+akri-docs+udev-discovery-handler+akri-main,1197,719,222,184,94,23,162,Akri,docs.akri.sh
kuasar-io,kuasar+web,548,267,152,85,55,23,74,Kuasar,kuasar.io
Serverless-Devs,Serverless-Devs+serverless-cd+toolkit+serverless-docs-website+core+serverless-devs-vscode-plugin+registry-cli+registry-website+fc-http+serverless-devs-website+gh-s,1166,151,368,888,176,23,471,Serverless Devs,serverless-devs.com
v6d-io,v6d+website,2839,837,728,924,332,21,942,Vineyard,v6d.io
GoogleContainerTools+kptdev,kpt+kpt,2004,1118,454,213,198,21,234,kpt,kpt.dev
inclavare-containers,rats-tls+librats+confidential-vtpm+cncc-sig-white-paper+verdictd+confidential-token-broker+tdx-qgsd-multiplexer+openanolis-attestation+eventlog-rs+inclavare-containers+tee-refvalue+qgsd-multiplexer+trusted-clock-source,543,226,187,117,25,21,105,Inclavare Containers,inclavare-containers.io
redhat-chaos,krkn+krkn-hub+cerberus+arcaflow-plugin-kill-pod+krkn-dashboard,1120,395,426,234,78,20,221,KrknChaos,github.com/redhat-chaos/krknChaos
merbridge,merbridge+website,288,126,59,60,15,20,88,Merbridge,merbridge.io
Azure+eraser-dev,eraser+eraser+eraser-scanner-template,1547,541,411,314,131,19,464,Eraser,azure.github.io/eraser
devspace-sh+loft-sh+devspace-cloud,devspace+devspace+devspace-cloud-plugin,1001,427,243,132,198,19,133,DevSpace,loft.sh
slimtoolkit,slim+examples+slimtoolkit.github.io+daggerverse+docker-slim.github.io,730,295,160,209,62,19,213,SlimToolkit,slimtoolkit.org
kubereboot,kured+charts+website,814,260,255,216,77,19,222,Kured,github.com/weaveworks/kured
aeraki-mesh,aeraki+meta-protocol-proxy+website+retio+meta-protocol-control-plane-api+consul2istio+dubbo-demo+meta-protocol-awesomerpc+dubbo2istio+client-go+api+lazyxds,757,241,166,255,85,19,265,Aeraki Mesh,aeraki.net
kuberhealthy,kuberhealthy,242,68,73,52,24,19,77,Kuberhealthy,github.com/Comcast/kuberhealthy
krustlet,oci-distribution+krustlet+krustlet-docs,224,109,61,40,16,18,38,Krustlet,krustlet.dev
k8gb-io,k8gb,2296,113,334,757,41,17,1808,K8GB,github.com/AbsaOSS/k8gb
OpenFunction,OpenFunction+openfunction.dev+samples+charts+builder+revision-controller+functions-framework-go+java-samples+functions-framework+serverless-devs+community+cli+functions-framework-nodejs-deprecated+dapr-proxy,1149,464,340,199,140,17,205,OpenFunction,openfunction.dev
xline-kv+datenlord,Xline+Xline+go-xline+xline-operator+py-xline+curp-proto+xline-proto+java-xline+mock-xline,4011,2770,682,533,249,16,310,Xline,xline.cloud
