org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
konveyor,tackle2-ui+tackle-ui-tests+kai+analyzer-lsp+kantra+editor-extensions+tackle2-hub+go-konveyor-tests+enhancements+move2kube+operator+tackle-documentation+rulesets+kai-ci+tackle2-addon-analyzer+static-report+java-analyzer-bundle+release-tools+ci+windup-shim+tackle2-seed+move2kube-api+community+tackle2-addon+website+move2kube-transformers+move2kube-website+tackle2-addon-discovery+move2kube-ui+mig-demo-apps+tackle-testapp-public+dgi-code-analyzer+tackle2-addon-windup+move2kube-tests+move2kube-demos+move2kube-operator+example-applications+tackle-test-generator-cli+konveyor.github.io+homebrew-move2kube+move2kube-get-release-info+controller+get-env-info+methodology+tackle-windup-api+builder+tackle-diva+tackle-api-tests+move2kube-vscode-plugin+tackle-test-generator-core,12803,4360,4238,2816,1217,97,2988,Konveyor,konveyor.io
strimzi,strimzi-kafka-operator+proposals+strimzi.github.io+strimzi-kafka-bridge+metrics-reporter+test-container+strimzi-kafka-oauth+kafka-access-operator+test-clients+drain-cleaner+governance+test-container-images+strimzi-mqtt-bridge+client-examples+kafka-kubernetes-config-provider+strimzi-canary+kafka-env-var-config-provider+topic-encryption+strimzi-lab,15685,10697,2310,1973,669,95,2009,Strimzi,strimzi.io
ovn-org,ovn-kubernetes+ovn+ovn-website+libovsdb+ovn-fake-multinode+ovn-heater+ovn-org.github.io+ovn-vif,9682,6779,1293,1218,348,93,1262,OVN-Kubernetes,ovn-kubernetes.io
wasmCloud,wasmCloud+wasmcloud.com+wadm+wasmcloud-operator+go+component-sdk-go+provider-sdk-go+wasmCloud-contrib+wadge+nkeys+chocolatey-wash+homebrew-wasmcloud+typescript+west+capability-providers+wasmcloud-component-adapters+messaging+lattice-observer+.github+wasi-passthrough+branding+org-admin+go-vanity-urls+cabish+rust-url-wasmcloud+wasmcloud-js+wasmcloud-otp+contrib+project-templates+actor-tinygo+serde_urlencoded-wasmcloud,16452,5518,4967,4186,826,92,5141,wasmCloud,wasmcloud.com
kubescape,node-agent+helm-charts+kubescape+storage+synchronizer+operator+regolibrary+kubevuln+kubescape.io+messaging+k8s-interface+kapprofiler+project-governance+kubescape-network-scanner+regolibrary-dev+prometheus-exporter+github-action+update-test-repo-1+backend+kollector+gateway+opa-utils+vscode-kubescape+packaging+workflows+backstage-plugin+cel-admission-library+http-request+host-scanner+node-yamlparse+go-git-url+node-kubescape+workshops+YAML-examples+generate-vex-action+lens-extension+rbac-utils+juju-kubescape+docker-desktop-extension+homebrew-tap+helm-release-upgrader+go-logger+regolibrary-playground+.github+kwok-bench+ebpf-engine,7781,1379,2298,3340,259,92,3845,Kubescape,github.com/kubescape
longhorn,longhorn+longhorn-manager+longhorn-tests+longhorn-instance-manager+website+longhorn-engine+longhorn-spdk-engine+longhorn-ui+longhorn-share-manager+backing-image-manager+cli+go-spdk-helper+go-common-libs+backupstore+infra+go-iscsi-helper+release+types+charts+website-docusaurus+sparse-tools+kbench+external-image-builder+bot+upgrade-responder+gh-configs+longhorn-preflight,34075,16263,5403,7100,2791,90,9618,Longhorn,github.com/longhorn
rook,rook+kubectl-rook-ceph+rook.github.io+slack.rook.io,13204,8891,1575,1687,907,90,1831,Rook,rook.io
spiffe,helm-charts-hardened+tornjak+spiffe-helper+spire-controller-manager+java-spiffe+spike+spiffe.io+spiffe+spiffe-csi+go-spiffe+spire-api-sdk+spike-sdk-go+aws-spiffe-workload-helper+spire-examples+spire-plugin-sdk+k8s-spiffe-workload-jwt-exec-auth+vsecm-sdk-go+k8s-spiffe-workload-auth-config+spire-ha-agent+spire-tutorials+awesome-spiffe+spiffe-step-ssh+helm-charts+helm-charts-flex+vsecm-sdk-rust,6441,1903,1424,1790,392,87,2722,Spiffe,spiffe.io
Project-HAMi,HAMi+volcano-vgpu-device-plugin+HAMi-core+website+ascend-device-plugin+HAMi-WebUI+dcu-vgpu-device-plugin+community+ai-benchmark+mock-device-plugin+dcu-dcgm+criu-gpu+dcu-exporter,3122,1369,714,530,433,85,606,HAMi,project-hami.io
k8sgpt-ai,k8sgpt+k8sgpt-operator+docs+schemas+community+charts+homebrew-k8sgpt+website+kdev+host-analyzer+go-custom-analyzer,7142,1004,880,1094,273,80,4985,K8sGPT,k8sgpt.ai
kubeedge,kubeedge+website+ianvs+edgemesh+sedna+community+mappers-go+mapper-framework+examples+dashboard+keink+killercoda-scenarios+kuberobo+api+viaduct+beehive,6593,4171,1374,475,571,80,477,KubeEdge,kubeedge.io
WasmEdge,WasmEdge+docs+wasmedge-rust-sdk+www+wasmedge-stable-diffusion+mediapipe-rs+wasmedge-llmc+wasmedge-db-examples+cpp-plugins+llvm-windows+wasmedge_hyper_demo+rust-plugins+wasmedge_reqwest_demo+YOLO-rs,7801,3483,1232,1800,617,79,2469,WasmEdge Runtime,wasmedge.org
linkerd,linkerd2+linkerd2-proxy+website+linkerd2-proxy-init+linkerd2-proxy-api+linkerd-smi+linkerd-extension-init+linkerd-await+dev+linkerd-failover+drain-rs+k8s-gateway-api-rs+linkerd-viz+rfc,9746,2358,2698,3391,321,76,4369,Linkerd,linkerd.io
metal3-io,cluster-api-provider-metal3+baremetal-operator+project-infra+ip-address-manager+metal3-dev-env+metal3-docs+ironic-image+metal3-io.github.io+ironic-standalone-operator+utility-images+ironic-ipa-downloader+community+ironic-client+mariadb-image+.github+ironic-hardware-inventory-recorder-image,19651,14798,1542,2671,287,75,3024,Metal³,metal3.io
cubefs,cubefs+compass+cubefs_blog+cubefs-csi+cubefs-community+cubefs-dashboard+cubefs-helm+inodedb+docs-zh+vearchat+cubefs-hadoop+cubefs-community-meetings+cubeqa+.github,2832,608,1064,698,382,74,778,CubeFS,cubefs.io
KusionStack,kusion+karpor+kusionstack.io+operating+charts+kuperator+rollout+catalog+kusionstack.github.io+kube-utils+controller-mesh+kusion-module-framework+kube-api+konfig+resourceconsist+community+kusion-templates+.github+kusion-module-scaffolding+kam+kusion-typescript-sdk+scoop-bucket+component-base+homebrew-tap+devcontainer-features+kusion-actions+vscode-kusion+kusion-api-go+kusion-application-model+kusionup+kusion-backstage-plugin,6555,1187,2354,1999,906,74,2108,KusionStack,kusionstack.io
dragonflyoss,Dragonfly2+client+nydus+d7y.io+helm-charts+api+console+dragonfly+perf-tests+monitoring+community+dragonfly-repository-agent+helmfile+image-service-website+Dragonfly,7843,1185,3109,2874,343,70,3206,Dragonfly,d7y.io/en-us
kairos-io,kairos+kairos-agent+kcrypt+packages+kairos-docs+kairos-sdk+enki+immucore+AuroraBoot+packages.kairos.io+provider-kairos+kairos-framework+kcrypt-challenger+osbuilder+provider-kubeadm+community-bundles+cluster-api-provider-kairos+go-ukify+provider-k3s+go-nodepair+entangle-proxy+provider-rke2+oci2sysext+netboot+linting-composite-action+community+provider-nodeadm+entangle+helm-charts+simple-mdns-server+tpm-helpers,20670,3982,3209,7144,921,68,12558,Kairos,kairos.io
cloud-custodian,cloud-custodian+tfparse+cel-python+poetry-plugin-freeze+pytest-terraform+www.cloudcustodian.io,2405,952,688,341,403,68,362,Cloud Custodian,cloudcustodian.io
carvel-dev,kapp-controller+kapp+carvel+vendir+imgpkg+ytt+kbld+secretgen-controller+release-scripts+homebrew+setup-action+docker-image+carvel-community+ytt.vim,3548,1180,861,849,271,68,1236,Carvel,carvel.dev
cloudevents,sdk-go+spec+sdk-csharp+sdk-java+sdk-python+sdk-rust+sdk-javascript+cloudevents-web+sdk-php+sdk-ruby+sdk-powershell,2539,1680,386,273,152,68,321,CloudEvents,cloudevents.io
cortexproject,cortex+cortex-helm-chart+promqlsmith+auth-gateway,4269,1900,993,1061,220,66,1156,Cortex,github.com/cortexproject
open-cluster-management-io,ocm+config-policy-controller+sdk-go+governance-policy-propagator+addon-framework+clusteradm+policy-collection+api+enhancements+policy-generator-plugin+open-cluster-management-io.github.io+governance-policy-framework-addon+governance-policy-addon-controller+multicloud-operators-subscription+managed-serviceaccount+cluster-proxy+community+addon-contrib+helm-charts+multicluster-controlplane+multicloud-integrations+cluster-permission+multicloud-operators-channel+ocm-vscode-extension+multicluster-mesh+registration+argocd-pull-integration+governance-policy-nucleus+work+placement+registration-operator,8201,5237,1402,1338,170,66,1392,Open Cluster Management,open-cluster-management.io
kube-logging,logging-operator+telemetry-controller+fluentd-images+kube-logging.github.io+log-generator+custom-runner+syslogng-reload-image+node-exporter-image+fluentd-drain-watch+fluent-plugin-label-router+.github+fluent-plugin-tag-normaliser,3199,568,692,1404,196,66,1743,Logging Operator,kube-logging.dev
keptn,lifecycle-toolkit+lifecycle-toolkit-charts+community+enhancement-proposals+.github+wg-app-lifecycle+helm-charts,10687,2683,1297,3423,413,65,6294,Keptn,kepth.sh
sustainable-computing-io,kepler+kepler-metal-ci+kepler-model-server+susql-operator+kepler-operator+kepler-doc+local-dev-cluster+kepler-action+aws_ec2_self_hosted_runner+kepler-helm-chart+clever+Kepler-Demo+kepler-model-db+peaks+ci-playground+kepler-model-training-playbook+kepler-experimental+scalability-benchmark-suite+carbon-forecaster+kepler-operator-java+.github+energy-measurement-data+kepler-estimator+label-exporter+community,8512,2673,2133,2887,603,65,3103,Kepler,sustainable-computing.io
oras-project,oras+oras-go+oras-www+oras-dotnet+oras-py+rust-oci-client+setup-oras+community+oras-credentials-go+artifacts-spec,5265,3056,914,653,416,65,879,ORAS,oras.land
microcks,microcks+microcks.io+microcks-testcontainers-java+microcks-quarkus+microcks-operator+microcks-testcontainers-go+microcks-testcontainers-node+.github+microcks-quarkus-demo+microcks-backstage-provider+hub.microcks.io+microcks-spectral-ruleset+microcks-postman-runtime+microcks-docker-desktop-extension+microcks-ansible-operator+microcks-cli+microcks.github.io+microcks-testcontainers-dotnet+community-mocks+microcks-java-client+microcks-jenkins-plugin+microcks-go-client+community+import-github-action+microcks-testcontainers-go-demo+microcks-testcontainers-node-nest-demo+test-github-action+microcks-testcontainers-java-spring-demo+microcks-quickstarters+api-lifecycle+api-tooling+microcks-keycloak,6019,1686,1165,1879,1220,65,1948,Microcks,microcks.io
openkruise,kruise+rollouts+openkruise.io+kruise-game+charts+kruise-tools+kruise-state-metrics+kruise-rollout-api,2833,1504,555,422,325,65,449,OpenKruise,openkruise.io
flatcar,scripts+Flatcar+mantle+sysext-bakery+flatcar-website+nebraska+bootengine+ue-rs+init+reports+update_engine+flatcar-build-scripts+jitsi-server+flatcar-demos+coreos-cloudinit+baselayout+flatcar-terraform+flatcar-linux-update-operator+mayday+lerobot+toolbox+container-linux-config-transpiler+flatcar-dev-util+flatcar-tutorial+.github+torcx+ignition+flatcar-app-jitsi+locksmith,8612,2916,1869,2661,362,63,3465,Flatcar,flatcar.org
kubearmor,KubeArmor+kubearmor-client+packer-plugin-kubearmor+otel-adapter+kubearmor-relay-server+k8tls+policy-templates+charts+kubearmor.io+kubearmor-dashboards+modelarmor+grafana-datasource+rancherui+artefacts+kubearmor-prometheus-exporter,4408,1319,637,819,200,63,2252,KubeArmor,accuknox.com/kubearmor
coredns,coredns+helm+coredns.io+alternate+kubernetai+corefile-migration+ci+deployment+multicluster+rrl+unbound+example+metadata_edns0+perf-tests+coredns-opa+release,2112,930,503,308,217,63,462,CoreDNS,coredns.io
kanisterio,kanister+errkit+safecli+website+kanister-charts+safecli-kopia+demo,4059,1439,588,1223,86,62,1946,Kanister,kanister.io
kcl-lang,kcl+kpm+kcl-lang.io+kcl-go+modules+lib+cli+flux-kcl-controller+krm-kcl+kcl-lang.github.io+intellij-kcl+tree-sitter-kcl+vscode-kcl+kubectl-kcl+helm-kcl+kcl-py+konfig+kcl-operator+kcl-openapi+kcl.nvim+intellij-kcl-lsp+kpt-kcl+homebrew-tap+kustomize-kcl+scoop-bucket+codeql-kcl+crossplane-kcl+cla.db+kcl-plugin+examples+community+kcl-playground+flask-demo-kcl-manifests+rules_kcl+actions+kcl-js+flask-demo+kcl-dotnet+.github+helmfile-kcl+KEP+ansible-kcl+backstage-kcl+kcl-java+kcl-controller+mindwm-gitops-kcl,7334,2481,2089,1789,826,62,1938,KCL,kcl-lang.io
Kuadrant,kuadrant-operator+dns-operator+testsuite+wasm-shim+limitador+docs.kuadrant.io+architecture+authorino+multicluster-gateway-controller+kuadrant-console-plugin+authorino-operator+console-plugin+limitador-operator+kuadrantctl+policy-machinery+kuadrant.github.io+testsuite-pipelines+helm-charts+kuadra+governance+api-quickstart+deployment+kuadrant-dns-operator+react-policy-topology+gateway-api-state-metrics+gateway-api-metrics-exporter+authorino-examples+kuadrant+.github+blank-petstore+gateway-api-machinery+console-quickstart+installation,15988,6628,2743,4405,1468,61,5149,Kuadrant,kuadrant.io
kube-rs,kube+kopium+gateway-api-rs+website+controller-rs+k8s-pb+version-rs,2826,1139,534,806,192,61,961,kube-rs,docs.rs/kube
in-toto,go-witness+archivista+witness+attestation+in-toto+in-toto.io+in-toto-golang+scai-demos+attestation-verifier+friends+community+docs+demo+in-toto-rs+ITE+in-toto-java+helm-charts+ite-4-demo-test-repo+apt-transport-in-toto+specification+in-toto-inspections+layout-web-tool+in-toto.github.io,5177,1666,1336,1222,254,61,1921,in-toto,in-toto.io
cri-o,cri-o+packaging+ocicni+cri-o.io,11135,7464,828,2198,272,60,2571,CRI-O,cri-o.io
kumahq,kuma+kuma-gui+kuma-website+envoy-builds+kuma-counter-demo+.github+ci-tools+kuma-grafana-datasource+kuma-smoke+kuma-demo,22187,7529,6078,5719,1665,59,6915,Kuma,kuma.io
openGemini,openGemini+opengemini-client-go+opengemini-client-java+opengemini-client-python+openGemini.github.io+opengemini-client-cpp+website+opengemini-client-rust+gemix+community+opengemini-client-go-application+data-migration-tools+openGemini-dashboard+openGemini-operator+trino-openGemini-plugin+pr-title-checker+opengemini-client-ts+openGemini-castor+opengemini-docker+openGemini2,3736,1044,1424,861,381,58,887,openGemini,opengemini.org
devfile,registry+api+devworkspace-operator+registry-support+developer-images+alizer+devworkspace-generator+devfile-web+registry-operator+library+cloud-dev-images+landing-page+registry-viewer+integration-tests+kubectl-debug-ide+docs+vscode-walkthrough-extension+devfile-docker-plugin+kubectl-debug-cde+devworkspace-operator-docs,5639,2540,1257,961,622,56,1220,Devfile,github.com/devfile
radius-project,radius+samples+design-notes+docs+bicep-types-aws+dashboard+community+bicep+recipes+roadmap+bicep-tools+website+lab+.github,13679,7232,1858,2165,1915,55,2674,Radius,radapp.io
koordinator-sh,koordinator+website+charts+yarn-copilot+community+apis,2878,1883,415,370,196,55,384,Koordinator,koordinator.sh
dexidp,dex+website+helm-charts,1663,543,505,356,118,55,497,Dex,github.com/dexidp
AthenZ,athenz+k8s-athenz-sia+garm+k8s-athenz-istio-auth+authorization-proxy+terraform-provider-athenz+csi-driver-athenz+athenz-issuer+k8s-athenz-syncer+athenz-client-sidecar+athenz-authorizer+website+athenz-metric-prometheus+k8s-athenz-identity,3117,700,979,1204,111,55,1327,Athenz,athenz.io
connectrpc,connect-es+examples-es+conformance+connect-query-es+connect-go+connect-kotlin+connectrpc.com+connect-swift+vanguard-go+connect-playwright-es+otelconnect-go+examples-go+authn-go+grpcreflect-go+validate-go+grpchealth-go+envoy-demo+cors-go+base-workflows+.github,8603,2473,2115,2540,509,54,3506,Connect,connectrpc.com
headlamp-k8s,headlamp+plugins+headlamp-website+backstage-plugin+vscode-extension-headlamp,8845,3664,1356,2556,652,53,3173,Headlamp,headlamp.dev
spiffe,spire,4971,2079,888,680,351,51,1653,Spire,spiffe.io
openyurtio,openyurt+openyurt.io+raven+openyurt-helm+charts+community+yurt-dashboard,2216,1019,501,374,292,51,404,OpenYurt,opeyurt.io
bank-vaults,bank-vaults+vault-operator+vault-secrets-webhook+secret-init+secrets-webhook+vault-secrets-reloader+secret-sync+vault-sdk+vault-env+vault-helm-chart+internal+bank-vaults.dev+.github+openbao-internal,7703,757,2851,3020,307,51,3788,Bank-Vaults,bank-vaults.dev
kubeslice,worker-operator+docs+kubeslice-controller+kubeslice+gateway-sidecar+networkservicemesh+examples+kubeslice-monitoring+gateway-certs-generator+dns+kubeslice-cli+cmd-forwarder-kernel+router-sidecar+cmd-nsmgr+netops+cmd-admission-webhook-k8s+apis+e2e-allure-reports+.github+cmd-nse-vl3+slicegw-edge+openvpn+cmd-nsc+cmd-nsc-init+cmd-registry-k8s+cmd-exclude-prefixes-k8s+wait-for-it+nsm-sdk,1922,348,613,788,76,51,885,Kubeslice,kubeslice.io
antrea-io,antrea+website+antrea-ui+image-utils+theia+has-changes,14994,10842,1590,1776,416,49,2146,Antrea,antrea.io
kubeovn,kube-ovn+docs+kubevirt-dpdk+sriov-network-operator,6724,2309,1714,2151,442,49,2259,Kube-OVN,kube-ovn.io
armadaproject,armada+armada-operator+jenkins-plugin+java-client+armada-metaflow+.github,4701,517,1551,1902,138,49,2495,Armada,armadaproject.io
cncf,tag-app-delivery,1697,1059,264,163,181,49,193,GitOps WG,tag-app-delivery.cncf.io
theupdateframework,tuf-on-ci+tuf-conformance+python-tuf+go-tuf+tuf-js+theupdateframework.io+tuf-on-ci-template+community+taps+specification+rust-tuf,4320,1585,1194,839,473,49,1068,TUF,github.com/theupdateframework.com
inspektor-gadget,inspektor-gadget+ig-test-reports+ig-benchmarks+website+charts+kubecon-na-2024+gadget-template,18194,5690,1420,9688,456,48,10628,Inspektor Gadget,inspektor-gadget.io
kube-vip,kube-vip+kube-vip-cloud-provider+helm-charts+website+kube-vip-multi-cluster,1842,857,353,246,311,48,321,kube-vip,kube-vip.io
kubevela,kubevela+kubevela.github.io+catalog+pkg+velaux+workflow+prism+community+charts+terraform-controller+kubevela-core-api+samples+kube-trigger,932,337,308,121,141,47,146,KubeVela,kubevela.io
pipe-cd,pipecd+examples+terraform-provider-pipecd+tutorial+demo+actions-event-register+actions-plan-preview+homebrew-tap+actions-gh-release+control-plane-aws-ecs-terraform-demo,4487,1455,1184,1480,241,46,1607,PipeCD,pipecd.dev
metallb,metallb+metallb-operator+frr-k8s,4139,2247,511,871,296,46,1085,MetalLB,metallb.org
distribution,distribution+distribution-library-image+reference,2188,1445,303,116,320,46,120,Distribution,github.com/distribution
tinkerbell,tink+smee+hook+charts+cluster-api-provider-tinkerbell+rufio+hegel+actions+ipxedust+playground+tinkerbell.org+pbnj+hub+tinkerbell-docs+roadmap+dhcp+org,2691,572,584,720,145,45,1390,Tinkerbell,tinkerbell.org
lima-vm,lima+socket_vmnet+go-qcow2reader+alpine-lima+sshocker+.github+sshwebdav,6052,3610,1228,629,445,44,769,Lima,github.com/lima-vm/lima
kubewarden,helm-charts+kubewarden-controller+policy-server+kwctl+docs+audit-scanner+kubewarden.io+policy-evaluator+cel-policy+kubecon-24-eu-kubewarden+container-resources-policy+policy-fetcher+pod-privileged-policy+gostubpkg+rfc+fleet-example+user-group-psp-policy+community+verify-image-signatures+policy-sdk-go+kubewarden-end-to-end-tests+persistentvolumeclaim-storageclass-policy+go-wasi-policy-template+github-actions+deprecated-api-versions-policy+go-wasi-context-aware-test-policy+policy-sdk-rust+allowed-proc-mount-types-psp-policy+rancher-kubectl-builder+unique-service-selector-policy+context-aware-demo+raw-mutation-wasi-policy+raw-validation-wasi-policy+rancher-project-propagate-labels+pod-runtime-class-policy+env-variable-secrets-scanner-policy+share-pid-namespace-policy+trusted-repos-policy+automation+volumeMounts-policy+capabilities-psp-policy+allow-privilege-escalation-psp-policy+k8s-objects-generator+sleeping-policy+environment-variable-policy+allowed-fsgroups-psp-policy+apparmor-psp-policy+seccomp-psp-policy+selinux-psp-policy+flexvolume-drivers-psp-policy+psa-label-enforcer-policy+context-aware-test-policy+namespace-label-propagator-policy+host-namespaces-psp-policy+echo+readonly-root-filesystem-psp-policy+go-policy-template+raw-validation-policy+policy-sdk-dotnet+rancher-project-quotas-namespace-validator+strfmt+hostpaths-psp-policy+raw-mutation-policy+load-testing+sysctl-psp-policy+ingress-policy+volumes-psp-policy+kyverno-dsl-policy+safe-annotations-policy+safe-labels-policy+image-cve-policy+unique-ingress-policy+gatekeeper-policy-template+opa-policy-template+disallow-service-loadbalancer-policy+disallow-service-nodeport-policy+raw-validation-opa-policy+.github+k8s-objects+rego-policies-library+pod-ndots-policy+swift-policy-template+context-aware-test-opa-policy+context-aware-test-gatekeeper-policy+policy-sdk-swift+rust-policy-template+dotnet-policy-template+utils,14216,2800,4412,5334,762,44,6242,kubewarden,kubewarden.io
perses,perses+website+perses-operator+helm-charts+common+metrics-usage+perses-plugins+github-actions+plugins+poc-plugin-v2+poc-cue-modules,5276,1667,1384,1683,241,41,1984,Perses,perses.dev
containers+youki-dev,youki+youki+oci-spec-rs,2329,1392,330,330,93,41,514,Youki,containers.github.io/youki
kubestellar,kubestellar+kubeflex+ocm-status-addon+ocm-transport-plugin+galaxy+helm+ui,12470,9015,1185,1406,831,40,1439,Kubestellar,kubestellar.io
project-zot,zot+zui+project-zot.github.io+helm-charts,2291,1150,539,318,185,39,417,zot,zotregistry.io
werf,werf+website+nelm+kubedog+trdl+trdl-vault-actions+lockgate+actions+common-ci+sample-app+ci-reusable-workflows+common-go+.github+ci-cd-with-gitops-demo+first-steps-example+logboek+examples+copy-recurse+common+trdl-test-project+demo-2020-10-16,4137,536,1271,1672,313,38,2017,werf,werf.io
submariner-io,submariner+submariner-operator+releases+shipyard+subctl+lighthouse+cloud-prepare+admiral+submariner-website+submariner-charts+enhancements+submariner-bot+submariner-io.github.io+get.submariner.io+staging.submariner.io,8689,1446,2797,3115,316,37,4130,Submariner,submariner.io
kmesh-net,kmesh+website+kmesh-dns-plugin+community+test-infra,7291,5330,806,625,468,36,687,Kmesh,kmesh.net
kcp-dev,kcp+helm-charts+kcp.io+generic-controlplane+infra+code-generator+apimachinery+controller-runtime-example+enhancements+kcp-operator+client-go+logicalcluster+krew-index+contrib+contrib-tmc,1811,1141,259,318,91,36,320,kcp,kcp.io
kube-burner+cloud-bulldozer,kube-burner+kube-burner-ocp+rosa-burner+kube-burner-demos+kube-burner,1951,828,546,385,164,36,413,kube-burner,cloud-bulldozer.github.io/kube-burner/
networkservicemesh,deployments-k8s+integration-tests+integration-k8s-kind+cmd-forwarder-vpp+sdk+cmd-nse-vlan-vpp+cmd-forwarder-ovs+cmd-forwarder-sriov+cmd-nse-vl3-vpp+cmd-nsc-init+cmd-admission-webhook-k8s+cmd-nsc-simple-docker+cmd-nsc-vpp+cmd-nse-icmp-responder-vpp+cmd-nse-simple-vl3-docker+sdk-vpp+cmd-nse-firewall-vpp+cmd-lb-vl3-vpp+cmd-nsmgr+cmd-registry-k8s+cmd-nsc+sdk-k8s+cmd-nse-icmp-responder+cmd-registry-memory+cmd-nse-l7-proxy+cmd-csi-driver+cmd-nse-vfio+cmd-nse-supplier-k8s+cmd-cluster-info-k8s+cmd-map-ip-k8s+cmd-registry-proxy-dns+cmd-exclude-prefixes-k8s+integration-k8s-aks+integration-k8s-packet+cmd-nse-remote-vlan+cmd-ipam-vl3+integration-k8s-gke+cmd-nsmgr-proxy+sdk-kernel+cmd-dashboard-backend+sdk-ovs+sdk-sriov+.github+integration-k8s-aws+integration-interdomain-k8s+site+api+fanout+cmd-template+cmd-return+cmd-dashboard-ui+nsmctl+nsm-operator+gotestmd,18430,909,1237,12438,311,35,15973,Network Service Mesh,networkservicemesh.io
projectcontour,contour+contour-authserver+community+.github,2792,982,781,624,210,34,819,Contour,projectcontour.io
getporter,porter+operator+packages+az-mixin+azure-plugins+magefiles+skeletor+terraform-mixin+docker-compose-mixin+tofu-mixin+examples,1859,549,548,440,207,34,555,Porter,porter.sh
ko-build,ko+terraform-provider-ko+setup-ko,1166,255,330,415,68,34,513,ko,ko.build
chaos-mesh,chaos-mesh+website+chaosd+chaos-mesh.github.io+k8s_dns_chaos+chaos-tproxy+toda+datasource+website-archived+charts+bpfki+memStress+rfcs,1122,503,242,214,158,33,219,Chaos Mesh,chaos-mesh.org
score-spec,score-compose+docs+score-k8s+score-go+spec+sample-score-app+score.dev+homebrew-tap+schema+setup-score+score-humanitec+score-implementation-sample+score-helm+community-provisioners+.github+score-helm-charts+sample-app-gif+score-aca,2625,542,774,974,193,32,1116,Score,score.dev
ratify-project+deislabs,ratify+ratify+ratify-web+ratify-web+.github+ratify-go+ratify-verifier-plugin+ratify-containerd+docker-ratify+community,4219,1997,1037,603,269,31,916,Ratify,ratify.dev
telepresenceio,telepresence+telepresence.io+homebrew-telepresence+docker-volume-telemount+go-fuseftp,2329,631,368,797,320,31,1010,Telepresence,telepresence.io
cdk8s-team,cdk8s-plus+cdk8s-cli+cdk8s-core+cdk8s+cdk8s-awscdk-resolver+cdk8s-kube-prometheus+cdk8s-image+cdk8s-cdktf-resolver+cdk8s-aws-cdk+cdk8s-hasura+cdk8s-grafana+cdk8s-jenkins+cdk8s-validation-plugin-example+cdk8s-postgres+cdk8s-operator+cdk8s-redis+cdk8s-examples,13277,354,189,11051,191,31,12543,Cloud Development Kit for Kubernetes,cdk8s.io
serverlessworkflow,specification+sdk-java+synapse+sdk-go+sdk-net+serverlessworkflow.github.io+vscode-extension+catalog+sdk-typescript+.github+specification-docs,3099,1501,611,534,416,31,571,Serverless Workflow,serverlessworkflow.io
Azure+kaito-project,kaito+kaito+kaito.sh,4137,750,838,1903,98,30,2451,KAITO,github.com/kaito-project/kaito
kubean-io,kubean+kubean-helm-chart+kubean-manifest+kubean-api+kube-node-tuning,1556,141,497,780,48,30,870,Kubean,kubean-io.github.io/kubean/
parallaxsecond,rust-tss-esapi+rust-cryptoki+parsec+rust-psa-crypto+parsec-tool+parsec-interface-rs+parsec-book+parsec-openssl-provider+community+parsec-se-driver,1323,817,276,148,77,30,153,PARSEC,github.com/parallaxsecond/parsec
spidernet-io,spiderpool+egressgateway+rocktemplate+spiderdoctor+charts+bmc+e2eframework+smartdocter+spiderflat+cilium-chaining+cni-plugins,7266,2559,1571,1208,1772,29,1364,Spiderpool,spidernet-io.github.io/spiderpool/
oscal-compass,compliance-trestle+community+compliance-trestle-fedramp+compliance-to-policy+compliance-trestle-demos+oscal-sdk-go+.github+compliance-trestle-agile-authoring+compliance-to-policy-go+oscal-insights+infrastructure-workflows+oscal-compass.github.io+content+compliance-trestle-ssp-demo+oscal-content,2404,775,437,660,373,29,819,TrestleGRC,oscal-compass.github.io
keylime,keylime+rust-keylime+enhancements+attestation-operator+keylime.github.io+meetings+spire-keylime-plugin+keylime-vagrant-ansible-tpm-emulator,1968,902,446,261,172,29,448,Keylime,keylime.dev
chaosblade-io,chaosblade+chaosblade-box+chaosblade-operator+chaosblade-exec-jvm+chaosblade-website+community+chaosblade-exec-os+chaosblade-exec-cri+chaosblade-spec-go+chaosblade-exec-middleware+charts+chaosblade-exec-cloud+chaosblade-box-fe+chaosblade-exec-docker+chaosblade-exec-cplus+chaosblade-box-agent+chaosblade-help-doc,663,153,250,139,117,29,143,ChaosBlade,github.com/chaosblade-io
shipwright-io,build+community+operator+cli+website+triggers+.github+sample-go+setup+sample-scanning+sample-nodejs,1904,864,310,406,178,28,552,Shipwright,shipwright.io
hwameistor,hwameistor+hwameistor-operator+drbd-adapter+hwameistor-ui+datastore+hwameistor.github.io,1468,282,518,327,341,28,327,Hwameistor,hwameistor.io
containernetworking,plugins+cni+cni.dev+meeting-notes,817,428,169,98,81,28,139,CNI,github.com/containernetworking
project-copacetic,copacetic+copa-extension+copa-action+scanner-plugin-template,2164,849,434,360,225,27,656,Copacetic,project-copacetic.github.io/copacetic
loxilb-io,loxilb+loxilbdocs+kube-loxilb+loxilb-ebpf+loxicmd+loxilb-ingress+loxilib+tools+demo-examples+iproute2+nettest+libbpf,2876,275,923,1490,149,27,1529,LoxiLB,loxilb.io
projectcapsule+clastix,capsule+capsule-proxy+capsule-addon-fluxcd+website+charts+capsule-addon-cloudcasa,1618,380,474,481,118,27,646,Capsule,capsule.clastix.io
