org,repo,activity,comments,prs,commits,issues,authors
opencaching,opencaching/opencaching-pl,210,116,23,46,25,11
chef,chef/chef-server,208,94,22,76,16,18
tensorflow,tensorflow/skflow,205,99,13,71,22,12
welaika,welaika/wordmove,203,135,15,35,18,12
PaperSpigot,PaperSpigot/Paper,202,134,16,31,21,12
OAMKPelienOhjelmointi2016,OAMKPelienOhjelmointi2016/DescentRemake,199,32,80,72,15,23
esl,esl/MongooseIM,199,74,21,84,20,13
ajaxorg,ajaxorg/ace,192,122,26,24,20,12
pioneers,pioneers/daemon,192,49,44,56,43,13
Microsoft,Microsoft/MIEngine,189,105,37,36,11,14
solita,solita/avoinkoodi,188,56,48,69,15,14
oVirt,oVirt/ovirt-site,187,72,54,50,11,18
thelia,thelia/thelia,185,77,53,44,11,12
bignerdranch,bignerdranch/Freddy,185,124,14,27,20,11
aspnet,aspnet/Configuration,184,129,12,28,15,11
jasmine,jasmine/jasmine,184,134,13,18,19,12
codingforeveryone,codingforeveryone/READMEs,184,66,29,75,14,12
ethereum,ethereum/homestead-guide,181,50,44,70,17,24
meteor,meteor/guide,180,88,22,57,13,11
mila-udem,mila-udem/blocks,179,115,23,21,20,12
aspnet,aspnet/Identity,179,118,13,31,17,12
fsprojects,fsprojects/Fable,175,90,21,46,18,11
OpenRCT2,OpenRCT2/Localisation,173,28,60,72,13,14
assimp,assimp/assimp,167,84,12,49,22,14
dotKom,dotKom/onlineweb4,162,85,18,47,12,12
perl6,perl6/doc,160,50,17,80,13,20
Microsoft,Microsoft/Virtualization-Documentation,155,57,14,72,12,15
NodeDC,NodeDC/es2015-in-node,152,45,33,43,31,27
OpenZWave,OpenZWave/open-zwave,150,85,16,37,12,11
cljsjs,cljsjs/packages,149,65,37,34,13,26
refinery,refinery/refinerycms,145,89,17,25,14,11
ozone-development,ozone-development/ozp-center,144,78,17,37,12,11
leancloud,leancloud/docs,124,42,31,36,15,12
Reactive-Extensions,Reactive-Extensions/RxJS,122,43,19,48,12,16
SOEN341-W16,SOEN341-W16/ConUScheduler,119,36,21,43,19,11
toggl,toggl/toggl-button,119,45,19,34,21,16
cloudtools,cloudtools/troposphere,117,63,18,24,12,11
rcos,rcos/Observatory3,101,43,11,35,12,11
moexmen,moexmen/tictactoe-2016,88,27,19,26,16,15
django-extensions,django-extensions/django-extensions,81,38,18,13,12,11
