org,repo,activity,comments,prs,commits,issues,authors
influxdb,influxdb/influxdb.com,893,409,116,288,80,31
octokit,octokit/octokit.net,884,632,86,114,52,17
google,google/closure-compiler,882,556,80,144,102,42
18F,18F/web-design-standards,880,527,90,168,95,24
swagger-api,swagger-api/swagger-ui,876,607,54,54,161,26
naver,naver/pinpoint,876,172,298,308,98,12
TEAMMATES,TEAMMATES/repo,871,450,87,278,56,12
oh-my-fish,oh-my-fish/oh-my-fish,868,555,85,177,51,22
jupyter-incubator,jupyter-incubator/declarativewidgets,865,433,85,276,71,15
bcit-ci,bcit-ci/CodeIgniter,862,547,105,103,107,16
bosun-monitor,bosun-monitor/bosun,862,367,103,309,83,15
WP-API,WP-API/WP-API,861,556,57,96,152,11
google,google/protobuf,856,514,123,103,116,34
mozilla,mozilla/platatus,853,329,129,295,100,12
facebook,facebook/buck,853,638,74,57,84,17
querydsl,querydsl/querydsl,850,386,94,313,57,11
perl6,perl6/doc,849,236,94,447,72,61
citra-emu,citra-emu/citra,848,642,63,52,91,17
education,education/classroom,847,465,63,247,72,14
OpenSCAP,OpenSCAP/scap-security-guide,846,535,121,117,73,17
RESTful-Drupal,RESTful-Drupal/restful,845,605,90,88,62,14
dotnet,dotnet/corefxlab,845,451,180,155,59,19
ElektraInitiative,ElektraInitiative/libelektra,839,492,64,217,66,17
universal-ctags,universal-ctags/ctags,836,573,102,101,60,14
leancloud,leancloud/docs,834,281,230,264,59,33
dotCMS,dotCMS/core,834,171,173,388,102,20
18F,18F/joining-18f,834,399,94,283,58,16
qorelanguage,qorelanguage/qore,833,147,161,353,172,16
deis,deis/workflow,832,514,112,124,82,17
kubernetes,kubernetes/heapster,831,520,150,105,56,12
projectcalico,projectcalico/calico-docker,831,462,129,173,67,17
kamailio,kamailio/kamailio,823,409,56,300,58,30
silverstripe,silverstripe/silverstripe-framework,820,550,125,66,79,25
webida,webida/webida-client,820,277,190,182,171,15
Microsoft,Microsoft/msbuild,816,552,91,88,85,16
FreeRDP,FreeRDP/FreeRDP,813,630,53,54,76,23
Dash-Industry-Forum,Dash-Industry-Forum/dash.js,807,453,56,208,90,13
segmentio,segmentio/nightmare,807,579,64,65,99,29
modxcms,modxcms/revolution,805,576,70,64,95,20
ctfs,ctfs/write-ups-2015,800,170,66,330,234,49
montrealrb,montrealrb/Montreal.rb,791,460,60,186,85,13
codemirror,codemirror/CodeMirror,789,463,98,136,92,48
pocoproject,pocoproject/poco,788,537,62,97,92,22
hpi-swt2,hpi-swt2/wimi-portal,786,170,56,465,95,30
plotly,plotly/plotly.js,785,461,59,168,97,14
projecthydra-labs,projecthydra-labs/curation_concerns,783,248,158,310,67,15
haskell,haskell/haskell-ide-engine,783,473,81,168,61,16
dmlc,dmlc/xgboost,783,472,95,107,109,33
deis,deis/helm,782,416,132,140,94,16
AtomicGameEngine,AtomicGameEngine/AtomicGameEngine,781,228,101,326,126,11
NancyFx,NancyFx/Nancy,781,570,68,90,53,31
documentationjs,documentationjs/documentation,770,328,72,285,85,14
Netflix,Netflix/falcor,765,517,62,123,63,13
zaproxy,zaproxy/zaproxy,764,413,91,136,124,15
wwivbbs,wwivbbs/wwiv,764,254,182,192,136,12
PointCloudLibrary,PointCloudLibrary/pcl,764,552,83,73,56,27
webdriverio,webdriverio/webdriverio,763,481,62,113,107,29
Homebrew,Homebrew/homebrew-php,760,367,201,113,79,26
Apollo-Community,Apollo-Community/ApolloStation,759,386,59,190,124,11
MovingBlocks,MovingBlocks/Terasology,757,522,86,88,61,15
dotnet,dotnet/core-docs,757,500,82,90,85,16
Comcast,Comcast/traffic_control,755,188,246,239,82,19
npm,npm/docs,755,349,78,248,80,30
ARMmbed,ARMmbed/yotta,755,422,88,127,118,17
hashicorp,hashicorp/otto,753,471,76,83,123,27
reactioncommerce,reactioncommerce/reaction,753,369,55,214,115,17
rsyslog,rsyslog/rsyslog,752,373,119,192,68,21
scrapy,scrapy/scrapy,743,557,62,43,81,21
elastic,elastic/elasticsearch-net,743,295,52,318,78,14
cloudfoundry,cloudfoundry/cli,740,391,53,226,70,19
warcraftlfg,warcraftlfg/warcraft-lfg,738,89,173,399,77,11
projectbuendia,projectbuendia/client,735,371,105,206,53,12
octobercms,octobercms/october,734,382,95,152,105,39
magefree,magefree/mage,733,179,66,405,83,22
jupyter-incubator,jupyter-incubator/dashboards,732,470,83,104,75,11
elastic,elastic/beats,732,428,114,111,79,15
empirical-org,empirical-org/Empirical-Core,731,161,122,346,102,11
ZoneMinder,ZoneMinder/ZoneMinder,724,431,80,158,55,16
sphereio,sphereio/sphere-sunrise-design,723,123,86,445,69,11
FLIF-hub,FLIF-hub/FLIF,722,391,59,180,92,15
babel,babel/babel.github.io,721,415,89,112,105,56
rebar,rebar/rebar3,719,509,74,60,76,12
middleman,middleman/middleman,714,512,51,86,65,24
FAForever,FAForever/fa,713,411,80,160,62,14
github,github/linguist,713,520,78,57,58,34
Kinto,Kinto/kinto,708,340,85,215,68,16
dubtrack,dubtrack/www-dubtrack-fm,701,411,54,92,144,22
haskell,haskell/haskell-mode,700,448,87,92,73,20
salesagility,salesagility/SuiteCRM,698,213,142,168,175,16
ubuntu-core,ubuntu-core/snapcraft,696,365,154,124,53,12
freifunk-gluon,freifunk-gluon/gluon,693,448,54,135,56,25
quantopian,quantopian/pyfolio,693,312,61,264,56,16
aspnet,aspnet/Templates,689,394,68,146,81,21
mozilla,mozilla/serviceworker-cookbook,686,374,113,117,82,15
zendframework,zendframework/zend-expressive,685,425,70,139,51,17
auth0,auth0/docs,685,102,187,337,59,53
natsys,natsys/tempesta,684,146,53,429,56,12
ckan,ckan/ckan,682,355,71,159,97,19
chef,chef/inspec,682,287,83,255,57,23
Respect,Respect/Validation,682,339,126,131,86,27
serverless,serverless/serverless,678,385,57,171,65,16
racket,racket/racket,677,333,61,230,53,26
dotnet,dotnet/corert,675,385,130,94,66,15
dropwizard,dropwizard/dropwizard,666,400,79,133,54,27
pods-framework,pods-framework/pods,663,391,60,139,73,11
pac4j,pac4j/pac4j,660,403,66,120,71,15
rabbitmq,rabbitmq/rabbitmq-server,659,249,80,261,69,19
canjs,canjs/canjs,657,383,61,145,68,20
OfficeDev,OfficeDev/PnP-Sites-Core,654,222,138,233,61,27
coreos,coreos/coreos-kubernetes,651,437,72,60,82,24
robolectric,robolectric/robolectric,649,454,63,66,66,26
duckduckgo,duckduckgo/zeroclickinfo-spice,635,408,77,91,59,23
baidu,baidu/tera,628,177,168,141,142,15
Microsoft,Microsoft/GSL,624,446,60,49,69,20
Netflix,Netflix/Hystrix,623,436,66,65,56,12
ga4gh,ga4gh/server,616,414,68,52,82,16
ethereum,ethereum/solidity,616,228,146,155,87,12
ajaxorg,ajaxorg/ace,609,369,51,80,109,19
rcos,rcos/Observatory3,603,321,64,122,96,18
sinonjs,sinonjs/sinon,601,446,56,48,51,22
rust-lang-nursery,rust-lang-nursery/rustfmt,599,357,74,83,85,28
telefonicaid,telefonicaid/fiware-cygnus,589,187,65,262,75,11
cooperative-computing-lab,cooperative-computing-lab/cctools,576,324,90,110,52,12
pencilblue,pencilblue/pencilblue,573,337,63,95,78,20
terasolunaorg,terasolunaorg/guideline,568,170,105,210,83,20
quantmind,quantmind/lux,566,137,61,317,51,12
helm,helm/helm,564,349,76,72,67,13
SimpleMachines,SimpleMachines/SMF2.1,558,356,83,63,56,11
nukeviet,nukeviet/nukeviet,539,304,69,69,97,11
clementine-player,clementine-player/Clementine,534,330,53,74,77,17
kubernetes,kubernetes/deployment-manager,516,241,92,102,81,15
slick,slick/slick,513,362,54,39,58,13
cerebris,cerebris/jsonapi-resources,512,339,54,63,56,20
openfl,openfl/openfl,506,225,58,144,79,17
FluidTYPO3,FluidTYPO3/flux,502,304,60,87,51,18
RetroShare,RetroShare/RetroShare,484,207,61,159,57,16
TYPO3-Solr,TYPO3-Solr/ext-solr,479,204,64,147,64,14
freedombox,freedombox/Plinth,477,249,59,107,62,21
code-cracker,code-cracker/code-cracker,477,281,54,84,58,18
spring-cloud,spring-cloud/spring-cloud-dataflow,472,229,53,87,103,16
codefordenver,codefordenver/rmfu-feed,459,115,51,215,78,12
mozilla-jetpack,mozilla-jetpack/jpm,452,272,58,62,60,13
PeaceGeeksSociety,PeaceGeeksSociety/amani,450,143,53,141,113,12
18F,18F/midas,409,185,60,105,59,12
cozy,cozy/cozy-home,352,159,57,81,55,12
