org,repo,activity,comments,prs,commits,issues,authors
mozilla,mozilla/spidernode,591,170,61,255,105,18
researchstudio-sat,researchstudio-sat/webofneeds,590,140,87,241,122,15
SimpleMachines,SimpleMachines/SMF2.1,590,399,68,56,67,20
OfficeDev,OfficeDev/PnP-Sites-Core,586,219,99,206,62,35
apiaryio,apiaryio/dredd,581,337,53,120,71,11
rsyslog,rsyslog/rsyslog,580,335,77,105,63,13
MyCATApache,MyCATApache/Mycat-Server,579,337,96,78,68,22
bndtools,bndtools/bnd,578,313,105,97,63,15
PecanProject,PecanProject/pecan,578,353,63,101,61,22
errbotio,errbotio/errbot,577,241,53,226,57,22
akvo,akvo/akvo-lumen,577,118,77,296,86,13
HubbleStack,HubbleStack/Nova,577,288,112,112,65,13
spring-cloud,spring-cloud/spring-cloud-stream,577,330,55,114,78,21
deis,deis/workflow,577,303,98,96,80,30
mesosphere,mesosphere/marathon-lb,576,337,59,116,64,19
spring-cloud,spring-cloud/spring-cloud-stream-app-starters,571,232,55,178,106,26
sbt,sbt/sbt,570,402,55,51,62,14
fxbox,fxbox/app,570,332,86,97,55,17
itsabot,itsabot/abot,569,359,80,77,53,13
DSpace-Labs,DSpace-Labs/angular2-ui-prototype,567,336,80,90,61,11
basho,basho/basho_docs,563,192,123,196,52,27
w3c,w3c/specberus,562,192,70,236,64,11
Particular,Particular/NServiceBus.AzureServiceBus,559,300,57,150,52,12
forkcms,forkcms/forkcms,559,269,102,125,63,21
MvvmCross,MvvmCross/MvvmCross,552,366,56,79,51,28
rabbitmq,rabbitmq/rabbitmq-server,552,266,63,159,64,20
OCHA-DAP,OCHA-DAP/hdx-ckan,550,298,54,132,66,11
grpc,grpc/grpc-go,547,367,71,58,51,21
dropwizard,dropwizard/dropwizard,547,341,63,91,52,33
Puzzlout,Puzzlout/TrekToursFlyer,545,191,101,195,58,11
kubespray,kubespray/kargo,541,322,69,90,60,17
rdkit,rdkit/rdkit,541,283,84,121,53,13
elm-lang,elm-lang/core,539,373,56,50,60,16
the-blue-alliance,the-blue-alliance/the-blue-alliance,538,299,51,130,58,13
HospitalRun,HospitalRun/hospitalrun-frontend,537,311,53,118,55,26
wckansai2016,wckansai2016/site-design,537,163,54,253,67,14
projectcalico,projectcalico/calico-containers,528,327,60,63,78,20
Azure,Azure/azure-webjobs-sdk-templates,527,267,88,120,52,21
geosolutions-it,geosolutions-it/MapStore2,527,51,183,181,112,18
praekelt,praekelt/molo,523,132,60,272,59,16
lerna,lerna/lerna,522,370,57,42,53,12
buildo,buildo/react-components,522,103,59,303,57,18
rangle,rangle/augury,515,269,100,95,51,17
codeforboston,codeforboston/cambridge_energy_app,512,186,72,186,68,17
lxc,lxc/lxc,506,321,85,49,51,23
nukeviet,nukeviet/nukeviet,506,274,57,60,115,16
alibaba,alibaba/druid,505,252,54,82,117,14
resin-os,resin-os/meta-resin,502,194,61,190,57,12
liberapay,liberapay/liberapay.com,500,189,55,180,76,15
AzureAD,AzureAD/azure-activedirectory-library-for-dotnet,496,192,86,158,60,16
algolia,algolia/places,496,180,106,155,55,13
yogstation13,yogstation13/-tg-station-yog-rebase,495,234,92,86,83,12
devhub-tud,devhub-tud/devhub,494,151,86,199,58,14
GoogleCloudPlatform,GoogleCloudPlatform/datalab,494,258,53,122,61,12
go-swagger,go-swagger/go-swagger,489,258,63,94,74,17
APSIMInitiative,APSIMInitiative/ApsimX,487,133,145,138,71,22
elixir-lang,elixir-lang/ecto,486,303,68,43,72,13
AzureAD,AzureAD/azure-activedirectory-library-for-objc,481,182,64,182,53,14
unias,unias/docklet,479,212,107,93,67,33
Qabel,Qabel/qabel-android,474,249,54,68,103,12
open-learning-exchange,open-learning-exchange/open-learning-exchange.github.io,473,170,129,111,63,39
contiv,contiv/netplugin,473,289,62,53,69,22
howdyai,howdyai/botkit,471,282,55,46,88,31
patternfly,patternfly/patternfly-org,466,221,82,78,85,12
Esri,Esri/arcgis-runtime-samples-xamarin,464,93,77,203,91,12
square,square/sqldelight,463,143,83,183,54,11
jadu,jadu/pulsar,462,92,58,259,53,11
18F,18F/cg-compliance,458,173,75,152,58,19
chef,chef/supermarket,451,233,54,107,57,14
eclipse,eclipse/vorto,442,110,76,137,119,15
spinnaker,spinnaker/spinnaker,440,253,63,52,72,19
IBMStreams,IBMStreams/streamsx.topology,436,208,85,86,57,15
openframeworks,openframeworks/openFrameworks,433,262,63,49,59,23
MindAidPrototype,MindAidPrototype/MindAidAdmin,433,72,93,204,64,13
pure-ui,pure-ui/styleguide,423,92,81,197,53,12
Microsoft,Microsoft/TypeScript-Handbook,416,191,60,113,52,31
uclouvain,uclouvain/osis-portal,413,132,59,171,51,16
harvard-lil,harvard-lil/perma,410,105,105,119,81,17
ngOfficeUIFabric,ngOfficeUIFabric/ng-officeuifabric,403,248,54,45,56,13
TauCetiStation,TauCetiStation/TauCetiClassic,400,260,55,32,53,15
TYPO3-Solr,TYPO3-Solr/ext-solr,390,119,93,102,76,20
scala-exercises,scala-exercises/scala-exercises,385,176,52,101,56,17
coreos,coreos/torus,380,201,63,62,54,17
naver,naver/ngrinder,375,114,56,154,51,11
sfbrigade,sfbrigade/brigadehub,369,118,66,125,60,19
sandia-minimega,sandia-minimega/minimega,366,204,58,51,53,11
mozilla,mozilla/positron,347,191,52,52,52,16
powerbot,powerbot/powerbot,340,175,54,56,55,18
Shippable,Shippable/docsv2,329,93,94,89,53,32
linkedin,linkedin/photon-ml,319,139,59,63,58,12
hyperhq,hyperhq/hypercli,311,65,84,110,52,16
F5Networks,F5Networks/f5-openstack-lbaasv2-driver,236,63,55,57,61,17
