org,repo,activity,comments,prs,commits,issues,authors
Microsoft,Microsoft/Virtualization-Documentation,232,149,15,45,23,16
Microsoft,Microsoft/vscode-docs,230,35,25,156,14,23
chebfun,chebfun/chebfun,230,59,15,140,16,14
HTBox,HTBox/crisischeckin,227,160,27,26,14,12
tensorflow,tensorflow/magenta,227,85,60,70,12,16
cloudfoundry,cloudfoundry/cloud_controller_ng,226,58,12,144,12,23
espressomd,espressomd/espresso,226,117,45,45,19,16
geotrellis,geotrellis/geotrellis,226,109,59,44,14,12
magefree,magefree/mage,223,72,30,82,39,12
VOLTTRON,VOLTTRON/volttron,222,57,23,112,30,14
rubyforgood,rubyforgood/panda_app,220,33,23,142,22,12
KeepSafe,KeepSafe/aiohttp,219,129,29,32,29,16
prebid,prebid/Prebid.js,219,142,21,36,20,15
MvvmCross,MvvmCross/MvvmCross,219,137,22,41,19,11
graphite-project,graphite-project/graphite-web,217,155,27,24,11,12
Activiti,Activiti/Activiti,217,74,19,105,19,18
domoticz,domoticz/domoticz,212,122,17,49,24,11
emberjs,emberjs/data,212,138,24,30,20,14
Fermat-ORG,Fermat-ORG/fermat,210,78,30,58,44,21
iovisor,iovisor/bcc,208,143,20,27,18,12
spree,spree/spree,208,84,51,55,18,15
projectmesa,projectmesa/mesa,207,87,48,57,15,13
Microsoft,Microsoft/HoloToolkit-Unity,207,147,17,24,19,11
sstsimulator,sstsimulator/sst-elements,206,68,54,72,12,12
haraka,haraka/Haraka,206,130,26,33,17,11
LinuxCNC,LinuxCNC/linuxcnc,203,70,25,95,13,15
firebase,firebase/FirebaseUI-Android,201,135,18,16,32,11
ofi-cray,ofi-cray/libfabric-cray,196,99,24,47,26,16
DarkstarProject,DarkstarProject/darkstar,191,104,36,35,16,14
spring-cloud,spring-cloud/spring-cloud-stream-app-starters,190,91,28,50,21,12
esl,esl/MongooseIM,187,65,20,86,16,13
travis-ci,travis-ci/docs-travis-ci-com,186,81,36,54,15,22
sbt,sbt/sbt-native-packager,183,126,18,22,17,11
OfficeDev,OfficeDev/microsoft-graph-docs,181,47,70,52,12,14
vhbb,vhbb/cmssw,180,120,27,19,14,13
codemirror,codemirror/CodeMirror,179,108,18,21,32,11
zeromq,zeromq/libzmq,178,129,19,13,17,11
python,python/peps,177,99,22,44,12,16
jointDeveloper,jointDeveloper/Aprendizaje-Web,176,22,21,121,12,13
Graylog2,Graylog2/documentation,172,62,23,75,12,12
basho,basho/basho_docs,171,63,31,53,24,11
mybb,mybb/mybb,170,107,17,30,16,14
GeoNode,GeoNode/geonode,169,85,32,33,19,13
nipy,nipy/nipype,166,101,23,27,15,11
hammerandchisel,hammerandchisel/discord-api-docs,161,95,17,37,12,11
anchorcms,anchorcms/anchor-cms,151,74,13,53,11,11
prestaconcept,prestaconcept/PrestaSitemapBundle,148,78,20,36,14,11
fabric8io,fabric8io/fabric8,147,52,30,47,18,11
lammps,lammps/lammps,145,46,23,55,21,11
racket,racket/racket,138,78,16,32,12,12
circleci,circleci/circleci-docs,137,55,28,24,30,15
mayflower,mayflower/puppet-php,134,84,15,18,17,11
rackerlabs,rackerlabs/nexus-control,134,41,34,45,14,11
ArduPilot,ArduPilot/ardupilot_wiki,128,67,12,36,13,11
pricelinelabs,pricelinelabs/omni-slider,127,64,16,36,11,12
cms-l1t-offline,cms-l1t-offline/cmssw,125,58,20,32,15,18
rancher,rancher/community-catalog,124,60,31,20,13,17
IgniteUI,IgniteUI/ignite-ui,119,29,26,42,22,11
OfficeDev,OfficeDev/PnP,108,46,25,25,12,14
NLeSC,NLeSC/software.esciencecenter.nl,90,25,14,36,15,12
alibaba,alibaba/weex,84,33,12,26,13,13
