org,repo,activity,comments,prs,commits,issues,authors
DynamoDS,DynamoDS/Dynamo,5474,3209,1002,839,424,75
junit-team,junit-team/junit5,5463,3063,181,1836,383,61
NativeScript,NativeScript/nativescript-cli,5457,2889,498,1504,566,64
mozilla,mozilla/activity-stream,5456,2929,563,944,1020,34
wix,wix/react-native-navigation,5452,2965,233,1496,758,49
airbnb,airbnb/caravel,5446,3011,642,1056,737,90
HaxeFoundation,HaxeFoundation/haxe,5437,3096,202,1216,923,41
,jgm/pandoc,5428,3791,141,899,597,49
Azure,Azure/azure-rest-api-specs,5427,3960,667,550,250,194
payara,payara/Payara,5427,4091,528,549,259,74
,rpherbig/dr-scripts,5403,2250,392,1963,798,41
vatesfr,vatesfr/xo-web,5389,1606,452,2675,656,24
driftyco,driftyco/ionic-native,5383,3065,498,1147,673,213
curl,curl/curl,5378,3778,284,950,366,138
4teamwork,4teamwork/opengever.core,5377,1269,609,2959,540,29
elmsln,elmsln/elmsln,5370,2593,278,1605,894,25
eclipse,eclipse/kura,5354,3126,575,1047,606,33
ArchStrike,ArchStrike/ArchStrike,5353,183,239,4826,105,24
DataDog,DataDog/dd-agent,5351,2137,742,2280,192,177
sandstorm-io,sandstorm-io/sandstorm,5339,3206,659,985,489,45
zestedesavoir,zestedesavoir/zds-site,5334,4114,438,414,368,57
commercialhaskell,commercialhaskell/stack,5332,3808,246,520,758,64
tensorflow,tensorflow/models,5318,3731,413,322,852,152
,johndyer/mediaelement,5309,3878,155,973,303,59
LMFDB,LMFDB/lmfdb,5300,3230,735,1038,297,46
perl6,perl6/doc,5294,1996,306,2404,588,122
,gravitystorm/openstreetmap-carto,5286,4556,240,200,290,26
habitat-sh,habitat-sh/habitat,5283,2716,790,1427,350,58
mesonbuild,mesonbuild/meson,5278,3224,612,982,460,69
modxcms,modxcms/evolution,5273,3868,313,661,431,37
aspnet,aspnet/KestrelHttpServer,5266,2976,316,1615,359,49
Leaflet,Leaflet/Leaflet,5265,3370,488,801,606,147
urho3d,urho3d/Urho3D,5244,3127,196,1514,407,77
apollostack,apollostack/apollo-client,5242,3371,339,1046,486,65
OP-TEE,OP-TEE/optee_os,5238,4172,372,311,383,52
twitter,twitter/heron,5227,3426,626,781,394,77
Jackett,Jackett/Jackett,5219,3651,278,591,699,50
angular,angular/protractor,5208,3642,415,422,729,55
Codeception,Codeception/Codeception,5198,3389,533,653,623,147
Microsoft,Microsoft/vsts-agent,5193,2418,473,1880,422,66
smartdevicelink,smartdevicelink/sdl_core,5189,3549,740,647,253,80
camptocamp,camptocamp/c2cgeoportal,5187,1601,531,2803,252,39
,Grover-c13/PokeGOAPI-Java,5182,3770,431,486,495,64
zeit,zeit/hyper,5164,3968,182,324,690,66
NSwag,NSwag/NSwag,5147,2373,239,2105,430,28
woocommerce,woocommerce/woocommerce,5146,2631,589,864,1062,59
streamlink,streamlink/streamlink,5143,4065,349,336,393,50
codecombat,codecombat/codecombat,5139,1155,525,3213,246,143
BSData,BSData/wh40k,5138,2524,191,1003,1420,44
babel,babel/babel,5133,3659,640,357,477,93
eggjs,eggjs/egg,5129,3247,267,1246,369,49
,malonnnn/ServerConfig,5128,642,2083,2240,163,45
LigaData,LigaData/Kamanja,5119,1501,249,3068,301,49
pimcore,pimcore/pimcore,5119,1608,266,2627,618,102
mozilla,mozilla/fxa-content-server,5116,2569,530,1551,466,38
fusionpbx,fusionpbx/fusionpbx,5114,1650,531,2515,418,53
almighty,almighty/almighty-core,5110,3177,497,819,617,27
MISP,MISP/MISP,5106,2806,349,1220,731,66
BD2KGenomics,BD2KGenomics/toil,5106,2924,350,1282,550,43
borgbackup,borgbackup/borg,5084,3844,389,311,540,28
,CymChad/BaseRecyclerViewAdapterHelper,5080,3692,136,403,849,29
,lhorie/mithril.js,5068,3507,408,788,365,108
chef,chef/inspec,5053,2289,580,1757,427,92
spring-cloud,spring-cloud/spring-cloud-netflix,5052,3087,188,1115,662,34
TerriaJS,TerriaJS/terriajs,5040,1727,447,2407,459,39
OfficeDev,OfficeDev/office-ui-fabric-react,5024,2372,872,1214,566,115
kivy,kivy/kivy,5018,3343,432,688,555,101
cleanflight,cleanflight/cleanflight,5014,3747,290,557,420,80
enonic,enonic/xp,5007,335,1451,2960,261,33
bloomberg,bloomberg/bucklescript,5005,2125,752,1585,543,51
dmlc,dmlc/xgboost,5002,3601,341,280,780,132
letsencrypt,letsencrypt/boulder,4999,2229,603,1781,386,32
magefree,magefree/mage,4992,1910,671,1776,635,103
concourse,concourse/concourse,4969,2144,104,2164,557,107
,jackhumbert/qmk_firmware,4954,3264,543,866,281,201
chamilo,chamilo/chamilo-lms,4951,743,469,3492,247,28
Particular,Particular/NServiceBus,4936,3263,388,1013,272,52
cBioPortal,cBioPortal/cbioportal,4934,2723,760,903,548,75
intellij-rust,intellij-rust/intellij-rust,4932,2436,328,1687,481,54
conan-io,conan-io/conan,4931,3474,396,493,568,50
,Kwoth/NadekoBot,4928,2169,437,1742,580,50
MDAnalysis,MDAnalysis/mdanalysis,4927,3480,260,966,221,38
steemit,steemit/steemit.com,4923,2267,482,1425,749,32
domoticz,domoticz/domoticz,4908,2974,553,1079,302,139
ReactTraining,ReactTraining/react-router,4906,3527,278,319,782,28
influxdata,influxdata/telegraf,4900,3363,564,111,862,29
Azure,Azure/azure-iot-sdks,4900,2291,219,1954,436,125
youtube,youtube/vitess,4898,2611,965,1159,163,71
ScreepsOCS,ScreepsOCS/screeps.behaviour-action-pattern,4895,2283,533,1757,322,26
PowerDNS,PowerDNS/pdns,4895,2319,976,966,634,86
rackerlabs,rackerlabs/rackspace-how-to,4878,1932,896,1642,408,95
mattermost,mattermost/docs,4865,1365,826,2539,135,80
silverstripe,silverstripe/silverstripe-framework,4864,3343,569,324,628,68
KeepSafe,KeepSafe/aiohttp,4851,2704,341,1382,424,126
mockito,mockito/mockito,4844,3168,328,1018,330,63
mitmproxy,mitmproxy/mitmproxy,4835,2383,693,1265,494,94
pybind,pybind/pybind11,4834,3650,298,565,321,51
,tomchristie/django-rest-framework,4833,3112,608,671,442,171
Alfresco,Alfresco/alfresco-ng2-components,4828,1046,644,2268,870,21
lampepfl,lampepfl/dotty,4826,3370,541,453,462,54
AffiliateWP,AffiliateWP/AffiliateWP,4810,2119,406,1768,517,36
easydigitaldownloads,easydigitaldownloads/easy-digital-downloads,4786,2873,440,918,555,56
MovingBlocks,MovingBlocks/Terasology,4771,3820,351,335,265,93
telefonicaid,telefonicaid/fiware-orion,4770,1984,587,1848,351,32
,nodemcu/nodemcu-firmware,4763,3667,272,385,439,54
matrix-org,matrix-org/synapse,4759,1781,676,2077,225,66
VOREStation,VOREStation/VOREStation,4750,2180,778,1226,566,40
driftyco,driftyco/ionic-site,4732,633,215,3667,217,128
thelounge,thelounge/lounge,4720,3175,381,807,357,35
ShareX,ShareX/ShareX,4711,2763,132,1016,800,50
linode,linode/manager,4711,2459,594,716,942,22
bridgedotnet,bridgedotnet/Bridge,4708,1645,518,1650,895,32
capitalone,capitalone/Hygieia,4706,3574,246,285,601,49
NREL,NREL/EnergyPlus,4703,2544,275,1649,235,56
ekylibre,ekylibre/ekylibre,4702,1072,116,2334,1180,24
NVIDIA,NVIDIA/DIGITS,4702,3458,367,331,546,38
rathena,rathena/rathena,4690,2584,242,1173,691,58
ethereum,ethereum/solidity,4688,2693,423,787,785,24
woothemes,woothemes/woocommerce,4686,2178,408,1198,902,87
steemit,steemit/steem,4685,2296,333,1339,717,40
notepad-plus-plus,notepad-plus-plus/notepad-plus-plus,4685,2918,362,330,1075,77
openhab,openhab/openhab,4668,3744,320,235,369,96
the-control-group,the-control-group/voyager,4666,2993,523,600,550,83
hashicorp,hashicorp/consul,4666,2514,476,1189,487,147
MediaBrowser,MediaBrowser/Emby,4664,763,818,2936,147,34
mobxjs,mobxjs/mobx,4661,3387,245,509,520,153
twosigma,twosigma/beaker-notebook,4657,1524,615,1921,597,38
,monero-project/monero,4648,3189,633,539,287,66
Azure,Azure/autorest,4648,2650,766,711,521,83
neomutt,neomutt/neomutt,4639,2677,156,1456,350,70
loomio,loomio/loomio,4634,1714,510,2076,334,26
dotnet,dotnet/core-docs,4632,2533,644,1221,234,132
CGAL,CGAL/cgal,4628,2952,674,612,390,35
KC3Kai,KC3Kai/KC3Kai,4622,2414,296,1476,436,28
pytest-dev,pytest-dev/pytest,4613,3471,376,339,427,121
DoSomething,DoSomething/phoenix,4605,2375,555,1210,465,29
subutai-io,subutai-io/base,4604,677,897,2642,388,52
vmware,vmware/docker-volume-vsphere,4598,2229,350,1621,398,27
SpongePowered,SpongePowered/SpongeCommon,4597,1682,217,2209,489,66
fpco,fpco/stackage,4592,2121,780,1416,275,275
vega,vega/vega-lite,4584,1923,364,1838,459,44
,netblue30/firejail,4583,2858,260,903,562,73
,gnunn1/terminix,4581,3012,124,918,527,78
beetbox,beetbox/beets,4576,3329,241,660,346,84
Aurorastation,Aurorastation/Aurora.3,4571,1928,857,866,920,38
servicecatalog,servicecatalog/development,4555,1296,232,2572,455,48
obspy,obspy/obspy,4554,2963,271,1104,216,47
odlgroup,odlgroup/odl,4548,2261,288,1639,360,21
googleapis,googleapis/toolkit,4539,2616,824,748,351,37
dailymotion,dailymotion/hls.js,4537,2868,199,997,473,68
react-toolbox,react-toolbox/react-toolbox,4536,3008,337,548,643,151
KSP-CKAN,KSP-CKAN/NetKAN,4530,2028,1397,887,218,144
opencart,opencart/opencart,4524,2507,490,850,677,106
hoburg,hoburg/gpkit,4504,3176,183,832,313,23
openaddresses,openaddresses/openaddresses,4495,2132,753,1365,245,44
mozilla,mozilla/tofino,4492,1955,575,1419,543,41
,mholt/caddy,4491,3351,309,310,521,41
,mgp25/Instagram-API,4491,2806,216,657,812,69
hashicorp,hashicorp/vault,4482,2282,483,1141,576,86
infinitered,infinitered/ignite,4480,2512,432,1042,494,79
kubernetes,kubernetes/dashboard,4472,3364,386,331,391,49
oss-gate,oss-gate/workshop,4471,3789,197,328,157,152
yarpc,yarpc/yarpc-go,4467,1314,578,2338,237,32
centreon,centreon/centreon,4462,1556,148,2033,725,54
cockroachdb,cockroachdb/docs,4452,2366,451,1114,521,39
digitalocean,digitalocean/netbox,4451,2595,185,812,859,41
nasa,nasa/openmct,4449,2416,328,1296,409,37
inspirehep,inspirehep/inspire-next,4442,2614,797,659,372,46
gocd,gocd/gocd,4437,2398,796,759,484,54
Polymer,Polymer/polymer,4429,2561,276,918,674,51
ldc-developers,ldc-developers/ldc,4426,3323,369,477,257,29
cuberite,cuberite/cuberite,4425,3220,290,621,294,55
,vsouza/awesome-ios,4424,2214,701,1336,173,307
cloudfoundry,cloudfoundry/bosh,4421,1482,174,2460,305,129
facebook,facebook/rocksdb,4416,2395,665,1020,336,119
hyperspy,hyperspy/hyperspy,4416,3391,386,372,267,37
,AllenFang/react-bootstrap-table,4412,3342,107,218,745,47
SalesforceFoundation,SalesforceFoundation/Cumulus,4400,1440,248,2435,277,28
Nukkit,Nukkit/Nukkit,4397,2926,548,501,422,71
learningequality,learningequality/kolibri,4388,2296,946,957,189,34
ember-cli,ember-cli/ember-cli,4382,2920,362,734,366,100
angular,angular/angularfire2,4380,3426,186,169,599,68
ReactiveCocoa,ReactiveCocoa/ReactiveCocoa,4379,2703,359,985,332,75
,Alexpux/MINGW-packages,4373,2350,789,923,311,163
OmniSharp,OmniSharp/omnisharp-vscode,4365,3290,202,136,737,26
,vstakhov/rspamd,4362,1394,627,1970,371,29
openvstorage,openvstorage/framework,4359,2130,522,1121,586,22
dotnet,dotnet/wcf,4358,3102,433,415,408,38
palantir,palantir/blueprint,4357,2229,403,1282,443,49
attic-labs,attic-labs/noms,4357,2508,724,739,386,28
RestComm,RestComm/Restcomm-Connect,4356,1847,184,1423,902,52
girder,girder/girder,4354,1962,454,1774,164,43
NuCivic,NuCivic/dkan,4351,618,718,2911,104,37
PaddlePaddle,PaddlePaddle/Paddle,4343,2618,554,495,676,58
nunit,nunit/nunit,4337,3436,173,323,405,43
geoadmin,geoadmin/mf-geoadmin3,4336,2553,274,1250,259,25
StackStorm,StackStorm/st2,4332,2109,459,1494,270,58
moment,moment/moment,4328,3293,292,227,516,130
fluent,fluent/fluentd,4325,2530,394,1133,268,58
Homebrew,Homebrew/homebrew-php,4323,2680,809,628,206,115
magento,magento/devdocs,4314,1341,305,2476,192,212
,ultrabug/py3status,4304,2638,503,1030,133,55
awesomeWM,awesomeWM/awesome,4297,3280,401,250,366,41
statsmodels,statsmodels/statsmodels,4295,3350,317,227,401,51
Cloud-CV,Cloud-CV/EvalAI,4292,2525,570,863,334,32
WikiEducationFoundation,WikiEducationFoundation/WikiEduDashboard,4291,693,161,3085,352,42
invoiceninja,invoiceninja/invoiceninja,4279,2383,231,1261,404,41
,kwsch/PKHeX,4276,1973,234,1375,694,49
docker,docker/swarmkit,4275,3277,480,274,244,44
fossasia,fossasia/open-event-android,4263,2282,574,899,508,74
frappe,frappe/frappe,4260,996,1043,1919,302,100
shadowsocks,shadowsocks/shadowsocks-libev,4259,2787,241,608,623,70
wet-boew,wet-boew/wet-boew,4258,3618,160,130,350,21
schemaorg,schemaorg/schemaorg,4252,3174,131,564,383,37
celery,celery/celery,4247,2766,222,656,603,126
shogun-toolbox,shogun-toolbox/shogun,4246,2703,442,897,204,44
getgrav,getgrav/grav,4234,2891,102,677,564,44
DarkstarProject,DarkstarProject/darkstar,4232,2523,604,823,282,73
blei-lab,blei-lab/edward,4217,1294,260,2386,277,56
MonoGame,MonoGame/MonoGame,4216,3453,289,187,287,34
typelevel,typelevel/cats,4215,3154,437,419,205,117
quantopian,quantopian/zipline,4214,1007,521,2566,120,63
x64dbg,x64dbg/x64dbg,4206,2494,262,786,664,39
dedis,dedis/cothority,4205,933,289,2738,245,35
cuckoosandbox,cuckoosandbox/cuckoo,4205,3381,140,268,416,49
cplusplus,cplusplus/draft,4203,1970,656,1305,272,55
wpninjas,wpninjas/ninja-forms,4202,1615,397,1264,926,46
ceph,ceph/ceph-ansible,4199,2411,499,1045,244,92
,farkam135/GoIV,4195,2770,395,745,285,39
Azure,Azure/azure-sdk-for-net,4195,2235,924,792,244,199
wireapp,wireapp/wire-ios,4188,1027,724,2262,175,28
Cockatrice,Cockatrice/Cockatrice,4171,3228,233,273,437,26
AngularClass,AngularClass/angular2-webpack-starter,4167,2966,280,250,671,65
01org,01org/ciao,4167,2085,599,861,622,39
sitespeedio,sitespeedio/sitespeed.io,4162,2138,204,1412,408,32
kubernetes,kubernetes/kops,4157,2917,379,173,688,36
Samsung,Samsung/GearVRf,4156,3124,446,370,216,36
scikit-image,scikit-image/scikit-image,4149,3345,329,219,256,88
informatics-isi-edu,informatics-isi-edu/chaise,4146,1753,249,1600,544,30
Jumpscale,Jumpscale/jumpscale_core8,4142,524,421,2913,284,67
termux,termux/termux-packages,4139,2355,205,1060,519,54
owncloud,owncloud/android,4136,2765,143,994,234,42
,dylanaraps/neofetch,4134,1852,318,1790,174,41
,cantino/huginn,4130,3240,244,304,342,57
apinf,apinf/platform,4124,2390,215,967,552,21
zaproxy,zaproxy/zaproxy,4124,2618,489,607,410,39
kubernetes,kubernetes/charts,4120,2861,628,486,145,122
otavanopisto,otavanopisto/muikku,4111,193,577,2570,771,34
Alamofire,Alamofire/Alamofire,4099,2865,165,319,750,51
scrapy,scrapy/scrapy,4096,2898,389,398,411,77
CachetHQ,CachetHQ/Cachet,4093,2438,273,913,469,39
,honestbleeps/Reddit-Enhancement-Suite,4089,1644,911,1133,401,84
pantsbuild,pantsbuild/pants,4087,1920,843,853,471,70
mozilla,mozilla/thimble.mozilla.org,4078,3042,128,553,355,130
haikuports,haikuports/haikuports,4074,2277,533,1057,207,63
OrchardCMS,OrchardCMS/Orchard,4051,2560,329,521,641,85
SlimeKnights,SlimeKnights/TinkersConstruct,4046,2814,102,381,749,32
languagetool-org,languagetool-org/languagetool,4042,1049,116,2669,208,49
sqlcollaborative,sqlcollaborative/dbatools,4030,1479,500,1722,329,54
Courseplay,Courseplay/courseplay,4022,2960,170,394,498,33
rear,rear/rear,4013,3281,192,255,285,27
SemanticMediaWiki,SemanticMediaWiki/SemanticMediaWiki,4008,1863,677,1261,207,35
mumble-voip,mumble-voip/mumble,3997,2746,435,476,340,34
riot,riot/riot,3994,2794,101,576,523,40
influxdata,influxdata/kapacitor,3994,2219,313,862,600,56
pouchdb,pouchdb/pouchdb,3985,2648,236,682,419,57
react-community,react-community/react-navigation,3983,2904,192,216,671,47
realm,realm/realm-dotnet,3980,1789,338,1398,455,23
,trueadm/inferno,3979,1508,192,2057,222,88
stormpath,stormpath/stormpath-sdk-java,3963,1384,378,1788,413,36
,doomspork/elixir-school,3957,2403,687,752,115,170
facebook,facebook/draft-js,3954,2899,297,171,587,64
UPBGE,UPBGE/blender,3946,1733,144,1813,256,31
terasolunaorg,terasolunaorg/guideline,3946,1280,602,1760,304,53
google,google/closure-compiler,3943,2834,199,385,525,100
WebAssembly,WebAssembly/design,3941,2989,210,557,185,56
BuoyantIO,BuoyantIO/linkerd,3940,1738,451,1462,289,43
melpa,melpa/melpa,3931,2770,872,188,101,120
quasar-analytics,quasar-analytics/quasar,3930,2586,508,463,373,21
Yelp,Yelp/paasta,3928,1156,603,2015,154,66
facebook,facebook/reason,3927,2680,368,500,379,89
SynoCommunity,SynoCommunity/spksrc,3911,3263,169,131,348,29
jwplayer,jwplayer/jwplayer,3902,1321,645,1734,202,49
,McSwaggens/AimTux,3899,1872,206,1447,374,43
ZeroK-RTS,ZeroK-RTS/Zero-K,3899,1959,214,1131,595,35
zeit,zeit/hyperterm,3897,2741,235,433,488,77
github,github/linguist,3896,2906,396,345,249,93
,MichMich/MagicMirror,3893,2634,436,545,278,93
,travisgoodspeed/md380tools,3892,2442,373,746,331,53
HandBrake,HandBrake/HandBrake,3892,2582,114,757,439,35
vuejs,vuejs/vue-router,3883,2854,183,154,692,47
google,google/material-design-lite,3880,2526,246,544,564,52
wireapp,wireapp/wire-android,3877,1374,502,1736,265,23
,igorpecovnik/lib,3870,2008,127,1462,273,45
rollup,rollup/rollup,3862,2681,219,421,541,55
opencontainers,opencontainers/runc,3859,2992,450,240,177,81
antlr,antlr/antlr4,3859,2833,347,360,319,51
pantheon-systems,pantheon-systems/terminus,3848,1393,441,1797,217,38
WhisperSystems,WhisperSystems/Signal-iOS,3848,1784,401,1245,418,39
mozilla-services,mozilla-services/pageshot,3848,1723,368,842,915,25
Microsoft,Microsoft/vcpkg,3847,2076,432,880,459,101
square,square/okhttp,3840,2587,257,460,536,45
,sayterdarkwynd/FrackinUniverse,3838,420,365,2789,264,29
OpenGreekAndLatin,OpenGreekAndLatin/First1KGreek,3837,1571,704,1110,452,23
azavea,azavea/raster-foundry,3835,1037,411,1766,621,24
broadinstitute,broadinstitute/gatk-protected,3828,1338,188,1945,357,35
phpmyadmin,phpmyadmin/phpmyadmin,3826,2067,221,851,687,159
OrchardCMS,OrchardCMS/Orchard2,3824,2106,228,1209,281,23
Azure,Azure/azure-xplat-cli,3821,2471,515,458,377,95
sulu,sulu/sulu,3819,1888,636,845,450,51
18F,18F/18f.gsa.gov,3816,1242,559,1789,226,85
openstreetmap,openstreetmap/iD,3815,2129,196,1030,460,72
kamailio,kamailio/kamailio,3814,1792,288,1519,215,101
elastic,elastic/elasticsearch-net,3809,1722,330,1354,403,33
aframevr,aframevr/aframe,3809,2553,496,319,441,65
hashcat,hashcat/hashcat,3808,1720,511,1257,320,29
Coursemology,Coursemology/coursemology2,3806,1878,698,774,456,27
,volumio/Volumio2,3805,2185,197,947,476,57
geany,geany/geany,3803,3126,178,193,306,40
acquia,acquia/blt,3799,1487,789,1183,340,67
qTox,qTox/qTox,3798,3065,248,205,280,25
mavlink,mavlink/qgroundcontrol,3795,2609,392,267,527,26
primefaces,primefaces/primefaces,3782,2304,125,514,839,53
github,github/git-lfs,3780,2363,260,873,284,39
grails,grails/grails-core,3777,2419,137,614,607,48
swagger-api,swagger-api/swagger-ui,3771,2783,222,201,565,76
,friendica/friendica,3766,2403,654,504,205,29
collectd,collectd/collectd,3765,2550,336,606,273,89
,mtgred/netrunner,3765,2219,440,477,629,47
eclipse,eclipse/omr,3761,2275,668,557,261,78
torchbox,torchbox/wagtail,3760,2322,457,639,342,128
idris-lang,idris-lang/Idris-dev,3759,2685,313,453,308,71
,Neilpang/acme.sh,3759,2308,313,816,322,53
duplicati,duplicati/duplicati,3757,2492,144,506,615,43
FreeRDP,FreeRDP/FreeRDP,3753,2824,304,282,343,55
,robbyrussell/oh-my-zsh,3752,2453,580,234,485,177
varnishcache,varnishcache/varnish-cache,3748,2145,156,1168,279,31
operable,operable/cog,3746,861,477,1986,422,23
hechoendrupal,hechoendrupal/DrupalConsole,3744,2197,644,577,326,120
,night/BetterTTV,3738,2064,203,509,962,41
openucx,openucx/ucx,3732,2560,499,463,210,26
diaspora,diaspora/diaspora,3726,2558,387,528,253,35
mozilla,mozilla/learning.mozilla.org,3726,2106,247,1017,356,87
red,red/red,3726,1527,146,1417,636,26
solidusio,solidusio/solidus,3720,2379,619,543,179,95
buildbot,buildbot/buildbot,3715,1872,902,730,211,113
angular-fullstack,angular-fullstack/generator-angular-fullstack,3715,2293,171,730,521,38
Microsoft,Microsoft/vscode-go,3712,2764,161,311,476,48
mysociety,mysociety/alaveteli,3704,1460,311,1681,252,25
airbnb,airbnb/superset,3688,2018,431,709,530,49
dotnet,dotnet/sdk,3684,2658,280,345,401,41
,thestonefox/SteamVR_Unity_Toolkit,3674,2341,294,664,375,31
VietOpenCPS,VietOpenCPS/opencps,3664,1587,753,805,519,27
alphagov,alphagov/specialist-publisher-rebuild,3663,1219,228,1367,849,40
vaadin,vaadin/vaadin-grid,3663,1768,222,1387,286,24
avalonmediasystem,avalonmediasystem/avalon,3661,1076,494,1482,609,29
fossasia,fossasia/open-event-webapp,3661,2237,536,509,379,45
mochajs,mochajs/mocha,3654,2681,185,400,388,51
pyinstaller,pyinstaller/pyinstaller,3652,2858,167,158,469,60
,samaaron/sonic-pi,3648,2105,196,1046,301,145
NuGet,NuGet/NuGetGallery,3641,2131,222,715,573,35
prebid,prebid/Prebid.js,3639,2306,425,615,293,107
pkp,pkp/pkp-lib,3637,2524,356,169,588,27
pyfa-org,pyfa-org/Pyfa,3633,2659,172,405,397,28
FAForever,FAForever/fa,3633,2137,429,758,309,36
,soimort/you-get,3632,2609,188,218,617,60
github,github/VisualStudio,3629,1611,332,1319,367,29
api-platform,api-platform/core,3624,2676,349,399,200,33
contiki-os,contiki-os/contiki,3622,2733,358,280,251,88
,colinxfleming/dcaf_case_management,3613,2089,391,742,391,73
,larshp/abapGit,3611,1990,183,1113,325,25
artsy,artsy/force,3610,1756,757,723,374,39
neos,neos/neos-development-collection,3604,2143,612,721,128,87
realm,realm/realm-js,3598,2091,201,907,399,37
jolocom,jolocom/little-sister,3589,953,139,2054,443,29
divio,divio/django-cms,3579,2279,481,489,330,60
Microsoft,Microsoft/PTVS,3575,1984,437,421,733,22
GeekyAnts,GeekyAnts/NativeBase,3575,2168,106,687,614,62
SparkDevNetwork,SparkDevNetwork/Rock,3575,998,290,1913,374,57
,wenzhixin/bootstrap-table,3571,2483,139,137,812,64
docker,docker/distribution,3570,2705,294,243,328,91
open-learning-exchange,open-learning-exchange/BeLL-Apps,3569,811,221,2242,295,37
STEllAR-GROUP,STEllAR-GROUP/hpx,3569,1197,379,1851,142,49
grommet,grommet/grommet,3564,1723,320,994,527,76
angular-ui,angular-ui/ui-grid,3558,2433,233,218,674,68
,jmoenig/Snap--Build-Your-Own-Blocks,3557,2705,116,294,442,33
uclouvain,uclouvain/osis-portal,3552,1006,563,1607,376,26
sonata-project,sonata-project/SonataAdminBundle,3550,2707,393,210,240,69
biolab,biolab/orange3,3548,1779,772,716,281,54
zotonic,zotonic/zotonic,3541,1629,176,1484,252,30
pantheon-systems,pantheon-systems/documentation,3539,1004,541,1709,285,104
geoadmin,geoadmin/mf-chsdi3,3532,1804,395,1219,114,39
OpenMS,OpenMS/OpenMS,3530,2540,350,389,251,40
humhub,humhub/humhub,3528,1872,215,849,592,53
typetools,typetools/checker-framework,3527,1176,343,1771,237,35
ofiwg,ofiwg/libfabric,3525,2049,665,615,196,56
interlegis,interlegis/sapl,3522,1315,221,1449,537,21
,Miserlou/Zappa,3519,1979,230,948,362,98
,iissnan/hexo-theme-next,3518,2565,133,154,666,63
uikit,uikit/uikit,3510,2074,124,661,651,53
ramda,ramda/ramda,3509,2937,197,117,258,63
RackHD,RackHD/RackHD,3506,2646,353,313,194,70
dotnet,dotnet/corert,3503,1597,853,752,301,62
dotnet,dotnet/core-setup,3497,2235,452,618,192,53
nova-framework,nova-framework/framework,3496,1496,828,1058,114,24
,JeffreyWay/laravel-mix,3496,2455,114,386,541,55
python-pillow,python-pillow/Pillow,3485,2209,448,584,244,58
top-think,top-think/framework,3478,750,351,2113,264,66
slamdata,slamdata/slamdata,3476,2329,361,432,354,23
esl,esl/MongooseIM,3474,1056,432,1821,165,52
ligo-cbc,ligo-cbc/pycbc,3472,1674,683,982,133,58
akkadotnet,akkadotnet/akka.net,3466,2309,437,395,325,65
w3c,w3c/html,3463,2250,262,505,446,40
,robertohuertasm/vscode-icons,3447,2126,289,677,355,50
javaslang,javaslang/javaslang,3445,2342,390,415,298,53
SimpleMachines,SimpleMachines/SMF2.1,3443,2515,352,295,281,36
yandex,yandex/ClickHouse,3440,993,415,1804,228,68
rancher,rancher/os,3439,2160,438,403,438,28
strongloop,strongloop/loopback-datasource-juggler,3433,2283,254,758,138,59
MightyPirates,MightyPirates/OpenComputers,3432,2338,104,471,519,26
symfony,symfony/symfony-docs,3426,1976,758,519,173,161
appirio-tech,appirio-tech/connect-app,3425,1862,239,659,665,26
ucb-bar,ucb-bar/rocket-chip,3423,1110,446,1750,117,58
IBM-Swift,IBM-Swift/Kitura,3422,1961,184,721,556,61
nengo,nengo/nengo,3420,2176,146,955,143,31
diesel-rs,diesel-rs/diesel,3419,1570,288,1285,276,51
fuse-box,fuse-box/fuse-box,3418,1927,152,1034,305,45
actorapp,actorapp/actor-platform,3417,447,120,2370,480,35
,tgriesser/knex,3408,2528,166,198,516,63
modxcms,modxcms/revolution,3400,2644,269,261,226,67
,pangloss/vim-javascript,3399,1628,380,1206,185,23
docker,docker/swarm,3392,2541,309,235,307,65
MRtrix3,MRtrix3/mrtrix3,3385,1592,277,1331,185,26
sass,sass/node-sass,3382,2517,129,340,396,27
webpack,webpack/webpack.js.org,3379,1687,646,844,202,156
hpi-swt2,hpi-swt2/workshop-portal,3379,742,312,1961,364,52
qorelanguage,qorelanguage/qore,3369,712,601,1521,535,26
cerebral,cerebral/cerebral,3368,1575,451,1202,140,41
TesseractTeam,TesseractTeam/Tesseract,3365,1908,128,944,385,39
coala-analyzer,coala-analyzer/coala,3364,2262,281,463,358,54
,tvalacarta/pelisalacarta,3356,2283,437,526,110,39
poooi,poooi/poi,3354,1794,151,1071,338,39
,magnumripper/JohnTheRipper,3353,2332,150,624,247,33
Financial-Times,Financial-Times/polyfill-service,3351,1748,301,1103,199,69
tesseract-ocr,tesseract-ocr/tesseract,3349,2491,164,343,351,42
coala,coala/coala-bears,3349,2795,292,113,149,21
loklak,loklak/loklak_server,3348,1719,437,864,328,52
gravitational,gravitational/teleport,3341,1232,324,1515,270,41
,ErmiyaEskandary/Slither.io-bot,3341,2428,125,564,224,32
dask,dask/dask,3338,2401,364,193,380,40
SharePoint,SharePoint/sp-dev-docs,3337,1995,101,803,438,44
EDDiscovery,EDDiscovery/EDDiscovery,3331,1050,572,1504,205,29
,Manishearth/rust-clippy,3326,1990,301,536,499,59
kubernetes-incubator,kubernetes-incubator/service-catalog,3326,2369,409,341,207,29
