org,repo,activity,comments,prs,commits,issues,authors
HTBox,HTBox/allReady,298,194,29,38,37,13
biolab,biolab/orange3,298,141,68,70,19,15
esl,esl/MongooseIM,297,83,46,148,20,12
moment,moment/moment,297,201,22,34,40,28
inverse-inc,inverse-inc/packetfence,295,71,20,177,27,11
Microsoft,Microsoft/mattercenter,293,82,60,134,17,13
,jongkwang/IoTLabs,293,121,78,65,29,19
MoonchildProductions,MoonchildProductions/Pale-Moon,293,132,26,105,30,11
IBM-Swift,IBM-Swift/Kitura,291,138,29,83,41,12
react-toolbox,react-toolbox/react-toolbox,290,173,23,43,51,17
rathena,rathena/rathena,290,122,23,116,29,15
,benmosher/eslint-plugin-import,287,190,17,56,24,14
IgniteUI,IgniteUI/ignite-ui,287,75,94,91,27,23
pouchdb,pouchdb/pouchdb,286,193,16,48,29,12
dotnet,dotnet/core-setup,286,156,54,57,19,12
KSP-CKAN,KSP-CKAN/NetKAN,285,132,68,74,11,13
airbnb,airbnb/react-dates,284,176,23,55,30,12
datasciencebr,datasciencebr/serenata-de-amor,284,192,20,43,29,11
FriendsOfSymfony,FriendsOfSymfony/FOSUserBundle,283,205,25,40,13,21
palantir,palantir/tslint,281,201,22,25,33,14
facebook,facebook/draft-js,281,182,28,24,47,17
polymer-day,polymer-day/web,279,78,44,109,48,11
mitmproxy,mitmproxy/mitmproxy,277,153,40,51,33,12
kamailio,kamailio/kamailio,276,113,20,120,23,22
open62541,open62541/open62541,275,147,19,83,26,13
dotnet,dotnet/buildtools,275,158,50,47,20,19
kanboard,kanboard/kanboard,274,139,23,47,65,12
duckduckgo,duckduckgo/zeroclickinfo-fathead,273,192,21,43,17,14
SparkDevNetwork,SparkDevNetwork/Rock,271,80,25,137,29,13
ContainX,ContainX/openstack4j,269,201,18,21,29,11
jwplayer,jwplayer/jwplayer,265,76,53,123,13,12
domoticz,domoticz/domoticz,264,160,32,52,20,15
,serghey-rodin/vesta,263,181,14,55,13,23
,samaaron/sonic-pi,262,131,20,86,25,15
draft-js-plugins,draft-js-plugins/draft-js-plugins,260,155,34,50,21,13
flowtype,flowtype/flow-typed,259,152,43,43,21,20
w3c,w3c/webauthn,259,131,15,88,25,11
python-pillow,python-pillow/Pillow,259,174,30,41,14,11
openscad,openscad/openscad,256,171,11,58,16,11
,mmistakes/minimal-mistakes,255,128,50,57,20,12
tldr-pages,tldr-pages/tldr,254,176,34,30,14,16
ubcgif,ubcgif/em,253,80,28,133,12,12
,soywiz/vitaorganizer,251,99,27,96,29,12
,truonganhhoang/int3507-2016,250,107,14,73,56,27
firedrakeproject,firedrakeproject/firedrake,249,68,19,151,11,11
perl6,perl6/doc,249,74,14,119,42,20
,akiran/react-slick,249,159,20,39,31,11
pantheon-systems,pantheon-systems/documentation,246,85,28,115,18,17
novus,novus/nvd3,246,184,12,23,27,19
,astaxie/beego,246,146,17,27,56,11
kubespray,kubespray/kargo,242,94,46,83,19,16
Hearst-DD,Hearst-DD/ObjectMapper,241,155,18,42,26,11
codebuddiesdotorg,codebuddiesdotorg/cb-v2-scratch,240,135,34,50,21,13
zalando,zalando/patroni,239,142,28,52,17,13
codemirror,codemirror/CodeMirror,239,138,18,42,41,12
geosolutions-it,geosolutions-it/MapStore2,238,47,75,74,42,12
vuejs,vuejs/vuex,237,136,23,41,37,12
webdriverio,webdriverio/webdriverio,236,158,12,25,41,11
projectcalico,projectcalico/calico-containers,236,140,18,49,29,11
DarkstarProject,DarkstarProject/darkstar,236,122,32,63,19,13
emberjs,emberjs/data,235,159,20,36,20,14
,MrRio/jsPDF,235,157,13,31,34,11
cmu-db,cmu-db/peloton,234,130,32,37,35,12
pantsbuild,pantsbuild/pants,234,82,64,59,29,14
x-team,x-team/unleash,233,76,31,100,26,11
uProxy,uProxy/uproxy,231,114,17,86,14,12
code-corps,code-corps/code-corps-ember,228,100,29,76,23,11
cyclejs,cyclejs/cyclejs,227,159,12,36,20,11
Financial-Times,Financial-Times/polyfill-service,226,114,26,66,20,13
,texane/stlink,225,143,15,49,18,11
,brusselopole/Worldopole,224,112,31,67,14,13
18F,18F/cg-docs,223,101,36,69,17,16
,soomtong/blititor,221,65,36,90,30,12
,Kbam7/42sh,220,23,41,138,18,11
ehcache,ehcache/ehcache3,218,117,36,39,26,12
training-center,training-center/mentoria,215,141,22,33,19,16
,Kickball/awesome-selfhosted,215,98,47,58,12,15
,youknowone/Say,213,99,38,43,33,14
MN-Script-Team,MN-Script-Team/DHS-MAXIS-Scripts,210,80,42,55,33,11
deis,deis/workflow,210,119,36,39,16,15
qgis,qgis/QGIS-Documentation,209,105,31,41,32,12
driftyco,driftyco/ionic-site,208,32,13,147,16,11
,kdchang/reactjs101,204,42,17,131,14,11
ZoneMinder,ZoneMinder/ZoneMinder,201,84,19,79,19,11
,gztchan/awesome-design,200,44,44,101,11,26
audiokit,audiokit/AudioKit,200,61,19,107,13,11
SpongePowered,SpongePowered/SpongeAPI,197,98,12,70,17,14
18F,18F/18f.gsa.gov,196,64,32,80,20,15
OpenPLi,OpenPLi/enigma2,196,48,37,76,35,14
spring-cloud,spring-cloud/spring-cloud-dataflow,196,100,19,43,34,11
vuejs,vuejs/vuejs.org,194,76,19,82,17,13
cloudfoundry,cloudfoundry/cf-release,194,64,13,105,12,32
adazzle,adazzle/react-data-grid,193,74,22,77,20,11
robotology,robotology/yarp,192,64,16,99,13,13
haraka,haraka/Haraka,189,105,31,34,19,12
ublaboo,ublaboo/datagrid,186,129,13,21,23,11
tflearn,tflearn/tflearn,180,108,19,22,31,12
UNIZAR-30246-WebEngineering,UNIZAR-30246-WebEngineering/lab1-git-race,177,82,42,41,12,19
pypa,pypa/setuptools,175,107,14,36,18,12
PalouseRobosub,PalouseRobosub/robosub,173,30,13,104,26,14
Cognifide,Cognifide/knotx,172,55,15,90,12,13
prometheus,prometheus/docs,172,97,27,35,13,17
habitat-sh,habitat-sh/core-plans,169,94,32,31,12,15
HerculesWS,HerculesWS/Hercules,169,56,21,70,22,11
,MichMich/MagicMirror,167,103,27,24,13,13
zeromq,zeromq/libzmq,167,100,21,28,18,11
rcos,rcos/Observatory3,162,65,17,50,30,11
shoutem,shoutem/ui,160,78,22,39,21,11
,kvhnuke/etherwallet,159,49,19,77,14,13
raywenderlich,raywenderlich/swift-algorithm-club,158,68,31,45,14,15
auth0,auth0/lock,156,83,24,33,16,17
ofi-cray,ofi-cray/libfabric-cray,151,75,17,39,20,13
Automattic,Automattic/sensei,148,93,14,24,17,14
vuejs,vuejs/jp.vuejs.org,148,67,17,36,28,14
wannier-developers,wannier-developers/wannier90,140,27,49,44,20,12
rabbitmq,rabbitmq/rabbitmq-server,137,50,14,51,22,11
circleci,circleci/circleci-docs,135,55,26,36,18,16
rangle,rangle/ngCourse2,131,49,26,30,26,12
dotKom,dotKom/onlineweb4,127,26,18,62,21,15
opencomputeproject,opencomputeproject/SAI,122,33,43,34,12,11
facebook,facebook/mysql-5.6,98,38,13,36,11,11
Polymer,Polymer/docs,96,36,19,26,15,12
