org,repo,activity,comments,prs,commits,issues,authors
opencart,opencart/opencart,390,194,47,81,68,22
w3c,w3c/wot,389,217,50,100,22,15
inspirehep,inspirehep/inspire-next,389,233,61,75,20,18
palantir,palantir/tslint,388,217,51,79,41,16
plotly,plotly/plotly.py,388,221,27,127,13,18
opencaching,opencaching/opencaching-pl,387,222,30,86,49,14
idris-lang,idris-lang/Idris-dev,386,290,17,37,42,11
01org,01org/ciao,385,104,59,170,52,16
part-up,part-up/part-up,385,89,13,224,59,16
Azure,Azure/azure-xplat-cli,384,256,38,49,41,23
pyinstaller,pyinstaller/pyinstaller,384,298,15,30,41,12
pure-ui,pure-ui/styleguide,381,82,76,175,48,12
Growstuff,Growstuff/growstuff,378,245,50,45,38,14
clojure-emacs,clojure-emacs/cider,378,288,18,45,27,13
influxdata,influxdata/kapacitor,377,166,42,118,51,11
sagemathinc,sagemathinc/smc,377,78,17,231,51,12
intelsdi-x,intelsdi-x/snap,377,267,38,35,37,14
noctrl-csc495-spring2016,noctrl-csc495-spring2016/Sprint-2,376,24,117,210,25,21
mitmproxy,mitmproxy/mitmproxy,374,164,45,125,40,18
shakacode,shakacode/react_on_rails,374,262,19,75,18,13
invoiceninja,invoiceninja/invoiceninja,372,180,39,126,27,16
OrchardCMS,OrchardCMS/Orchard,372,239,32,37,64,20
tensorflow,tensorflow/models,372,245,29,15,83,13
gocd,gocd/gocd,371,207,58,62,44,18
ofiwg,ofiwg/libfabric,371,204,80,75,12,21
libgdx,libgdx/libgdx,370,254,21,56,39,21
NYPL-Simplified,NYPL-Simplified/server_core,370,78,64,213,15,13
clappr,clappr/clappr,370,238,21,92,19,11
ppy,ppy/osu-web,369,113,49,181,26,11
coreos,coreos/coreos-kubernetes,367,263,38,33,33,19
Yelp,Yelp/paasta,367,123,55,167,22,16
ucb-bar,ucb-bar/chisel3,366,213,29,108,16,15
opencontainers,opencontainers/runc,363,265,48,31,19,16
ING-Group,ING-Group/tpa-bootstrap,362,34,75,215,38,18
blei-lab,blei-lab/edward,362,125,22,186,29,11
linuxmint,linuxmint/Cinnamon,361,233,23,40,65,14
stormpath,stormpath/stormpath-sdk-java,360,180,34,119,27,12
este,este/este,357,209,17,81,50,12
strongloop,strongloop/loopback-datasource-juggler,357,259,24,56,18,12
domoticz,domoticz/domoticz,356,238,23,70,25,26
kubernetes,kubernetes/kubernetes.github.io,355,187,75,44,49,30
SpongePowered,SpongePowered/SpongeAPI,354,193,31,110,20,21
CartoDB,CartoDB/observatory-extension,354,96,35,192,31,13
cms-l1t-offline,cms-l1t-offline/cmssw,354,195,43,102,14,26
geoadmin,geoadmin/mf-chsdi3,352,157,46,137,12,17
akkadotnet,akkadotnet/akka.net,352,197,56,48,51,15
auth0,auth0/docs,352,45,137,150,20,41
cockroachdb,cockroachdb/docs,352,169,42,86,55,11
IBM-Bluemix,IBM-Bluemix/docs,351,43,74,223,11,38
USGS-VIZLAB,USGS-VIZLAB/great-lakes-microplastics,351,106,110,110,25,13
cuberite,cuberite/cuberite,350,254,19,44,33,14
cylc,cylc/cylc,350,225,32,71,22,12
ZoneMinder,ZoneMinder/ZoneMinder,349,169,41,121,18,16
docker,docker/machine,348,267,14,12,55,11
AngularClass,AngularClass/angular2-webpack-starter,346,203,27,62,54,21
Fermat-ORG,Fermat-ORG/fermat,346,67,63,131,85,33
fsprojects,fsprojects/Fable,346,201,17,81,47,16
ReactiveX,ReactiveX/rxjs,345,261,20,27,37,13
ligo-cbc,ligo-cbc/pycbc,345,163,78,86,18,23
humhub,humhub/humhub,345,139,38,127,41,14
statsmodels,statsmodels/statsmodels,343,263,27,16,37,12
capitalone,capitalone/Hygieia,342,195,39,70,38,14
plotly,plotly/documentation,342,22,12,293,15,18
driftyco,driftyco/ionic-site,341,57,18,243,23,22
PrismLibrary,PrismLibrary/Prism,341,213,36,62,30,13
owncloud,owncloud/ios,339,186,13,104,36,11
getredash,getredash/redash,337,202,38,65,32,15
NYPL-Simplified,NYPL-Simplified/circulation,336,66,45,206,19,12
ehcache,ehcache/ehcache3,336,172,66,62,36,15
samtools,samtools/htsjdk,336,228,14,79,15,16
BD2KGenomics,BD2KGenomics/toil,335,195,24,85,31,13
chef,chef/inspec,335,163,39,105,28,12
AreaFiftyLAN,AreaFiftyLAN/lancie-frontend,335,108,51,147,29,17
ualbertalib,ualbertalib/HydraNorth,335,187,25,61,62,12
Shopify,Shopify/mobile-buy-sdk-android,334,87,37,164,46,12
ipython,ipython/ipywidgets,334,218,33,47,36,11
worldofbalance,worldofbalance/unity-game-client,334,34,37,251,12,30
twitter,twitter/heron,334,220,47,40,27,16
hmrc,hmrc/assets-frontend,334,130,42,138,24,16
reactioncommerce,reactioncommerce/reaction,333,162,35,99,37,16
SUSE,SUSE/Portus,333,200,37,69,27,14
Homebrew,Homebrew/homebrew-science,333,207,53,52,21,34
facebook,facebook/osquery,332,211,55,49,17,15
duckduckgo,duckduckgo/zeroclickinfo-spice,332,249,26,27,30,20
dotnet,dotnet/core-docs,331,158,29,119,25,23
numo-labs,numo-labs/isearch-ui,331,97,51,169,14,14
qooxdoo,qooxdoo/qooxdoo,331,237,39,36,19,15
servicecatalog,servicecatalog/development,330,87,16,189,38,21
MindAidPrototype,MindAidPrototype/MindAidAdmin,330,54,73,158,45,12
MRtrix3,MRtrix3/mrtrix3,329,163,42,97,27,15
emberjs,emberjs/data,329,243,28,34,24,15
dwango,dwango/scala_text,329,142,53,108,26,15
NativeScript,NativeScript/nativescript-cli,328,189,32,71,36,11
phoenixframework,phoenixframework/phoenix,328,221,30,44,33,18
ostroproject,ostroproject/ostro-os,327,144,24,148,11,19
hashcat,hashcat/oclHashcat,327,137,18,157,15,12
freifunk-gluon,freifunk-gluon/gluon,326,218,24,58,26,16
qgis,qgis/QGIS-Documentation,326,171,50,52,53,11
Jumpscale,Jumpscale/jumpscale_core8,321,56,41,206,18,20
savoirfairelinux,savoirfairelinux/santropol-feast,321,151,51,84,35,11
github,github/VisualStudio,321,148,30,106,37,12
IIIF,IIIF/mirador,319,139,61,86,33,15
BlunchDev,BlunchDev/blunch_android,319,27,39,216,37,12
biolab,biolab/orange3,318,165,67,70,16,21
python-pillow,python-pillow/Pillow,318,188,47,63,20,13
OfficeDev,OfficeDev/office-js-docs,318,79,44,176,19,24
dmlc,dmlc/xgboost,317,210,27,24,56,16
influxdata,influxdata/docs.influxdata.com,317,131,31,117,38,19
blackbaud,blackbaud/skyux,316,153,37,104,22,13
contiki-os,contiki-os/contiki,314,229,40,27,18,20
flowtype,flowtype/flow-typed,314,135,35,126,18,14
Tatoeba,Tatoeba/tatoeba2,313,217,31,38,27,11
Microsoft,Microsoft/Virtualization-Documentation,313,179,38,65,31,21
owncloud,owncloud/documentation,313,148,21,126,18,11
tflearn,tflearn/tflearn,312,199,16,47,50,12
draft-js-plugins,draft-js-plugins/draft-js-plugins,312,186,19,83,24,12
ember-cli,ember-cli/ember-cli,312,222,28,41,21,16
NancyFx,NancyFx/Nancy,312,233,30,33,16,12
OpenRCT2,OpenRCT2/Localisation,311,73,107,115,16,26
feelpp,feelpp/feelpp,311,62,13,209,27,19
facebook,facebook/react-native-fbsdk,309,225,16,15,53,13
MyCATApache,MyCATApache/Mycat-Server,309,186,50,41,32,11
eclipse,eclipse/vert.x,308,188,31,66,23,15
OfficeDev,OfficeDev/PnP-JS-Core,307,195,30,69,13,17
odlgroup,odlgroup/odl,307,101,25,148,33,16
18F,18F/18f.gsa.gov,307,61,66,169,11,31
Yakindu,Yakindu/statecharts,306,92,31,130,53,18
sky-uk,sky-uk/blackjack-toolbelt,306,171,29,95,11,12
ReactiveX,ReactiveX/RxSwift,305,177,43,61,24,22
CasperSleep,CasperSleep/nightshade-core,305,79,51,162,13,11
phpmyadmin,phpmyadmin/phpmyadmin,305,193,14,51,47,25
gri-is,gri-is/portal,304,151,34,80,39,12
python-telegram-bot,python-telegram-bot/python-telegram-bot,303,149,21,103,30,13
go-kit,go-kit/kit,303,208,20,58,17,14
nopSolutions,nopSolutions/nopCommerce,302,52,15,173,62,14
notepad-plus-plus,notepad-plus-plus/notepad-plus-plus,302,170,21,24,87,13
fxbox,fxbox/foxbox,301,188,53,47,13,14
LLK,LLK/scratch-www,301,161,54,58,28,12
dotnet,dotnet/buildtools,300,182,55,51,12,17
collectd,collectd/collectd,300,211,25,41,23,11
eclipse,eclipse/kura,299,133,21,84,61,12
freedomofpress,freedomofpress/securedrop,299,231,19,36,13,13
watson-developer-cloud,watson-developer-cloud/ios-sdk,297,136,24,98,39,12
Microsoft,Microsoft/WinObjC,296,224,14,16,42,11
Selz,Selz/plyr,296,192,15,46,43,15
videojs,videojs/video.js,296,207,20,23,46,11
sulu,sulu/sulu,296,163,55,51,27,14
AzureAD,AzureAD/azure-activedirectory-identitymodel-extensions-for-dotnet,295,124,31,119,21,12
I2PC,I2PC/scipion,295,77,17,170,31,20
Gapminder,Gapminder/vizabi,294,66,40,120,68,15
IMA-WorldHealth,IMA-WorldHealth/bhima-2.X,293,137,47,77,32,12
WebAssembly,WebAssembly/binaryen,292,146,61,65,20,12
HandBrake,HandBrake/HandBrake,292,169,14,87,22,11
flarum,flarum/core,292,226,13,39,14,12
aws,aws/aws-cli,292,197,24,44,27,12
nodejs,nodejs/nodejs.org,291,183,36,55,17,18
hashicorp,hashicorp/consul,290,164,26,51,49,14
goadesign,goadesign/goa,287,99,59,113,16,14
Homebrew,Homebrew/homebrew-php,287,164,68,39,16,19
cakephp,cakephp/docs,287,107,56,102,22,23
plataformatec,plataformatec/devise,286,170,18,52,46,19
SparkDevNetwork,SparkDevNetwork/Rock,286,69,17,179,21,17
plone,plone/Products.CMFPlone,286,190,13,46,37,20
meetecho,meetecho/janus-gateway,286,183,24,62,17,12
plone,plone/plone.restapi,286,107,26,140,13,14
processing,processing/p5.js,284,190,20,34,40,16
NuCivic,NuCivic/dkan,282,44,59,164,15,21
infinitered,infinitered/ignite,281,124,28,100,29,12
MovingBlocks,MovingBlocks/Terasology,280,228,16,20,16,17
Libresonic,Libresonic/libresonic,279,177,22,41,39,11
probmods,probmods/webppl,279,158,30,56,35,12
jwplayer,jwplayer/jwplayer,276,94,49,120,13,17
leancloud,leancloud/docs,274,122,44,79,29,25
ozone-development,ozone-development/ozp-center,274,130,25,97,22,11
nukeviet,nukeviet/nukeviet,272,136,34,37,65,12
slimphp,slimphp/Slim,271,192,32,30,17,12
molgenis,molgenis/molgenis,271,71,84,77,39,15
TrueCar,TrueCar/gluestick,269,71,46,131,21,12
Amos2016GroupOne,Amos2016GroupOne/amos-ss16-proj1,267,41,47,165,14,12
chebfun,chebfun/chebfun,267,72,29,145,21,17
forcedotcom,forcedotcom/SalesforceMobileSDK-iOS,266,138,52,62,14,16
KhronosGroup,KhronosGroup/glslang,266,143,40,59,24,15
rust-lang-nursery,rust-lang-nursery/rustfmt,265,179,23,29,34,14
angular,angular/universal,265,161,25,58,21,11
google,google/xi-editor,264,200,19,27,18,12
robotology,robotology/yarp,263,141,22,82,18,18
haraka,haraka/Haraka,262,147,32,60,23,11
datacleaner,datacleaner/DataCleaner,262,143,26,62,31,14
GoldenCheetah,GoldenCheetah/GoldenCheetah,261,90,23,128,20,13
LSSTScienceCollaborations,LSSTScienceCollaborations/ObservingStrategy,261,164,22,35,40,14
balabit,balabit/syslog-ng,261,191,19,32,19,12
libgit2,libgit2/libgit2,259,190,17,29,23,12
CivicActions,CivicActions/agile-california,258,72,16,106,64,15
apex,apex/apex,257,168,16,40,33,11
Esri,Esri/military-tools-geoprocessing-toolbox,257,99,48,84,26,12
haskell-servant,haskell-servant/servant,256,183,18,39,16,12
react-toolbox,react-toolbox/react-toolbox,256,166,14,47,29,13
drush-ops,drush-ops/drush,254,145,14,67,28,13
lunduniversity,lunduniversity/introprog,252,41,47,150,14,23
facebook,facebook/rocksdb,251,99,18,117,17,31
Particular,Particular/EndToEnd,250,82,32,120,16,23
gatsbyjs,gatsbyjs/gatsby,249,162,20,48,19,11
Comcast,Comcast/traffic_control,249,77,72,59,41,23
nest,nest/nest-simulator,248,172,19,18,39,11
sendgrid,sendgrid/docs,248,27,90,117,14,18
haskell,haskell/haskell-mode,248,168,27,35,18,12
fabric8io,fabric8io/fabric8,247,112,34,70,31,17
desihub,desihub/desispec,246,111,19,99,17,22
inverse-inc,inverse-inc/packetfence,246,57,28,129,32,16
esl,esl/MongooseIM,245,61,58,107,19,14
marionettejs,marionettejs/backbone.marionette,244,161,29,41,13,13
praekelt,praekelt/molo,244,56,30,132,26,14
typings,typings/registry,244,118,69,39,18,14
restify,restify/node-restify,243,144,23,57,19,17
mxe,mxe/mxe,238,150,31,39,18,14
deepstreamIO,deepstreamIO/deepstream.io,237,48,16,141,32,12
buildo,buildo/react-components,235,62,22,127,24,15
overturetool,overturetool/overture,235,134,18,66,17,11
liberapay,liberapay/liberapay.com,235,92,23,85,35,12
neo4j-contrib,neo4j-contrib/neo4j-apoc-procedures,235,93,20,109,13,12
kvirc,kvirc/KVIrc,234,130,14,73,17,11
coralproject,coralproject/cay,234,65,16,130,23,12
Nukkit,Nukkit/Nukkit,234,133,32,46,23,14
buildkite,buildkite/agent,232,80,28,111,13,11
CloudSlang,CloudSlang/cloud-slang-content,232,70,37,114,11,18
Azure,Azure/azure-sdk-for-net,232,109,61,50,12,31
angular-ui,angular-ui/ui-select,232,168,17,17,30,15
mozilla,mozilla/addons-frontend,231,121,17,65,28,35
uProxy,uProxy/uproxy,230,74,22,109,25,14
CPFL,CPFL/Autoware,228,129,29,53,17,15
freeorion,freeorion/freeorion,227,140,38,36,13,18
HTBox,HTBox/allReady,226,126,43,33,24,13
CartoDB,CartoDB/cartodb.js,226,81,32,99,14,17
lxc,lxc/lxc,224,152,27,26,19,17
Apollo-Community,Apollo-Community/ApolloStation,224,69,44,97,14,12
devhub-tud,devhub-tud/devhub,223,58,46,104,15,11
poooi,poooi/poi,223,91,34,68,30,11
HospitalRun,HospitalRun/hospitalrun-frontend,221,150,13,35,23,16
dropwizard,dropwizard/dropwizard,220,139,26,34,21,17
yabwe,yabwe/medium-editor,220,150,17,35,18,11
nightscout,nightscout/cgm-remote-monitor,219,76,84,47,12,11
RackHD,RackHD/RackHD,219,158,16,19,26,13
Microsoft,Microsoft/vscode-docs,218,54,15,130,19,27
spring-projects,spring-projects/spring-security,218,139,21,21,37,13
akvo,akvo/akvo-lumen,218,29,21,142,26,13
researchstudio-sat,researchstudio-sat/webofneeds,218,64,26,67,61,11
ContainX,ContainX/openstack4j,217,155,16,20,26,13
cerebris,cerebris/jsonapi-resources,216,151,19,29,17,14
gitpython-developers,gitpython-developers/GitPython,216,134,15,43,24,12
webrtc,webrtc/adapter,216,136,31,35,14,11
iovisor,iovisor/bcc,215,139,28,34,14,18
juju,juju/docs,215,99,44,49,23,12
hercules-390,hercules-390/hyperion,213,127,12,56,18,12
NREL,NREL/OpenStudio,212,70,16,101,25,17
BhallaLab,BhallaLab/moose-core,212,50,31,116,15,13
IllinoisCogComp,IllinoisCogComp/illinois-cogcomp-nlp,211,118,33,32,28,12
fabric8io,fabric8io/docker-maven-plugin,211,127,13,58,13,14
open62541,open62541/open62541,210,71,12,116,11,13
GoogleCloudPlatform,GoogleCloudPlatform/appengine-java-vm-runtime,210,143,24,24,19,11
Microsoft,Microsoft/Mobius,210,149,27,19,15,14
geosolutions-it,geosolutions-it/MapStore2,208,24,66,64,54,12
Yelp,Yelp/elastalert,208,135,12,19,42,13
pantheon-systems,pantheon-systems/documentation,206,69,39,80,18,23
swcarpentry,swcarpentry/instructor-training,205,92,25,66,22,11
yandexdataschool,yandexdataschool/AgentNet,205,28,15,149,13,14
spring-cloud,spring-cloud/spring-cloud-dataflow,204,110,25,27,42,11
magefree,magefree/mage,203,67,25,80,31,18
biocore,biocore/qiita,200,140,22,22,16,11
google,google/WebFundamentals,199,65,39,60,35,19
Azure,Azure/azure-rest-api-specs,198,117,37,32,12,21
ratpack,ratpack/ratpack,198,100,15,72,11,12
spree,spree/spree,197,100,36,36,25,16
contiv,contiv/netplugin,197,124,27,20,26,11
Giswater,Giswater/giswater_qgis_plugin,197,24,24,111,38,11
howdyai,howdyai/botkit,196,128,16,23,29,13
open-learning-exchange,open-learning-exchange/open-learning-exchange.github.io,195,58,65,52,20,25
AgileVentures,AgileVentures/WebsiteOne,195,76,29,65,25,11
graphql-python,graphql-python/graphene,194,104,20,48,22,13
Element-Research,Element-Research/rnn,193,138,14,24,17,11
NativeScript,NativeScript/docs,193,24,29,115,25,16
googlei18n,googlei18n/libphonenumber,192,104,17,44,27,11
flatpak,flatpak/flatpak.github.io,191,23,30,122,16,12
cozy-labs,cozy-labs/konnectors,191,85,23,69,14,14
circleci,circleci/circleci-docs,190,69,34,63,24,18
KeepSafe,KeepSafe/aiohttp,189,121,16,29,23,12
OfficeDev,OfficeDev/PnP-Sites-Core,188,60,39,67,22,17
Cadasta,Cadasta/cadasta-platform,188,21,12,132,23,11
adazzle,adazzle/react-data-grid,185,67,21,82,15,15
department-of-veterans-affairs,department-of-veterans-affairs/caseflow-efolder,185,36,25,88,36,14
certtools,certtools/intelmq,185,127,12,23,23,11
ZeroK-RTS,ZeroK-RTS/Zero-K,185,61,19,82,23,12
grommet,grommet/grommet,184,71,29,50,34,12
unias,unias/docklet,184,104,26,30,24,12
CloudSlang,CloudSlang/cloud-slang,183,54,21,92,16,17
codemirror,codemirror/CodeMirror,182,100,15,40,27,11
attendanceproject,attendanceproject/djattendance,179,45,14,96,24,18
espressomd,espressomd/espresso,178,84,39,33,22,11
google,google/flexbox-layout,178,58,33,74,13,11
deis,deis/workflow,177,97,27,32,21,16
assimp,assimp/assimp,177,110,12,33,22,14
sstsimulator,sstsimulator/sst-elements,177,34,45,77,21,17
ethereum,ethereum/meteor-dapp-wallet,176,83,31,46,16,13
MarkUsProject,MarkUsProject/Markus,176,53,47,56,20,17
akvo,akvo/akvo-flow,172,77,14,51,30,11
01org,01org/corelibs-arduino101,172,119,19,21,13,12
helpyio,helpyio/helpy,171,73,29,50,19,11
w3c,w3c/aria,170,49,12,90,19,17
blakearchive,blakearchive/archive,169,50,11,74,34,11
Codewars,Codewars/codewars-runner-cli,169,100,16,27,26,12
ArduPilot,ArduPilot/ardupilot_wiki,168,101,24,31,12,15
MvvmCross,MvvmCross/MvvmCross,168,122,15,19,12,12
google,google/blockly,167,76,27,51,13,15
ofi-cray,ofi-cray/libfabric-cray,165,95,20,30,20,13
terasolunaorg,terasolunaorg/guideline,164,82,25,36,21,12
Microsoft,Microsoft/code-push,163,81,13,53,16,14
rabbitmq,rabbitmq/rabbitmq-server,161,82,17,46,16,11
ruby-china,ruby-china/ruby-china,161,68,24,51,18,12
dcos,dcos/cosmos,160,42,14,83,21,13
MKS-teamninja,MKS-teamninja/teamninja,158,26,47,57,28,13
yargs,yargs/yargs,155,96,11,31,17,12
basho,basho/basho_docs,153,50,38,50,15,11
swcarpentry,swcarpentry/website,152,62,36,43,11,19
MuvucaGames,MuvucaGames/MuvucaGame01,151,78,32,29,12,15
rackerlabs,rackerlabs/nexus-control,150,52,43,44,11,14
FAForever,FAForever/server,150,72,14,48,16,12
HRR16-triceratops,HRR16-triceratops/triceratops,148,26,32,61,29,11
gpac,gpac/gpac,147,77,17,34,19,13
nipy,nipy/nipype,146,102,13,13,18,12
tensorflow,tensorflow/serving,146,98,16,17,15,11
Kunstmaan,Kunstmaan/KunstmaanBundlesCMS,143,78,26,25,14,16
APSIMInitiative,APSIMInitiative/ApsimX,141,60,31,29,21,14
babel,babel/babel.github.io,141,56,11,63,11,12
wp-e-commerce,wp-e-commerce/WP-e-Commerce,141,52,19,56,14,11
amznlabs,amznlabs/amazon-dsstne,140,76,12,31,21,12
watson-developer-cloud,watson-developer-cloud/node-sdk,140,29,12,86,13,13
ckeditor,ckeditor/ckeditor5,139,48,14,61,16,11
djangoStudyTeam,djangoStudyTeam/DjangoBlog,139,50,21,55,13,11
geotrellis,geotrellis/geotrellis,137,78,27,19,13,13
Atlantic18,Atlantic18/DoctrineExtensions,136,98,12,12,14,11
getnikola,getnikola/nikola,136,76,13,32,15,12
Azure,Azure/azure-sdk-for-node,133,70,25,26,12,12
twg,twg/devour,133,62,14,42,15,13
Activiti,Activiti/Activiti,132,62,12,45,13,12
torch,torch/nn,129,79,22,15,13,14
zalando-stups,zalando-stups/senza,127,75,15,23,14,11
RPTools,RPTools/maptool,126,48,29,34,15,11
bigbluebutton,bigbluebutton/bigbluebutton,123,39,32,33,19,18
Microsoft,Microsoft/HoloToolkit-Unity,116,69,18,16,13,12
Shippable,Shippable/docsv2,114,40,29,25,20,13
zenodo,zenodo/zenodo,110,52,29,18,11,11
MR-algorithms,MR-algorithms/PsiScale,108,26,15,41,26,11
rangle,rangle/ngCourse2,102,40,22,28,12,12
savethemap,savethemap/savethemap.in,99,21,19,48,11,14
twitter,twitter/distributedlog,79,33,17,18,11,16
