org,repo,activity,comments,prs,commits,issues,authors
chebfun,chebfun/chebfun,257,99,12,130,16,13
aws,aws/aws-sdk-ruby,257,144,14,75,24,13
Microsoft,Microsoft/vscode-docs,256,73,17,147,19,15
yargs,yargs/yargs,256,156,38,40,22,14
USCDataScience,USCDataScience/polar.usc.edu,255,118,27,86,24,12
canjs,canjs/canjs,255,123,28,71,33,16
esl,esl/MongooseIM,251,76,29,135,11,11
facebook,facebook/rocksdb,251,130,19,86,16,25
smartdevicelink,smartdevicelink/sdl_core,243,162,38,25,18,14
slackwarecn,slackwarecn/slackbook_cn,243,90,31,81,41,11
geonetwork,geonetwork/core-geonetwork,240,83,22,105,30,14
cakephp,cakephp/docs,240,103,58,58,21,12
GoldenCheetah,GoldenCheetah/GoldenCheetah,236,94,19,103,20,11
openMF,openMF/android-client,235,144,59,21,11,12
docker,docker/docker-py,233,146,27,36,24,13
dropwizard,dropwizard/dropwizard,232,158,18,36,20,14
osrg,osrg/gobgp,230,81,77,57,15,11
lxc,lxc/lxc,228,134,50,25,19,11
flink-china,flink-china/flink-china-doc,226,113,25,73,15,11
aws,aws/aws-sdk-go,225,130,29,54,12,11
force11,force11/force11-scwg,224,84,21,105,14,14
open62541,open62541/open62541,222,100,14,95,13,11
google,google/guava,218,130,13,51,24,13
swcarpentry,swcarpentry/instructor-training,216,135,26,39,16,11
vmware,vmware/harbor,215,106,47,36,26,11
dotnet,dotnet/roslyn-analyzers,214,149,25,29,11,12
NativeScript,NativeScript/docs,211,46,38,115,12,20
RCOS-Grading-Server,RCOS-Grading-Server/HWserver,209,71,16,92,30,11
I2PC,I2PC/scipion,209,60,13,123,13,12
Vauxoo,Vauxoo/addons-vauxoo,208,123,37,36,12,11
OfficeDev,OfficeDev/PnP-Sites-Core,208,76,46,64,22,13
OfficeDev,OfficeDev/microsoft-graph-docs,206,37,72,83,14,17
dry-rb,dry-rb/dry-rb.org,206,45,19,112,30,12
spacy-io,spacy-io/spaCy,205,134,11,30,30,12
PulpQE,PulpQE/pulp-smash,204,127,23,37,17,11
zeromq,zeromq/libzmq,198,116,33,31,18,16
OfficeDev,OfficeDev/PnP,197,93,40,43,21,18
yesodweb,yesodweb/yesod,195,133,14,26,22,12
grpc,grpc/grpc-go,194,142,20,21,11,11
cuappdev,cuappdev/eatery,189,25,28,106,30,15
dektrium,dektrium/yii2-user,188,121,13,26,28,13
urfu-2015,urfu-2015/team2,187,63,36,39,49,11
toggl,toggl/toggl-button,185,106,11,52,16,15
nltk,nltk/nltk,185,106,19,39,21,13
OpenTSDB,OpenTSDB/opentsdb,184,108,25,28,23,12
networkx,networkx/networkx,184,126,19,20,19,13
go-kit,go-kit/kit,183,129,21,22,11,12
cljsjs,cljsjs/packages,182,58,50,63,11,33
spark,spark/docs,176,61,25,74,16,22
plone,plone/documentation,175,90,25,44,16,12
robotology,robotology/yarp,174,67,11,84,12,17
rust-lang-nursery,rust-lang-nursery/rustfmt,167,105,17,25,20,11
DPCS-team,DPCS-team/DPCS,163,73,22,37,31,16
aspnet,aspnet/MusicStore,162,65,11,70,16,14
howdyai,howdyai/botkit,158,83,22,37,16,15
leancloud,leancloud/docs,156,34,48,59,15,15
QUT-IFN660-ECMAScript,QUT-IFN660-ECMAScript/Native-ECMAScript,150,22,20,86,22,11
Azure,Azure/azure-sdk-for-net,150,60,46,32,12,25
Microsoft,Microsoft/Virtualization-Documentation,149,56,18,57,18,18
tensorflow,tensorflow/models,146,92,21,18,15,15
Reactive-Extensions,Reactive-Extensions/RxJS,145,73,21,29,22,14
openblockchain,openblockchain/obc-docs,142,86,18,22,16,13
perl6,perl6/doc,135,55,12,47,21,22
cloudtools,cloudtools/troposphere,135,77,22,21,15,13
cloudflare,cloudflare/cfssl,134,72,18,30,14,11
fusetools,fusetools/handbook-docs,134,21,16,81,16,16
spring-cloud,spring-cloud/spring-cloud-stream-modules,118,63,14,17,24,12
dato-code,dato-code/SFrame,117,36,28,36,17,11
fsprojects,fsprojects/Forge,117,33,22,44,18,13
mozilla-services,mozilla-services/heka,112,64,14,16,18,11
makersacademy,makersacademy/website,110,34,11,51,14,12
isocpp,isocpp/CppCoreGuidelines,108,51,11,30,16,14
LiveSplit,LiveSplit/LiveSplit,92,50,12,16,14,11
