org,repo,activity,comments,prs,commits,issues,authors
TonyTewsAngels,TonyTewsAngels/Dev,685,87,82,432,84,14
chebfun,chebfun/chebfun,684,296,62,271,55,16
INN,INN/Largo,682,197,53,177,255,11
MahApps,MahApps/MahApps.Metro,676,345,55,169,107,14
Homebrew,Homebrew/homebrew-php,670,380,117,110,63,35
IRATI,IRATI/stack,668,450,77,82,59,11
payara,payara/Payara,667,362,67,179,59,22
PecanProject,PecanProject/pecan,667,360,72,168,67,16
hasadna,hasadna/anyway,667,379,71,138,79,13
swagger-api,swagger-api/swagger-js,664,368,98,117,81,24
bem,bem/bem-core,653,324,55,217,57,18
denimgroup,denimgroup/threadfix,652,57,88,430,77,15
OmniSharp,OmniSharp/generator-aspnet,648,398,82,102,66,11
SpaceTalk,SpaceTalk/SpaceTalk,639,306,67,207,59,20
angular,angular/angular.io,634,282,76,204,72,25
Dash-Industry-Forum,Dash-Industry-Forum/dash.js,634,461,59,50,64,15
Gooey-Dee-Bee,Gooey-Dee-Bee/Ripple,632,71,61,444,56,21
CartoDB,CartoDB/cartodb.js,631,276,67,224,64,17
twitter,twitter/typeahead.js,626,428,53,38,107,13
18F,18F/pulse,624,278,86,204,56,11
ExactTarget,ExactTarget/fuelux,622,333,83,104,102,15
twostairs,twostairs/paperwork,615,387,55,104,69,12
UCATLAS,UCATLAS/xAODAnaHelpers,607,293,79,149,86,13
voltrb,voltrb/volt,605,327,69,155,54,22
MyCATApache,MyCATApache/Mycat-Server,576,261,138,119,58,18
Learning-Fuze,Learning-Fuze/c4_TDL,574,149,154,163,108,13
PistonDevelopers,PistonDevelopers/conrod,571,350,79,72,70,14
Block8,Block8/PHPCI,565,385,61,46,73,23
SpongePowered,SpongePowered/SpongeDocs,563,289,61,148,65,22
layerhq,layerhq/Atlas-iOS,546,324,57,103,62,16
Courseography,Courseography/courseography,545,266,104,118,57,12
LiveSplit,LiveSplit/LiveSplit,540,144,51,267,78,17
NETMF,NETMF/netmf-interpreter,540,277,104,97,62,11
Stratio,Stratio/sparkta,537,138,124,137,138,13
mspnp,mspnp/iot-journey,534,209,69,161,95,12
palantir,palantir/tslint,528,302,75,86,65,14
camelot-project,camelot-project/frontend,521,255,96,114,56,11
web2py,web2py/web2py,518,285,65,102,66,19
SimpleCloudManagerProject,SimpleCloudManagerProject/SCAMP,518,196,113,102,107,17
facebook,facebook/AsyncDisplayKit,507,333,71,50,53,27
PolymerElements,PolymerElements/paper-input,498,236,61,145,56,12
docker,docker/docker-py,498,278,73,91,56,30
pythonindia,pythonindia/junction,493,300,51,85,57,17
rsyslog,rsyslog/rsyslog,477,258,58,85,76,16
pfnet,pfnet/chainer,471,190,56,167,58,14
mozilla-services,mozilla-services/heka,468,233,67,93,75,23
gfx-rs,gfx-rs/gfx-rs,467,280,58,74,55,12
videojs,videojs/videojs-contrib-hls,465,266,55,91,53,13
antlr,antlr/antlr4,465,277,55,82,51,13
42sixsolutions,42sixsolutions/claire,463,60,65,230,108,13
driftyco,driftyco/ng-cordova,458,223,57,84,94,42
OpenRCT2,OpenRCT2/OpenRCT2,456,245,51,95,65,12
Comcast,Comcast/traffic_control,453,110,106,99,138,12
getkirby,getkirby/panel,438,266,61,52,59,11
facebook,facebook/stetho,438,257,53,74,54,11
projectatomic,projectatomic/atomicapp,433,228,81,66,58,12
APSIMInitiative,APSIMInitiative/ApsimX,412,162,87,75,88,11
RoboticsURJC,RoboticsURJC/JdeRobot,404,214,60,69,61,15
hechoendrupal,hechoendrupal/DrupalConsole,395,214,70,60,51,15
babel,babel/babel.github.io,379,190,52,56,81,18
munin-monitoring,munin-monitoring/munin,357,125,61,108,63,15
Yelp,Yelp/elastalert,340,85,70,128,57,17
seqan,seqan/seqan,337,152,68,66,51,11
espressomd,espressomd/espresso,321,89,68,101,63,23
streamium,streamium/streamium,279,85,61,76,57,11
