org,repo,activity,comments,prs,commits,issues,authors
microservices-demo,microservices-demo/microservices-demo,257,69,44,115,29,11
NamelessMC,NamelessMC/Nameless,254,153,19,57,25,12
broadinstitute,broadinstitute/picard,254,161,19,60,14,14
IgniteUI,IgniteUI/ignite-ui,253,33,84,87,49,19
leancloud,leancloud/docs,251,126,44,50,31,16
LaraDock,LaraDock/laradock,251,132,35,44,40,13
flowtype,flowtype/flow-typed,251,152,41,36,22,20
tensorflow,tensorflow/magenta,250,138,49,46,17,11
CiscoCloud,CiscoCloud/mantl,250,170,23,30,27,11
APSIMInitiative,APSIMInitiative/ApsimX,250,84,67,58,41,11
Dash-Industry-Forum,Dash-Industry-Forum/dash.js,250,183,23,24,20,12
projectcalico,projectcalico/calico-containers,249,164,26,29,30,12
intelsdi-x,intelsdi-x/snap,249,171,25,24,29,13
CenterForOpenScience,CenterForOpenScience/SHARE,245,44,45,125,31,13
racket,racket/racket,244,153,18,52,21,20
code-corps,code-corps/code-corps-ember,243,98,29,102,14,11
bigbluebutton,bigbluebutton/bigbluebutton,242,65,84,78,15,14
ckan,ckan/ckan,242,114,29,74,25,12
gitextensions,gitextensions/gitextensions,241,179,14,29,19,14
Tuxemon,Tuxemon/Tuxemon,241,162,26,28,25,11
18F,18F/handbook,234,68,43,104,19,21
fabric8io,fabric8io/fabric8,232,99,17,85,31,11
pantsbuild,pantsbuild/pants,231,95,56,47,33,15
ReactiveX,ReactiveX/RxSwift,230,113,23,69,25,14
airbnb,airbnb/react-dates,230,134,22,48,26,13
exercism,exercism/x-common,229,160,30,24,15,12
ampproject,ampproject/amp-by-example,229,135,32,46,16,11
flatpak,flatpak/flatpak,228,117,21,55,35,13
LSSTScienceCollaborations,LSSTScienceCollaborations/ObservingStrategy,226,153,18,22,33,12
docker,docker/libnetwork,226,137,35,39,15,11
bcit-ci,bcit-ci/CodeIgniter4,219,116,31,53,19,11
ethereumclassic,ethereumclassic/ethereumclassic.github.io,219,68,18,117,16,11
rusoto,rusoto/rusoto,218,143,21,39,15,11
erlang,erlang/rebar3,217,164,14,21,18,12
gatsbyjs,gatsbyjs/gatsby,216,152,20,24,20,13
duckduckgo,duckduckgo/zeroclickinfo-spice,215,139,33,22,21,11
PecanProject,PecanProject/pecan,215,90,42,66,17,12
rstudio,rstudio/rmarkdown,214,76,17,98,23,11
facebookresearch,facebookresearch/fastText,209,117,33,28,31,11
google,google/flatbuffers,208,151,20,22,15,11
vuejs,vuejs/vuejs.org,206,91,29,72,14,15
rangle,rangle/ngCourse2,203,57,50,68,28,11
openpnp,openpnp/openpnp,201,131,15,36,19,21
nodejs,nodejs/nodejs.org,201,131,27,31,12,18
kamailio,kamailio/kamailio,201,99,24,65,13,19
timber,timber/timber,201,96,17,59,29,11
mysensors,mysensors/MySensors,201,125,34,30,12,12
pymc-devs,pymc-devs/pymc3,200,140,18,20,22,11
STScI-JWST,STScI-JWST/jwst,194,90,39,38,27,14
pythonindia,pythonindia/wye,193,109,13,36,35,11
getredash,getredash/redash,192,114,28,31,19,11
Polymer,Polymer/docs,192,111,24,44,13,20
ResearchKit,ResearchKit/ResearchKit,192,135,18,19,20,14
chebfun,chebfun/chebfun,188,50,15,112,11,11
projecthydra,projecthydra/curation_concerns,185,73,21,73,18,11
paircolumbus,paircolumbus/pairs2,184,75,41,46,22,12
dotnet,dotnet/corert,184,56,47,38,43,11
ZoneMinder,ZoneMinder/ZoneMinder,184,104,19,47,14,13
howdyai,howdyai/botkit,183,109,24,19,31,15
circleci,circleci/circleci-docs,182,53,37,76,16,17
TYPO3-Solr,TYPO3-Solr/ext-solr,182,33,62,57,30,11
lammps,lammps/lammps,179,87,21,55,16,11
yargs,yargs/yargs,174,103,16,41,14,11
freedombox,freedombox/Plinth,173,89,18,44,22,13
OfficeDev,OfficeDev/office-js-docs,172,31,35,91,15,18
spree,spree/spree,171,95,33,29,14,12
deis,deis/workflow,170,84,33,32,21,13
biolab,biolab/orange3,170,111,24,16,19,12
cljsjs,cljsjs/packages,170,62,39,58,11,29
juju,juju/docs,169,81,34,38,16,12
webdev-js-evenings,webdev-js-evenings/git-workshop,166,43,38,42,43,19
docker,docker/docker-py,158,91,15,38,14,14
18F,18F/cg-docs,152,67,26,44,15,14
ofi-cray,ofi-cray/libfabric-cray,152,95,14,32,11,11
PowerShell,PowerShell/PowerShell-Docs,152,38,44,55,15,22
ArduPilot,ArduPilot/ardupilot_wiki,152,70,17,52,13,13
micro-manager,micro-manager/micro-manager,149,46,22,45,36,11
neo4j-contrib,neo4j-contrib/neo4j-apoc-procedures,147,51,24,41,31,12
Graylog2,Graylog2/documentation,146,34,20,81,11,15
OfficeDev,OfficeDev/PnP-Sites-Core,127,39,17,52,19,17
OfficeDev,OfficeDev/microsoft-graph-docs,122,27,44,39,12,12
grommet,grommet/grommet-docs,118,28,15,62,13,12
CPFL,CPFL/Autoware,116,32,20,52,12,11
open-learning-exchange,open-learning-exchange/open-learning-exchange.github.io,106,44,21,29,12,14
