org,repo,activity,comments,prs,commits,issues,authors
steemit,steemit/steemit.com,4923,2267,482,1425,749,32
angular,angular/protractor,4921,3435,380,395,711,56
enonic,enonic/xp,4915,368,1389,2818,340,32
azavea,azavea/raster-foundry,4908,1259,475,2389,785,25
neomutt,neomutt/neomutt,4895,2858,176,1472,389,69
mitmproxy,mitmproxy/mitmproxy,4891,2405,724,1268,494,90
cuckoosandbox,cuckoosandbox/cuckoo,4884,3976,135,271,502,46
Aurorastation,Aurorastation/Aurora.3,4883,2071,928,938,946,38
youtube,youtube/vitess,4869,2615,969,1108,177,62
DynamoDS,DynamoDS/Dynamo,4855,2797,937,750,371,69
digitalocean,digitalocean/netbox,4851,2820,205,893,933,44
HaxeFoundation,HaxeFoundation/haxe,4851,2709,183,1109,850,39
codecombat,codecombat/codecombat,4848,1088,505,3017,238,133
dmlc,dmlc/xgboost,4841,3480,332,278,751,132
cBioPortal,cBioPortal/cbioportal,4826,2632,733,922,539,71
Azure,Azure/azure-quickstart-templates,4818,2165,1311,1072,270,351
easydigitaldownloads,easydigitaldownloads/easy-digital-downloads,4816,2898,441,920,557,56
Azure,Azure/azure-rest-api-specs,4816,3657,643,291,225,119
LMFDB,LMFDB/lmfdb,4809,2970,680,896,263,44
cockroachdb,cockroachdb/docs,4797,2596,457,1187,557,39
KeepSafe,KeepSafe/aiohttp,4788,2668,338,1374,408,125
kubernetes,kubernetes/kops,4787,3388,432,185,782,37
dotnet,dotnet/roslyn-project-system,4777,3228,395,460,694,36
capitalone,capitalone/Hygieia,4773,3654,238,263,618,50
spring-cloud,spring-cloud/spring-cloud-netflix,4770,2939,191,985,655,27
matrix-org,matrix-org/synapse,4766,1886,645,1977,258,71
apinf,apinf/platform,4760,2681,256,1215,608,22
ShareX,ShareX/ShareX,4747,2799,125,998,825,45
notepad-plus-plus,notepad-plus-plus/notepad-plus-plus,4733,2958,365,346,1064,79
ekylibre,ekylibre/ekylibre,4726,1055,137,2399,1135,25
kivy,kivy/kivy,4699,3121,412,662,504,98
PowerDNS,PowerDNS/pdns,4697,2285,930,899,583,76
Cloud-CV,Cloud-CV/EvalAI,4695,2712,639,997,347,34
gem,gem/oq-engine,4690,590,562,3359,179,13
NVIDIA,NVIDIA/DIGITS,4688,3463,345,307,573,35
steemit,steemit/steem,4685,2316,361,1293,715,39
attic-labs,attic-labs/noms,4683,2665,785,797,436,28
rathena,rathena/rathena,4682,2558,251,1218,655,55
bridgedotnet,bridgedotnet/Bridge,4678,1675,503,1630,870,29
sqlcollaborative,sqlcollaborative/dbatools,4670,1729,583,1986,372,62
rackerlabs,rackerlabs/rackspace-how-to,4663,1874,808,1573,408,89
hashicorp,hashicorp/vault,4662,2377,483,1194,608,90
centreon,centreon/centreon,4651,1579,159,2242,671,51
MovingBlocks,MovingBlocks/Terasology,4650,3701,358,323,268,86
TerriaJS,TerriaJS/terriajs,4628,1618,441,2144,425,38
Particular,Particular/docs.particular.net,4616,1934,562,1949,171,78
lxc,lxc/lxd,4610,3344,333,242,691,21
wireapp,wireapp/wire-ios,4589,1114,797,2490,188,28
mozilla,mozilla/fxa-content-server,4588,2099,534,1488,467,34
kubernetes,kubernetes/charts,4588,3190,690,546,162,136
deeplearning4j,deeplearning4j/nd4j,4578,1667,458,2021,432,62
BD2KGenomics,BD2KGenomics/toil,4577,2590,326,1162,499,40
frappe,frappe/frappe,4574,1112,1156,1975,331,105
Azure,Azure/autorest,4573,2640,748,671,514,76
infinitered,infinitered/ignite,4558,2623,434,1001,500,77
angular,angular/angularfire2,4550,3585,184,158,623,63
googleapis,googleapis/toolkit,4545,2572,855,787,331,35
kubernetes,kubernetes/dashboard,4540,3388,399,354,399,47
LigaData,LigaData/Kamanja,4539,1300,268,2709,262,49
MonoGame,MonoGame/MonoGame,4538,3717,310,199,312,35
AffiliateWP,AffiliateWP/AffiliateWP,4536,2061,378,1589,508,34
facebook,facebook/rocksdb,4533,2536,753,912,332,104
silverstripe,silverstripe/silverstripe-framework,4529,3104,538,284,603,60
OpenSlides,OpenSlides/OpenSlides,4527,2803,609,556,559,18
sandstorm-io,sandstorm-io/sandstorm,4526,2653,571,869,433,40
Homebrew,Homebrew/homebrew-science,4516,3004,776,414,322,120
docker,docker/swarmkit,4515,3468,506,293,248,44
blei-lab,blei-lab/edward,4509,1369,279,2577,284,59
airbnb,airbnb/caravel,4509,2494,543,836,636,71
mozilla,mozilla/thimble.mozilla.org,4499,3287,172,675,365,116
invoiceninja,invoiceninja/invoiceninja,4498,2537,204,1315,442,38
letsencrypt,letsencrypt/boulder,4497,2055,579,1490,373,30
obspy,obspy/obspy,4488,2885,266,1123,214,44
CGAL,CGAL/cgal,4478,2850,661,562,405,34
UM-USElab,UM-USElab/gradecraft-development,4475,656,595,2722,502,18
girder,girder/girder,4472,2015,475,1828,154,44
NREL,NREL/EnergyPlus,4458,2413,270,1558,217,53
x64dbg,x64dbg/x64dbg,4456,2657,283,831,685,38
opencart,opencart/opencart,4453,2478,468,848,659,93
gocd,gocd/gocd,4453,2345,828,794,486,50
nasa,nasa/openmct,4450,2417,328,1312,393,38
odlgroup,odlgroup/odl,4442,2235,287,1579,341,21
Cockatrice,Cockatrice/Cockatrice,4440,3397,253,317,473,25
Polymer,Polymer/polymer,4440,2473,288,1026,653,55
Courseplay,Courseplay/courseplay,4434,3277,190,421,546,34
MediaBrowser,MediaBrowser/Emby,4432,704,777,2805,146,30
servicecatalog,servicecatalog/development,4430,1365,212,2369,484,45
Microsoft,Microsoft/vcpkg,4429,2378,491,1036,524,116
Leaflet,Leaflet/Leaflet,4427,2914,405,537,571,126
rear,rear/rear,4423,3609,230,286,298,25
KC3Kai,KC3Kai/KC3Kai,4416,2285,291,1426,414,33
akka,akka/akka,4410,3085,590,157,578,31
wpninjas,wpninjas/ninja-forms,4401,1680,419,1370,932,47
airbnb,airbnb/superset,4401,2418,526,850,607,57
fpco,fpco/stackage,4396,1985,736,1408,267,265
WhisperSystems,WhisperSystems/Signal-iOS,4395,1920,491,1560,424,38
react-toolbox,react-toolbox/react-toolbox,4387,2894,318,534,641,160
openvstorage,openvstorage/framework,4386,2207,516,1055,608,18
cleanflight,cleanflight/cleanflight,4377,3143,248,589,397,81
inspirehep,inspirehep/inspire-next,4377,2463,830,685,399,41
trunk-studio,trunk-studio/cargocms,4376,558,683,2101,1034,17
RestComm,RestComm/Restcomm-Connect,4366,1836,179,1408,943,47
Nukkit,Nukkit/Nukkit,4359,2901,510,454,494,63
SpongePowered,SpongePowered/SpongeCommon,4343,1612,201,2047,483,64
fossasia,fossasia/open-event-android,4341,2327,571,917,526,74
celery,celery/celery,4340,2909,229,602,600,124
acquia,acquia/blt,4335,1702,896,1342,395,71
bolt,bolt/bolt,4316,2708,571,573,464,45
ldc-developers,ldc-developers/ldc,4315,3259,350,466,240,27
DoSomething,DoSomething/phoenix,4305,2126,551,1193,435,29
oss-gate,oss-gate/workshop,4305,3785,215,146,159,88
facebook,facebook/osquery,4304,2398,767,717,422,83
SalesforceFoundation,SalesforceFoundation/Cumulus,4295,1381,241,2408,265,22
lyft,lyft/envoy,4285,1656,608,1800,221,49
geoadmin,geoadmin/mf-geoadmin3,4276,2498,271,1248,259,23
typelevel,typelevel/cats,4272,3226,433,399,214,108
hyperspy,hyperspy/hyperspy,4271,3244,382,370,275,34
mozilla,mozilla/addons-frontend,4252,1734,276,1797,445,135
termux,termux/termux-packages,4252,2482,222,1030,518,52
driftyco,driftyco/ionic-site,4249,518,233,3319,179,123
sitespeedio,sitespeedio/sitespeed.io,4244,2193,210,1449,392,34
NCAR,NCAR/ParallelIO,4235,1182,471,2136,446,12
cloudfoundry,cloudfoundry/bosh,4235,1464,158,2332,281,122
ZeroK-RTS,ZeroK-RTS/Zero-K,4232,2108,211,1273,640,33
Samsung,Samsung/GearVRf,4228,3179,453,380,216,31
realm,realm/realm-dotnet,4225,1890,357,1491,487,23
OmniSharp,OmniSharp/omnisharp-vscode,4222,3228,198,137,659,24
awesomeWM,awesomeWM/awesome,4220,3213,393,233,381,42
facebook,facebook/reason,4215,2833,389,582,411,95
dotnet,dotnet/core-docs,4214,2273,609,1111,221,128
scikit-image,scikit-image/scikit-image,4211,3382,332,236,261,93
wet-boew,wet-boew/wet-boew,4198,3591,145,125,337,18
eclipse,eclipse/omr,4181,2543,745,639,254,81
devtools-html,devtools-html/debugger.html,4170,2767,716,266,421,44
Homebrew,Homebrew/homebrew-php,4167,2601,765,605,196,114
sphinx-doc,sphinx-doc/sphinx,4154,2718,366,431,639,30
opendatakit,opendatakit/collect,4153,2977,447,366,363,66
loomio,loomio/loomio,4150,1448,465,1944,293,24
linode,linode/manager,4146,2079,603,531,933,17
languagetool-org,languagetool-org/languagetool,4140,1036,112,2787,205,46
pypa,pypa/pip,4137,3285,286,105,461,57
DevExpress,DevExpress/testcafe,4135,2854,578,337,366,21
telefonicaid,telefonicaid/fiware-orion,4134,1714,517,1612,291,26
woothemes,woothemes/woocommerce,4130,1868,352,1147,763,78
OpenGreekAndLatin,OpenGreekAndLatin/First1KGreek,4129,1646,795,1233,455,24
magento,magento/devdocs,4127,1224,299,2418,186,213
quasar-analytics,quasar-analytics/quasar,4120,2677,534,493,416,19
Azure,Azure/azure-iot-sdks,4120,1948,179,1618,375,112
SemanticMediaWiki,SemanticMediaWiki/SemanticMediaWiki,4115,1929,679,1294,213,34
MetaMask,MetaMask/metamask-plugin,4113,2010,421,1162,520,19
cplusplus,cplusplus/draft,4110,1934,651,1269,256,48
ember-cli,ember-cli/ember-cli,4107,2674,361,732,340,99
haikuports,haikuports/haikuports,4093,2279,544,1079,191,60
wireapp,wireapp/wire-android,4093,1409,531,1848,305,25
zaproxy,zaproxy/zaproxy,4077,2556,492,614,415,39
AngularClass,AngularClass/angular2-webpack-starter,4069,2907,266,247,649,62
HandBrake,HandBrake/HandBrake,4059,2695,113,785,466,34
Jumpscale,Jumpscale/jumpscale_core8,4058,519,396,2857,286,66
UPBGE,UPBGE/blender,4057,1843,146,1803,265,28
jwplayer,jwplayer/jwplayer,4052,1324,673,1852,203,45
NucleusPowered,NucleusPowered/Nucleus,4052,1823,115,1520,594,14
moment,moment/moment,4051,3069,287,193,502,105
mockito,mockito/mockito,4049,2547,316,885,301,42
dailymotion,dailymotion/hls.js,4042,2536,176,909,421,60
GeekyAnts,GeekyAnts/NativeBase,4042,2531,118,687,706,65
Looking4Group,Looking4Group/L4G_Core,4037,1836,406,1253,542,22
01org,01org/ciao,4023,2059,588,765,611,38
shogun-toolbox,shogun-toolbox/shogun,4019,2540,440,825,214,45
kubernetes,kubernetes/helm,4007,2393,562,359,693,66
terasolunaorg,terasolunaorg/guideline,4004,1323,572,1798,311,54
dmwm,dmwm/WMCore,3997,2815,389,559,234,35
Alamofire,Alamofire/Alamofire,3993,2792,167,311,723,56
prebid,prebid/Prebid.js,3991,2494,468,710,319,117
informatics-isi-edu,informatics-isi-edu/chaise,3991,1641,266,1563,521,27
qTox,qTox/qTox,3991,3204,269,220,298,25
mattermost,mattermost/docs,3989,1116,750,2004,119,77
mumble-voip,mumble-voip/mumble,3967,2687,448,490,342,37
scrapy,scrapy/scrapy,3946,2819,369,363,395,73
openlayers,openlayers/ol3,3928,2715,332,424,457,48
kamailio,kamailio/kamailio,3928,1841,308,1561,218,103
google,google/closure-compiler,3927,2821,192,376,538,89
OpenChemistry,OpenChemistry/tomviz,3927,2657,503,477,290,20
pantsbuild,pantsbuild/pants,3924,1887,764,789,484,69
aframevr,aframevr/aframe,3918,2644,509,314,451,66
camptocamp,camptocamp/ngeo,3913,2073,622,888,330,30
hashcat,hashcat/hashcat,3910,1778,521,1282,329,29
artsy,artsy/force,3903,1820,890,818,375,42
18F,18F/doi-extractives-data,3901,1817,400,1283,401,15
hoburg,hoburg/gpkit,3901,2779,149,706,267,20
pouchdb,pouchdb/pouchdb,3890,2559,222,662,447,50
antlr,antlr/antlr4,3888,2836,363,373,316,53
quantopian,quantopian/zipline,3887,955,485,2323,124,60
openstreetmap,openstreetmap/iD,3887,2133,194,1092,468,73
openhab,openhab/openhab,3885,3062,281,218,324,90
Azure,Azure/azure-sdk-for-net,3884,2025,940,690,229,153
styled-components,styled-components/styled-components,3881,2876,251,335,419,51
plotly,plotly/plotly.js,3872,2319,277,717,559,32
yandex,yandex/ClickHouse,3866,1086,488,2038,254,72
zeit,zeit/hyperterm,3866,2720,232,433,481,77
red,red/red,3852,1546,138,1502,666,26
status-im,status-im/status-react,3850,1446,338,1518,548,36
geany,geany/geany,3844,3169,183,194,298,42
twosigma,twosigma/beaker-notebook,3833,1221,510,1611,491,35
open-learning-exchange,open-learning-exchange/BeLL-Apps,3828,810,258,2470,290,39
primefaces,primefaces/primefaces,3826,2379,144,466,837,54
phpmyadmin,phpmyadmin/phpmyadmin,3824,2072,243,827,682,152
broadinstitute,broadinstitute/gatk-protected,3817,1307,198,1960,352,36
mailwatch,mailwatch/1.2.0,3816,3015,218,310,273,16
NebulousLabs,NebulousLabs/Sia,3813,1662,417,1514,220,19
airbnb,airbnb/react-native-maps,3809,2896,166,199,548,70
influxdata,influxdata/chronograf,3807,1116,350,1870,471,26
jolocom,jolocom/little-sister,3806,984,154,2207,461,29
varnishcache,varnishcache/varnish-cache,3805,2190,137,1203,275,31
architecture-building-systems,architecture-building-systems/CEAforArcGIS,3802,1526,157,1796,323,20
openucx,openucx/ucx,3798,2616,508,465,209,24
avalonmediasystem,avalonmediasystem/avalon,3798,1231,485,1424,658,28
pyfa-org,pyfa-org/Pyfa,3786,2762,201,438,385,24
ligo-cbc,ligo-cbc/pycbc,3772,1778,730,1139,125,55
tesseract-ocr,tesseract-ocr/tesseract,3769,2837,185,373,374,45
fossasia,fossasia/open-event-webapp,3765,2348,537,501,379,41
dedis,dedis/cothority,3753,820,261,2449,223,34
grails,grails/grails-core,3747,2408,134,612,593,42
pantheon-systems,pantheon-systems/terminus,3743,1325,434,1781,203,32
Microsoft,Microsoft/PTVS,3738,2034,472,459,773,22
NuGet,NuGet/NuGetGallery,3738,2144,238,738,618,35
zalando-incubator,zalando-incubator/atlas-ios,3732,1279,322,1658,473,14
diaspora,diaspora/diaspora,3732,2578,377,528,249,36
WordImpress,WordImpress/Give,3730,1340,568,1296,526,15
byu-oit-appdev,byu-oit-appdev/android-byu-suite-v2,3724,1415,266,1916,127,15
KSP-CKAN,KSP-CKAN/NetKAN,3723,1631,1187,703,202,91
OpenMS,OpenMS/OpenMS,3719,2707,362,414,236,38
Elgg,Elgg/Elgg,3718,2431,522,390,375,21
mozilla,mozilla/geckodriver,3715,2813,134,234,534,16
FreeRDP,FreeRDP/FreeRDP,3715,2792,313,283,327,55
pkp,pkp/pkp-lib,3711,2605,355,177,574,26
influxdata,influxdata/kapacitor,3706,1999,281,848,578,57
couchbase,couchbase/sync_gateway,3706,2112,296,782,516,20
Yelp,Yelp/paasta,3699,1066,583,1929,121,65
diffblue,diffblue/cbmc,3698,1925,586,972,215,56
DarkstarProject,DarkstarProject/darkstar,3697,2205,505,738,249,70
cuberite,cuberite/cuberite,3696,2636,267,516,277,50
WebAssembly,WebAssembly/design,3691,2860,188,465,178,53
slamdata,slamdata/slamdata,3689,2457,379,458,395,23
dotnet,dotnet/wcf,3686,2604,361,354,367,35
subutai-io,subutai-io/base,3686,630,716,2014,326,47
WikiEducationFoundation,WikiEducationFoundation/WikiEduDashboard,3686,559,161,2692,274,39
ipfs,ipfs/go-ipfs,3681,2653,243,388,397,28
SAP,SAP/openui5,3680,1642,107,1520,411,19
apollostack,apollostack/apollo-client,3674,2407,229,607,431,40
triplea-game,triplea-game/triplea,3673,2758,291,387,237,18
pantheon-systems,pantheon-systems/documentation,3669,1040,567,1789,273,96
otavanopisto,otavanopisto/muikku,3668,164,497,2325,682,34
fabric8io,fabric8io/fabric8-planner,3668,1931,597,538,602,38
HabitRPG,HabitRPG/habitica,3664,2254,347,886,177,56
mysociety,mysociety/alaveteli,3662,1414,303,1694,251,25
Tribler,Tribler/tribler,3661,2950,195,163,353,21
vaadin,vaadin/vaadin-grid,3661,1802,230,1338,291,23
usnistgov,usnistgov/800-63-3,3660,1638,285,348,1389,30
google,google/material-design-lite,3659,2368,246,544,501,53
uclouvain,uclouvain/osis-portal,3653,1029,583,1657,384,24
stormpath,stormpath/stormpath-sdk-java,3653,1236,361,1682,374,33
humhub,humhub/humhub,3651,2025,207,802,617,51
18F,18F/18f.gsa.gov,3649,1236,528,1665,220,78
SparkDevNetwork,SparkDevNetwork/Rock,3648,1050,286,1936,376,51
ucb-bar,ucb-bar/rocket-chip,3647,1188,484,1839,136,52
openemr,openemr/openemr,3642,2548,349,577,168,39
facebook,facebook/draft-js,3637,2619,277,177,564,66
elastic,elastic/elasticsearch-net,3635,1645,322,1313,355,34
ofiwg,ofiwg/libfabric,3632,2075,703,660,194,56
uikit,uikit/uikit,3632,2107,118,728,679,48
idris-lang,idris-lang/Idris-dev,3625,2583,302,404,336,72
Coursemology,Coursemology/coursemology2,3608,1710,690,753,455,23
pyinstaller,pyinstaller/pyinstaller,3608,2837,169,145,457,57
Microsoft,Microsoft/RTVS,3607,2075,378,395,759,22
github,github/VisualStudio,3601,1577,329,1329,366,28
collectd,collectd/collectd,3598,2448,329,566,255,81
GoogleCloudPlatform,GoogleCloudPlatform/google-cloud-java,3596,2311,467,467,351,42
quilljs,quilljs/quill,3594,2366,104,430,694,36
rollup,rollup/rollup,3587,2464,205,405,513,51
esl,esl/MongooseIM,3586,1074,433,1916,163,48
rancher,rancher/os,3582,2235,445,436,466,27
tgstation,tgstation/-tg-station,3582,3078,221,145,138,41
google,google/oss-fuzz,3578,1446,317,1566,249,79
parallaxinc,parallaxinc/BlocklyProp,3569,2158,394,551,466,12
fuse-box,fuse-box/fuse-box,3564,1992,167,1092,313,51
lbryio,lbryio/lbry,3562,911,432,2044,175,26
FAForever,FAForever/fa,3562,2014,448,799,301,35
dotnet,dotnet/sdk,3557,2605,268,314,370,41
rstudio,rstudio/sparklyr,3541,2060,141,859,481,26
schemaorg,schemaorg/schemaorg,3540,2685,108,385,362,27
SharePoint,SharePoint/sp-dev-docs,3539,2098,105,866,470,48
dotnet,dotnet/corert,3536,1534,884,812,306,55
unicef,unicef/etools,3532,453,510,2435,134,17
sulu,sulu/sulu,3528,1760,578,781,409,47
ilios,ilios/frontend,3522,1634,469,1008,411,17
biolab,biolab/orange3,3514,1723,770,721,300,51
VietOpenCPS,VietOpenCPS/opencps,3511,1582,703,731,495,26
quicwg,quicwg/base-drafts,3511,1476,222,1537,276,27
measurement-kit,measurement-kit/measurement-kit,3510,617,462,2213,218,13
Microsoft,Microsoft/LightGBM,3507,2102,219,913,273,35
interlegis,interlegis/sapl,3504,1362,206,1389,547,20
mozilla-services,mozilla-services/pageshot,3503,1570,331,829,773,25
duplicati,duplicati/duplicati,3501,2345,135,436,585,39
curl,curl/curl,3495,2539,295,318,343,54
cerebral,cerebral/cerebral,3490,1586,494,1260,150,44
angular-fullstack,angular-fullstack/generator-angular-fullstack,3489,2202,143,662,482,35
EDDiscovery,EDDiscovery/EDDiscovery,3486,1156,581,1506,243,28
zotonic,zotonic/zotonic,3483,1614,177,1443,249,31
mochajs,mochajs/mocha,3480,2549,170,398,363,52
SynoCommunity,SynoCommunity/spksrc,3480,2879,162,128,311,27
MoonchildProductions,MoonchildProductions/Pale-Moon,3477,1983,357,849,288,31
realm,realm/realm-js,3467,2038,200,842,387,38
contiki-os,contiki-os/contiki,3467,2616,336,268,247,83
DBCDK,DBCDK/biblo,3462,590,214,2330,328,17
GoogleCloudPlatform,GoogleCloudPlatform/google-cloud-python,3461,2499,284,300,378,26
iovisor,iovisor/bcc,3458,2371,410,449,228,97
appirio-tech,appirio-tech/connect-app,3458,1873,243,672,670,26
Microsoft,Microsoft/HoloToolkit-Unity,3456,2542,304,268,342,90
dotnet,dotnet/core-setup,3442,2154,464,615,209,51
Kunena,Kunena/Kunena-Forum,3438,910,1004,1065,459,17
mozilla,mozilla/tofino,3436,1488,404,1114,430,28
IMA-WorldHealth,IMA-WorldHealth/bhima-2.X,3430,1648,531,641,610,19
buildbot,buildbot/buildbot,3430,1667,848,680,235,110
grommet,grommet/grommet,3426,1715,276,896,539,71
angular-ui,angular-ui/ui-grid,3423,2350,225,226,622,72
neos,neos/neos-development-collection,3413,2040,562,674,137,81
typetools,typetools/checker-framework,3410,1177,344,1664,225,34
SimpleMachines,SimpleMachines/SMF2.1,3407,2497,345,289,276,32
GoogleCloudPlatform,GoogleCloudPlatform/google-cloud-ruby,3406,2015,346,789,256,23
solidusio,solidusio/solidus,3394,2126,587,504,177,89
capitalone,capitalone/cloud-custodian,3392,1516,578,846,452,67
RaRe-Technologies,RaRe-Technologies/gensim,3383,2456,321,370,236,82
hpi-swt2,hpi-swt2/workshop-portal,3379,742,312,1961,364,52
akkadotnet,akkadotnet/akka.net,3373,2271,413,368,321,62
loklak,loklak/loklak_server,3371,1768,433,845,325,55
ZeroK-RTS,ZeroK-RTS/Zero-K-Infrastructure,3368,1398,245,1202,523,18
projectkudu,projectkudu/AzureFunctionsPortal,3365,1347,116,1146,756,25
Polymer,Polymer/polymer-cli,3357,1987,266,726,378,39
couchbaselabs,couchbaselabs/mobile-testkit,3355,1024,259,1575,497,17
ramda,ramda/ramda,3352,2825,183,104,240,55
poooi,poooi/poi,3352,1787,142,1081,342,35
json-schema-org,json-schema-org/json-schema-spec,3346,2926,104,123,193,17
OpenSCAP,OpenSCAP/scap-security-guide,3342,2132,476,444,290,32
flatpak,flatpak/flatpak,3340,1915,277,644,504,68
WoltLab,WoltLab/WCF,3340,206,135,2887,112,51
MycroftAI,MycroftAI/mycroft-core,3335,1637,372,955,371,53
dotnet,dotnet/docs,3335,1681,645,792,217,138
ros-planning,ros-planning/moveit,3327,2292,317,535,183,49
modxcms,modxcms/revolution,3323,2553,259,282,229,62
ufal,ufal/neuralmonkey,3320,1523,198,1359,240,21
qorelanguage,qorelanguage/qore,3320,734,577,1507,502,26
haskell,haskell/cabal,3318,2479,311,202,326,35
TrueCar,TrueCar/gluestick,3317,807,549,1679,282,39
owncloud,owncloud/android,3312,2206,135,775,196,40
fabric8io,fabric8io/fabric8-ui,3311,1370,904,745,292,38
dask,dask/dask,3309,2364,375,190,380,37
activeadmin,activeadmin/activeadmin,3305,2468,233,286,318,72
algolia,algolia/instantsearch.js,3293,1594,342,981,376,47
pytorch,pytorch/pytorch,3284,2107,379,308,490,66
ledgersmb,ledgersmb/LedgerSMB,3283,970,803,1009,501,17
top-think,top-think/framework,3283,706,358,1968,251,60
chocolatey,chocolatey/chocolatey-coreteampackages,3282,1889,299,959,135,38
firebase,firebase/FirebaseUI-Android,3280,2412,255,275,338,48
skatejs,skatejs/skatejs,3278,1561,200,1226,291,37
18F,18F/openFEC,3276,1600,340,1094,242,26
hechoendrupal,hechoendrupal/DrupalConsole,3272,1891,576,524,281,107
WikiWatershed,WikiWatershed/model-my-watershed,3268,1938,247,739,344,26
dash-project,dash-project/dash,3259,1273,216,1585,185,26
2factorauth,2factorauth/twofactorauth,3257,1854,716,559,128,181
01org,01org/zephyr.js,3254,1955,528,523,248,18
STEllAR-GROUP,STEllAR-GROUP/hpx,3254,1056,350,1721,127,45
jitsi,jitsi/jitsi-meet,3249,1303,630,1101,215,46
Financial-Times,Financial-Times/polyfill-service,3249,1696,300,1045,208,66
OnsenUI,OnsenUI/OnsenUI,3248,1414,292,1236,306,32
metacloud,metacloud/molecule,3247,1830,413,745,259,51
I2PC,I2PC/scipion,3242,868,218,1784,372,39
operable,operable/cog,3235,714,414,1734,373,22
meetecho,meetecho/janus-gateway,3234,2237,146,636,215,44
singularityware,singularityware/singularity,3234,2471,180,367,216,38
Moya,Moya/Moya,3232,2236,250,438,308,54
projecthydra,projecthydra/sufia,3231,1692,281,844,414,41
akka,akka/akka-http,3230,2337,303,240,350,45
BuoyantIO,BuoyantIO/linkerd,3229,1434,362,1190,243,40
github,github/git-lfs,3228,1952,230,803,243,30
openfoodfoundation,openfoodfoundation/openfoodnetwork,3227,2205,180,375,467,33
naver,naver/pinpoint,3226,1391,668,676,491,31
geoadmin,geoadmin/mf-chsdi3,3219,1595,392,1126,106,39
CellProfiler,CellProfiler/CellProfiler,3217,1479,243,970,525,21
ckan,ckan/ckan,3213,1970,299,641,303,63
ethereum,ethereum/solidity,3212,1882,308,377,645,22
FreeRADIUS,FreeRADIUS/freeradius-server,3201,993,228,1825,155,48
vector-im,vector-im/riot-web,3199,2087,165,338,609,16
18F,18F/web-design-standards,3198,1795,260,752,391,63
javaslang,javaslang/javaslang,3194,2148,368,404,274,49
aws,aws/aws-cli,3187,2118,223,450,396,41
symfony,symfony/symfony-docs,3183,1802,743,476,162,146
ucb-bar,ucb-bar/chisel3,3182,1956,221,772,233,39
nengo,nengo/nengo,3178,2097,139,823,119,27
gravitational,gravitational/teleport,3177,1239,299,1352,287,39
lerna,lerna/lerna,3175,2345,276,234,320,68
nopSolutions,nopSolutions/nopCommerce,3171,998,112,1177,884,29
yakyak,yakyak/yakyak,3168,2397,162,255,354,42
LLK,LLK/scratch-www,3161,1885,404,417,455,25
pymedusa,pymedusa/SickRage,3149,1431,311,1219,188,21
ReactiveCocoa,ReactiveCocoa/ReactiveCocoa,3149,1717,328,812,292,47
python-pillow,python-pillow/Pillow,3145,1989,396,525,235,51
w3c,w3c/html,3137,2063,244,492,338,40
avajs,avajs/ava,3136,2407,211,232,286,47
docker,docker/distribution,3136,2369,269,219,279,83
intelsdi-x,intelsdi-x/snap,3135,2038,397,356,344,77
TechEmpower,TechEmpower/FrameworkBenchmarks,3132,1755,605,663,109,131
PrismLibrary,PrismLibrary/Prism,3124,2313,199,312,300,37
MRtrix3,MRtrix3/mrtrix3,3124,1494,242,1220,168,26
molgenis,molgenis/molgenis,3116,975,854,792,495,24
dotnet,dotnet/corefxlab,3111,1856,438,612,205,56
wix,wix/wix-style-react,3111,277,305,2404,125,67
AtomicGameEngine,AtomicGameEngine/AtomicGameEngine,3103,1413,396,926,368,36
leancloud,leancloud/docs,3101,1344,606,846,305,55
scp-fs2open,scp-fs2open/fs2open.github.com,3095,1674,586,672,163,38
airbnb,airbnb/enzyme,3092,2354,186,177,375,81
atomist,atomist/rug,3090,874,309,1658,249,27
drush-ops,drush-ops/drush,3089,1680,267,828,314,67
Hammerspoon,Hammerspoon/hammerspoon,3088,2274,120,307,387,28
http4s,http4s/http4s,3083,1386,392,1146,159,63
git-lfs,git-lfs/git-lfs,3083,1718,275,838,252,20
IBM-Swift,IBM-Swift/Kitura,3082,1724,183,670,505,59
ehcache,ehcache/ehcache3,3081,1520,640,574,347,37
circleci,circleci/circleci-docs,3080,1023,623,1166,268,125
mavlink,mavlink/qgroundcontrol,3074,2112,323,162,477,15
instedd,instedd/ask,3073,793,103,1383,794,17
bitsquare,bitsquare/bitsquare,3071,1659,102,1008,302,34
torchbox,torchbox/wagtail,3066,1878,381,517,290,112
part-up,part-up/part-up,3066,866,143,1545,512,35
PowerShell,PowerShell/PowerShell-Docs,3066,1129,704,1075,158,143
hail-is,hail-is/hail,3064,1344,714,666,340,23
kubernetes-incubator,kubernetes-incubator/kargo,3064,1661,503,658,242,65
mobxjs,mobxjs/mobx,3063,2228,232,112,491,65
Axelrod-Python,Axelrod-Python/Axelrod,3063,1782,308,852,121,33
explosion,explosion/spaCy,3061,1616,132,910,403,81
WormBase,WormBase/website,3060,1892,121,345,702,16
deployphp,deployphp/deployer,3058,2097,211,392,358,66
open62541,open62541/open62541,3056,1380,208,1241,227,56
openlegend,openlegend/core-rules,3054,1905,138,733,278,21
solgenomics,solgenomics/sgn,3047,659,112,1841,435,38
processing,processing/processing,3047,1973,126,451,497,36
