org,repo,activity,comments,prs,commits,issues,authors
great-h,great-h/great-h.github.io,561,142,58,278,83,16
Azure,Azure/azure-xplat-cli,559,307,79,93,80,20
basho,basho/basho_docs,556,148,79,278,51,33
google,google/protobuf,541,344,61,81,55,22
backbee,backbee/BackBee,533,213,71,173,76,11
collectd,collectd/collectd,529,349,64,62,54,18
Kunstmaan,Kunstmaan/KunstmaanBundlesCMS,513,116,84,244,69,23
learning-unlimited,learning-unlimited/ESP-Website,503,202,53,161,87,17
DFHack,DFHack/dfhack,500,219,72,154,55,17
xtuple,xtuple/xtuple,495,245,97,90,63,11
projectjellyfish,projectjellyfish/ux,489,158,57,174,100,13
etsy,etsy/Hound,483,303,51,77,52,23
ongr-io,ongr-io/ElasticsearchBundle,474,149,130,120,75,18
KSP-CKAN,KSP-CKAN/CKAN-meta,463,217,96,98,52,24
ExactTarget,ExactTarget/fuelux-mctheme,455,181,58,144,72,11
Aurorastation,Aurorastation/Aurora,364,116,88,98,62,11
MyCATApache,MyCATApache/Mycat-Server,361,163,72,73,53,14
board-games-calendar,board-games-calendar/board-games-calendar,358,92,64,150,52,11
ehcache,ehcache/ehcache3,306,137,61,56,52,12
