org,repo,activity,comments,prs,commits,issues,authors
tinytacoteam,tinytacoteam/zazu,1217,697,113,317,90,33
datproject,datproject/dat-desktop,1214,602,99,383,130,11
SpongePowered,SpongePowered/SpongeCommon,1213,474,61,519,159,28
coreos,coreos/prometheus-operator,1211,826,141,144,100,21
fonttools,fonttools/fonttools,1211,759,69,290,93,15
47deg,47deg/freestyle,1211,225,111,732,143,25
googleapis,googleapis/toolkit,1211,614,260,246,91,16
doctrine,doctrine/doctrine2,1210,910,87,81,132,29
qmk,qmk/qmk_firmware,1209,768,156,204,81,87
weaveworks,weaveworks/cortex,1208,462,138,510,98,12
Microsoft,Microsoft/HoloToolkit-Unity,1206,907,81,82,136,36
openfoodfoundation,openfoodfoundation/openfoodnetwork,1204,887,75,115,127,17
w3c,w3c/webdriver,1204,483,276,283,162,16
robolectric,robolectric/robolectric,1204,481,115,450,158,18
azavea,azavea/pfb-network-connectivity,1200,453,152,420,175,11
libuv,libuv/libuv,1198,986,85,57,70,24
rails-girls-summer-of-code,rails-girls-summer-of-code/rgsoc-teams,1198,741,109,293,55,13
mirumee,mirumee/saleor,1197,497,168,381,151,15
kubernetes,kubernetes/heapster,1196,928,102,86,80,44
istio,istio/mixer,1196,533,279,274,110,18
geoadmin,geoadmin/mf-geoadmin3,1195,726,63,333,73,12
openwrt,openwrt/luci,1190,776,155,186,73,37
I2PC,I2PC/scipion,1190,362,85,580,163,22
ipfs,ipfs/js-ipfs,1189,666,79,383,61,24
facebook,facebook/immutable-js,1188,574,113,423,78,25
FTL13,FTL13/FTL13,1183,574,232,214,163,30
Samsung,Samsung/GearVRf,1182,915,108,91,68,11
square,square/okhttp,1181,837,70,107,167,17
zalando-incubator,zalando-incubator/zally,1180,565,127,367,121,16
ung-it,ung-it/UngIT,1176,56,118,871,131,12
capitalone,capitalone/cloud-custodian,1175,621,160,258,136,30
ibm-cds-labs,ibm-cds-labs/pixiedust,1174,263,120,635,156,13
mozilla-services,mozilla-services/pageshot,1171,576,100,203,292,17
gitextensions,gitextensions/gitextensions,1171,729,68,230,144,50
HerculesWS,HerculesWS/Hercules,1171,782,118,200,71,25
Microsoft,Microsoft/vscode-docs,1168,271,120,722,55,67
vuejs-templates,vuejs-templates/webpack,1165,819,94,79,173,43
styleguidist,styleguidist/react-styleguidist,1160,761,67,250,82,28
ReactionMechanismGenerator,ReactionMechanismGenerator/RMG-Py,1159,420,81,577,81,18
reactor,reactor/reactor-core,1158,398,121,514,125,21
ofiwg,ofiwg/libfabric,1155,608,242,230,75,28
kubernetes-incubator,kubernetes-incubator/kube-aws,1153,857,95,97,104,21
javaparser,javaparser/javaparser,1152,803,95,124,130,15
elastic,elastic/elasticsearch-net,1152,461,103,473,115,11
quodlibet,quodlibet/quodlibet,1151,777,59,174,141,21
laravel,laravel/dusk,1151,775,147,121,108,51
galaxyproject,galaxyproject/galaxy-hub,1151,315,93,689,54,28
firebase,firebase/FirebaseUI-Android,1150,851,99,99,101,18
github,github/VisualStudio,1149,476,84,460,129,11
modxcms,modxcms/evolution,1146,889,54,85,118,19
redbadger,redbadger/website-honestly,1145,421,76,579,69,14
apple,apple/swift-protobuf,1141,605,233,234,69,15
cyrusimap,cyrusimap/cyrus-imapd,1140,547,58,410,125,21
H4PM,H4PM/Elywing,1138,767,60,115,196,22
interledgerjs,interledgerjs/ilp-kit,1138,327,78,630,103,14
appirio-tech,appirio-tech/topcoder-app,1137,722,93,147,175,23
airbnb,airbnb/lottie-android,1137,624,91,253,169,26
18F,18F/openFEC-web-app,1137,435,135,472,95,15
OpenNMT,OpenNMT/OpenNMT,1134,460,103,467,104,24
squizlabs,squizlabs/PHP_CodeSniffer,1134,768,77,180,109,13
codemirror,codemirror/CodeMirror,1132,677,93,208,154,42
Endless-Horizon,Endless-Horizon/CEV-Eris,1130,230,203,472,225,26
influxdata,influxdata/kapacitor,1130,616,79,269,166,22
Polymer,Polymer/polymer-analyzer,1126,342,162,551,71,14
aio-libs,aio-libs/aiohttp,1126,749,52,226,99,30
aws,aws/aws-cli,1124,758,62,144,160,21
qorelanguage,qorelanguage/qore,1124,238,156,563,167,12
audiokit,audiokit/AudioKit,1123,688,75,225,135,27
realm,realm/realm-js,1123,633,79,270,141,18
PowerShell,PowerShell/PowerShell-Docs,1121,609,191,255,66,57
babel,babel/babel-preset-env,1119,632,111,291,85,21
rvm,rvm/rvm,1119,746,53,217,103,18
apollographql,apollographql/react-apollo,1116,774,61,154,127,28
att-comdev,att-comdev/openstack-helm,1116,713,177,136,90,29
Carthage,Carthage/Carthage,1115,777,85,116,137,18
phpstan,phpstan/phpstan,1114,739,51,186,138,25
openlegend,openlegend/core-rules,1110,601,51,345,113,14
WikiWatershed,WikiWatershed/model-my-watershed,1110,555,70,358,127,12
ampproject,ampproject/docs,1109,274,124,651,60,37
