org,repo,activity,comments,prs,commits,issues,authors
keboola,keboola/kbc-ui,493,218,45,184,46,9
auth0,auth0/docs,492,41,174,255,22,45
FriendsOfPHP,FriendsOfPHP/PHP-CS-Fixer,491,362,52,52,25,8
pkp,pkp/pkp-lib,490,356,28,53,53,9
payara,payara/Payara,489,367,39,56,27,24
openshift,openshift/origin-web-catalog,489,298,86,75,30,7
prometheus,prometheus/alertmanager,488,303,42,101,42,11
aio-libs,aio-libs/aiohttp,488,338,32,69,49,20
elixir-lang,elixir-lang/elixir,487,314,66,76,31,21
silverstripe,silverstripe/silverstripe-framework,487,336,60,52,39,18
hashicorp,hashicorp/packer,487,330,35,61,61,17
kubernetes-incubator,kubernetes-incubator/cri-o,487,394,36,36,21,12
pantsbuild,pantsbuild/pants,486,299,59,63,65,18
ludumdare38-team-iruka,ludumdare38-team-iruka/maingame,485,99,124,190,72,6
termux,termux/termux-packages,484,312,28,82,62,11
Polymer,Polymer/polymer,482,245,40,142,55,13
nus-mtp,nus-mtp/steps-networking-module,482,65,69,279,69,7
http4s,http4s/http4s,482,210,71,177,24,13
angular,angular/angular.js,482,378,34,29,41,14
4teamwork,4teamwork/opengever.core,481,134,49,259,39,11
babel,babel/babel,480,307,49,61,63,27
almende,almende/vis,479,376,23,26,54,8
gitextensions,gitextensions/gitextensions,479,287,25,128,39,25
MDAnalysis,MDAnalysis/mdanalysis,479,313,32,111,23,13
canonical-ols,canonical-ols/build.snapcraft.io,477,223,56,121,77,8
slamdata,slamdata/slamdata,477,310,50,57,60,9
greenelab,greenelab/deep-review,477,278,46,120,33,20
tidyverse,tidyverse/dplyr,476,270,46,98,62,14
yunit-io,yunit-io/yunit,476,272,33,129,42,20
ethereum,ethereum/mist,474,280,21,104,69,8
Azure,Azure/autorest,474,279,80,74,41,13
eclipse,eclipse/kapua,471,124,53,253,41,12
spring-cloud,spring-cloud/spring-cloud-dataflow,470,229,69,87,85,13
google,google/protobuf,470,329,44,33,64,15
dynasticdevelop,dynasticdevelop/place,470,140,53,230,47,11
AsynkronIT,AsynkronIT/protoactor-dotnet,470,313,64,63,30,9
open-learning-exchange,open-learning-exchange/BeLL-Apps,468,51,39,355,23,10
projecthydra-labs,projecthydra-labs/hyku,468,216,60,117,75,9
uber,uber/deck.gl,467,130,61,249,27,16
tesseract-ocr,tesseract-ocr/tesseract,466,375,25,30,36,11
humhub,humhub/humhub,465,327,26,35,77,8
sphinx-doc,sphinx-doc/sphinx,464,279,47,93,45,20
pybind,pybind/pybind11,464,368,28,41,27,7
simulationcraft,simulationcraft/simc,458,101,31,278,48,26
facebook,facebook/rocksdb,458,281,124,28,25,8
Microsoft,Microsoft/UWPCommunityToolkit,457,369,23,16,49,12
TextureGroup,TextureGroup/Texture,456,251,63,113,29,17
octobercms,octobercms/october,456,346,23,44,43,15
Microsoft,Microsoft/msbuild,451,317,38,31,65,12
47deg,47deg/freestyle,450,89,46,254,61,15
pypa,pypa/pip,449,357,32,25,35,15
NodeBB,NodeBB/NodeBB,448,207,25,164,52,9
quicwg,quicwg/base-drafts,448,183,33,200,32,10
zaproxy,zaproxy/zaproxy,448,299,47,54,48,8
canonical-websites,canonical-websites/www.ubuntu.com,445,157,77,85,126,9
astropy,astropy/astropy,443,354,31,19,39,14
cBioPortal,cBioPortal/cbioportal,442,212,49,97,84,19
ovh,ovh/cds,439,31,102,253,53,11
rook,rook/rook,438,309,42,36,51,9
typelevel,typelevel/cats,438,350,39,26,23,13
missioncommand,missioncommand/emp3-web,436,95,28,236,77,9
mailwatch,mailwatch/MailWatch,436,346,27,40,23,7
akka,akka/akka-http,434,347,26,21,40,12
azavea,azavea/pfb-network-connectivity,433,149,63,151,70,7
AsociacionDrupalES,AsociacionDrupalES/DrupalCampSpain,430,182,71,116,61,8
18F,18F/fec-cms,428,204,46,148,30,11
MoonchildProductions,MoonchildProductions/Pale-Moon,428,255,52,98,23,10
playframework,playframework/playframework,427,246,69,73,39,19
fable-compiler,fable-compiler/Fable,427,278,33,73,43,10
yandex,yandex/ClickHouse,426,93,73,234,26,15
WikiWatershed,WikiWatershed/model-my-watershed,424,220,22,135,47,9
aspnet,aspnet/MetaPackages,423,125,44,228,26,15
NativeScript,NativeScript/nativescript-cli,421,199,41,148,33,18
Sylius,Sylius/Sylius,421,255,48,31,87,23
wpninjas,wpninjas/ninja-forms,420,119,34,214,53,18
Dolibarr,Dolibarr/dolibarr,420,119,80,156,65,22
clab,clab/dynet,419,239,45,98,37,16
cocos2d,cocos2d/cocos2d-x,418,224,76,60,58,17
dotnet,dotnet/orleans,418,295,50,48,25,15
Azure,Azure/azure-webjobs-sdk-script,417,232,40,80,65,10
kubernetes-incubator,kubernetes-incubator/external-dns,416,213,49,133,21,7
kamailio,kamailio/kamailio,416,167,37,190,22,24
conan-io,conan-io/conan,416,282,34,44,56,9
telerik,telerik/kendo-ui-core,415,54,50,222,89,41
SatelliteQE,SatelliteQE/robottelo,415,262,58,52,43,14
uclibs,uclibs/scholar_uc,415,120,49,198,48,8
monax,monax/cli,415,174,63,148,30,8
vmware,vmware/docker-volume-vsphere,414,207,41,133,33,12
linuxmint,linuxmint/Cinnamon,414,224,75,73,42,19
primefaces,primefaces/primefaces,413,271,24,46,72,11
ng-bootstrap,ng-bootstrap/ng-bootstrap,413,263,52,44,54,6
ngageoint,ngageoint/hootenanny,412,206,31,154,21,11
feathersjs,feathersjs/feathers-docs,411,128,89,168,26,27
AzureAD,AzureAD/microsoft-authentication-library-for-dotnet,411,53,67,264,27,7
zalando-incubator,zalando-incubator/zally,411,171,46,148,46,8
Microsoft,Microsoft/RTVS,410,255,32,65,58,7
Tendrl,Tendrl/dashboard,410,260,31,46,73,7
g8os,g8os/grid,410,60,36,246,68,17
NuGet,NuGet/NuGetGallery,409,212,28,79,90,13
strongloop,strongloop/loopback-next,409,150,37,140,82,9
driftyco,driftyco/ionic-native,408,211,50,57,90,34
OAI,OAI/OpenAPI-Specification,408,302,30,51,25,9
archesproject,archesproject/arches,407,128,65,173,41,8
NSAMR,NSAMR/uk.ac.nsamr.journal,407,146,61,64,136,6
AdoptOpenJDK,AdoptOpenJDK/openjdk-build,407,256,36,83,32,7
spotify,spotify/scio,406,130,38,202,36,7
phpmyadmin,phpmyadmin/phpmyadmin,405,238,25,77,65,24
bavc,bavc/qctools,404,276,37,55,36,9
joomla-projects,joomla-projects/media-manager-improvement,403,221,37,102,43,10
piwik,piwik/piwik,402,181,31,132,58,10
MvvmCross,MvvmCross/MvvmCross,402,178,55,140,29,23
OnsenUI,OnsenUI/OnsenUI,402,158,46,164,34,8
bigchaindb,bigchaindb/bigchaindb,402,165,53,151,33,13
OP-TEE,OP-TEE/optee_os,401,320,25,33,23,11
CellProfiler,CellProfiler/CellProfiler,401,240,21,105,35,7
DynamoRIO,DynamoRIO/dynamorio,400,150,41,172,37,9
druid-io,druid-io/druid,398,259,60,37,42,19
golastmile,golastmile/rasa_nlu,397,205,27,117,48,9
activeadmin,activeadmin/activeadmin,397,288,34,49,26,16
mozilla,mozilla/fxa-auth-server,395,147,48,161,39,9
ReactiveX,ReactiveX/rxjs,395,295,34,26,40,21
mozilla,mozilla/addons-frontend,393,136,30,182,45,52
Drupal4Gov,Drupal4Gov/Drupal-GovCon-2017,393,243,41,34,75,7
pisilinux,pisilinux/main,393,79,138,135,41,6
VeloCloud,VeloCloud/website-ui,390,45,34,282,29,13
atomist,atomist/rug,390,114,39,204,33,12
Jackett,Jackett/Jackett,389,262,27,38,62,8
pojome,pojome/elementor,388,220,35,73,60,7
google,google/WebFundamentals,387,106,89,155,37,26
marmelab,marmelab/admin-on-rest,386,225,42,79,40,13
goreleaser,goreleaser/goreleaser,382,175,44,138,25,6
DevExpress,DevExpress/testcafe,381,220,70,47,44,7
aspnet,aspnet/SignalR,380,163,36,143,38,17
OpenNMT,OpenNMT/OpenNMT,380,102,39,207,32,10
GoogleCloudPlatform,GoogleCloudPlatform/google-cloud-ruby,379,189,37,129,24,8
BabylonJS,BabylonJS/Babylon.js,378,112,67,150,49,20
MusicConnectionMachine,MusicConnectionMachine/VisualizationG6,377,198,34,93,52,10
purescript,purescript/purescript,376,270,31,39,36,14
intel-analytics,intel-analytics/BigDL,376,168,92,88,28,21
linkerd,linkerd/linkerd,375,182,33,109,51,12
webdriverio,webdriverio/webdriverio,375,221,26,80,48,23
qmk,qmk/qmk_firmware,374,246,47,48,33,29
quasar-analytics,quasar-analytics/quasar,373,222,46,56,49,8
acemod,acemod/ACE3,373,258,31,45,39,14
couchbase,couchbase/sync_gateway,372,194,22,120,36,6
coreos,coreos/prometheus-operator,372,263,33,44,32,9
FaradayRF,FaradayRF/Faraday-Software,372,210,31,106,25,8
phalcon,phalcon/zephir,372,227,53,64,28,8
EDDiscovery,EDDiscovery/EDDiscovery,371,179,41,99,52,8
apollographql,apollographql/apollo-android,371,185,49,98,39,13
scikit-image,scikit-image/scikit-image,370,294,24,24,28,15
redhat-developer,redhat-developer/che-starter,370,238,53,49,30,6
Codeception,Codeception/Codeception,370,242,44,40,44,23
balabit,balabit/syslog-ng,369,294,26,25,24,10
Microsoft,Microsoft/vstest,369,214,64,58,33,8
intellij-rust,intellij-rust/intellij-rust,367,223,56,58,30,6
awesomeWM,awesomeWM/awesome,367,280,32,19,36,11
samsung-cnct,samsung-cnct/k2,367,254,42,35,36,8
gocd,gocd/gocd,366,209,58,56,43,12
nteract,nteract/hydrogen,366,249,32,55,30,6
weaveworks,weaveworks/flux,364,191,29,123,21,6
Aurorastation,Aurorastation/Aurora.3,364,165,76,74,49,14
fpco,fpco/stackage,363,176,45,114,28,35
grpc,grpc/grpc-java,362,210,66,60,26,10
dmlc,dmlc/xgboost,362,273,22,15,52,11
flatpak,flatpak/flatpak,362,234,28,53,47,15
Polymer,Polymer/polymer-analyzer,360,141,36,162,21,10
poldracklab,poldracklab/fmriprep,360,216,44,69,31,6
netlify,netlify/netlify-cms,360,232,36,67,25,14
vanilla,vanilla/vanilla,359,78,53,191,37,11
akveo,akveo/ng2-admin,359,160,25,118,56,15
Microsoft,Microsoft/vsts-agent,359,247,22,61,29,9
ucb-bar,ucb-bar/rocket-chip,358,110,50,175,23,15
realm,realm/SwiftLint,358,241,26,46,45,13
iovisor,iovisor/bcc,357,253,41,42,21,17
scala-native,scala-native/scala-native,357,212,54,58,33,15
prebid,prebid/Prebid.js,357,191,43,95,28,26
google,google/gapid,356,127,99,96,34,8
dokku,dokku/dokku,354,231,25,64,34,12
opencart,opencart/opencart,354,187,27,78,62,6
Elgg,Elgg/Elgg,354,204,63,56,31,9
OWASP,OWASP/owasp-summit-2017,353,61,60,199,33,31
ipython,ipython/ipython,353,253,26,28,46,13
hail-is,hail-is/hail,351,170,77,76,28,11
gctools-outilsgc,gctools-outilsgc/gcconnex,351,95,59,129,68,13
KC3Kai,KC3Kai/KC3Kai,351,183,35,106,27,14
yunzhiclub,yunzhiclub/MeasurementItemFrontEnd,349,27,84,201,37,7
redhat-ipaas,redhat-ipaas/ipaas-rest,349,211,61,39,38,6
mapbox,mapbox/mapbox-navigation-ios,348,120,41,157,30,6
rust-lang-nursery,rust-lang-nursery/rustup.rs,348,247,30,33,38,13
MinecraftForge,MinecraftForge/MinecraftForge,346,259,26,33,28,23
eclipse,eclipse/kura,346,173,52,100,21,12
angular,angular/angular.io,345,233,38,46,28,21
naver,naver/pinpoint,344,140,75,73,56,7
openstates,openstates/openstates,344,220,27,67,30,16
styleguidist,styleguidist/react-styleguidist,343,242,30,45,26,13
rangle,rangle/angular-training-slides,343,81,59,57,146,12
DiCarloLab-Delft,DiCarloLab-Delft/PycQED_py3,343,48,32,234,29,12
fossasia,fossasia/open-event-orga-server,340,172,48,54,66,13
wireapp,wireapp/wire-android,340,159,29,112,40,9
inspirehep,inspirehep/inspire-next,338,146,78,64,50,11
Graylog2,Graylog2/graylog2-server,338,123,32,142,41,8
CCI-Tools,CCI-Tools/cate-core,337,104,22,190,21,7
blackbaud,blackbaud/skyux2,336,132,32,109,63,6
nectR-Tutoring,nectR-Tutoring/nectr,336,53,54,185,44,7
lerna,lerna/lerna,336,217,45,47,27,11
Icinga,Icinga/icinga2,336,180,23,65,68,15
TheOdinProject,TheOdinProject/theodinproject,335,180,40,72,43,14
vatesfr,vatesfr/xo-web,334,131,22,138,43,6
KhronosGroup,KhronosGroup/Vulkan-LoaderAndValidationLayers,333,133,47,122,31,16
Yelp,Yelp/elastalert,333,217,22,28,66,9
ReactiveX,ReactiveX/RxJava,332,231,27,30,44,11
callstack-io,callstack-io/haul,332,168,33,99,32,13
weaveworks,weaveworks/scope,332,171,37,91,33,15
celery,celery/celery,331,261,24,17,29,14
codex-team,codex-team/codex.edu,331,24,39,223,45,6
gravitational,gravitational/teleport,331,127,30,134,40,7
SAPDocuments,SAPDocuments/Tutorials,330,93,32,59,146,15
wp-cli,wp-cli/wp-cli,329,181,37,82,29,8
NixOS,NixOS/nix,329,218,21,37,53,10
numixproject,numixproject/numix-core,329,174,44,77,34,10
rust-lang,rust-lang/book,328,138,34,120,36,19
MycroftAI,MycroftAI/mycroft-core,328,144,53,89,42,16
apprenda,apprenda/kismatic,327,180,28,86,33,6
attic-labs,attic-labs/noms,327,157,61,58,51,6
opensim-org,opensim-org/opensim-core,325,179,30,92,24,9
part-up,part-up/part-up,325,127,25,141,32,7
exercism,exercism/exercism.io,325,233,27,40,25,12
JanusGraph,JanusGraph/janusgraph,325,224,33,29,39,12
mozilla,mozilla/network-api,324,147,24,108,45,7
GoldenCheetah,GoldenCheetah/GoldenCheetah,323,140,38,111,34,14
golemfactory,golemfactory/golem,322,58,61,168,35,13
MonoGame,MonoGame/MonoGame,322,264,21,12,25,7
commons-app,commons-app/apps-android-commons,321,229,28,34,30,7
howdyai,howdyai/botkit,321,185,31,61,44,20
thewca,thewca/worldcubeassociation.org,320,191,43,61,25,7
emberjs,emberjs/data,320,216,30,53,21,11
encode,encode/django-rest-framework,319,230,32,22,35,18
Polymer,Polymer/polymer-cli,319,164,30,85,40,11
biolab,biolab/orange3,319,165,61,65,28,14
bloomberg,bloomberg/bucklescript,317,139,45,89,44,9
PSEBergclubBern,PSEBergclubBern/BergclubBern,316,82,32,137,65,8
18F,18F/omb-eregs,316,87,40,138,51,6
lbryio,lbryio/lbry,316,73,22,197,24,7
zestedesavoir,zestedesavoir/zds-site,316,205,31,47,33,11
18F,18F/openFEC,316,144,33,101,38,10
babel,babel/babel-preset-env,315,137,43,111,24,8
pvtworld,pvtworld/pvt,315,55,45,170,45,8
lbl-srg,lbl-srg/modelica-buildings,314,33,30,225,26,10
angular,angular/zone.js,313,227,27,30,29,7
wearewolves,wearewolves/werewolf_30m,313,22,113,156,22,6
codefordc,codefordc/housing-insights,312,183,43,57,29,15
broadinstitute,broadinstitute/gatk-protected,312,113,26,146,27,13
elementary,elementary/appcenter,311,115,33,137,26,20
molgenis,molgenis/molgenis,311,96,80,87,48,9
influxdata,influxdata/kapacitor,311,163,23,92,33,8
aclu-people-power,aclu-people-power/map,311,145,34,102,30,6
kubernetes-incubator,kubernetes-incubator/kargo,311,198,46,40,27,17
wagtail,wagtail/wagtail,311,174,26,84,27,19
algolia,algolia/react-instantsearch,311,104,39,132,36,12
CGAL,CGAL/cgal,311,206,46,23,36,6
openlayers,openlayers/openlayers,310,175,35,42,58,8
youzan,youzan/zent,310,26,52,210,22,14
letscontrolit,letscontrolit/ESPEasy,309,186,31,67,25,11
sul-dlss,sul-dlss/mirador_sul,309,64,45,162,38,8
idaholab,idaholab/raven,309,101,28,126,54,10
ray-project,ray-project/ray,308,186,44,38,40,8
LiskHQ,LiskHQ/lisk-nano,307,32,37,198,40,8
Microsoft,Microsoft/reactxp,307,159,28,70,50,24
enonic,enonic/xp,306,55,54,116,81,9
hyperium,hyperium/hyper,306,132,27,122,25,13
reactor,reactor/reactor-core,305,116,34,124,31,11
g8os,g8os/core0,304,55,46,157,46,14
steemit,steemit/condenser,304,94,45,113,52,9
18F,18F/openFEC-web-app,304,93,55,134,22,9
NYPL-Simplified,NYPL-Simplified/web-reader-landing-page,302,88,39,123,52,7
aspnet,aspnet/Hosting,302,134,25,114,29,15
facebook,facebook/reason,301,159,25,82,35,16
diesel-rs,diesel-rs/diesel,301,160,21,95,25,11
Azure,Azure/azure-quickstart-templates,301,107,96,68,30,39
TrueCar,TrueCar/gluestick,301,47,49,174,31,11
lagom,lagom/lagom,299,181,33,52,33,11
opentoonz,opentoonz/opentoonz,299,232,23,11,33,7
AliceO2Group,AliceO2Group/AliceO2,298,202,45,30,21,12
google,google/oss-fuzz,298,166,40,71,21,16
projectcalico,projectcalico/calico,297,178,39,35,45,11
ReactiveX,ReactiveX/RxSwift,297,180,27,55,35,16
qgis,qgis/QGIS-Documentation,296,114,40,110,32,9
plone,plone/Products.CMFPlone,295,169,25,75,26,16
mobxjs,mobxjs/mobx,294,198,23,35,38,20
nasa,nasa/openmct,292,154,22,87,29,10
openshiftio,openshiftio/launchpad-frontend,292,82,23,141,46,6
bazelbuild,bazelbuild/rules_go,292,187,38,32,35,7
Jumpscale,Jumpscale/jumpscale_core8,291,51,39,174,27,20
jemalloc,jemalloc/jemalloc,291,163,53,51,24,6
cloud-elements,cloud-elements/churros,290,32,49,158,51,22
infinitered,infinitered/ignite,290,193,25,38,34,12
neuropoly,neuropoly/spinalcordtoolbox,289,77,36,138,38,10
MusicConnectionMachine,MusicConnectionMachine/api,289,120,43,102,24,17
openSUSE,openSUSE/osem,288,223,23,21,21,12
spring2017gamestudio,spring2017gamestudio/prairie-creek,287,38,53,174,22,12
ilios,ilios/frontend,286,152,40,70,24,6
mumble-voip,mumble-voip/mumble,282,177,38,38,29,9
AjuntamentdeBarcelona,AjuntamentdeBarcelona/decidim,282,142,21,95,24,7
sysrepo,sysrepo/sysrepo,281,170,44,41,26,8
giantswarm,giantswarm/aws-operator,280,119,53,67,41,6
vscode-icons,vscode-icons/vscode-icons,280,170,34,45,31,8
ebanx,ebanx/woocommerce-gateway-ebanx,280,42,37,174,27,7
istio,istio/mixer,278,138,58,56,26,8
gap-system,gap-system/gap,278,145,49,52,32,7
google,google/earthenterprise,278,182,30,24,42,9
mruby,mruby/mruby,277,118,22,80,57,11
bocoup,bocoup/image-annotator,277,108,42,94,33,8
ekylibre,ekylibre/ekylibre,277,50,22,166,39,8
lbryio,lbryio/lbry-app,275,45,24,152,54,9
gruntwork-io,gruntwork-io/terragrunt,275,174,23,56,22,8
Netflix,Netflix/security_monkey,275,117,41,94,23,15
the-blue-alliance,the-blue-alliance/the-blue-alliance,275,111,22,114,28,7
fabric-composer,fabric-composer/fabric-composer,274,118,50,52,54,16
gobuffalo,gobuffalo/buffalo,274,137,26,75,36,8
interledgerjs,interledgerjs/ilp-kit,272,72,25,148,27,7
thirtybees,thirtybees/thirtybees,271,108,24,112,27,6
egovernment,egovernment/eregistrations,270,37,36,153,44,6
Endless-Horizon,Endless-Horizon/CEV-Eris,270,29,56,148,37,11
CERNDocumentServer,CERNDocumentServer/cds,269,92,49,44,84,8
Polymer,Polymer/docs,269,101,48,92,28,26
solanum-tuberosums,solanum-tuberosums/bangazonOrientationAPI,269,24,35,173,37,8
openframeworks,openframeworks/openFrameworks,268,146,40,54,28,13
mozilla,mozilla/normandy,268,153,47,45,23,6
StackStorm,StackStorm/st2,267,134,28,75,30,10
haskell-foundation,haskell-foundation/foundation,267,109,28,107,23,6
mitmproxy,mitmproxy/mitmproxy,266,132,49,58,27,13
OpenSlides,OpenSlides/OpenSlides,265,165,42,36,22,6
spinnaker,spinnaker/spinnaker,265,123,58,54,30,10
fossasia,fossasia/open-event-android,265,152,25,45,43,9
dotkom,dotkom/super-duper-fiesta,265,21,65,153,26,6
easydigitaldownloads,easydigitaldownloads/easy-digital-downloads,265,145,27,49,44,8
solgenomics,solgenomics/sgn,264,58,24,140,42,13
pulibrary,pulibrary/plum,263,82,37,94,50,6
dotnet,dotnet/roslyn-analyzers,263,167,30,43,23,13
UKHackspaceFoundation,UKHackspaceFoundation/website,261,29,26,168,38,7
Leaflet,Leaflet/Leaflet,261,171,26,30,34,16
silx-kit,silx-kit/silx,261,143,45,43,30,6
GumptiousGeckos,GumptiousGeckos/Git-Agora,261,24,88,84,65,6
conda,conda/conda-build,260,129,45,50,36,8
TykTechnologies,TykTechnologies/tyk,259,131,31,75,22,6
curationexperts,curationexperts/laevigata,259,73,23,67,96,6
kytos,kytos/kytos,258,140,37,47,34,9
PecanProject,PecanProject/pecan,257,112,45,76,24,9
tlswg,tlswg/tls13-spec,257,123,44,65,25,12
etsy,etsy/phan,255,98,47,65,45,13
decred,decred/dcrdocs,255,152,41,31,31,8
allure-framework,allure-framework/allure2,255,36,37,151,31,8
buildbot,buildbot/buildbot,254,137,55,38,24,14
steemit,steemit/steem,253,94,33,90,36,9
KhronosGroup,KhronosGroup/glslang,251,143,33,48,27,8
pwndbg,pwndbg/pwndbg,251,163,33,31,24,7
numenta,numenta/nupic,249,102,39,80,28,7
LegalX,LegalX/PartWays,247,69,32,82,64,6
neo4j-contrib,neo4j-contrib/neo4j-apoc-procedures,245,132,31,46,36,9
ansible,ansible/ansible-container,245,108,34,78,25,9
watson-developer-cloud,watson-developer-cloud/java-sdk,245,102,27,88,28,11
ask-again-later,ask-again-later/character-system,245,29,48,140,28,6
akvo,akvo/akvo-flow,244,92,30,95,27,6
elementary,elementary/website,243,102,32,88,21,15
fedora-infra,fedora-infra/bodhi,241,122,45,36,38,9
google,google/xi-editor,241,142,31,39,29,13
letsencrypt,letsencrypt/boulder,241,98,47,69,27,8
codemirror,codemirror/CodeMirror,240,136,27,51,26,18
wxWidgets,wxWidgets/Phoenix,237,120,27,37,53,11
NHNNEXT,NHNNEXT/2017-01-HUDI-MAC-CHAR,236,89,37,45,65,7
hyperledger,hyperledger/composer,234,84,46,55,49,20
openSUSE,openSUSE/osc-plugin-factory,233,112,49,44,28,6
hangoutsbot,hangoutsbot/hangoutsbot,233,140,22,48,23,7
illegal-llamas,illegal-llamas/Bangazon-LLC,231,75,40,84,32,6
uber,uber/react-vis,230,102,42,59,27,11
facebook,facebook/draft-js,229,138,29,17,45,6
fossasia,fossasia/susper.com,229,138,24,40,27,7
npi-ufc-qxd,npi-ufc-qxd/gpa-extensao,229,37,23,124,45,8
vuejs-templates,vuejs-templates/webpack,228,160,24,14,30,14
uclouvain,uclouvain/osis-portal,228,57,42,106,23,10
nukeviet,nukeviet/nukeviet,228,129,23,27,49,8
bigbluebutton,bigbluebutton/bigbluebutton,228,70,67,59,32,14
rackerlabs,rackerlabs/rackspace-how-to,227,122,28,56,21,9
neo4j-contrib,neo4j-contrib/neo4j-graph-algorithms,226,40,23,136,27,7
Team-Slytherin,Team-Slytherin/Bangazon-Terminal-Interface,225,48,46,83,48,6
MetaMask,MetaMask/metamask-plugin,224,115,27,50,32,8
UNArqui17i-B,UNArqui17i-B/FrontEnd,224,21,38,144,21,6
wso2,wso2/product-ei,223,89,33,42,59,10
leanprover,leanprover/lean,221,128,32,35,26,8
gchq,gchq/Gaffer,221,53,31,112,25,8
byuweb,byuweb/2017-components,219,46,28,123,22,7
googleapis,googleapis/toolkit,219,81,56,61,21,12
BD2KGenomics,BD2KGenomics/toil,218,119,24,43,32,9
geosolutions-it,geosolutions-it/geonode,218,27,59,97,35,11
dotnet,dotnet/standard,218,146,21,27,24,11
cmu-db,cmu-db/peloton,216,142,32,18,24,12
FreezingMoon,FreezingMoon/AncientBeast,216,77,26,75,38,7
mapbox,mapbox/mapbox-android-demo,214,94,23,75,22,8
Princeton-CDH,Princeton-CDH/mapping-expatriate-paris,213,59,39,40,75,7
lonelyplanet,lonelyplanet/backpack-ui,213,23,46,123,21,9
MLTSHP,MLTSHP/mltshp,212,50,23,75,64,9
ResistanceCalendar,ResistanceCalendar/resistance-calendar-frontend,211,120,22,31,38,6
kivy,kivy/kivy,210,126,22,29,33,12
facebook,facebook/AsyncDisplayKit,208,114,23,48,23,11
telerik,telerik/kendo-theme-default,207,27,32,109,39,7
exercism,exercism/xgo,206,114,35,30,27,9
sccp2017,sccp2017/defective-project,205,62,67,54,22,9
HopsonCommunity,HopsonCommunity/Community-Game,205,88,49,45,23,12
Dash-Industry-Forum,Dash-Industry-Forum/dash.js,205,134,23,20,28,10
DataViva,DataViva/dataviva-site,203,28,21,96,58,6
rubberduck-vba,rubberduck-vba/Rubberduck,203,124,30,24,25,7
next-dimension-team,next-dimension-team/3duml,201,30,25,116,30,7
OpenBankProject,OpenBankProject/OBP-API,200,28,24,125,23,7
gitbucket,gitbucket/gitbucket,200,107,28,42,23,10
ndnumobile,ndnumobile/web,198,23,66,65,44,7
freedombox,freedombox/Plinth,197,125,23,26,23,18
geosolutions-it,geosolutions-it/MapStore2,196,23,64,69,40,9
reactjs,reactjs/redux,196,133,23,17,23,16
Frames-Proj,Frames-Proj/frames,195,43,45,72,35,6
vistadataproject,vistadataproject/nonClinicalRPCs,194,25,37,104,28,7
informatics-isi-edu,informatics-isi-edu/chaise,191,52,25,82,32,8
vanilla-framework,vanilla-framework/vanilla-framework,190,80,38,47,25,6
phpid-jakarta,phpid-jakarta/phpid-jakarta.github.io,189,63,44,53,29,6
robolectric,robolectric/robolectric,188,49,26,89,24,10
SenseNet,SenseNet/sensenet,186,35,22,101,28,8
Broadsword-GIS-Org,Broadsword-GIS-Org/SE_BroadSword-GIS,186,41,33,77,35,6
dropwizard,dropwizard/dropwizard,182,116,22,21,23,12
OpenGrok,OpenGrok/OpenGrok,180,96,25,31,28,6
antlr,antlr/grammars-v4,178,94,31,32,21,17
popcodeorg,popcodeorg/popcode,177,90,30,26,31,8
emqtt,emqtt/emqttd,176,80,23,41,32,6
src-d,src-d/go-git,175,96,25,27,27,6
rsyslog,rsyslog/rsyslog,173,86,25,40,22,10
libgdx,libgdx/libgdx,170,87,22,31,30,15
exercism,exercism/xjava,167,81,27,38,21,8
JdeRobot,JdeRobot/JdeRobot,165,57,25,55,28,9
material-components,material-components/material-components-ios,164,66,29,46,23,10
wedeploy,wedeploy/wedeploy.com,161,35,31,70,25,7
MyCATApache,MyCATApache/Mycat-Server,161,99,21,17,24,7
Autodesk,Autodesk/genetic-constructor,160,32,26,77,25,8
Microsoft,Microsoft/bond,156,64,29,40,23,8
VOLTTRON,VOLTTRON/volttron,151,48,37,34,32,8
redbrick,redbrick/docs,149,63,33,31,22,7
dojo,dojo/dojo.io,138,34,27,45,32,10
googledatalab,googledatalab/datalab,137,55,24,31,27,7
NuGet,NuGet/docs.microsoft.com-nuget,126,40,22,42,22,9
nbschool,nbschool/ecommerce_api,124,33,40,27,24,8
cyverse,cyverse/atmosphere,123,41,21,40,21,7
advocacycommons,advocacycommons/advocacycommons,122,36,22,43,21,8
urfu-2016,urfu-2016/team3,112,48,23,15,26,6
harvard-lil,harvard-lil/perma,110,22,30,37,21,7
Shippable,Shippable/base,101,21,26,30,24,13
