org,repo,activity,comments,prs,commits,issues,authors
fusionpbx,fusionpbx/fusionpbx,380,128,26,191,35,12
github,github/open-source-guide,379,200,67,83,29,38
facebook,facebook/reason,378,273,28,35,42,11
SatelliteQE,SatelliteQE/robottelo,376,199,75,67,35,15
OWASP,OWASP/owasp-mstg,376,55,77,219,25,14
enonic,enonic/xp,374,50,95,154,75,12
Microsoft,Microsoft/vsts-agent,373,123,24,200,26,11
acquia,acquia/blt,372,155,72,106,39,14
PowerDNS,PowerDNS/pdns,372,153,86,88,45,18
SpongePowered,SpongePowered/SpongeCommon,371,116,21,203,31,18
projecthydra-labs,projecthydra-labs/hyrax,371,155,34,129,53,13
,ultrabug/py3status,370,219,43,96,12,11
SharePoint,SharePoint/PnP-Sites-Core,370,278,24,37,31,12
warmcat,warmcat/libwebsockets,368,232,11,84,41,14
avocado-framework,avocado-framework/avocado,367,224,87,45,11,12
,Manishearth/rust-clippy,366,240,31,52,43,13
,asciimoo/wuzz,365,219,36,70,40,16
mockito,mockito/mockito,365,268,23,44,30,12
aspnet,aspnet/SignalR,365,121,34,175,35,13
akka,akka/akka-http,365,264,28,30,43,12
googleapis,googleapis/toolkit,364,197,75,65,27,14
uclouvain,uclouvain/osis,362,100,56,146,60,17
mozilla,mozilla/thimble.mozilla.org,361,278,37,31,15,21
telerik,telerik/kendo-theme-default,361,77,48,207,29,11
openstreetmap,openstreetmap/iD,361,211,13,101,36,13
,Code4SocialGood/C4SG,360,67,90,74,129,27
spotify,spotify/scio,359,89,21,228,21,12
tinytacoteam,tinytacoteam/zazu,359,206,46,87,20,12
galaxyproject,galaxyproject/galaxy-hub,358,108,40,193,17,11
,MikePopoloski/slang,358,38,79,208,33,11
frappe,frappe/frappe,356,107,101,120,28,19
matrix-org,matrix-org/synapse,355,140,45,129,41,15
atomist,atomist/end-user-documentation,354,21,19,295,19,12
flatpak,flatpak/flatpak,352,226,14,55,57,12
,mgp25/Instagram-API,350,232,21,31,66,13
DynamoDS,DynamoDS/Dynamo,349,206,68,55,20,13
Endless-Horizon,Endless-Horizon/CEV-Eris,348,76,77,125,70,19
coala,coala/projects,347,238,45,50,14,15
openwrt,openwrt/luci,347,231,46,58,12,13
Shippable,Shippable/base,346,75,99,94,78,15
freedomofpress,freedomofpress/securedrop,346,221,16,78,31,13
,Miserlou/Zappa,345,226,14,71,34,12
react-toolbox,react-toolbox/react-toolbox,344,239,19,26,60,13
zeit,zeit/now-cli,343,174,18,94,57,11
docker,docker/containerd,343,213,64,53,13,16
gatsbyjs,gatsbyjs/gatsby,342,176,20,122,24,11
driftyco,driftyco/ionic-native,341,176,47,70,48,23
Azure,Azure/azure-quickstart-templates,341,121,109,98,13,48
clab,clab/dynet,341,214,32,68,27,17
,mpociot/botman,341,196,38,72,35,11
dotnet,dotnet/corefxlab,340,197,53,72,18,11
,rmosolgo/graphql-ruby,339,208,34,78,19,12
facebook,facebook/osquery,339,215,49,47,28,13
appirio-tech,appirio-tech/topcoder-app,339,200,35,48,56,13
kamailio,kamailio/kamailio,338,155,27,133,23,23
,skyarkhangel/Hardcore-SK,337,99,86,114,38,11
eclipse,eclipse/omr,335,216,58,48,13,21
cplusplus,cplusplus/draft,335,157,50,103,25,16
mosdef-hub,mosdef-hub/mbuild,334,131,70,106,27,17
youtube,youtube/vitess,334,187,69,64,14,19
dailymotion,dailymotion/hls.js,333,168,12,126,27,12
Leaflet,Leaflet/Leaflet,333,213,30,50,40,22
mattermost,mattermost/docs,332,68,57,170,37,13
EC-CUBE,EC-CUBE/ec-cube,329,193,54,44,38,16
drush-ops,drush-ops/drush,329,172,37,93,27,11
http4s,http4s/http4s,328,158,50,99,21,13
broadinstitute,broadinstitute/gatk,325,207,22,67,29,17
airbnb,airbnb/react-dates,325,198,30,59,38,15
MDAnalysis,MDAnalysis/mdanalysis,325,225,17,70,13,13
Codeception,Codeception/Codeception,323,226,29,26,42,16
,ro31337/libretaxi,322,169,42,63,48,17
Automattic,Automattic/vip-go-mu-plugins,322,81,38,191,12,11
Team612,Team612/612-2017,321,45,43,216,17,11
freifunk-gluon,freifunk-gluon/gluon,321,213,21,71,16,14
,lukesampson/scoop,321,105,49,154,13,14
projectcalico,projectcalico/calico,320,192,52,49,27,12
magento,magento/devdocs,319,134,23,151,11,34
,ytti/oxidized,319,224,30,29,36,16
Homebrew,Homebrew/homebrew-science,317,198,55,40,24,23
kubernetes-incubator,kubernetes-incubator/bootkube,317,241,28,30,18,12
,spf13/hugo,317,198,30,33,56,17
haikuports,haikuports/haikuports,316,133,56,113,14,19
nipy,nipy/nipype,315,216,40,35,24,13
explosion,explosion/spaCy,314,190,15,51,58,14
Microsoft,Microsoft/vscode-mssql,314,151,26,73,64,11
opencontainers,opencontainers/runc,312,245,29,24,14,15
audiokit,audiokit/AudioKit,311,199,11,63,38,11
kubernetes,kubernetes/heapster,310,230,33,25,22,18
solgenomics,solgenomics/sgn,309,51,11,203,44,11
ppy,ppy/osu-framework,308,97,98,96,17,12
,iissnan/hexo-theme-next,305,210,19,28,48,11
intel-analytics,intel-analytics/BigDL,304,155,61,48,40,13
Flexget,Flexget/Flexget,302,110,26,144,22,19
rails,rails/webpacker,299,204,44,33,18,26
,rpherbig/dr-scripts,298,115,58,88,37,15
primefaces,primefaces/primefaces,298,163,12,49,74,12
ligo-cbc,ligo-cbc/pycbc,295,143,53,80,19,16
tootsuite,tootsuite/mastodon,294,97,25,128,44,14
exercism,exercism/xjava,294,192,31,42,29,13
,sksamuel/elastic4s,294,166,20,75,33,16
QCoDeS,QCoDeS/Qcodes,294,140,23,115,16,13
hyperium,hyperium/hyper,292,127,20,131,14,11
magefree,magefree/mage,291,136,44,77,34,15
,kamranahmedse/design-patterns-for-humans,289,162,47,57,23,35
,squeaky-pl/japronto,289,185,17,60,27,12
electrode-io,electrode-io/electrode,288,136,54,73,25,13
SparkDevNetwork,SparkDevNetwork/Rock,287,68,19,174,26,13
,splitbrain/dokuwiki,285,163,41,50,31,26
GoogleCloudPlatform,GoogleCloudPlatform/python-docs-samples,284,111,41,120,12,16
prebid,prebid/Prebid.js,283,176,31,54,22,32
FTL13,FTL13/FTL13,283,127,46,51,59,17
mobxjs,mobxjs/mobx,283,210,20,27,26,15
wp-cli,wp-cli/wp-cli,282,166,33,44,39,13
ufal,ufal/neuralmonkey,282,111,32,120,19,11
FreeRDP,FreeRDP/FreeRDP,282,181,36,31,34,13
codecombat,codecombat/codecombat,281,41,38,190,12,16
cloud-elements,cloud-elements/churros,280,27,65,168,20,22
att-comdev,att-comdev/openstack-helm,279,158,47,44,30,16
Azure,Azure/acs-engine,277,121,61,73,22,14
ESMValGroup,ESMValGroup/ESMValTool,277,76,15,160,26,15
hangoutsbot,hangoutsbot/hangoutsbot,276,174,24,62,16,13
mozilla,mozilla/rr,276,186,13,56,21,12
projectcalico,projectcalico/calicoctl,275,173,40,34,28,12
I2PC,I2PC/scipion,274,78,27,116,53,14
yarpc,yarpc/yarpc-go,274,54,24,178,18,11
,serghey-rodin/vesta,274,191,24,28,31,18
espruino,espruino/Espruino,271,179,22,43,27,11
pmodels,pmodels/mpich,270,193,38,28,11,11
ReactWindows,ReactWindows/react-native-windows,270,146,37,52,35,14
wevote,wevote/WebApp,268,153,40,58,17,13
libgit2,libgit2/libgit2,268,166,33,58,11,14
videojs,videojs/videojs-contrib-hls,268,174,26,45,23,11
NumScale,NumScale/boost.simd,267,113,34,107,13,11
biolab,biolab/orange3,267,132,53,58,24,14
Roll20,Roll20/roll20-character-sheets,265,80,100,68,17,32
,jusleg/soen341,265,72,52,112,29,13
girder,girder/girder,265,114,31,104,16,11
plone,plone/Products.CMFPlone,265,116,20,110,19,16
gocd,gocd/gocd,264,165,37,31,31,12
rust-lang,rust-lang/crates.io,264,199,26,22,17,19
Homebrew,Homebrew/homebrew-php,264,171,49,32,12,12
pantheon-systems,pantheon-systems/documentation,263,76,38,131,18,12
webpack-china,webpack-china/webpack.js.org,263,96,58,92,17,28
,tomchristie/django-rest-framework,262,159,37,42,24,18
dashpay,dashpay/dash,261,130,63,55,13,13
pfnet,pfnet/PaintsChainer,261,173,20,43,25,13
patternfly,patternfly/patternfly,260,182,14,49,15,13
duckduckgo,duckduckgo/zeroclickinfo-goodies,260,172,29,23,36,13
ucb-bar,ucb-bar/firrtl,259,126,26,89,18,13
ofiwg,ofiwg/libfabric,259,130,52,53,24,14
NuGet,NuGet/NuGetGallery,258,103,19,73,63,11
SubtitleEdit,SubtitleEdit/subtitleedit,258,100,39,97,22,11
cloudfoundry,cloudfoundry/cf-deployment,258,60,17,169,12,27
MicrosoftDX,MicrosoftDX/nether,257,81,58,63,55,11
facebook,facebook/draft-js,257,172,25,31,29,14
pimcore,pimcore/pimcore,257,107,32,71,47,20
vapor,vapor/vapor,256,127,31,68,30,11
DynamoDS,DynamoDS/DynamoRevit,255,89,70,82,14,11
MvvmCross,MvvmCross/MvvmCross,255,146,35,57,17,19
sinonjs,sinonjs/sinon,254,146,32,51,25,15
2factorauth,2factorauth/twofactorauth,253,135,55,49,14,24
XENON1T,XENON1T/pax,253,52,36,150,15,22
,Jermolene/TiddlyWiki5,253,159,19,54,21,12
x-team,x-team/unleash,253,130,22,77,24,11
aiidateam,aiidateam/aiida_core,248,107,33,69,39,12
spotify,spotify/luigi,248,184,25,24,15,16
c4cs,c4cs/c4cs.github.io,247,116,23,77,31,25
,AliasIO/Wappalyzer,247,126,57,52,12,16
,perwendel/spark,244,185,16,21,22,11
emberjs,emberjs/data,244,146,27,53,18,11
cBioPortal,cBioPortal/cbioportal,243,122,46,59,16,19
p4lang,p4lang/p4c,242,118,51,54,19,13
ckan,ckan/ckan,242,155,25,45,17,14
ACEmulator,ACEmulator/ACE,240,87,70,52,31,15
,DennisSnijder/MakeGithubGreatAgain,239,150,19,42,28,14
django-oscar,django-oscar/django-oscar,239,83,26,117,13,23
Azure,Azure/azure-xplat-cli,238,137,50,31,20,18
FAForever,FAForever/fa,238,85,34,101,18,12
react-native-community,react-native-community/react-native-elements,237,155,16,40,26,13
,Weieiei/ConULearn,235,77,36,104,18,11
PowerShell,PowerShell/PowerShell-Docs,233,100,55,60,18,16
mruby,mruby/mruby,232,117,19,55,41,11
ECSE428-MCGILL,ECSE428-MCGILL/backend,231,32,29,111,59,13
nodejs,nodejs/nodejs.org,229,154,32,32,11,18
,ivanb7/soen341group3,228,55,12,132,29,11
justwatchcom,justwatchcom/gopass,225,120,35,31,39,13
Sistemas-Multimedia,Sistemas-Multimedia/MCDWT,225,69,36,81,39,13
rust-lang,rust-lang/book,225,103,23,73,26,13
ofi-cray,ofi-cray/libfabric-cray,224,139,17,27,41,11
18F,18F/openFEC,221,102,23,79,17,11
google,google/flatbuffers,220,150,15,31,24,14
WikiEducationFoundation,WikiEducationFoundation/WikiEduDashboard,220,56,19,119,26,11
,Twentysix26/Red-DiscordBot,219,148,26,21,24,11
pantsbuild,pantsbuild/pants,219,99,45,52,23,16
materialsproject,materialsproject/pymatgen,218,58,33,114,13,18
iron-io,iron-io/functions,217,89,23,81,24,11
tc39,tc39/ecma262,215,113,22,64,16,11
,amay077/Xamarin.Forms.GoogleMaps,215,82,29,76,28,11
,Fyrd/caniuse,215,127,29,27,32,16
robotology,robotology/yarp,214,95,16,82,21,13
collectd,collectd/collectd,214,141,18,33,22,12
google,google/go-github,210,144,21,34,11,11
Artemis-Community,Artemis-Community/Artemis-Station,209,25,63,94,27,11
ember-cli,ember-cli/ember-cli,209,124,20,47,18,15
Icinga,Icinga/icingaweb2,209,72,37,63,37,13
ProjectMirador,ProjectMirador/mirador,206,106,20,43,37,13
phoenixframework,phoenixframework/phoenix,206,111,29,53,13,13
SpongePowered,SpongePowered/SpongeAPI,205,80,16,92,17,14
national-voter-file,national-voter-file/national-voter-file,202,60,52,79,11,12
draios,draios/sysdig,201,74,18,98,11,14
zeit,zeit/styled-jsx,201,137,16,24,24,11
cloudfoundry,cloudfoundry/bosh-cli,200,99,12,57,32,24
SAPDocuments,SAPDocuments/Tutorials,200,58,28,75,39,18
learning-unlimited,learning-unlimited/ESP-Website,199,58,22,108,11,11
OWASP,OWASP/owasp-summit-2017,197,36,27,115,19,17
docker,docker/machine,196,139,18,21,18,13
,muesli/beehive,195,81,16,74,24,11
,emeryberger/CSrankings,194,47,42,93,12,12
dropwizard,dropwizard/dropwizard,194,102,20,54,18,12
FriendsOfSymfony,FriendsOfSymfony/FOSUserBundle,194,124,26,28,16,16
KSP-CKAN,KSP-CKAN/NetKAN,193,78,54,46,15,12
adazzle,adazzle/react-data-grid,193,64,22,87,20,11
,mgechev/angular-seed,193,123,17,22,31,13
fission,fission/fission,193,127,23,27,16,11
,SiamakSamie/SOEN341,192,52,24,97,19,15
cerner,cerner/terra-ui,190,51,25,91,23,13
ballerinalang,ballerinalang/ballerina,190,82,54,38,16,20
,eweitnauer/gm-play-iub-2017,189,22,30,120,17,16
,pydanny/cookiecutter-django,189,93,13,63,20,17
howdyai,howdyai/botkit,189,118,18,21,32,16
aws,aws/amazon-cognito-identity-js,187,120,15,24,28,11
,tuhdo/os01,187,75,17,65,30,14
LDMXAnalysis,LDMXAnalysis/ldmx-sw,187,47,21,93,26,13
solidusio,solidusio/solidus,185,101,39,32,13,11
UBC-Snowbots,UBC-Snowbots/IGVC-2017,185,40,16,110,19,11
facebook,facebook/immutable-js,185,97,17,59,12,11
JuliaPlots,JuliaPlots/Plots.jl,185,112,22,21,30,11
,pennersr/django-allauth,184,93,29,41,21,18
line,line/armeria,182,104,29,37,12,11
,abo-abo/swiper,181,119,17,22,23,11
spinnaker,spinnaker/spinnaker,181,95,33,31,22,11
travis-ci,travis-ci/docs-travis-ci-com,180,87,22,53,18,20
QMCPACK,QMCPACK/qmcpack,179,122,24,22,11,11
geoadmin,geoadmin/mf-chsdi3,178,83,29,54,12,11
babel,babel/babylon,178,86,20,57,15,11
,rt2zz/redux-persist,176,127,11,25,13,11
phpro,phpro/grumphp,175,110,26,24,15,11
,monero-project/monero-core,172,65,43,37,27,11
,chenxiaolong/DualBootPatcher,171,82,20,56,13,11
OrchardCMS,OrchardCMS/Orchard,170,106,13,25,26,11
github,github/linguist,169,93,28,26,22,18
,kvangent/PokeAlarm,169,80,19,51,19,13
Netflix,Netflix/security_monkey,169,78,38,31,22,12
ballerinalang,ballerinalang/composer,168,50,39,59,20,16
alibaba,alibaba/rax,168,29,30,93,16,11
bigbluebutton,bigbluebutton/bigbluebutton,166,51,52,41,22,11
RoboJackets,RoboJackets/robocup-software,163,70,18,62,13,11
,kvhnuke/etherwallet,156,30,13,102,11,11
facebookincubator,facebookincubator/prophet,156,83,17,22,34,15
,k4m4/movies-for-hackers,155,21,41,77,16,17
ngageoint,ngageoint/geowave,154,53,21,67,13,14
vuejs,vuejs/vuejs.org,152,86,22,22,22,13
fabric8io,fabric8io/kubernetes-client,148,65,29,42,12,11
material-components,material-components/material-components-ios,144,37,30,57,20,13
,robmorgan/phinx,144,92,15,26,11,12
,mubaris/yes,140,36,28,57,19,14
KhronosGroup,KhronosGroup/glslang,134,63,18,39,14,12
Codeception,Codeception/CodeceptJS,133,78,16,22,17,11
ReactiveX,ReactiveX/RxSwift,133,75,18,27,13,12
skbkontur,skbkontur/retail-ui,129,26,15,66,22,12
okfn,okfn/opendataday,129,47,18,53,11,12
mybb,mybb/mybb,127,61,25,23,18,12
spark,spark/docs,122,36,11,63,12,19
NLeSC,NLeSC/guide,120,52,16,40,12,11
Midburn,Midburn/Spark,119,36,12,54,17,13
fabric8io,fabric8io/fabric8,115,25,14,62,14,11
espressomd,espressomd/espresso,114,40,32,30,12,12
flowtype,flowtype/flow-typed,111,45,21,25,20,16
ArduPilot,ArduPilot/ardupilot_wiki,109,52,14,32,11,14
fossasia,fossasia/2017.fossasia.org,96,29,16,38,13,11
