project,url,label,activity,comments,prs,commits,issues,authors,sum_activity,sum_comments,sum_prs,sum_commits,sum_issues,sum_authors
Linux kernel,kernel.org,2016-01,20734,17625,4406,3109,4406,719,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2016-02,49726,41809,10452,7917,10452,859,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2016-03,77186,65233,16308,11953,16308,859,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2016-04,104928,88744,22185,16184,22185,859,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2016-05,128262,108495,27122,19767,27122,859,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2016-06,157899,133772,33441,24127,33441,859,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2016-07,180456,152501,38123,27955,38123,859,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2016-08,207078,174753,43686,32325,43686,859,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2016-09,232966,195851,48960,37115,48960,927,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2016-10,256327,215460,53862,40867,53862,927,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2016-11,283104,237330,59329,45774,59329,927,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2016-12,301459,253153,63284,48306,63284,927,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2017-01,329232,276336,69079,52896,69079,942,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2017-02,352644,295895,73968,56749,73968,942,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2017-03,382855,321304,80320,61551,80320,942,406901,341278,85313,65623,85313,942
Linux kernel,kernel.org,2017-04,406901,341278,85313,65623,85313,942,406901,341278,85313,65623,85313,942
dotnet,microsoft.com/net,2016-01,8190,5933,779,760,718,158,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2016-02,17975,12876,1652,1908,1539,172,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2016-03,28464,20167,2776,3148,2373,198,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2016-04,38667,27336,3776,4233,3322,198,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2016-05,49316,35027,4784,5283,4222,265,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2016-06,59410,42191,5805,6381,5033,265,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2016-07,67401,47877,6570,7277,5677,265,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2016-08,75714,53666,7445,8249,6354,265,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2016-09,83174,58934,8288,8905,7047,265,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2016-10,92058,64994,9408,9900,7756,265,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2016-11,101720,71748,10512,10980,8480,265,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2016-12,109552,77269,11402,11765,9116,265,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2017-01,119008,83789,12551,12822,9846,265,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2017-02,128967,90753,13708,13956,10550,265,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2017-03,141365,99376,15121,15344,11524,268,158624,111553,17019,17221,12831,382
dotnet,microsoft.com/net,2017-04,158624,111553,17019,17221,12831,382,158624,111553,17019,17221,12831,382
Kubernetes,kubernetes.io,2016-01,6289,5211,548,199,331,73,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2016-02,13021,10620,1180,360,861,73,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2016-03,20549,16537,1879,635,1498,73,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2016-04,28540,22933,2654,851,2102,97,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2016-05,38055,30389,3593,1258,2815,176,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2016-06,47327,37757,4486,1567,3517,176,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2016-07,56314,44796,5413,1898,4207,176,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2016-08,66396,52895,6463,2140,4898,176,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2016-09,75963,60435,7520,2502,5506,176,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2016-10,87921,69837,8764,3053,6267,183,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2016-11,99589,78873,10038,3685,6993,185,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2016-12,112751,88670,11668,4604,7809,310,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2017-01,125448,98476,13049,5340,8583,310,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2017-02,140251,109842,14781,6217,9411,322,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2017-03,156387,121984,16567,7394,10442,373,176662,137799,18499,8693,11671,373
Kubernetes,kubernetes.io,2017-04,176662,137799,18499,8693,11671,373,176662,137799,18499,8693,11671,373
DefinitelyTyped,definitelytyped.org,2016-01,1474,774,411,207,82,143,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2016-02,3046,1623,772,488,163,196,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2016-03,4643,2400,1190,821,232,220,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2016-04,5942,3074,1515,1068,285,220,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2016-05,7105,3657,1828,1282,338,220,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2016-06,8383,4324,2166,1495,398,220,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2016-07,9724,5063,2546,1627,488,220,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2016-08,11623,6024,3006,2011,582,245,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2016-09,13823,7293,3585,2242,703,245,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2016-10,15811,8399,4212,2390,810,245,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2016-11,18636,10025,4722,2957,932,326,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2016-12,20410,11090,5184,3122,1014,326,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2017-01,22398,12264,5714,3294,1126,326,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2017-02,24400,13413,6169,3582,1236,326,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2017-03,26769,14877,6603,3943,1346,326,29220,16180,7164,4412,1464,326
DefinitelyTyped,definitelytyped.org,2017-04,29220,16180,7164,4412,1464,326,29220,16180,7164,4412,1464,326
NixOS,nixos.org,2016-01,4299,2677,518,925,179,201,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2016-02,8161,4977,1020,1657,507,201,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2016-03,12220,7489,1566,2487,678,201,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2016-04,15822,9664,2120,3145,893,201,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2016-05,19770,12026,2672,3972,1100,224,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2016-06,23716,14417,3233,4750,1316,224,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2016-07,28059,17118,3825,5642,1474,224,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2016-08,32680,19977,4385,6641,1677,224,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2016-09,38350,23423,5092,7943,1892,224,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2016-10,42614,25976,5762,8787,2089,224,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2016-11,46643,28269,6344,9737,2293,224,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2016-12,50281,30422,6861,10505,2493,224,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2017-01,54322,32780,7415,11470,2657,231,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2017-02,59436,35757,8141,12628,2910,255,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2017-03,65525,39117,9058,14170,3180,255,70538,42116,9705,15240,3477,273
NixOS,nixos.org,2017-04,70538,42116,9705,15240,3477,273,70538,42116,9705,15240,3477,273
Azure,azure.github.io,2016-01,2895,1408,605,733,149,256,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2016-02,5920,2840,1187,1546,347,256,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2016-03,8678,4183,1725,2225,545,256,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2016-04,10651,5279,1903,2732,737,256,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2016-05,14219,7246,2423,3478,1072,262,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2016-06,17760,9171,2944,4276,1369,262,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2016-07,20613,10772,3376,4873,1592,262,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2016-08,22687,11946,3721,5248,1772,262,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2016-09,26877,14391,4334,5993,2159,262,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2016-10,31392,17073,4948,6766,2605,262,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2016-11,36143,19984,5545,7505,3109,262,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2016-12,38392,21324,5904,7835,3329,262,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2017-01,41956,23384,6462,8454,3656,262,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2017-02,45987,25650,7207,9129,4001,262,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2017-03,51543,28770,8159,10050,4564,262,56375,31666,8882,10824,5003,262
Azure,azure.github.io,2017-04,56375,31666,8882,10824,5003,262,56375,31666,8882,10824,5003,262
Mozilla,mozilla.org,2016-01,1727,958,197,317,255,71,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2016-02,3045,1630,312,700,403,81,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2016-03,4752,2505,440,1189,618,89,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2016-04,7327,3817,720,1791,999,89,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2016-05,11699,6252,1102,2810,1535,167,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2016-06,15262,7941,1445,4060,1816,167,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2016-07,17746,9336,1635,4682,2093,167,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2016-08,20567,10828,1886,5467,2386,167,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2016-09,24161,12621,2194,6514,2832,167,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2016-10,27977,14634,2538,7553,3252,167,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2016-11,31440,15907,2786,9217,3530,228,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2016-12,32688,16320,2887,9839,3642,228,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2017-01,36048,17728,3137,11257,3926,228,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2017-02,39525,19415,3413,12419,4278,228,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2017-03,44294,21626,3792,14179,4697,251,50480,25089,4361,15638,5392,251
Mozilla,mozilla.org,2017-04,50480,25089,4361,15638,5392,251,50480,25089,4361,15638,5392,251
Ansible,ansible.com,2016-01,2960,1976,252,251,481,45,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2016-02,6872,4723,652,508,989,61,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2016-03,11433,7851,1133,1019,1430,161,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2016-04,15691,10789,1625,1457,1820,161,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2016-05,20436,13998,2145,2076,2217,204,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2016-06,25153,17171,2659,2630,2693,204,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2016-07,28736,19650,3014,3033,3039,204,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2016-08,34066,23180,3606,3790,3490,224,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2016-09,39329,26455,4386,4597,3891,224,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2016-10,43684,29305,4956,5123,4300,224,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2016-11,48416,32458,5493,5711,4754,224,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2016-12,53980,36165,6300,6270,5245,224,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2017-01,58399,39097,6946,6710,5646,224,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2017-02,62734,41982,7660,7110,5982,224,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2017-03,67749,45311,8319,7662,6457,224,72682,48603,8977,8193,6909,224
Ansible,ansible.com,2017-04,72682,48603,8977,8193,6909,224,72682,48603,8977,8193,6909,224
Homebrew Cask,caskroom.github.io,2016-01,1677,734,625,234,84,82,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2016-02,2465,1031,1038,249,147,82,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2016-03,3557,1479,1472,377,229,82,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2016-04,5032,1900,2094,759,279,130,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2016-05,6606,2355,2727,1191,333,175,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2016-06,8294,2963,3330,1560,441,175,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2016-07,9643,3339,3886,1929,489,175,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2016-08,11653,3879,4636,2550,588,188,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2016-09,13536,4394,5414,3065,663,190,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2016-10,15890,4850,6340,3679,1021,209,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2016-11,17756,5291,7243,4132,1090,209,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2016-12,20634,5918,8339,5225,1152,209,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2017-01,22260,6235,9311,5494,1220,209,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2017-02,24013,6703,10004,6032,1274,209,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2017-03,26700,7310,11130,6903,1357,209,30625,8302,12578,8315,1430,209
Homebrew Cask,caskroom.github.io,2017-04,30625,8302,12578,8315,1430,209,30625,8302,12578,8315,1430,209
Docker,mobyproject.org,2016-01,6896,5545,553,243,555,89,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2016-02,15407,12259,1221,585,1342,121,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2016-03,23737,18602,1967,1057,2111,163,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2016-04,30402,23850,2463,1351,2738,163,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2016-05,36125,28454,2846,1478,3347,163,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2016-06,44040,34406,3626,1922,4086,163,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2016-07,51273,40124,4156,2146,4847,163,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2016-08,56447,44158,4576,2320,5393,163,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2016-09,61359,48228,4887,2435,5809,163,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2016-10,67782,53012,5509,2835,6426,163,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2016-11,74334,57965,6217,3152,7000,163,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2016-12,79410,61649,6768,3535,7458,163,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2017-01,85660,66082,7388,4059,8131,194,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2017-02,93361,71523,8124,4761,8953,207,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2017-03,100226,76331,8793,5448,9654,207,105210,79864,9310,5971,10065,207
Docker,mobyproject.org,2017-04,105210,79864,9310,5971,10065,207,105210,79864,9310,5971,10065,207
Angular,angular.io,2016-01,6640,4607,400,660,973,138,126906,88849,9300,11083,17674,203
Angular,angular.io,2016-02,15462,10632,910,1824,2096,195,126906,88849,9300,11083,17674,203
Angular,angular.io,2016-03,23936,16495,1491,2868,3082,195,126906,88849,9300,11083,17674,203
Angular,angular.io,2016-04,31455,21304,2146,4071,3934,195,126906,88849,9300,11083,17674,203
Angular,angular.io,2016-05,38970,26698,2636,4572,5064,195,126906,88849,9300,11083,17674,203
Angular,angular.io,2016-06,45337,31161,3120,5040,6016,195,126906,88849,9300,11083,17674,203
Angular,angular.io,2016-07,52854,36495,3698,5505,7156,195,126906,88849,9300,11083,17674,203
Angular,angular.io,2016-08,62803,43390,4470,6447,8496,195,126906,88849,9300,11083,17674,203
Angular,angular.io,2016-09,73790,51264,5206,7204,10116,203,126906,88849,9300,11083,17674,203
Angular,angular.io,2016-10,78210,54281,5516,7648,10765,203,126906,88849,9300,11083,17674,203
Angular,angular.io,2016-11,85565,59428,6124,8187,11826,203,126906,88849,9300,11083,17674,203
Angular,angular.io,2016-12,89517,62204,6454,8402,12457,203,126906,88849,9300,11083,17674,203
Angular,angular.io,2017-01,97446,67964,7026,8911,13545,203,126906,88849,9300,11083,17674,203
Angular,angular.io,2017-02,107043,74678,7795,9632,14938,203,126906,88849,9300,11083,17674,203
Angular,angular.io,2017-03,118287,82478,8691,10577,16541,203,126906,88849,9300,11083,17674,203
Angular,angular.io,2017-04,126906,88849,9300,11083,17674,203,126906,88849,9300,11083,17674,203
VS Code,code.visualstudio.com,2016-01,7526,5278,381,804,1063,112,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2016-02,17139,11638,986,1899,2616,133,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2016-03,22639,15498,1463,2594,3084,133,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2016-04,31652,21511,1992,3642,4507,133,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2016-05,40963,27789,2562,4796,5816,195,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2016-06,50721,34182,3168,6041,7330,195,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2016-07,60184,40482,3679,7080,8943,195,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2016-08,70282,47285,4275,8206,10516,195,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2016-09,82022,54877,4990,9645,12510,195,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2016-10,88809,59238,5663,10802,13106,195,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2016-11,99354,66354,6274,11839,14887,195,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2016-12,110512,73708,6861,13042,16901,198,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2017-01,121389,81244,7455,14023,18667,198,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2017-02,132983,88856,8087,15250,20790,198,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2017-03,139541,92990,8760,16210,21581,198,155621,104386,9501,17650,24084,198
VS Code,code.visualstudio.com,2017-04,155621,104386,9501,17650,24084,198,155621,104386,9501,17650,24084,198
Homebrew,brew.sh,2016-01,3291,1970,871,186,264,82,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2016-02,6516,3950,1655,463,448,124,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2016-03,9524,5572,2533,794,625,137,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2016-04,12038,6933,3281,1082,742,137,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2016-05,14375,8209,4037,1258,871,137,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2016-06,16688,9586,4653,1456,993,137,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2016-07,18884,10938,5227,1599,1120,137,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2016-08,21491,12656,5769,1763,1303,137,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2016-09,24023,14314,6295,1888,1526,137,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2016-10,26458,15821,6833,2157,1647,137,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2016-11,28998,17348,7390,2503,1757,161,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2016-12,31534,18824,7951,2869,1890,161,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2017-01,34005,20334,8572,3045,2054,161,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2017-02,37165,22097,9390,3443,2235,161,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2017-03,40113,23804,10154,3818,2337,161,43845,26026,10962,4360,2497,194
Homebrew,brew.sh,2017-04,43845,26026,10962,4360,2497,194,43845,26026,10962,4360,2497,194
React,facebook.com,2016-01,6089,4538,558,370,623,107,87851,62308,8266,8544,8733,193
React,facebook.com,2016-02,9314,6594,958,781,981,118,87851,62308,8266,8544,8733,193
React,facebook.com,2016-03,12257,8674,1254,1100,1229,118,87851,62308,8266,8544,8733,193
React,facebook.com,2016-04,14748,10297,1517,1438,1496,118,87851,62308,8266,8544,8733,193
React,facebook.com,2016-05,21475,15394,2097,1861,2123,170,87851,62308,8266,8544,8733,193
React,facebook.com,2016-06,24623,17497,2460,2311,2355,170,87851,62308,8266,8544,8733,193
React,facebook.com,2016-07,33192,23746,3215,3116,3115,170,87851,62308,8266,8544,8733,193
React,facebook.com,2016-08,40425,29024,3863,3796,3742,170,87851,62308,8266,8544,8733,193
React,facebook.com,2016-09,48208,34615,4505,4630,4458,182,87851,62308,8266,8544,8733,193
React,facebook.com,2016-10,52306,37135,4998,5372,4801,182,87851,62308,8266,8544,8733,193
React,facebook.com,2016-11,56200,39787,5409,5859,5145,182,87851,62308,8266,8544,8733,193
React,facebook.com,2016-12,62757,44623,6008,6264,5862,182,87851,62308,8266,8544,8733,193
React,facebook.com,2017-01,66671,47224,6459,6735,6253,182,87851,62308,8266,8544,8733,193
React,facebook.com,2017-02,71562,50504,6890,7319,6849,182,87851,62308,8266,8544,8733,193
React,facebook.com,2017-03,77577,54688,7412,7851,7626,182,87851,62308,8266,8544,8733,193
React,facebook.com,2017-04,87851,62308,8266,8544,8733,193,87851,62308,8266,8544,8733,193
TensorFlow,tensorflow.org,2016-01,1738,1393,121,51,173,26,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2016-02,3453,2720,276,69,388,26,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2016-03,5732,4498,455,147,632,40,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2016-04,8006,6233,652,236,885,42,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2016-05,11046,8608,827,350,1261,69,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2016-06,14882,11605,1083,528,1666,95,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2016-07,17817,13940,1243,649,1985,95,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2016-08,21728,17038,1453,813,2424,101,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2016-09,25192,19762,1677,975,2778,101,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2016-10,29056,22897,1923,1101,3135,101,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2016-11,33235,26175,2182,1293,3585,101,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2016-12,36261,28507,2381,1410,3963,101,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2017-01,39784,31284,2586,1515,4399,101,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2017-02,44393,34781,2900,1734,4978,121,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2017-03,50497,39444,3269,2032,5752,177,55767,43658,3564,2246,6299,177
TensorFlow,tensorflow.org,2017-04,55767,43658,3564,2246,6299,177,55767,43658,3564,2246,6299,177
ManageIQ,manageiq.org,2016-01,2550,1702,425,374,49,58,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2016-02,5625,3703,965,793,164,65,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2016-03,9372,6169,1681,1260,262,67,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2016-04,14000,9273,2395,1947,385,91,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2016-05,18304,11935,3058,2799,512,110,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2016-06,21377,14027,3563,3207,580,110,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2016-07,24832,16567,4119,3489,657,110,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2016-08,28964,19392,4840,3941,791,110,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2016-09,33782,22816,5600,4457,909,110,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2016-10,37721,25513,6257,4977,974,110,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2016-11,41177,27743,6984,5408,1042,110,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2016-12,43618,29371,7386,5783,1078,110,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2017-01,47007,31593,8075,6191,1148,113,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2017-02,50306,33795,8690,6617,1204,113,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2017-03,55656,37276,9750,7355,1275,151,57909,38699,10090,7816,1304,151
ManageIQ,manageiq.org,2017-04,57909,38699,10090,7816,1304,151,57909,38699,10090,7816,1304,151
WP Calypso,developer.wordpress.com/calypso,2016-01,5773,2725,526,2110,412,97,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2016-02,11530,5395,1035,4412,688,97,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2016-03,16874,8011,1518,6377,968,97,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2016-04,21537,10217,1978,8162,1180,97,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2016-05,26112,12481,2384,9871,1376,148,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2016-06,31237,14892,2861,11903,1581,148,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2016-07,36421,17319,3343,13936,1823,148,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2016-08,41337,19561,3766,16000,2010,148,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2016-09,44803,21136,4152,17286,2229,148,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2016-10,49208,23216,4575,18986,2431,148,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2016-11,53849,25308,5035,20826,2680,148,80131,36784,7790,31783,3774,148
WP Calypso,developer.wordpress.com/calypso,2016-12,57693,26898,5482,22471,2842,148,80131,36784,7790,31783,3774,148
