project,url,label,activity,comments,prs,commits,issues,authors,sum_activity,sum_comments,sum_prs,sum_commits,sum_issues,sum_authors
Cataclysm-DDA,en.cataclysmdda.com,2016-01,5382,4056,609,355,362,57,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2016-04,6678,5074,842,375,387,57,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2016-07,6186,4399,853,442,492,70,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2016-10,6202,4733,618,414,437,70,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2017-01,8020,6342,683,441,554,70,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2017-04,3643,2715,383,224,321,70,52148,39622,5768,3188,3570,58
twbs,"",2015-04,3484,2575,241,238,430,34,26825,18449,2218,2135,4023,58
twbs,"",2015-07,2755,2053,162,172,368,34,26825,18449,2218,2135,4023,58
twbs,"",2015-10,3714,2453,379,301,581,53,26825,18449,2218,2135,4023,58
twbs,"",2016-01,3199,2144,299,246,510,53,26825,18449,2218,2135,4023,58
twbs,"",2016-04,2910,1911,258,291,450,53,26825,18449,2218,2135,4023,58
twbs,"",2016-07,2127,1533,152,108,334,53,26825,18449,2218,2135,4023,58
twbs,"",2016-10,2389,1693,200,120,376,53,26825,18449,2218,2135,4023,58
twbs,"",2017-01,3150,2039,277,445,389,81,26825,18449,2218,2135,4023,58
twbs,"",2017-04,3097,2048,250,214,585,81,26825,18449,2218,2135,4023,58
Leaflet,"",2015-04,1121,757,89,125,150,45,12349,8141,1036,1793,1379,56
Leaflet,"",2015-07,1494,975,124,265,130,52,12349,8141,1036,1793,1379,56
Leaflet,"",2015-10,1850,1256,126,269,199,52,12349,8141,1036,1793,1379,56
Leaflet,"",2016-01,1273,860,100,164,149,52,12349,8141,1036,1793,1379,56
Leaflet,"",2016-04,1323,901,109,169,144,52,12349,8141,1036,1793,1379,56
Leaflet,"",2016-07,1739,1111,185,279,164,52,12349,8141,1036,1793,1379,56
Leaflet,"",2016-10,1477,932,130,244,171,52,12349,8141,1036,1793,1379,56
Leaflet,"",2017-01,1081,694,92,152,143,52,12349,8141,1036,1793,1379,56
Leaflet,"",2017-04,991,655,81,126,129,52,12349,8141,1036,1793,1379,56
Google Protocol Buffers,developers.google.com/protocol-buffers,2015-04,541,344,61,81,55,22,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2015-07,1288,799,162,185,142,35,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2015-10,1283,825,182,156,120,35,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2016-01,856,514,123,103,116,35,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2016-04,1405,992,144,114,155,41,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2016-07,1568,1039,199,148,182,51,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2016-10,1968,1242,240,237,249,53,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2017-01,1650,1152,160,150,188,53,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2017-04,2069,1532,184,159,194,53,12628,8439,1455,1333,1401,55
Realm,realm.io,2015-04,3807,2328,226,843,410,32,53725,35629,2438,10448,5210,55
Realm,realm.io,2015-07,3995,2667,172,727,429,32,53725,35629,2438,10448,5210,55
Realm,realm.io,2015-10,4296,2811,162,841,482,33,53725,35629,2438,10448,5210,55
Realm,realm.io,2016-01,7027,4578,315,1499,635,35,53725,35629,2438,10448,5210,55
Realm,realm.io,2016-04,6824,4659,276,1285,604,35,53725,35629,2438,10448,5210,55
Realm,realm.io,2016-07,8999,5843,487,1871,798,80,53725,35629,2438,10448,5210,55
Realm,realm.io,2016-10,5868,4071,237,995,565,80,53725,35629,2438,10448,5210,55
Realm,realm.io,2017-01,6059,4120,234,1034,671,80,53725,35629,2438,10448,5210,55
Realm,realm.io,2017-04,6850,4552,329,1353,616,80,53725,35629,2438,10448,5210,55
Sequelize,docs-sequelizejs.com,2015-04,3816,2775,157,391,493,65,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2015-07,3822,2832,205,350,435,76,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2015-10,3276,2455,161,225,435,78,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2016-01,3005,2316,128,150,411,78,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2016-04,3066,2357,152,163,394,78,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2016-07,3266,2527,179,233,327,78,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2016-10,2899,2225,119,230,325,78,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2017-01,1967,1432,104,151,280,78,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2017-04,1599,1090,117,91,301,78,26716,20009,1322,1984,3401,54
spring-projects,"",2015-04,1928,1322,74,177,355,16,27132,17608,1522,3419,4583,54
spring-projects,"",2015-07,2380,1513,156,305,406,34,27132,17608,1522,3419,4583,54
spring-projects,"",2015-10,2980,1916,162,410,492,43,27132,17608,1522,3419,4583,54
spring-projects,"",2016-01,3299,2128,210,412,549,44,27132,17608,1522,3419,4583,54
spring-projects,"",2016-04,2677,1811,142,253,471,44,27132,17608,1522,3419,4583,54
spring-projects,"",2016-07,3697,2420,254,484,539,103,27132,17608,1522,3419,4583,54
spring-projects,"",2016-10,3327,2183,194,345,605,103,27132,17608,1522,3419,4583,54
spring-projects,"",2017-01,3206,1990,161,555,500,103,27132,17608,1522,3419,4583,54
spring-projects,"",2017-04,3638,2325,169,478,666,103,27132,17608,1522,3419,4583,54
libretro,libretro.com,2015-04,3168,451,175,2448,94,36,31933,9099,1984,19227,1623,54
libretro,libretro.com,2015-07,3767,479,248,2957,83,39,31933,9099,1984,19227,1623,54
libretro,libretro.com,2015-10,2727,590,177,1801,159,39,31933,9099,1984,19227,1623,54
libretro,libretro.com,2016-01,4031,1087,267,2506,171,39,31933,9099,1984,19227,1623,54
libretro,libretro.com,2016-04,2929,738,89,1961,141,39,31933,9099,1984,19227,1623,54
libretro,libretro.com,2016-07,3494,841,186,2295,172,44,31933,9099,1984,19227,1623,54
libretro,libretro.com,2016-10,3888,1321,305,2040,222,45,31933,9099,1984,19227,1623,54
libretro,libretro.com,2017-01,4567,1997,351,1915,304,54,31933,9099,1984,19227,1623,54
libretro,libretro.com,2017-04,3362,1595,186,1304,277,54,31933,9099,1984,19227,1623,54
libgdx,"",2015-04,1797,1249,119,229,200,53,10590,7113,823,1414,1240,53
libgdx,"",2015-07,1394,927,93,201,173,53,10590,7113,823,1414,1240,53
libgdx,"",2015-10,1189,822,78,151,138,53,10590,7113,823,1414,1240,53
libgdx,"",2016-01,1376,905,110,226,135,53,10590,7113,823,1414,1240,53
libgdx,"",2016-04,1592,1063,127,218,184,53,10590,7113,823,1414,1240,53
libgdx,"",2016-07,1178,839,88,132,119,53,10590,7113,823,1414,1240,53
libgdx,"",2016-10,577,362,65,59,91,53,10590,7113,823,1414,1240,53
libgdx,"",2017-01,865,566,77,118,104,53,10590,7113,823,1414,1240,53
libgdx,"",2017-04,622,380,66,80,96,53,10590,7113,823,1414,1240,53
zfsonlinux,"",2015-04,2134,1819,85,54,176,22,22270,18403,1335,814,1718,52
zfsonlinux,"",2015-07,2610,2225,127,73,185,25,22270,18403,1335,814,1718,52
zfsonlinux,"",2015-10,2367,1965,131,59,212,25,22270,18403,1335,814,1718,52
zfsonlinux,"",2016-01,2181,1843,84,41,213,25,22270,18403,1335,814,1718,52
zfsonlinux,"",2016-04,2886,2473,156,77,180,38,22270,18403,1335,814,1718,52
zfsonlinux,"",2016-07,2598,2169,124,72,233,38,22270,18403,1335,814,1718,52
zfsonlinux,"",2016-10,2725,2234,207,103,181,38,22270,18403,1335,814,1718,52
zfsonlinux,"",2017-01,2478,1982,185,149,162,38,22270,18403,1335,814,1718,52
zfsonlinux,"",2017-04,2291,1693,236,186,176,39,22270,18403,1335,814,1718,52
Atom,atom.io,2015-04,7396,5237,215,802,1142,43,68559,48504,2763,7292,10000,51
Atom,atom.io,2015-07,10577,7751,389,757,1680,59,68559,48504,2763,7292,10000,51
Atom,atom.io,2015-10,12642,9031,556,1242,1813,87,68559,48504,2763,7292,10000,51
Atom,atom.io,2016-01,10135,6937,486,1038,1674,87,68559,48504,2763,7292,10000,51
Atom,atom.io,2016-04,10130,7271,478,817,1564,87,68559,48504,2763,7292,10000,51
Atom,atom.io,2016-07,5208,3951,154,505,598,87,68559,48504,2763,7292,10000,51
Atom,atom.io,2016-10,4524,2915,189,854,566,87,68559,48504,2763,7292,10000,51
Atom,atom.io,2017-01,4095,2778,167,632,518,87,68559,48504,2763,7292,10000,51
Atom,atom.io,2017-04,3852,2633,129,645,445,87,68559,48504,2763,7292,10000,51
Codeception,"",2015-04,880,544,88,122,126,45,11639,7272,1191,1766,1410,51
Codeception,"",2015-07,1449,818,144,310,177,58,11639,7272,1191,1766,1410,51
Codeception,"",2015-10,1446,931,144,194,177,58,11639,7272,1191,1766,1410,51
Codeception,"",2016-01,1266,740,145,234,147,58,11639,7272,1191,1766,1410,51
Codeception,"",2016-04,1362,825,126,251,160,58,11639,7272,1191,1766,1410,51
Codeception,"",2016-07,1631,1037,161,229,204,58,11639,7272,1191,1766,1410,51
Codeception,"",2016-10,1200,787,128,142,143,58,11639,7272,1191,1766,1410,51
Codeception,"",2017-01,1433,948,163,168,154,58,11639,7272,1191,1766,1410,51
Codeception,"",2017-04,972,642,92,116,122,58,11639,7272,1191,1766,1410,51
astropy,"",2015-04,2936,2341,223,212,160,36,22466,18315,1496,1515,1140,50
astropy,"",2015-07,2326,1924,140,144,118,36,22466,18315,1496,1515,1140,50
astropy,"",2015-10,2491,1974,186,198,133,41,22466,18315,1496,1515,1140,50
astropy,"",2016-01,2103,1635,119,237,112,41,22466,18315,1496,1515,1140,50
astropy,"",2016-04,2592,2069,196,201,126,41,22466,18315,1496,1515,1140,50
astropy,"",2016-07,3351,2837,217,145,152,43,22466,18315,1496,1515,1140,50
astropy,"",2016-10,1739,1447,116,64,112,43,22466,18315,1496,1515,1140,50
astropy,"",2017-01,2455,2007,163,177,108,43,22466,18315,1496,1515,1140,50
astropy,"",2017-04,2473,2081,136,137,119,44,22466,18315,1496,1515,1140,50
silverstripe,"",2015-04,1676,1221,219,157,79,69,13556,9606,1611,1245,1094,49
silverstripe,"",2015-07,1348,950,215,102,81,69,13556,9606,1611,1245,1094,49
silverstripe,"",2015-10,1448,1063,176,130,79,69,13556,9606,1611,1245,1094,49
silverstripe,"",2016-01,820,550,125,66,79,69,13556,9606,1611,1245,1094,49
silverstripe,"",2016-04,1832,1383,231,99,119,69,13556,9606,1611,1245,1094,49
silverstripe,"",2016-07,2087,1412,218,205,252,69,13556,9606,1611,1245,1094,49
silverstripe,"",2016-10,1679,1195,138,200,146,69,13556,9606,1611,1245,1094,49
silverstripe,"",2017-01,1260,854,130,145,131,69,13556,9606,1611,1245,1094,49
silverstripe,"",2017-04,1406,978,159,141,128,69,13556,9606,1611,1245,1094,49
bokeh,"",2015-04,2357,1530,160,440,227,21,19702,11897,1475,3988,2342,48
bokeh,"",2015-07,1440,899,112,233,196,21,19702,11897,1475,3988,2342,48
bokeh,"",2015-10,2430,1459,183,554,234,26,19702,11897,1475,3988,2342,48
bokeh,"",2016-01,2802,1525,197,809,271,26,19702,11897,1475,3988,2342,48
bokeh,"",2016-04,2715,1618,230,541,326,26,19702,11897,1475,3988,2342,48
bokeh,"",2016-07,2863,1732,208,575,348,28,19702,11897,1475,3988,2342,48
bokeh,"",2016-10,2072,1226,167,368,311,28,19702,11897,1475,3988,2342,48
bokeh,"",2017-01,1375,881,98,188,208,28,19702,11897,1475,3988,2342,48
bokeh,"",2017-04,1648,1027,120,280,221,28,19702,11897,1475,3988,2342,48
octobercms,"",2015-04,967,395,91,374,107,34,9186,5405,831,1760,1190,47
octobercms,"",2015-07,922,479,94,228,121,34,9186,5405,831,1760,1190,47
octobercms,"",2015-10,962,463,127,255,117,36,9186,5405,831,1760,1190,47
octobercms,"",2016-01,734,382,95,152,105,39,9186,5405,831,1760,1190,47
octobercms,"",2016-04,985,567,104,188,126,39,9186,5405,831,1760,1190,47
octobercms,"",2016-07,1260,794,96,186,184,39,9186,5405,831,1760,1190,47
octobercms,"",2016-10,1120,732,92,141,155,40,9186,5405,831,1760,1190,47
octobercms,"",2017-01,968,678,66,97,127,40,9186,5405,831,1760,1190,47
octobercms,"",2017-04,1268,915,66,139,148,40,9186,5405,831,1760,1190,47
WordPress-mobile,make.wordpress.org/mobile,2015-04,4214,1720,470,1614,410,37,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2015-07,5031,2078,503,1969,481,37,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2015-10,4496,1628,413,2102,353,37,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2016-01,3928,1577,317,1779,255,39,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2016-04,5508,2250,497,2401,360,39,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2016-07,6407,2474,601,2896,436,67,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2016-10,3507,1412,329,1447,319,67,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2017-01,4064,1832,369,1506,357,67,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2017-04,5612,2397,605,2012,598,67,42767,17368,4104,17726,3569,46
idaholab,"",2015-04,1693,1090,202,199,202,24,21175,14425,2479,2206,2065,46
idaholab,"",2015-07,1686,950,254,234,248,29,21175,14425,2479,2206,2065,46
idaholab,"",2015-10,2260,1560,267,235,198,35,21175,14425,2479,2206,2065,46
idaholab,"",2016-01,1912,1409,195,146,162,35,21175,14425,2479,2206,2065,46
idaholab,"",2016-04,2842,1943,327,297,275,35,21175,14425,2479,2206,2065,46
idaholab,"",2016-07,3150,2223,323,317,287,53,21175,14425,2479,2206,2065,46
idaholab,"",2016-10,2515,1708,297,262,248,53,21175,14425,2479,2206,2065,46
idaholab,"",2017-01,2156,1475,262,217,202,53,21175,14425,2479,2206,2065,46
idaholab,"",2017-04,2961,2067,352,299,243,53,21175,14425,2479,2206,2065,46
idris-lang,"",2015-04,1188,707,140,214,127,34,9253,5998,1000,1372,883,45
idris-lang,"",2015-07,1291,750,179,223,139,45,9253,5998,1000,1372,883,45
idris-lang,"",2015-10,1162,693,151,200,118,45,9253,5998,1000,1372,883,45
idris-lang,"",2016-01,929,620,89,104,116,45,9253,5998,1000,1372,883,45
idris-lang,"",2016-04,924,543,128,178,75,45,9253,5998,1000,1372,883,45
idris-lang,"",2016-07,1100,815,65,133,87,45,9253,5998,1000,1372,883,45
idris-lang,"",2016-10,1196,833,136,146,81,45,9253,5998,1000,1372,883,45
idris-lang,"",2017-01,737,540,57,67,73,45,9253,5998,1000,1372,883,45
idris-lang,"",2017-04,726,497,55,107,67,45,9253,5998,1000,1372,883,45
magefree,"",2015-04,1266,398,89,650,129,28,10912,3700,1181,4753,1278,45
magefree,"",2015-07,1196,321,84,660,131,36,10912,3700,1181,4753,1278,45
magefree,"",2015-10,1308,358,94,717,139,36,10912,3700,1181,4753,1278,45
magefree,"",2016-01,733,179,66,405,83,36,10912,3700,1181,4753,1278,45
magefree,"",2016-04,1417,534,177,545,161,36,10912,3700,1181,4753,1278,45
magefree,"",2016-07,1024,384,146,333,161,36,10912,3700,1181,4753,1278,45
magefree,"",2016-10,1573,656,153,548,216,38,10912,3700,1181,4753,1278,45
magefree,"",2017-01,1161,366,199,467,129,38,10912,3700,1181,4753,1278,45
magefree,"",2017-04,1234,504,173,428,129,38,10912,3700,1181,4753,1278,45
Meteor,meteor.com,2015-04,4778,3251,106,858,563,44,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2015-07,3561,2529,102,453,477,44,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2015-10,4428,3028,112,712,576,44,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2016-01,3351,2705,92,112,442,44,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2016-04,6108,4606,193,584,725,52,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2016-07,6903,5410,269,615,609,114,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2016-10,4911,4030,112,360,409,114,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2017-01,3537,2919,88,256,274,114,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2017-04,3122,2444,106,328,244,114,40699,30922,1180,4278,4319,45
RobotLocomotion,drake.mit.edu,2015-04,1179,732,188,157,102,18,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2015-07,828,475,154,121,78,18,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2015-10,1549,1117,177,129,126,18,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2016-01,895,610,113,73,99,18,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2016-04,2675,2077,229,176,193,42,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2016-07,4599,3893,264,235,207,42,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2016-10,6348,5466,348,304,230,42,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2017-01,7500,6437,449,395,219,42,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2017-04,7746,6698,461,432,155,42,33319,27505,2383,2022,1409,44
drush-ops,"",2015-04,1305,859,95,206,145,44,9440,5804,736,1912,988,44
drush-ops,"",2015-07,884,552,79,155,98,44,9440,5804,736,1912,988,44
drush-ops,"",2015-10,1247,832,78,213,124,44,9440,5804,736,1912,988,44
drush-ops,"",2016-01,1595,1038,112,289,156,44,9440,5804,736,1912,988,44
drush-ops,"",2016-04,1182,757,96,196,133,44,9440,5804,736,1912,988,44
drush-ops,"",2016-07,694,401,62,147,84,44,9440,5804,736,1912,988,44
drush-ops,"",2016-10,791,437,51,228,75,44,9440,5804,736,1912,988,44
drush-ops,"",2017-01,904,502,73,240,89,44,9440,5804,736,1912,988,44
drush-ops,"",2017-04,838,426,90,238,84,44,9440,5804,736,1912,988,44
AnalyticalGraphicsInc,"",2015-04,1470,661,125,587,97,13,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2015-07,1274,656,126,389,103,13,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2015-10,757,380,114,194,69,20,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2016-01,1627,871,198,461,97,31,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2016-04,2392,1379,277,610,126,31,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2016-07,1522,747,158,509,108,35,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2016-10,1640,794,128,595,123,35,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2017-01,2025,1160,165,534,166,35,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2017-04,2030,1206,206,493,125,36,14737,7854,1497,4372,1014,44
Polymer,polymer-project.org,2015-04,1338,749,54,287,248,30,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2015-07,3757,2082,289,748,638,87,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2015-10,2707,1658,184,381,484,87,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2016-01,3124,2192,109,284,539,87,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2016-04,1976,1425,95,234,222,87,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2016-07,2133,1269,161,406,297,87,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2016-10,1130,692,69,164,205,87,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2017-01,920,577,57,129,157,87,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2017-04,1457,716,95,493,153,87,18542,11360,1113,3126,2943,43
Play Framework,playframework.com,2015-04,2191,1504,292,254,141,74,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2015-07,3313,2193,401,433,286,83,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2015-10,1786,1248,193,158,187,83,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2016-01,1494,1034,193,128,139,83,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2016-04,2707,1724,391,374,218,83,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2016-07,1623,1018,222,255,128,83,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2016-10,1669,1082,233,243,111,83,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2017-01,944,556,149,157,82,83,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2017-04,1496,932,236,212,116,83,17223,11291,2310,2214,1408,43
The Servo Browser Engine,servo.org,2015-04,2810,1766,640,229,175,27,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2015-07,4159,3075,645,182,257,31,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2015-10,5622,4408,755,144,315,31,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2016-01,6175,4939,784,95,357,31,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2016-04,6305,5109,626,98,472,31,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2016-07,9088,7440,895,89,664,31,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2016-10,7385,5946,635,134,670,31,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2017-01,6130,4794,695,278,363,38,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2017-04,6340,5087,677,163,413,38,54014,42564,6352,1412,3686,42
Microsoft Orleans,dotnet.github.io/orleans,2015-04,1670,1091,202,264,113,37,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2015-07,1772,1084,204,391,93,37,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2015-10,1674,1079,209,291,95,37,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2016-01,2953,2311,238,271,133,48,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2016-04,2876,2126,242,317,191,48,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2016-07,1819,1375,149,169,126,52,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2016-10,2270,1663,239,236,132,52,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2017-01,1939,1418,204,202,115,52,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2017-04,2034,1435,241,241,117,52,19007,13582,1928,2382,1115,42
druid-io,"",2015-04,1332,722,236,321,53,25,19451,13000,3040,2422,989,42
druid-io,"",2015-07,1287,827,201,203,56,26,19451,13000,3040,2422,989,42
druid-io,"",2015-10,1805,1073,387,265,80,34,19451,13000,3040,2422,989,42
druid-io,"",2016-01,2322,1473,458,260,131,34,19451,13000,3040,2422,989,42
druid-io,"",2016-04,4247,2905,623,542,177,50,19451,13000,3040,2422,989,42
druid-io,"",2016-07,2681,1837,405,291,148,53,19451,13000,3040,2422,989,42
druid-io,"",2016-10,1793,1269,235,161,128,53,19451,13000,3040,2422,989,42
druid-io,"",2017-01,1742,1238,226,185,93,53,19451,13000,3040,2422,989,42
druid-io,"",2017-04,2242,1656,269,194,123,53,19451,13000,3040,2422,989,42
Cocos2d-x,cocos2d-x.org,2015-04,4148,1998,763,886,501,92,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2015-07,4100,2028,797,908,367,92,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2015-10,4771,2639,871,796,465,92,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2016-01,2637,1540,460,380,257,92,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2016-04,1782,1067,293,231,191,92,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2016-07,3624,2589,378,418,239,106,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2016-10,3510,2598,330,343,239,106,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2017-01,1807,1187,238,202,180,106,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2017-04,2145,1414,263,258,210,106,28524,17060,4393,4422,2649,41
prometheus,"",2015-04,1035,568,118,278,71,20,16011,10665,1273,2923,1150,41
prometheus,"",2015-07,1821,980,197,578,66,21,16011,10665,1273,2923,1150,41
prometheus,"",2015-10,2268,1495,159,515,99,27,16011,10665,1273,2923,1150,41
prometheus,"",2016-01,921,626,75,150,70,27,16011,10665,1273,2923,1150,41
prometheus,"",2016-04,1569,973,124,344,128,27,16011,10665,1273,2923,1150,41
prometheus,"",2016-07,2418,1726,180,292,220,60,16011,10665,1273,2923,1150,41
prometheus,"",2016-10,1925,1411,134,248,132,60,16011,10665,1273,2923,1150,41
prometheus,"",2017-01,1576,1117,117,193,149,60,16011,10665,1273,2923,1150,41
prometheus,"",2017-04,2478,1769,169,325,215,60,16011,10665,1273,2923,1150,41
HabitRPG,"",2015-04,3498,2631,141,381,345,29,25925,17144,1631,4738,2412,40
HabitRPG,"",2015-07,4435,3324,218,522,371,34,25925,17144,1631,4738,2412,40
HabitRPG,"",2015-10,2570,1554,135,553,328,34,25925,17144,1631,4738,2412,40
HabitRPG,"",2016-01,2472,1385,176,651,260,39,25925,17144,1631,4738,2412,40
HabitRPG,"",2016-04,3070,1968,236,534,332,39,25925,17144,1631,4738,2412,40
HabitRPG,"",2016-07,4084,2566,251,792,475,39,25925,17144,1631,4738,2412,40
HabitRPG,"",2016-10,2576,1753,175,513,135,39,25925,17144,1631,4738,2412,40
HabitRPG,"",2017-01,1600,1016,142,365,77,39,25925,17144,1631,4738,2412,40
HabitRPG,"",2017-04,1620,947,157,427,89,39,25925,17144,1631,4738,2412,40
composer,"",2015-04,1756,1359,97,107,193,48,19661,15787,807,1174,1893,40
composer,"",2015-07,2361,1899,131,151,180,49,19661,15787,807,1174,1893,40
composer,"",2015-10,2260,1897,72,93,198,49,19661,15787,807,1174,1893,40
composer,"",2016-01,1981,1613,77,109,182,49,19661,15787,807,1174,1893,40
composer,"",2016-04,3614,2959,142,242,271,65,19661,15787,807,1174,1893,40
composer,"",2016-07,2470,1924,86,199,261,65,19661,15787,807,1174,1893,40
composer,"",2016-10,1699,1360,64,83,192,65,19661,15787,807,1174,1893,40
composer,"",2017-01,1738,1367,78,107,186,65,19661,15787,807,1174,1893,40
composer,"",2017-04,1782,1409,60,83,230,65,19661,15787,807,1174,1893,40
kivy,"",2015-04,1681,903,249,360,169,41,11802,7215,1175,2021,1391,39
kivy,"",2015-07,1067,592,122,188,165,41,11802,7215,1175,2021,1391,39
kivy,"",2015-10,954,520,84,236,114,41,11802,7215,1175,2021,1391,39
kivy,"",2016-01,1146,696,94,210,146,41,11802,7215,1175,2021,1391,39
kivy,"",2016-04,1933,1160,194,339,240,47,11802,7215,1175,2021,1391,39
