project,url,label,activity,comments,prs,commits,issues,authors,sum_activity,sum_comments,sum_prs,sum_commits,sum_issues,sum_authors
sympy,"",2016-04,14105,11112,1307,769,917,60,22149,17462,2051,1084,1552,60
sympy,"",2016-07,16225,12812,1460,843,1110,60,22149,17462,2051,1084,1552,60
sympy,"",2016-10,17993,14196,1620,918,1259,60,22149,17462,2051,1084,1552,60
sympy,"",2017-01,19592,15431,1779,996,1386,60,22149,17462,2051,1084,1552,60
sympy,"",2017-04,22149,17462,2051,1084,1552,60,22149,17462,2051,1084,1552,60
RIOT-OS,"",2015-04,3587,2978,337,190,82,59,36280,30529,2980,2046,725,59
RIOT-OS,"",2015-07,7669,6449,681,393,146,59,36280,30529,2980,2046,725,59
RIOT-OS,"",2015-10,12009,10093,1034,647,235,59,36280,30529,2980,2046,725,59
RIOT-OS,"",2016-01,15546,13022,1359,865,300,59,36280,30529,2980,2046,725,59
RIOT-OS,"",2016-04,21367,18019,1787,1149,412,59,36280,30529,2980,2046,725,59
RIOT-OS,"",2016-07,24093,20297,2008,1304,484,59,36280,30529,2980,2046,725,59
RIOT-OS,"",2016-10,27717,23450,2250,1470,547,59,36280,30529,2980,2046,725,59
RIOT-OS,"",2017-01,31349,26491,2559,1687,612,59,36280,30529,2980,2046,725,59
RIOT-OS,"",2017-04,36280,30529,2980,2046,725,59,36280,30529,2980,2046,725,59
Cataclysm-DDA,en.cataclysmdda.com,2015-04,6123,4634,744,367,378,58,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2015-07,11401,8768,1230,668,735,58,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2015-10,16037,12303,1780,937,1017,58,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2016-01,21419,16359,2389,1292,1379,58,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2016-04,28097,21433,3231,1667,1766,58,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2016-07,34283,25832,4084,2109,2258,58,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2016-10,40485,30565,4702,2523,2695,58,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2017-01,48505,36907,5385,2964,3249,58,52148,39622,5768,3188,3570,58
Cataclysm-DDA,en.cataclysmdda.com,2017-04,52148,39622,5768,3188,3570,58,52148,39622,5768,3188,3570,58
twbs,"",2015-04,3484,2575,241,238,430,58,26825,18449,2218,2135,4023,58
twbs,"",2015-07,6239,4628,403,410,798,58,26825,18449,2218,2135,4023,58
twbs,"",2015-10,9953,7081,782,711,1379,58,26825,18449,2218,2135,4023,58
twbs,"",2016-01,13152,9225,1081,957,1889,58,26825,18449,2218,2135,4023,58
twbs,"",2016-04,16062,11136,1339,1248,2339,58,26825,18449,2218,2135,4023,58
twbs,"",2016-07,18189,12669,1491,1356,2673,58,26825,18449,2218,2135,4023,58
twbs,"",2016-10,20578,14362,1691,1476,3049,58,26825,18449,2218,2135,4023,58
twbs,"",2017-01,23728,16401,1968,1921,3438,58,26825,18449,2218,2135,4023,58
twbs,"",2017-04,26825,18449,2218,2135,4023,58,26825,18449,2218,2135,4023,58
Leaflet,"",2015-04,1121,757,89,125,150,56,12349,8141,1036,1793,1379,56
Leaflet,"",2015-07,2615,1732,213,390,280,56,12349,8141,1036,1793,1379,56
Leaflet,"",2015-10,4465,2988,339,659,479,56,12349,8141,1036,1793,1379,56
Leaflet,"",2016-01,5738,3848,439,823,628,56,12349,8141,1036,1793,1379,56
Leaflet,"",2016-04,7061,4749,548,992,772,56,12349,8141,1036,1793,1379,56
Leaflet,"",2016-07,8800,5860,733,1271,936,56,12349,8141,1036,1793,1379,56
Leaflet,"",2016-10,10277,6792,863,1515,1107,56,12349,8141,1036,1793,1379,56
Leaflet,"",2017-01,11358,7486,955,1667,1250,56,12349,8141,1036,1793,1379,56
Leaflet,"",2017-04,12349,8141,1036,1793,1379,56,12349,8141,1036,1793,1379,56
Realm,realm.io,2015-04,3807,2328,226,843,410,55,53725,35629,2438,10448,5210,55
Realm,realm.io,2015-07,7802,4995,398,1570,839,55,53725,35629,2438,10448,5210,55
Realm,realm.io,2015-10,12098,7806,560,2411,1321,55,53725,35629,2438,10448,5210,55
Realm,realm.io,2016-01,19125,12384,875,3910,1956,55,53725,35629,2438,10448,5210,55
Realm,realm.io,2016-04,25949,17043,1151,5195,2560,55,53725,35629,2438,10448,5210,55
Realm,realm.io,2016-07,34948,22886,1638,7066,3358,55,53725,35629,2438,10448,5210,55
Realm,realm.io,2016-10,40816,26957,1875,8061,3923,55,53725,35629,2438,10448,5210,55
Realm,realm.io,2017-01,46875,31077,2109,9095,4594,55,53725,35629,2438,10448,5210,55
Realm,realm.io,2017-04,53725,35629,2438,10448,5210,55,53725,35629,2438,10448,5210,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2015-04,541,344,61,81,55,55,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2015-07,1829,1143,223,266,197,55,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2015-10,3112,1968,405,422,317,55,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2016-01,3968,2482,528,525,433,55,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2016-04,5373,3474,672,639,588,55,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2016-07,6941,4513,871,787,770,55,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2016-10,8909,5755,1111,1024,1019,55,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2017-01,10559,6907,1271,1174,1207,55,12628,8439,1455,1333,1401,55
Google Protocol Buffers,developers.google.com/protocol-buffers,2017-04,12628,8439,1455,1333,1401,55,12628,8439,1455,1333,1401,55
Sequelize,docs-sequelizejs.com,2015-04,3816,2775,157,391,493,54,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2015-07,7638,5607,362,741,928,54,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2015-10,10914,8062,523,966,1363,54,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2016-01,13919,10378,651,1116,1774,54,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2016-04,16985,12735,803,1279,2168,54,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2016-07,20251,15262,982,1512,2495,54,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2016-10,23150,17487,1101,1742,2820,54,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2017-01,25117,18919,1205,1893,3100,54,26716,20009,1322,1984,3401,54
Sequelize,docs-sequelizejs.com,2017-04,26716,20009,1322,1984,3401,54,26716,20009,1322,1984,3401,54
libretro,libretro.com,2015-04,3168,451,175,2448,94,54,31933,9099,1984,19227,1623,54
libretro,libretro.com,2015-07,6935,930,423,5405,177,54,31933,9099,1984,19227,1623,54
libretro,libretro.com,2015-10,9662,1520,600,7206,336,54,31933,9099,1984,19227,1623,54
libretro,libretro.com,2016-01,13693,2607,867,9712,507,54,31933,9099,1984,19227,1623,54
libretro,libretro.com,2016-04,16622,3345,956,11673,648,54,31933,9099,1984,19227,1623,54
libretro,libretro.com,2016-07,20116,4186,1142,13968,820,54,31933,9099,1984,19227,1623,54
libretro,libretro.com,2016-10,24004,5507,1447,16008,1042,54,31933,9099,1984,19227,1623,54
libretro,libretro.com,2017-01,28571,7504,1798,17923,1346,54,31933,9099,1984,19227,1623,54
libretro,libretro.com,2017-04,31933,9099,1984,19227,1623,54,31933,9099,1984,19227,1623,54
spring-projects,"",2015-04,1928,1322,74,177,355,54,27132,17608,1522,3419,4583,54
spring-projects,"",2015-07,4308,2835,230,482,761,54,27132,17608,1522,3419,4583,54
spring-projects,"",2015-10,7288,4751,392,892,1253,54,27132,17608,1522,3419,4583,54
spring-projects,"",2016-01,10587,6879,602,1304,1802,54,27132,17608,1522,3419,4583,54
spring-projects,"",2016-04,13264,8690,744,1557,2273,54,27132,17608,1522,3419,4583,54
spring-projects,"",2016-07,16961,11110,998,2041,2812,54,27132,17608,1522,3419,4583,54
spring-projects,"",2016-10,20288,13293,1192,2386,3417,54,27132,17608,1522,3419,4583,54
spring-projects,"",2017-01,23494,15283,1353,2941,3917,54,27132,17608,1522,3419,4583,54
spring-projects,"",2017-04,27132,17608,1522,3419,4583,54,27132,17608,1522,3419,4583,54
libgdx,"",2015-04,1797,1249,119,229,200,53,10590,7113,823,1414,1240,53
libgdx,"",2015-07,3191,2176,212,430,373,53,10590,7113,823,1414,1240,53
libgdx,"",2015-10,4380,2998,290,581,511,53,10590,7113,823,1414,1240,53
libgdx,"",2016-01,5756,3903,400,807,646,53,10590,7113,823,1414,1240,53
libgdx,"",2016-04,7348,4966,527,1025,830,53,10590,7113,823,1414,1240,53
libgdx,"",2016-07,8526,5805,615,1157,949,53,10590,7113,823,1414,1240,53
libgdx,"",2016-10,9103,6167,680,1216,1040,53,10590,7113,823,1414,1240,53
libgdx,"",2017-01,9968,6733,757,1334,1144,53,10590,7113,823,1414,1240,53
libgdx,"",2017-04,10590,7113,823,1414,1240,53,10590,7113,823,1414,1240,53
zfsonlinux,"",2015-04,2134,1819,85,54,176,52,22270,18403,1335,814,1718,52
zfsonlinux,"",2015-07,4744,4044,212,127,361,52,22270,18403,1335,814,1718,52
zfsonlinux,"",2015-10,7111,6009,343,186,573,52,22270,18403,1335,814,1718,52
zfsonlinux,"",2016-01,9292,7852,427,227,786,52,22270,18403,1335,814,1718,52
zfsonlinux,"",2016-04,12178,10325,583,304,966,52,22270,18403,1335,814,1718,52
zfsonlinux,"",2016-07,14776,12494,707,376,1199,52,22270,18403,1335,814,1718,52
zfsonlinux,"",2016-10,17501,14728,914,479,1380,52,22270,18403,1335,814,1718,52
zfsonlinux,"",2017-01,19979,16710,1099,628,1542,52,22270,18403,1335,814,1718,52
zfsonlinux,"",2017-04,22270,18403,1335,814,1718,52,22270,18403,1335,814,1718,52
Atom,atom.io,2015-04,7396,5237,215,802,1142,51,68559,48504,2763,7292,10000,51
Atom,atom.io,2015-07,17973,12988,604,1559,2822,51,68559,48504,2763,7292,10000,51
Atom,atom.io,2015-10,30615,22019,1160,2801,4635,51,68559,48504,2763,7292,10000,51
Atom,atom.io,2016-01,40750,28956,1646,3839,6309,51,68559,48504,2763,7292,10000,51
Atom,atom.io,2016-04,50880,36227,2124,4656,7873,51,68559,48504,2763,7292,10000,51
Atom,atom.io,2016-07,56088,40178,2278,5161,8471,51,68559,48504,2763,7292,10000,51
Atom,atom.io,2016-10,60612,43093,2467,6015,9037,51,68559,48504,2763,7292,10000,51
Atom,atom.io,2017-01,64707,45871,2634,6647,9555,51,68559,48504,2763,7292,10000,51
Atom,atom.io,2017-04,68559,48504,2763,7292,10000,51,68559,48504,2763,7292,10000,51
Codeception,"",2015-04,880,544,88,122,126,51,11639,7272,1191,1766,1410,51
Codeception,"",2015-07,2329,1362,232,432,303,51,11639,7272,1191,1766,1410,51
Codeception,"",2015-10,3775,2293,376,626,480,51,11639,7272,1191,1766,1410,51
Codeception,"",2016-01,5041,3033,521,860,627,51,11639,7272,1191,1766,1410,51
Codeception,"",2016-04,6403,3858,647,1111,787,51,11639,7272,1191,1766,1410,51
Codeception,"",2016-07,8034,4895,808,1340,991,51,11639,7272,1191,1766,1410,51
Codeception,"",2016-10,9234,5682,936,1482,1134,51,11639,7272,1191,1766,1410,51
Codeception,"",2017-01,10667,6630,1099,1650,1288,51,11639,7272,1191,1766,1410,51
Codeception,"",2017-04,11639,7272,1191,1766,1410,51,11639,7272,1191,1766,1410,51
astropy,"",2015-04,2936,2341,223,212,160,50,22466,18315,1496,1515,1140,50
astropy,"",2015-07,5262,4265,363,356,278,50,22466,18315,1496,1515,1140,50
astropy,"",2015-10,7753,6239,549,554,411,50,22466,18315,1496,1515,1140,50
astropy,"",2016-01,9856,7874,668,791,523,50,22466,18315,1496,1515,1140,50
astropy,"",2016-04,12448,9943,864,992,649,50,22466,18315,1496,1515,1140,50
astropy,"",2016-07,15799,12780,1081,1137,801,50,22466,18315,1496,1515,1140,50
astropy,"",2016-10,17538,14227,1197,1201,913,50,22466,18315,1496,1515,1140,50
astropy,"",2017-01,19993,16234,1360,1378,1021,50,22466,18315,1496,1515,1140,50
astropy,"",2017-04,22466,18315,1496,1515,1140,50,22466,18315,1496,1515,1140,50
silverstripe,"",2015-04,1676,1221,219,157,79,49,13556,9606,1611,1245,1094,49
silverstripe,"",2015-07,3024,2171,434,259,160,49,13556,9606,1611,1245,1094,49
silverstripe,"",2015-10,4472,3234,610,389,239,49,13556,9606,1611,1245,1094,49
silverstripe,"",2016-01,5292,3784,735,455,318,49,13556,9606,1611,1245,1094,49
silverstripe,"",2016-04,7124,5167,966,554,437,49,13556,9606,1611,1245,1094,49
silverstripe,"",2016-07,9211,6579,1184,759,689,49,13556,9606,1611,1245,1094,49
silverstripe,"",2016-10,10890,7774,1322,959,835,49,13556,9606,1611,1245,1094,49
silverstripe,"",2017-01,12150,8628,1452,1104,966,49,13556,9606,1611,1245,1094,49
silverstripe,"",2017-04,13556,9606,1611,1245,1094,49,13556,9606,1611,1245,1094,49
bokeh,"",2015-04,2357,1530,160,440,227,48,19702,11897,1475,3988,2342,48
bokeh,"",2015-07,3797,2429,272,673,423,48,19702,11897,1475,3988,2342,48
bokeh,"",2015-10,6227,3888,455,1227,657,48,19702,11897,1475,3988,2342,48
bokeh,"",2016-01,9029,5413,652,2036,928,48,19702,11897,1475,3988,2342,48
bokeh,"",2016-04,11744,7031,882,2577,1254,48,19702,11897,1475,3988,2342,48
bokeh,"",2016-07,14607,8763,1090,3152,1602,48,19702,11897,1475,3988,2342,48
bokeh,"",2016-10,16679,9989,1257,3520,1913,48,19702,11897,1475,3988,2342,48
bokeh,"",2017-01,18054,10870,1355,3708,2121,48,19702,11897,1475,3988,2342,48
bokeh,"",2017-04,19702,11897,1475,3988,2342,48,19702,11897,1475,3988,2342,48
octobercms,"",2015-04,967,395,91,374,107,47,9186,5405,831,1760,1190,47
octobercms,"",2015-07,1889,874,185,602,228,47,9186,5405,831,1760,1190,47
octobercms,"",2015-10,2851,1337,312,857,345,47,9186,5405,831,1760,1190,47
octobercms,"",2016-01,3585,1719,407,1009,450,47,9186,5405,831,1760,1190,47
octobercms,"",2016-04,4570,2286,511,1197,576,47,9186,5405,831,1760,1190,47
octobercms,"",2016-07,5830,3080,607,1383,760,47,9186,5405,831,1760,1190,47
octobercms,"",2016-10,6950,3812,699,1524,915,47,9186,5405,831,1760,1190,47
octobercms,"",2017-01,7918,4490,765,1621,1042,47,9186,5405,831,1760,1190,47
octobercms,"",2017-04,9186,5405,831,1760,1190,47,9186,5405,831,1760,1190,47
WordPress-mobile,make.wordpress.org/mobile,2015-04,4214,1720,470,1614,410,46,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2015-07,9245,3798,973,3583,891,46,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2015-10,13741,5426,1386,5685,1244,46,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2016-01,17669,7003,1703,7464,1499,46,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2016-04,23177,9253,2200,9865,1859,46,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2016-07,29584,11727,2801,12761,2295,46,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2016-10,33091,13139,3130,14208,2614,46,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2017-01,37155,14971,3499,15714,2971,46,42767,17368,4104,17726,3569,46
WordPress-mobile,make.wordpress.org/mobile,2017-04,42767,17368,4104,17726,3569,46,42767,17368,4104,17726,3569,46
idaholab,"",2015-04,1693,1090,202,199,202,46,21175,14425,2479,2206,2065,46
idaholab,"",2015-07,3379,2040,456,433,450,46,21175,14425,2479,2206,2065,46
idaholab,"",2015-10,5639,3600,723,668,648,46,21175,14425,2479,2206,2065,46
idaholab,"",2016-01,7551,5009,918,814,810,46,21175,14425,2479,2206,2065,46
idaholab,"",2016-04,10393,6952,1245,1111,1085,46,21175,14425,2479,2206,2065,46
idaholab,"",2016-07,13543,9175,1568,1428,1372,46,21175,14425,2479,2206,2065,46
idaholab,"",2016-10,16058,10883,1865,1690,1620,46,21175,14425,2479,2206,2065,46
idaholab,"",2017-01,18214,12358,2127,1907,1822,46,21175,14425,2479,2206,2065,46
idaholab,"",2017-04,21175,14425,2479,2206,2065,46,21175,14425,2479,2206,2065,46
idris-lang,"",2015-04,1188,707,140,214,127,34,9253,5998,1000,1372,883,45
idris-lang,"",2015-07,2479,1457,319,437,266,45,9253,5998,1000,1372,883,45
idris-lang,"",2015-10,3641,2150,470,637,384,45,9253,5998,1000,1372,883,45
idris-lang,"",2016-01,4570,2770,559,741,500,45,9253,5998,1000,1372,883,45
idris-lang,"",2016-04,5494,3313,687,919,575,45,9253,5998,1000,1372,883,45
idris-lang,"",2016-07,6594,4128,752,1052,662,45,9253,5998,1000,1372,883,45
idris-lang,"",2016-10,7790,4961,888,1198,743,45,9253,5998,1000,1372,883,45
idris-lang,"",2017-01,8527,5501,945,1265,816,45,9253,5998,1000,1372,883,45
idris-lang,"",2017-04,9253,5998,1000,1372,883,45,9253,5998,1000,1372,883,45
magefree,"",2015-04,1266,398,89,650,129,45,10912,3700,1181,4753,1278,45
magefree,"",2015-07,2462,719,173,1310,260,45,10912,3700,1181,4753,1278,45
magefree,"",2015-10,3770,1077,267,2027,399,45,10912,3700,1181,4753,1278,45
magefree,"",2016-01,4503,1256,333,2432,482,45,10912,3700,1181,4753,1278,45
magefree,"",2016-04,5920,1790,510,2977,643,45,10912,3700,1181,4753,1278,45
magefree,"",2016-07,6944,2174,656,3310,804,45,10912,3700,1181,4753,1278,45
magefree,"",2016-10,8517,2830,809,3858,1020,45,10912,3700,1181,4753,1278,45
magefree,"",2017-01,9678,3196,1008,4325,1149,45,10912,3700,1181,4753,1278,45
magefree,"",2017-04,10912,3700,1181,4753,1278,45,10912,3700,1181,4753,1278,45
Meteor,meteor.com,2015-04,4778,3251,106,858,563,45,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2015-07,8339,5780,208,1311,1040,45,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2015-10,12767,8808,320,2023,1616,45,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2016-01,16118,11513,412,2135,2058,45,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2016-04,22226,16119,605,2719,2783,45,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2016-07,29129,21529,874,3334,3392,45,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2016-10,34040,25559,986,3694,3801,45,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2017-01,37577,28478,1074,3950,4075,45,40699,30922,1180,4278,4319,45
Meteor,meteor.com,2017-04,40699,30922,1180,4278,4319,45,40699,30922,1180,4278,4319,45
drush-ops,"",2015-04,1305,859,95,206,145,44,9440,5804,736,1912,988,44
drush-ops,"",2015-07,2189,1411,174,361,243,44,9440,5804,736,1912,988,44
drush-ops,"",2015-10,3436,2243,252,574,367,44,9440,5804,736,1912,988,44
drush-ops,"",2016-01,5031,3281,364,863,523,44,9440,5804,736,1912,988,44
drush-ops,"",2016-04,6213,4038,460,1059,656,44,9440,5804,736,1912,988,44
drush-ops,"",2016-07,6907,4439,522,1206,740,44,9440,5804,736,1912,988,44
drush-ops,"",2016-10,7698,4876,573,1434,815,44,9440,5804,736,1912,988,44
drush-ops,"",2017-01,8602,5378,646,1674,904,44,9440,5804,736,1912,988,44
drush-ops,"",2017-04,9440,5804,736,1912,988,44,9440,5804,736,1912,988,44
RobotLocomotion,drake.mit.edu,2015-04,1179,732,188,157,102,44,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2015-07,2007,1207,342,278,180,44,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2015-10,3556,2324,519,407,306,44,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2016-01,4451,2934,632,480,405,44,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2016-04,7126,5011,861,656,598,44,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2016-07,11725,8904,1125,891,805,44,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2016-10,18073,14370,1473,1195,1035,44,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2017-01,25573,20807,1922,1590,1254,44,33319,27505,2383,2022,1409,44
RobotLocomotion,drake.mit.edu,2017-04,33319,27505,2383,2022,1409,44,33319,27505,2383,2022,1409,44
AnalyticalGraphicsInc,"",2015-04,1470,661,125,587,97,44,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2015-07,2744,1317,251,976,200,44,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2015-10,3501,1697,365,1170,269,44,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2016-01,5128,2568,563,1631,366,44,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2016-04,7520,3947,840,2241,492,44,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2016-07,9042,4694,998,2750,600,44,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2016-10,10682,5488,1126,3345,723,44,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2017-01,12707,6648,1291,3879,889,44,14737,7854,1497,4372,1014,44
AnalyticalGraphicsInc,"",2017-04,14737,7854,1497,4372,1014,44,14737,7854,1497,4372,1014,44
Play Framework,playframework.com,2015-04,2191,1504,292,254,141,43,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2015-07,5504,3697,693,687,427,43,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2015-10,7290,4945,886,845,614,43,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2016-01,8784,5979,1079,973,753,43,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2016-04,11491,7703,1470,1347,971,43,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2016-07,13114,8721,1692,1602,1099,43,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2016-10,14783,9803,1925,1845,1210,43,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2017-01,15727,10359,2074,2002,1292,43,17223,11291,2310,2214,1408,43
Play Framework,playframework.com,2017-04,17223,11291,2310,2214,1408,43,17223,11291,2310,2214,1408,43
Polymer,polymer-project.org,2015-04,1338,749,54,287,248,43,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2015-07,5095,2831,343,1035,886,43,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2015-10,7802,4489,527,1416,1370,43,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2016-01,10926,6681,636,1700,1909,43,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2016-04,12902,8106,731,1934,2131,43,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2016-07,15035,9375,892,2340,2428,43,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2016-10,16165,10067,961,2504,2633,43,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2017-01,17085,10644,1018,2633,2790,43,18542,11360,1113,3126,2943,43
Polymer,polymer-project.org,2017-04,18542,11360,1113,3126,2943,43,18542,11360,1113,3126,2943,43
The Servo Browser Engine,servo.org,2015-04,2810,1766,640,229,175,42,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2015-07,6969,4841,1285,411,432,42,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2015-10,12591,9249,2040,555,747,42,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2016-01,18766,14188,2824,650,1104,42,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2016-04,25071,19297,3450,748,1576,42,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2016-07,34159,26737,4345,837,2240,42,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2016-10,41544,32683,4980,971,2910,42,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2017-01,47674,37477,5675,1249,3273,42,54014,42564,6352,1412,3686,42
The Servo Browser Engine,servo.org,2017-04,54014,42564,6352,1412,3686,42,54014,42564,6352,1412,3686,42
Microsoft Orleans,dotnet.github.io/orleans,2015-04,1670,1091,202,264,113,42,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2015-07,3442,2175,406,655,206,42,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2015-10,5116,3254,615,946,301,42,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2016-01,8069,5565,853,1217,434,42,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2016-04,10945,7691,1095,1534,625,42,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2016-07,12764,9066,1244,1703,751,42,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2016-10,15034,10729,1483,1939,883,42,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2017-01,16973,12147,1687,2141,998,42,19007,13582,1928,2382,1115,42
Microsoft Orleans,dotnet.github.io/orleans,2017-04,19007,13582,1928,2382,1115,42,19007,13582,1928,2382,1115,42
druid-io,"",2015-04,1332,722,236,321,53,42,19451,13000,3040,2422,989,42
druid-io,"",2015-07,2619,1549,437,524,109,42,19451,13000,3040,2422,989,42
druid-io,"",2015-10,4424,2622,824,789,189,42,19451,13000,3040,2422,989,42
druid-io,"",2016-01,6746,4095,1282,1049,320,42,19451,13000,3040,2422,989,42
druid-io,"",2016-04,10993,7000,1905,1591,497,42,19451,13000,3040,2422,989,42
druid-io,"",2016-07,13674,8837,2310,1882,645,42,19451,13000,3040,2422,989,42
druid-io,"",2016-10,15467,10106,2545,2043,773,42,19451,13000,3040,2422,989,42
druid-io,"",2017-01,17209,11344,2771,2228,866,42,19451,13000,3040,2422,989,42
druid-io,"",2017-04,19451,13000,3040,2422,989,42,19451,13000,3040,2422,989,42
prometheus,"",2015-04,1035,568,118,278,71,41,16011,10665,1273,2923,1150,41
prometheus,"",2015-07,2856,1548,315,856,137,41,16011,10665,1273,2923,1150,41
prometheus,"",2015-10,5124,3043,474,1371,236,41,16011,10665,1273,2923,1150,41
prometheus,"",2016-01,6045,3669,549,1521,306,41,16011,10665,1273,2923,1150,41
prometheus,"",2016-04,7614,4642,673,1865,434,41,16011,10665,1273,2923,1150,41
prometheus,"",2016-07,10032,6368,853,2157,654,41,16011,10665,1273,2923,1150,41
prometheus,"",2016-10,11957,7779,987,2405,786,41,16011,10665,1273,2923,1150,41
prometheus,"",2017-01,13533,8896,1104,2598,935,41,16011,10665,1273,2923,1150,41
prometheus,"",2017-04,16011,10665,1273,2923,1150,41,16011,10665,1273,2923,1150,41
Cocos2d-x,cocos2d-x.org,2015-04,4148,1998,763,886,501,41,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2015-07,8248,4026,1560,1794,868,41,28524,17060,4393,4422,2649,41
Cocos2d-x,cocos2d-x.org,2015-10,13019,6665,2431,2590,1333,41,28524,17060,4393,4422,2649,41
